encoder,task,design,fold,repeat,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_slide,test_source
hoptimus0,IDC,random,1,1.0,27776,7760,4,0.8170205950737,0.7197977900505066,,
hoptimus0,IDC,blocked,1,1.0,27244,8292,4,0.7908189296722412,0.6847905367612839,,
hoptimus0,IDC,random,1,2.0,27776,7760,4,0.819765567779541,0.7232289165258408,,
hoptimus0,IDC,blocked,1,2.0,27488,8048,4,0.8029911518096924,0.707684800028801,,
hoptimus0,IDC,random,1,3.0,27776,7760,4,0.8163217902183533,0.7194751054048538,,
hoptimus0,IDC,blocked,1,3.0,27411,8125,4,0.8169071674346924,0.7019009590148926,,
hoptimus0,IDC,random,1,4.0,27776,7760,4,0.8182950615882874,0.7234708070755005,,
hoptimus0,IDC,blocked,1,4.0,26908,8628,4,0.782453715801239,0.6741988211870193,,
hoptimus0,IDC,patient,2,,31526,4010,1,0.5651775598526001,0.5651775598526001,,
hoptimus0,IDC,random,2,0.0,31526,4010,4,0.8179497718811035,0.7187193185091019,,
hoptimus0,IDC,blocked,2,0.0,30933,4603,4,0.7988104224205017,0.6748123914003372,,
hoptimus0,IDC,random,2,1.0,31526,4010,4,0.8187263607978821,0.7182587683200836,,
hoptimus0,IDC,blocked,2,1.0,30929,4607,4,0.8256407380104065,0.7147889882326126,,
hoptimus0,IDC,random,2,2.0,31526,4010,4,0.8097866177558899,0.7149873375892639,,
hoptimus0,IDC,blocked,2,2.0,30625,4911,4,0.7845700979232788,0.6925185471773148,,
hoptimus0,IDC,random,2,3.0,31526,4010,4,0.8182412981987,0.7203909307718277,,
hoptimus0,IDC,blocked,2,3.0,31024,4512,4,0.7922033667564392,0.679638460278511,,
hoptimus0,IDC,random,2,4.0,31526,4010,4,0.8161839246749878,0.7176731824874878,,
hoptimus0,IDC,blocked,2,4.0,30626,4910,4,0.8113090991973877,0.7073571085929871,,
hoptimus0,IDC,patient,3,,32531,3005,1,0.7030940055847168,0.7030940055847168,,
hoptimus0,IDC,random,3,0.0,32531,3005,4,0.8121129870414734,0.7143016755580902,,
hoptimus0,IDC,blocked,3,0.0,32351,3185,4,0.8247506022453308,0.6891211122274399,,
hoptimus0,IDC,random,3,1.0,32531,3005,4,0.8140409588813782,0.7142885327339172,,
hoptimus0,IDC,blocked,3,1.0,32038,3498,4,0.7831235527992249,0.6566219180822372,,
hoptimus0,IDC,random,3,2.0,32531,3005,4,0.8147909641265869,0.7125914990901947,,
hoptimus0,IDC,blocked,3,2.0,32104,3432,4,0.806183397769928,0.6633894145488739,,
hoptimus0,IDC,random,3,3.0,32531,3005,4,0.8169097900390625,0.7151335328817368,,
hoptimus0,IDC,blocked,3,3.0,32154,3382,4,0.7879495024681091,0.6846805363893509,,
hoptimus0,IDC,random,3,4.0,32531,3005,4,0.8178659081459045,0.7230184078216553,,
hoptimus0,IDC,blocked,3,4.0,31701,3835,4,0.7949947118759155,0.7042210549116135,,
hoptimus0,IDC,source_unseen,NCBI783,0.0,28521,3005,1,0.6949575543403625,0.6949575543403625,NCBI783,NCBI
hoptimus0,IDC,source_seen,NCBI783,0.0,28521,3005,1,0.7026681303977966,0.7026681303977966,NCBI783,NCBI
hoptimus0,IDC,source_unseen,NCBI783,1.0,28521,3005,1,0.6949575543403625,0.6949575543403625,NCBI783,NCBI
hoptimus0,IDC,source_seen,NCBI783,1.0,28521,3005,1,0.7015203833580017,0.7015203833580017,NCBI783,NCBI
hoptimus0,IDC,source_unseen,NCBI783,2.0,28521,3005,1,0.6949575543403625,0.6949575543403625,NCBI783,NCBI
hoptimus0,IDC,source_seen,NCBI783,2.0,28521,3005,1,0.7024388313293457,0.7024388313293457,NCBI783,NCBI
hoptimus0,IDC,source_unseen,NCBI783,3.0,28521,3005,1,0.6949575543403625,0.6949575543403625,NCBI783,NCBI
hoptimus0,IDC,source_seen,NCBI783,3.0,28521,3005,1,0.7016070485115051,0.7016070485115051,NCBI783,NCBI
hoptimus0,IDC,source_unseen,NCBI783,4.0,28521,3005,1,0.6949575543403625,0.6949575543403625,NCBI783,NCBI
hoptimus0,IDC,source_seen,NCBI783,4.0,28521,3005,1,0.7022651433944702,0.7022651433944702,NCBI783,NCBI
hoptimus0,IDC,source_unseen,NCBI785,0.0,28521,4010,1,0.5466867685317993,0.5466867685317993,NCBI785,NCBI
hoptimus0,IDC,source_seen,NCBI785,0.0,28521,4010,1,0.5648278594017029,0.5648278594017029,NCBI785,NCBI
hoptimus0,IDC,source_unseen,NCBI785,1.0,28521,4010,1,0.5466867685317993,0.5466867685317993,NCBI785,NCBI
hoptimus0,IDC,source_seen,NCBI785,1.0,28521,4010,1,0.5643957257270813,0.5643957257270813,NCBI785,NCBI
hoptimus0,IDC,source_unseen,NCBI785,2.0,28521,4010,1,0.5466867685317993,0.5466867685317993,NCBI785,NCBI
hoptimus0,IDC,source_seen,NCBI785,2.0,28521,4010,1,0.5644981265068054,0.5644981265068054,NCBI785,NCBI
hoptimus0,IDC,source_unseen,NCBI785,3.0,28521,4010,1,0.5466867685317993,0.5466867685317993,NCBI785,NCBI
hoptimus0,IDC,source_seen,NCBI785,3.0,28521,4010,1,0.5650911331176758,0.5650911331176758,NCBI785,NCBI
hoptimus0,IDC,source_unseen,NCBI785,4.0,28521,4010,1,0.5466867685317993,0.5466867685317993,NCBI785,NCBI
hoptimus0,IDC,source_seen,NCBI785,4.0,28521,4010,1,0.5656962394714355,0.5656962394714355,NCBI785,NCBI
hoptimus0,IDC,source_unseen,TENX95,0.0,7015,7760,1,0.5758234858512878,0.5758234858512878,TENX95,TENX
hoptimus0,IDC,source_seen,TENX95,0.0,7015,7760,1,0.6416611671447754,0.6416611671447754,TENX95,TENX
hoptimus0,IDC,source_unseen,TENX95,1.0,7015,7760,1,0.5758234858512878,0.5758234858512878,TENX95,TENX
hoptimus0,IDC,source_seen,TENX95,1.0,7015,7760,1,0.6298589110374451,0.6298589110374451,TENX95,TENX
hoptimus0,IDC,source_unseen,TENX95,2.0,7015,7760,1,0.5758234858512878,0.5758234858512878,TENX95,TENX
hoptimus0,IDC,source_seen,TENX95,2.0,7015,7760,1,0.6337426900863647,0.6337426900863647,TENX95,TENX
hoptimus0,IDC,source_unseen,TENX95,3.0,7015,7760,1,0.5758234858512878,0.5758234858512878,TENX95,TENX
hoptimus0,IDC,source_seen,TENX95,3.0,7015,7760,1,0.6367064714431763,0.6367064714431763,TENX95,TENX
hoptimus0,IDC,source_unseen,TENX95,4.0,7015,7760,1,0.5758234858512878,0.5758234858512878,TENX95,TENX
hoptimus0,IDC,source_seen,TENX95,4.0,7015,7760,1,0.6354559063911438,0.6354559063911438,TENX95,TENX
hoptimus0,IDC,source_unseen,TENX99,0.0,7015,20761,1,0.3607434034347534,0.3607434034347534,TENX99,TENX
hoptimus0,IDC,source_seen,TENX99,0.0,7015,20761,1,0.481658786535263,0.481658786535263,TENX99,TENX
hoptimus0,IDC,source_unseen,TENX99,1.0,7015,20761,1,0.3607434034347534,0.3607434034347534,TENX99,TENX
hoptimus0,IDC,source_seen,TENX99,1.0,7015,20761,1,0.4651084840297699,0.4651084840297699,TENX99,TENX
hoptimus0,IDC,source_unseen,TENX99,2.0,7015,20761,1,0.3607434034347534,0.3607434034347534,TENX99,TENX
hoptimus0,IDC,source_seen,TENX99,2.0,7015,20761,1,0.4745530784130096,0.4745530784130096,TENX99,TENX
hoptimus0,IDC,source_unseen,TENX99,3.0,7015,20761,1,0.3607434034347534,0.3607434034347534,TENX99,TENX
hoptimus0,IDC,source_seen,TENX99,3.0,7015,20761,1,0.4736617803573608,0.4736617803573608,TENX99,TENX
hoptimus0,IDC,source_unseen,TENX99,4.0,7015,20761,1,0.3607434034347534,0.3607434034347534,TENX99,TENX
hoptimus0,IDC,source_seen,TENX99,4.0,7015,20761,1,0.4717023074626922,0.4717023074626922,TENX99,TENX
hoptimus0,LUNG,patient,0,,1944,3262,1,0.5265617966651917,0.5265617966651917,,
hoptimus0,LUNG,random,0,0.0,1944,3262,2,0.8084593415260315,0.7455728352069855,,
hoptimus0,LUNG,blocked,0,0.0,1821,3385,2,0.7902787923812866,0.723387748003006,,
hoptimus0,LUNG,random,0,1.0,1944,3262,2,0.8085656762123108,0.744436651468277,,
hoptimus0,LUNG,blocked,0,1.0,1825,3381,2,0.7892085313796997,0.7236471176147461,,
hoptimus0,LUNG,random,0,2.0,1944,3262,2,0.8094829320907593,0.7460784316062927,,
hoptimus0,LUNG,blocked,0,2.0,1843,3363,2,0.790537416934967,0.7225257456302643,,
hoptimus0,LUNG,random,0,3.0,1944,3262,2,0.8069201111793518,0.7424955368041992,,
hoptimus0,LUNG,blocked,0,3.0,1830,3376,2,0.7933193445205688,0.7275913655757904,,
hoptimus0,LUNG,random,0,4.0,1944,3262,2,0.8082698583602905,0.7442244589328766,,
hoptimus0,LUNG,blocked,0,4.0,1934,3272,2,0.7857723236083984,0.7101175487041473,,
hoptimus0,LUNG,patient,1,,3262,1944,1,0.5914721488952637,0.5914721488952637,,
hoptimus0,LUNG,random,1,0.0,3262,1944,2,0.8151763081550598,0.747258722782135,,
hoptimus0,LUNG,blocked,1,0.0,3085,2121,2,0.8131582736968994,0.7475015223026276,,
hoptimus0,LUNG,random,1,1.0,3262,1944,2,0.8200980424880981,0.756992757320404,,
hoptimus0,LUNG,blocked,1,1.0,3222,1984,2,0.8066559433937073,0.7443936765193939,,
hoptimus0,LUNG,random,1,2.0,3262,1944,2,0.8148173689842224,0.7501673102378845,,
hoptimus0,LUNG,blocked,1,2.0,3181,2025,2,0.7784668207168579,0.7172081172466278,,
hoptimus0,LUNG,random,1,3.0,3262,1944,2,0.8144028186798096,0.7515788972377777,,
hoptimus0,LUNG,blocked,1,3.0,3160,2046,2,0.7976829409599304,0.7292395234107971,,
hoptimus0,LUNG,random,1,4.0,3262,1944,2,0.8142368793487549,0.7510499656200409,,
hoptimus0,LUNG,blocked,1,4.0,3168,2038,2,0.7963873147964478,0.7332341372966766,,
hoptimus0,LYMPH_IDC,patient,0,,14972,4992,1,0.3189805150032043,0.3189805150032043,,
hoptimus0,LYMPH_IDC,random,0,0.0,14972,4992,4,0.6860952973365784,0.3694784790277481,,
hoptimus0,LYMPH_IDC,blocked,0,0.0,14815,5149,4,0.6718499660491943,0.349206730723381,,
hoptimus0,LYMPH_IDC,random,0,1.0,14972,4992,4,0.6890307068824768,0.3719760626554489,,
hoptimus0,LYMPH_IDC,blocked,0,1.0,14810,5154,4,0.6873811483383179,0.3683496043086052,,
hoptimus0,LYMPH_IDC,random,0,2.0,14972,4992,4,0.6887913346290588,0.3729482367634773,,
hoptimus0,LYMPH_IDC,blocked,0,2.0,14569,5395,4,0.6718595623970032,0.3330098316073417,,
hoptimus0,LYMPH_IDC,random,0,3.0,14972,4992,4,0.6905736327171326,0.3737029284238815,,
hoptimus0,LYMPH_IDC,blocked,0,3.0,14702,5262,4,0.6632736921310425,0.3224325254559517,,
hoptimus0,LYMPH_IDC,random,0,4.0,14972,4992,4,0.6861836910247803,0.3677370324730873,,
hoptimus0,LYMPH_IDC,blocked,0,4.0,14695,5269,4,0.6771687269210815,0.329630583524704,,
hoptimus0,LYMPH_IDC,patient,1,,14972,4992,1,0.2241819947957992,0.2241819947957992,,
hoptimus0,LYMPH_IDC,random,1,0.0,14972,4992,4,0.6888035535812378,0.3750558346509933,,
hoptimus0,LYMPH_IDC,blocked,1,0.0,14815,5149,4,0.712882399559021,0.3711334317922592,,
hoptimus0,LYMPH_IDC,random,1,1.0,14972,4992,4,0.6900790333747864,0.3700814470648765,,
hoptimus0,LYMPH_IDC,blocked,1,1.0,14563,5401,4,0.6676796674728394,0.3215582631528377,,
hoptimus0,LYMPH_IDC,random,1,2.0,14972,4992,4,0.6869154572486877,0.3699133321642875,,
hoptimus0,LYMPH_IDC,blocked,1,2.0,14680,5284,4,0.6319109201431274,0.3078752011060714,,
hoptimus0,LYMPH_IDC,random,1,3.0,14972,4992,4,0.6919658780097961,0.3729381859302521,,
hoptimus0,LYMPH_IDC,blocked,1,3.0,14599,5365,4,0.6682082414627075,0.3441565036773681,,
hoptimus0,LYMPH_IDC,random,1,4.0,14972,4992,4,0.6926013231277466,0.3661656901240349,,
hoptimus0,LYMPH_IDC,blocked,1,4.0,14687,5277,4,0.6704673171043396,0.3482055477797985,,
hoptimus0,LYMPH_IDC,patient,2,,14976,4988,1,0.2735783457756042,0.2735783457756042,,
hoptimus0,LYMPH_IDC,random,2,0.0,14976,4988,4,0.6880007386207581,0.3730753436684608,,
hoptimus0,LYMPH_IDC,blocked,2,0.0,14585,5379,4,0.6651740074157715,0.3240462988615036,,
hoptimus0,LYMPH_IDC,random,2,1.0,14976,4988,4,0.6875626444816589,0.3708682656288147,,
hoptimus0,LYMPH_IDC,blocked,2,1.0,14706,5258,4,0.6640436053276062,0.3129023723304271,,
hoptimus0,LYMPH_IDC,random,2,2.0,14976,4988,4,0.6911659836769104,0.3707717806100845,,
hoptimus0,LYMPH_IDC,blocked,2,2.0,14570,5394,4,0.6833215355873108,0.3633009493350982,,
hoptimus0,LYMPH_IDC,random,2,3.0,14976,4988,4,0.6906164288520813,0.3746042177081108,,
hoptimus0,LYMPH_IDC,blocked,2,3.0,14709,5255,4,0.6563148498535156,0.3441063724458217,,
hoptimus0,LYMPH_IDC,random,2,4.0,14976,4988,4,0.6884795427322388,0.3729892522096634,,
hoptimus0,LYMPH_IDC,blocked,2,4.0,14829,5135,4,0.7098951935768127,0.3827207088470459,,
hoptimus0,LYMPH_IDC,patient,3,,14972,4992,1,0.2198028564453125,0.2198028564453125,,
hoptimus0,LYMPH_IDC,random,3,0.0,14972,4992,4,0.6927154660224915,0.3709446489810943,,
hoptimus0,LYMPH_IDC,blocked,3,0.0,14428,5536,4,0.6591581106185913,0.3382765986025333,,
hoptimus0,LYMPH_IDC,random,3,1.0,14972,4992,4,0.6913828253746033,0.3752316534519195,,
hoptimus0,LYMPH_IDC,blocked,3,1.0,14817,5147,4,0.6188730001449585,0.3339832127094269,,
hoptimus0,LYMPH_IDC,random,3,2.0,14972,4992,4,0.6915280818939209,0.3714354336261749,,
hoptimus0,LYMPH_IDC,blocked,3,2.0,14561,5403,4,0.6897849440574646,0.3436458706855774,,
hoptimus0,LYMPH_IDC,random,3,3.0,14972,4992,4,0.6892088055610657,0.3748703673481941,,
hoptimus0,LYMPH_IDC,blocked,3,3.0,14694,5270,4,0.6684761643409729,0.3221870474517345,,
hoptimus0,LYMPH_IDC,random,3,4.0,14972,4992,4,0.689801037311554,0.3771034628152847,,
hoptimus0,LYMPH_IDC,blocked,3,4.0,14812,5152,4,0.7107601165771484,0.3444123677909374,,
hoptimus0,PAAD,patient,0,,5561,2010,1,0.4530178308486938,0.4530178308486938,,
hoptimus0,PAAD,random,0,0.0,5561,2010,3,0.7623098492622375,0.6543696324030558,,
hoptimus0,PAAD,blocked,0,0.0,5479,2092,3,0.738318681716919,0.6234922607739767,,
hoptimus0,PAAD,random,0,1.0,5561,2010,3,0.7728301286697388,0.6545737385749817,,
hoptimus0,PAAD,blocked,0,1.0,5331,2240,3,0.7724786400794983,0.6420502265294393,,
hoptimus0,PAAD,random,0,2.0,5561,2010,3,0.7653200030326843,0.6603517333666483,,
hoptimus0,PAAD,blocked,0,2.0,5489,2082,3,0.7483968138694763,0.6268786986668905,,
hoptimus0,PAAD,random,0,3.0,5561,2010,3,0.7688536047935486,0.6598642865816752,,
hoptimus0,PAAD,blocked,0,3.0,5502,2069,3,0.7468857765197754,0.6503375569979349,,
hoptimus0,PAAD,random,0,4.0,5561,2010,3,0.7635895609855652,0.6509561538696289,,
