setting,variant,n_L,label_unit,arm,estimand,population,gene,n_draws,theta_full,lambda_mean,G_L,G_U,df_cluster,cluster_variance_form,status,width_ratio_iid,width_ratio_iid_median,width_mean_pp_iid,width_mean_cl_iid,width_ratio_cluster,width_ratio_cluster_median,width_mean_pp_cluster,width_mean_cl_cluster,width_ratio_boot,width_ratio_boot_median,width_mean_pp_boot,width_mean_cl_boot,pearson_gene,pearson_task
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,FLNB,200,0.13605444267464534,0.4293770752352751,12,11,11,separate,ok,0.9500374358146789,0.9678972624311468,0.008295535666754693,0.008766357763969057,0.9380209944015471,0.9520572975417766,0.3969951918599095,0.42380503761317995,0.941300487214086,0.9489650758140211,0.34289136220713856,0.3650521678249314,0.238201557402727,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,GADD45B,200,0.07908479414158252,0.5863535631615882,12,11,11,separate,ok,0.8994020061634076,0.8941038611092231,0.005443459280363177,0.00612852585247635,0.887158700736839,0.8975336595923684,0.26357936754539624,0.2987980257984323,0.8889181941455733,0.8976244133139628,0.22701142068902855,0.2571979884538038,0.1501912087966405,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,GPNMB,200,-0.07107910915661256,0.1114644035066807,12,11,11,separate,ok,0.9915598852234556,0.9990038245093863,0.006416988346166349,0.006466328420292472,0.9928681241972154,0.999127033240799,0.30639613335173266,0.30845630156098824,0.9961872376209552,1.0,0.26571278582571933,0.2665424897289963,0.222005760357378,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,H3F3A,200,0.01531590675702209,0.14700635173639506,12,11,11,separate,ok,0.9720937956246878,0.9981464837560774,0.010426764823209362,0.010604032998727404,0.972387905703112,0.9975087075843638,0.4764059126468436,0.48480495089159975,0.9718277856942563,1.0,0.40909101665672454,0.41676185745047256,0.5780494487275968,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,HMOX1,200,0.02451484346296225,0.44711545670978337,12,11,11,separate,ok,0.9350538256966547,0.9420600438608107,0.005312237636034616,0.005717609698785152,0.9532934050109887,0.9565285655236588,0.2747046070613852,0.28940866745719446,0.9514675560149037,0.9576372781151891,0.23643587749673978,0.24928621573515541,0.2551187620008112,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,HNRNPK,200,0.1646405798801277,0.2858156404932753,12,11,11,separate,ok,0.9449990389610047,0.9703638747101931,0.007151781980901432,0.0075555503622083955,0.9384902523219928,0.9617042972422267,0.3437507465241982,0.36505800452707915,0.9364876992864353,0.9571997603850905,0.29651237357524524,0.31571873514268134,0.5860685418353797,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,HSPA1A,200,0.12019135977476178,0.39379874803968085,12,11,11,separate,ok,0.9638298177707209,0.9832114548056707,0.005981331307918249,0.006211493080246022,0.9699484932141209,0.9862148195922524,0.3296994126332804,0.3401625319577483,0.9710378108677779,0.9847398389325013,0.2855030640375388,0.2943065846187397,0.0587608798497478,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,HTRA1,200,0.09699596378049981,0.3416128184380796,12,11,11,separate,ok,0.9545278825508714,0.9712318108360088,0.007814283595410858,0.008182058027549155,0.9692768857198888,0.9737161200721229,0.4137336494934678,0.42728104867384414,0.970632458879213,0.9780688499006711,0.35659929847606653,0.36765421337875936,0.124161422076275,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,IFI27,200,0.1862995700508496,0.3244305382976168,12,11,11,separate,ok,0.9381311938377394,0.9517975706277972,0.006345174260592275,0.006774425669488608,0.9236556907244506,0.9339016830143583,0.3279613685872564,0.3566375568758766,0.920210215272422,0.9295140689051494,0.28283604800720225,0.30883558742686623,0.2455968065473364,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,IFI6,200,0.13572447708431487,0.3730549220022957,12,11,11,separate,ok,0.9173681061521832,0.9323168870862957,0.005345335180547248,0.005841896692675346,0.9092461165841829,0.918390039502917,0.2889346297897776,0.31838744305917455,0.9097194095558485,0.9104084173845337,0.24954800551867984,0.27497139875224774,0.2130050867916622,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,IRF7,200,0.10619360617282271,0.4966994649646088,12,11,11,separate,ok,0.927960225402552,0.9484004785088562,0.005560069937710335,0.00603713005702045,0.9259159307036947,0.9388643927821924,0.2706961347736669,0.2936764763854395,0.9284119253839711,0.9483668088103315,0.233833623740416,0.25321735167653486,0.1981354161502521,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,ISG15,200,0.09054896336850199,0.2711854191706387,12,11,11,separate,ok,0.9676852186184813,0.9925676757303376,0.004417481733509574,0.004548888361702535,0.9567004000387712,0.975728143776243,0.21732870225458442,0.2267568986499087,0.9550747946144829,0.9690715311440903,0.18818904931539515,0.1967324340179255,0.1570474491035984,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,KRTCAP2,200,0.14003798001918358,0.19384829338317217,12,11,11,separate,ok,0.9754949054517624,0.9964672385208793,0.008032182720899101,0.008196744421492326,0.9719449650203758,0.993402054539414,0.38006596074236,0.3891195073807235,0.9719232171502913,0.9943023083604727,0.327812639571433,0.3356665838728776,0.4761712122190714,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,LAPTM4B,200,0.18583482395139886,0.12834676085152227,12,11,11,separate,ok,0.9932093492033885,1.0,0.007807747060108157,0.007850195320484078,0.9879658518321076,0.9964810470406026,0.3984833469715824,0.40313438653371364,0.988395449932503,0.9998780977053252,0.3454805325132391,0.34952231713651244,0.1550331797371829,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,LRRC41,200,0.36438652923852727,0.2458034510186181,12,11,11,separate,ok,0.9817305104744125,0.9937624470986014,0.009522851135978503,0.009661965467795382,0.9556796848420507,0.9710250194427186,0.4563793784784884,0.47551034467839737,0.9557438006258178,0.9671900754316757,0.394937419901309,0.4115638881319738,0.2277672657180459,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,LY6E,200,0.20950524202382195,0.21789865086239524,12,11,11,separate,ok,0.9724078350271033,0.997272970509242,0.009412335491135487,0.009655526568593989,0.9579830368143847,0.9777617419796361,0.46697976861545654,0.48731439056354675,0.9568758455551557,0.9771589403504664,0.40387185810032394,0.4219902259154364,0.3110189764292176,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,NAMPT,200,0.16355082322849668,0.6062401056491876,12,11,11,separate,ok,0.8933193331546999,0.8932411541314914,0.005971205646891806,0.006784122281848265,0.8940955337413405,0.9043665940866871,0.2858207505342509,0.3219830709270494,0.8945878964934413,0.9002851957744198,0.24704344005901682,0.2784624574771208,0.1965715780753837,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,NOL3,200,0.197751528589041,0.2221171689104198,12,11,11,separate,ok,0.9611793004983764,0.9757718880018038,0.0061559757931675145,0.006465336160773491,0.964974319073358,0.9800412951719447,0.2888453245703944,0.29995500404198033,0.9661217391591954,0.9844478360997223,0.24854152737963336,0.2578886326707502,0.4014614039973868,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,NOTCH3,200,0.047012492318298654,0.24175029015571903,12,11,11,separate,ok,0.9568558156005708,0.9703604326199493,0.003572337250389647,0.003732171355520037,0.9543360682514609,0.9639454823924842,0.20023948148451345,0.2098403716842644,0.9560506327363592,0.9722198580878847,0.17270444360726628,0.18079453166707668,0.4028176942306739,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,NT5DC2,200,0.058234409419223636,0.4273612067810479,12,11,11,separate,ok,0.9246438797009949,0.92692137699798,0.0028093053116459176,0.0030531834015594794,0.9164830970742273,0.9172361723865439,0.14086809313585547,0.15477698474021434,0.9160419794587555,0.9156570332386778,0.12149426036319483,0.13364921948128194,0.1020756589181857,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,PARP10,200,0.1321674837509556,0.2868681295320009,12,11,11,separate,ok,0.9502475786494559,0.9706852197223217,0.005898058632539254,0.006252591841083589,0.9516834494107889,0.965209396541685,0.2623397736204677,0.27641661168563225,0.9506072312097323,0.9671519160866316,0.22577046881300677,0.2382243796033677,0.3805834033076933,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,PTGS1,200,0.1282937322626236,0.009441345521027511,12,11,11,separate,ok,0.9998821940238685,1.0,0.006528890206606466,0.006528689554404293,0.9993837733318378,1.0,0.3226864962668516,0.32280030642018,0.9995258732742627,1.0,0.27890813798842956,0.2790495289168136,0.1245092487133571,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,PXN,200,0.17215180182160314,0.1712770025391178,12,11,11,separate,ok,0.9819293545326232,0.9963020730332355,0.008109118186748364,0.00825309732368612,0.9785578040355085,0.9944264731422238,0.37136533949437983,0.378738555572417,0.9788764872680591,0.9947646888592963,0.3206876376989493,0.3269665225887664,0.2630386653897468,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,RXRA,200,0.1581204723936779,0.2168419732780513,12,11,11,separate,ok,0.9814105078866713,0.9995197802735889,0.005915797895972634,0.006012912655265185,0.9732405111181707,0.9893857228688963,0.27014281642128535,0.2765042139269492,0.9728202291115718,0.9904108050235363,0.2320338485578023,0.2376894314485603,0.1903932382184889,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,S100A9,200,-0.04840926686349646,0.015933356152397347,12,11,11,separate,ok,0.9981976713554856,1.0,0.004190668622846137,0.004193783898610401,0.9965369255573283,1.0,0.20067652109218925,0.20108454758280866,0.9972495339583403,1.0,0.172727435504208,0.17299687014823484,-0.0109921437773564,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,SCARB1,200,0.2068906140462334,0.21662913295266847,12,11,11,separate,ok,0.9791458766805938,0.9959956063960863,0.009042334045506414,0.00921246757747657,0.9607525470833836,0.9813506245649293,0.43334497036284036,0.4507475831665154,0.958867375199167,0.9781882322313586,0.37424398820972143,0.39002247555309205,0.2423118055468237,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,SEMA4B,200,0.1450050977452919,0.27072519016319796,12,11,11,separate,ok,0.9709248777125287,0.9846435566742807,0.006736324603870849,0.006971936243585421,0.9533677822312525,0.968593591557517,0.32532466387301767,0.34130378623095076,0.9574900982075686,0.9697198560841718,0.2815621012655891,0.2940832118188875,0.2691201085681851,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,SLC15A4,200,0.24090342908516849,0.1915867170134301,12,11,11,separate,ok,0.9759857427876065,0.9938833744257856,0.005819008842062319,0.005930300631509852,0.9638549629883729,0.9861662798559958,0.28069568873596823,0.2899125402576965,0.9634844019017282,0.9822250459429913,0.24202071003590478,0.2501219840013255,0.25058790315604,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,SLC39A14,200,0.27548536330887574,0.2750011200505124,12,11,11,separate,ok,0.9423523310258033,0.953738307680889,0.00719014910767227,0.0076536031131758196,0.9515761640528035,0.962869659509548,0.38521641580982147,0.4052559194904315,0.9522796264417406,0.9584432155593462,0.33421766433449007,0.3511020031310638,0.1689998626244599,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,STK39,200,0.1542517063683952,0.243479287979579,12,11,11,separate,ok,0.9845686148164465,0.9961267439661563,0.007058591007774331,0.007141190811637372,0.9676773222534233,0.979375919310716,0.3569171845344881,0.3681372840609751,0.9656394657967777,0.9761932700959548,0.308948773633885,0.3193726214102904,0.2493978267756926,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,TFRC,200,0.2184593398298843,0.27459560371203795,12,11,11,separate,ok,0.9675422465039702,0.9751355482818318,0.006443388999638932,0.0066631358499969935,0.9660163468215521,0.974419615536458,0.3151503840181165,0.32576767777625404,0.9648504070899565,0.9714697682573905,0.2718498231710606,0.28137536668588253,0.1749607555119011,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,TM2D3,200,0.10387224741741452,0.1429578704793731,12,11,11,separate,ok,0.9890661016976321,0.9999925078521572,0.006046776053301173,0.0060983408128684365,0.9841828230818092,0.9963447030038786,0.2716612754633803,0.2751358865206495,0.9856255283506377,1.0,0.23323920677691937,0.23582964785338695,0.1321833045521416,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,TMEM91,200,0.2433211493527909,0.3210822040978099,12,11,11,separate,ok,0.9404152832642495,0.9530130658694491,0.006197553918172116,0.006594429280013632,0.9294384821006682,0.9406921519288856,0.3070430206285069,0.33003417389481465,0.9322376195342857,0.9405555553908317,0.265913978463521,0.2848429318222427,0.3257348159545302,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,TP53INP1,200,0.04835093209671289,0.30897161653772015,12,11,11,separate,ok,0.9598946107322116,0.9867680779585815,0.005535130600607041,0.005793371652805785,0.9630713919757148,0.9900518167422168,0.25835075659115386,0.268716730426565,0.9657171657509304,0.9910348219911526,0.22310429000487758,0.2314753008745502,0.1391453147296839,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,TRBC1,200,0.07409958752857414,0.08518954339660682,12,11,11,separate,ok,0.9902136247573213,1.0,0.003954815913716637,0.003987808469330945,0.989470084265927,0.9999967663946854,0.2176825694037482,0.21967446857464362,0.9904250581600837,1.0,0.18808014796202102,0.18967184625729686,0.1214776450226176,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,VMP1,200,0.17905190560232015,0.33175262895859575,12,11,11,separate,ok,0.9429351480769677,0.9620573973352854,0.00812794745654769,0.008686563606563672,0.9390562217077957,0.9548824003923411,0.3833014536507831,0.4091352764353944,0.9414013153924655,0.9560286996177686,0.33124363258512646,0.35289221097649515,0.4473790076606277,0.2666269277860799
CCRCC,CCRCC,12,donor,resnet50,theta2,donor,YWHAE,200,0.11736459439218314,0.38776745336763724,12,11,11,separate,ok,0.9329269799142078,0.967795515462172,0.009218629496728586,0.009760344714970557,0.9277982575368177,0.9631455852008106,0.4212067520611687,0.44871851579411226,0.9272309506702942,0.9548680182408253,0.3632343728334464,0.387367438843127,0.6018729448421111,0.2666269277860799
CCRCC,CCRCC,12,donor,permuted,theta2,spot,AKAP8,200,0.15491429657711275,0.4120257466587104,12,12,11,separate,ok,0.9321872590397507,0.9343757278494167,0.026051900710526,0.027979630435823074,0.7979268833557447,0.8002205201070584,0.5794929506893931,0.7272493765585546,0.800707760106314,0.8025337478119596,0.5200785605865701,0.6506725781696676,-0.0032529274282687,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,BLVRB,200,-0.046151034134439536,0.30908259458532805,12,12,11,separate,ok,0.953241033151881,0.9544580165506124,0.0251327429267088,0.02639977867024196,0.8524440605937152,0.8541621473220079,0.6782659054665927,0.7976590004799202,0.8519771341642374,0.848970301749191,0.6102365963683594,0.7183282752645943,-0.0034103834114484,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,BTF3,200,-0.2641020946916815,0.23946673171330005,12,12,11,separate,ok,0.9555021301838523,0.9576322812517375,0.03302639346046905,0.034612103617417705,0.8886769823699927,0.8914874349437214,1.088031407196363,1.2278075374663389,0.8905019913629997,0.8913193106859444,0.9840260139758851,1.1083974107296912,-0.0072178764378324,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CD109,200,0.4016090315463102,0.44724887825037307,12,12,11,separate,ok,0.9227325834626918,0.923488916527485,0.03380030445119435,0.036773683030418045,0.841145940542217,0.8410720465020833,1.1805467440750814,1.4072123864774766,0.8362251024053825,0.8365634405736917,1.0093783035959747,1.2125322574860327,0.0061122040519831,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CD14,200,-0.021724660659577295,0.37327825881679844,12,12,11,separate,ok,0.9164916105333069,0.916864517155819,0.036345354054341354,0.03975807009821688,0.8097633317155413,0.8093378732813628,1.0217444741972952,1.2693019763694822,0.8092359259290983,0.8060777545628564,0.915753993883747,1.139026964641038,-0.0019438261649535,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CHST15,200,0.2894391798015336,0.4375905790427271,12,12,11,separate,ok,0.9179987486469807,0.919329214403247,0.03188313896905431,0.034790555073720524,0.8097956495645258,0.8089393636329003,0.8408045608168995,1.0439373819318722,0.8047413484097311,0.8045281242735299,0.7369390947794432,0.9213022536675175,-0.0034995416182093,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CIB1,200,0.24019910389801225,0.416258154469632,12,12,11,separate,ok,0.9051252867123623,0.9062867144961262,0.04195984181026452,0.04644666002450643,0.8149056572018455,0.8154206279216254,1.324685007936592,1.6397773332174288,0.81163970271854,0.8142777876563909,1.1714476605935031,1.456366346129558,-0.0030365078166377,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CKB,200,0.11913820452099141,0.3506908503817897,12,12,11,separate,ok,0.9398588671316139,0.9402492846045263,0.03721637804932507,0.03968396115123805,0.8640033020145225,0.8626125942423993,1.1844770392615174,1.3805547514064198,0.8616743239367693,0.8559116144192376,1.0376355023424975,1.2134933667904986,0.0007913899938406,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CPD,200,0.34244059162228857,0.4046008531369404,12,12,11,separate,ok,0.925516329450079,0.926666591267854,0.03808220568082274,0.04123600421383851,0.8386393721763403,0.8508304997718295,1.1790803384140762,1.3899715218010373,0.832828619709779,0.8388477307958389,1.0215534586266493,1.216397014502678,-0.0039886973999893,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,CPE,200,0.6460824881759571,0.4642269335904258,12,12,11,separate,ok,0.876291120278106,0.8761203530300867,0.06604201184999839,0.07569915723963246,0.8207431757386712,0.8226636760014879,2.6899192993388623,3.309603327358456,0.8196087774003677,0.8207861872513067,2.327889812228532,2.872675984910419,0.0046392890238387,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,DERL1,200,0.49415666346099313,0.45493190867624894,12,12,11,separate,ok,0.9074389300311967,0.9065184269801589,0.040879185545148786,0.04514303233027472,0.8083190289022106,0.8114748261945546,1.2664931240210198,1.5734448544542812,0.8059431655246964,0.8070127793941593,1.1118035955656242,1.3878212428490655,-9.598558621668528e-05,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,DNAJB12,200,0.09079013229940386,0.3448951416637044,12,12,11,separate,ok,0.9549786811018401,0.9559182089237002,0.024691327467982513,0.025879303648798268,0.848061524574191,0.8448582999888565,0.568719858275514,0.6697669360319943,0.8469998352962387,0.8447499584989342,0.5127099589158925,0.6044432358456651,-0.0025000166927898,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,EGFL7,200,-0.19773056853481533,0.2766661616430897,12,12,11,separate,ok,0.9507003963457723,0.9518690944409772,0.026348921111150166,0.027746169765667877,0.8527619160986782,0.8559642143797778,0.7077278782280376,0.8318386440430235,0.8515279435655265,0.8546861165052778,0.638414847641527,0.751847822775397,-0.0043667471059025,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,FLNB,200,0.2519276317157633,0.4038615820942909,12,12,11,separate,ok,0.9186565460432058,0.9204073041045251,0.03909476465084541,0.04266178812914886,0.8372773194742851,0.8390710857613934,1.233571154203438,1.483112505804623,0.835275070666706,0.8381112605616747,1.0792997673829772,1.3029430596703657,-0.0011775918466489,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,GADD45B,200,0.09738023097367124,0.39325318502527573,12,12,11,separate,ok,0.9182647637044541,0.9202603003866765,0.03373517915890804,0.03677576141555411,0.8092741862081958,0.8104181127082621,0.8084308381933499,0.9994298028709743,0.8093875504956355,0.8098509392958262,0.723599725387511,0.8947856245570728,-0.0091799748312099,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,GPNMB,200,-0.1281296670812977,0.3412060778541807,12,12,11,separate,ok,0.9340717404766875,0.9346928219511355,0.03212045132946475,0.03445856085296753,0.8352526286623718,0.8359569312238819,0.9708988138961646,1.1688606982951253,0.8330188921282207,0.8364821168316237,0.8639853827210118,1.0429883758274952,-0.0010642043499949,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,H3F3A,200,-0.39649653385351374,0.21628470715901635,12,12,11,separate,ok,0.9605391683803017,0.9619443340724014,0.03780559879357492,0.03939063326552047,0.9059486757981691,0.9092431877994701,1.2424246536553196,1.3747737879576718,0.9063979065122445,0.9091597365474355,1.127800591746098,1.2472308780901897,-0.0052633833110495,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,HMOX1,200,-0.02018965605635199,0.37125663926871594,12,12,11,separate,ok,0.9313236900798533,0.9321840651727189,0.02926773059889543,0.031473380338422646,0.8294183090046785,0.8345141005360696,0.8531733627792337,1.0332396074217243,0.8262149324508737,0.8302714978712329,0.7518821904748724,0.9150637698885332,-0.0021295865433038,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,HNRNPK,200,-0.22191342620355642,0.3037199110469496,12,12,11,separate,ok,0.9279701217298382,0.9299503013529651,0.04067224153570065,0.04389451625667027,0.849061702641626,0.8516392712038289,1.3277609939630872,1.570197490986857,0.8478261829737579,0.8467620163541418,1.1970262677866848,1.4181893664088414,-0.0043245059808528,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,HSPA1A,200,0.05598948408381247,0.42721503901744967,12,12,11,separate,ok,0.8773099873884393,0.8797786331100355,0.03815428734830508,0.04352736117057729,0.7796447629618238,0.7789792064346802,1.0602732983870629,1.3719384195665014,0.7779441724062316,0.7746201686301069,0.9244978732317947,1.1989582365971707,0.002142041650394,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,HTRA1,200,0.3894261711644954,0.4725862580702943,12,12,11,separate,ok,0.8744443790315464,0.8765296726328883,0.052575713321187795,0.06027520530119819,0.8012154997233728,0.8021315083178312,1.70747540010658,2.127575555219813,0.7987511978662793,0.7955319300534509,1.508095306336417,1.8906319992482292,-0.0017815396646459,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,IFI27,200,0.2880209601754215,0.4384913480158389,12,12,11,separate,ok,0.8751288059670411,0.8793872388338153,0.055039292137324766,0.06313693309626817,0.8098938578271082,0.8112384018536019,1.8441296695682792,2.3000032923212337,0.8083985838749951,0.8117948239253088,1.6398523658702249,2.048926856316269,-0.0048435286501194,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,IFI6,200,0.24091430819250578,0.4142866424849779,12,12,11,separate,ok,0.8965417761112904,0.89740725814394,0.04586908774227228,0.051232909252628626,0.8048449427770281,0.8068160117993144,1.252322431856072,1.5623631949539583,0.8054203264840271,0.8056506355276423,1.1236900333041147,1.401990373569593,-0.0017391922358291,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,IRF7,200,0.05888917483175221,0.3433008343618452,12,12,11,separate,ok,0.9536794845473386,0.9556748938935189,0.024292847465812093,0.025506492190784113,0.8382214956659446,0.8409121205517427,0.5532975315430276,0.6608485835030723,0.8384683643295568,0.8364666361975643,0.49836188442508855,0.5952526886583703,-0.0052487541858291,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,ISG15,200,0.156733187794026,0.413598407373716,12,12,11,separate,ok,0.926851405475048,0.9295734661168813,0.030325350880143674,0.032793145496762544,0.8097683475649973,0.8127266707181288,0.7513917818061705,0.9359590564522854,0.8077667393881452,0.8137231763549047,0.6693780783786697,0.8358545771656877,-0.003298713329392,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,KRTCAP2,200,-0.08231648594608629,0.30586456263964246,12,12,11,separate,ok,0.9437324457441184,0.9455170408516117,0.03173949825840592,0.03368204329148206,0.8554293431522053,0.856022905411207,0.9821191144152501,1.1530428260982613,0.8569691358534215,0.8582646796640938,0.8836095535574339,1.035744472374507,-0.0044430110006673,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,LAPTM4B,200,0.44272875340485,0.4261442916655248,12,12,11,separate,ok,0.917902309546296,0.9185582629008449,0.03767509642059665,0.04113186172843153,0.8281636378986162,0.8303932462648891,1.0893292364182958,1.318457214997099,0.8267276234534577,0.8303892357796459,0.9600366165008457,1.1650276018378387,-0.0064725785526923,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,LRRC41,200,0.4445092075517616,0.42845735095646875,12,12,11,separate,ok,0.9019021531844073,0.9011070880053927,0.04821874055991579,0.05357615419933282,0.8284053211252109,0.8269542720731804,1.5738359908863981,1.9177662627062813,0.8266790809405019,0.8263842933872252,1.3897724839196894,1.6980016077741187,-0.0032659924015182,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,LY6E,200,0.4274271412573991,0.4417439361427969,12,12,11,separate,ok,0.8772355796041578,0.882366990565804,0.055527084733565116,0.06356060337904106,0.8018848530478071,0.80886531772463,1.8640469638932882,2.350832949365261,0.8018085563545853,0.8034115145792163,1.6573581805500772,2.0904905039919135,-0.0009716061763779,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,NAMPT,200,0.25670663532859367,0.45751386768845737,12,12,11,separate,ok,0.8929594970543584,0.8927505113815495,0.03595679318211392,0.04033711395846522,0.7753467556337853,0.7785171714117536,0.9702729224935323,1.2596203457287984,0.7741804607047862,0.7734961403561891,0.8589168743040011,1.1175212569643067,0.0011699088696652,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,NOL3,200,-0.038178694130652904,0.31169203556064734,12,12,11,separate,ok,0.9429024263267665,0.9454491818754194,0.03350777368740642,0.03558628381466439,0.8562033752091949,0.8592712588928189,0.967321411255889,1.1345680625519878,0.8551718322138769,0.857929847000587,0.8732301636186831,1.0257005884108776,-0.0047629074965092,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,NOTCH3,200,-0.0962368858324173,0.3253626375999735,12,12,11,separate,ok,0.9340589097813691,0.9366047341393604,0.030754872110421896,0.032990507088969646,0.8346332927354061,0.835955293061091,0.8439660433133628,1.0151315289840115,0.8373033430254466,0.8420083499660609,0.7648914843327885,0.9177929816271052,-0.006302701178328,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,NT5DC2,200,0.164031808126995,0.33381358449702275,12,12,11,separate,ok,0.9539626444278732,0.9555576839744488,0.022702671514734204,0.0238466358626847,0.8342536524585281,0.8403849547531699,0.4840611184622515,0.5759088386503957,0.8321450850790817,0.832716501997897,0.43496994560712776,0.5194568854502489,0.00258992957431,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,PARP10,200,0.03481688629183779,0.3581215521387851,12,12,11,separate,ok,0.936359568855709,0.9395124027049944,0.029978996430488417,0.03207056279122815,0.8300327175429376,0.8330354890757325,0.8149605470387381,0.9882256223645893,0.8304207107340034,0.8362880162419659,0.7316579089505255,0.8873523530449158,-0.0075062462026594,-0.00272651760199666
CCRCC,CCRCC,12,donor,permuted,theta2,spot,PTGS1,200,0.36070786821455897,0.3633729125374518,12,12,11,separate,ok,0.9450028198634672,0.9451965152049078,0.03216281035118084,0.03407687488704475,0.8613699573542186,0.8692073998541454,0.8452995427149704,0.9761452217885843,0.858342499057564,0.8623346161441854,0.7388671430590621,0.857427215730906,-0.0054167006414876,-0.00272651760199666
