encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact
hoptimus1,CCRCC,0,0.004169285297393799,1.2090193033218384,0.012530088424682617,1.7285346984863281e-06,1.2026368379592896,3.3855438232421875e-05
hoptimus1,CCRCC,1,0.0037193894386291504,1.1409869194030762,0.007514357566833496,1.6689300537109375e-06,1.1340384483337402,4.363059997558594e-05
hoptimus1,CCRCC,2,0.004363059997558594,1.227866768836975,0.010379552841186523,1.9073486328125e-06,1.2175203561782837,3.314018249511719e-05
hoptimus1,CCRCC,3,0.00339663028717041,1.1507757902145386,0.00905144214630127,1.9073486328125e-06,1.143331527709961,3.2067298889160156e-05
hoptimus1,CCRCC,4,0.005681335926055908,1.1746844053268433,0.009605765342712402,1.7881393432617188e-06,1.1653294563293457,4.8041343688964844e-05
hoptimus1,CCRCC,5,0.006427645683288574,1.123335599899292,0.011613607406616211,1.6689300537109375e-06,1.1143299341201782,4.1365623474121094e-05
hoptimus1,COAD,0,0.004686832427978516,4.796006202697754,0.03846883773803711,3.814697265625e-06,4.757577419281006,7.2479248046875e-05
hoptimus1,COAD,1,0.0051805973052978516,3.7438743114471436,0.02685403823852539,4.0531158447265625e-06,3.7265992164611816,5.1975250244140625e-05
hoptimus1,HCC,0,0.0044980645179748535,1.6653927564620972,0.01987743377685547,1.1920928955078125e-06,1.647397518157959,4.076957702636719e-05
hoptimus1,HCC,1,0.006263434886932373,1.8937692642211914,0.023623228073120117,1.5497207641601562e-06,1.876267910003662,6.687641143798828e-05
hoptimus1,IDC,0,0.005593061447143555,4.706254482269287,0.0316014289855957,4.76837158203125e-06,4.680539131164551,7.009506225585938e-05
hoptimus1,IDC,1,0.006400108337402344,3.970111846923828,0.04051804542541504,4.76837158203125e-06,3.9452402591705322,0.00011301040649414062
hoptimus1,IDC,2,0.004807591438293457,4.324855327606201,0.04031538963317871,6.198883056640625e-06,4.3006391525268555,8.20159912109375e-05
hoptimus1,IDC,3,0.004805326461791992,4.5373759269714355,0.036972999572753906,8.106231689453125e-06,4.514406204223633,0.00012159347534179688
hoptimus1,LUNG,0,0.004872679710388184,5.061015605926514,0.04035615921020508,4.291534423828125e-06,5.034290313720703,0.00011348724365234375
hoptimus1,LUNG,1,0.004965066909790039,3.9247853755950928,0.039188385009765625,3.5762786865234375e-06,3.885669708251953,8.511543273925781e-05
hoptimus1,LYMPH_IDC,0,0.006703615188598633,1.086337685585022,0.016609251499176025,2.0265579223632812e-06,1.07721745967865,2.372264862060547e-05
hoptimus1,LYMPH_IDC,1,0.005536258220672607,1.1432805061340332,0.009620428085327148,1.6689300537109375e-06,1.1350953578948975,1.9431114196777344e-05
hoptimus1,LYMPH_IDC,2,0.0039820075035095215,0.866193950176239,0.009550750255584717,1.6689300537109375e-06,0.8601184487342834,1.424551010131836e-05
hoptimus1,LYMPH_IDC,3,0.003585338592529297,0.9582874178886414,0.01004725694656372,1.6689300537109375e-06,0.954413652420044,1.9729137420654297e-05
hoptimus1,PAAD,0,0.003990530967712402,3.841827154159546,0.027809858322143555,3.0994415283203125e-06,3.8206441402435303,8.940696716308594e-05
hoptimus1,PAAD,1,0.008409261703491211,3.3552932739257812,0.04074549674987793,4.291534423828125e-06,3.320716381072998,0.0001068115234375
hoptimus1,PAAD,2,0.006401240825653076,3.6524479389190674,0.032370567321777344,3.814697265625e-06,3.630098342895508,7.200241088867188e-05
hoptimus1,PRAD,0,0.006960868835449219,3.0193674564361572,0.026118993759155273,2.6226043701171875e-06,2.9992055892944336,0.00010132789611816406
hoptimus1,PRAD,1,0.003805994987487793,2.8088760375976562,0.021553754806518555,3.337860107421875e-06,2.790825366973877,5.316734313964844e-05
hoptimus1,READ,0,0.006155550479888916,1.130387544631958,0.014718413352966309,3.337860107421875e-06,1.1302392482757568,4.947185516357422e-05
hoptimus1,READ,1,0.0040621161460876465,0.9561896324157715,0.01064610481262207,1.430511474609375e-06,0.9455558657646179,1.5497207641601562e-05
hoptimus1,SKCM,0,0.00446629524230957,5.316272735595703,0.041416168212890625,4.76837158203125e-06,5.284203052520752,0.00011539459228515625
hoptimus1,SKCM,1,0.0076754093170166016,4.836612701416016,0.05051875114440918,4.76837158203125e-06,4.7946295738220215,2.002716064453125e-05
