encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact
uni_v2,CCRCC,0,0.006012678146362305,1.215881109237671,0.013274788856506348,1.8477439880371094e-06,1.202629566192627,2.562999725341797e-05
uni_v2,CCRCC,1,0.003817439079284668,1.1385563611984253,0.0072977542877197266,1.9073486328125e-06,1.134041428565979,3.445148468017578e-05
uni_v2,CCRCC,2,0.0037959814071655273,1.220723032951355,0.007973670959472656,1.5497207641601562e-06,1.217515468597412,2.8252601623535156e-05
uni_v2,CCRCC,3,0.0042645931243896484,1.149571180343628,0.0069255828857421875,1.9073486328125e-06,1.1433335542678833,3.409385681152344e-05
uni_v2,CCRCC,4,0.005016148090362549,1.1713322401046753,0.012361288070678711,1.9073486328125e-06,1.1653168201446533,3.4809112548828125e-05
uni_v2,CCRCC,5,0.002967625856399536,1.121248483657837,0.008515655994415283,2.3245811462402344e-06,1.1143226623535156,2.944469451904297e-05
uni_v2,COAD,0,0.0061533451080322266,4.791223526000977,0.033686161041259766,3.6954879760742188e-06,4.757628440856934,9.107589721679688e-05
uni_v2,COAD,1,0.003544330596923828,3.7439286708831787,0.018268823623657227,3.814697265625e-06,3.726607322692871,6.008148193359375e-05
uni_v2,HCC,0,0.0042383670806884766,1.658712387084961,0.013447761535644531,1.1920928955078125e-06,1.6474014520645142,4.696846008300781e-05
uni_v2,HCC,1,0.006122291088104248,1.8879960775375366,0.015935659408569336,1.3113021850585938e-06,1.876254677772522,3.254413604736328e-05
uni_v2,IDC,0,0.004366278648376465,4.702049255371094,0.0260164737701416,7.62939453125e-06,4.680521488189697,9.965896606445312e-05
uni_v2,IDC,1,0.0049135684967041016,3.9632580280303955,0.02268385887145996,3.337860107421875e-06,3.9452152252197266,8.821487426757812e-05
uni_v2,IDC,2,0.004122734069824219,4.32303524017334,0.031439781188964844,5.245208740234375e-06,4.300660610198975,0.00010347366333007812
uni_v2,IDC,3,0.0047760009765625,4.53985595703125,0.029181957244873047,4.291534423828125e-06,4.514371395111084,8.678436279296875e-05
uni_v2,LUNG,0,0.0050945281982421875,5.070705890655518,0.036513328552246094,4.0531158447265625e-06,5.034322738647461,0.000164031982421875
uni_v2,LUNG,1,0.0029430389404296875,3.904721260070801,0.020206451416015625,4.0531158447265625e-06,3.8856348991394043,5.412101745605469e-05
uni_v2,LYMPH_IDC,0,0.005220472812652588,1.084252953529358,0.010595738887786865,2.384185791015625e-06,1.0772128105163574,2.2530555725097656e-05
uni_v2,LYMPH_IDC,1,0.003941535949707031,1.1407688856124878,0.006466865539550781,2.384185791015625e-06,1.1350916624069214,1.3232231140136719e-05
uni_v2,LYMPH_IDC,2,0.0037775039672851562,0.8691160678863525,0.009011626243591309,1.3113021850585938e-06,0.8601164221763611,1.1980533599853516e-05
uni_v2,LYMPH_IDC,3,0.004609107971191406,0.9603169560432434,0.008712530136108398,1.5497207641601562e-06,0.9544123411178589,1.8477439880371094e-05
uni_v2,PAAD,0,0.0030628442764282227,3.8498685359954834,0.029278278350830078,2.86102294921875e-06,3.8206334114074707,4.315376281738281e-05
uni_v2,PAAD,1,0.005928158760070801,3.3493995666503906,0.035942792892456055,3.814697265625e-06,3.3206844329833984,7.486343383789062e-05
uni_v2,PAAD,2,0.004364013671875,3.6472134590148926,0.028705596923828125,4.76837158203125e-06,3.630063772201538,5.626678466796875e-05
uni_v2,PRAD,0,0.004025399684906006,3.0222461223602295,0.02561044692993164,2.1457672119140625e-06,2.9991822242736816,0.00011897087097167969
uni_v2,PRAD,1,0.00847780704498291,2.816110372543335,0.02533125877380371,2.6226043701171875e-06,2.7908215522766113,4.935264587402344e-05
uni_v2,READ,0,0.00541861355304718,1.1384468078613281,0.013631224632263184,2.384185791015625e-06,1.1302297115325928,2.9206275939941406e-05
uni_v2,READ,1,0.004855513572692871,0.9539024829864502,0.009420990943908691,1.1920928955078125e-06,0.9455607533454895,1.722574234008789e-05
uni_v2,SKCM,0,0.004846811294555664,5.3161211013793945,0.03809356689453125,6.198883056640625e-06,5.284241676330566,0.00015401840209960938
uni_v2,SKCM,1,0.005317211151123047,4.824947357177734,0.03033590316772461,4.291534423828125e-06,4.794632911682129,2.1457672119140625e-05
