encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact
virchow,CCRCC,0,0.007086992263793945,1.2135827541351318,0.017193317413330078,1.9073486328125e-06,1.2026381492614746,4.208087921142578e-05
virchow,CCRCC,1,0.00468781590461731,1.1475563049316406,0.013625860214233398,1.9073486328125e-06,1.1340506076812744,3.4689903259277344e-05
virchow,CCRCC,2,0.005753040313720703,1.23215651512146,0.014669299125671387,2.7418136596679688e-06,1.217513084411621,2.586841583251953e-05
virchow,CCRCC,3,0.006735324859619141,1.1535656452178955,0.01657545566558838,2.0265579223632812e-06,1.143343448638916,4.398822784423828e-05
virchow,CCRCC,4,0.008320808410644531,1.1805046796798706,0.01908552646636963,1.9073486328125e-06,1.1653199195861816,3.886222839355469e-05
virchow,CCRCC,5,0.007661581039428711,1.1286654472351074,0.021116018295288086,2.2649765014648438e-06,1.1143207550048828,3.314018249511719e-05
virchow,COAD,0,0.012013435363769531,4.825963497161865,0.06842613220214844,4.291534423828125e-06,4.757667064666748,0.00017595291137695312
virchow,COAD,1,0.011223137378692627,3.795274257659912,0.06872701644897461,5.0067901611328125e-06,3.726599931716919,9.632110595703125e-05
virchow,HCC,0,0.00793987512588501,1.6810557842254639,0.03369903564453125,9.5367431640625e-07,1.6473602056503296,3.5762786865234375e-06
virchow,HCC,1,0.010327905416488647,1.8908979892730713,0.042845845222473145,1.6689300537109375e-06,1.8762249946594238,5.7220458984375e-06
virchow,IDC,0,0.00900578498840332,4.710057735443115,0.04532289505004883,4.76837158203125e-06,4.680541515350342,8.869171142578125e-05
virchow,IDC,1,0.007140398025512695,3.989626884460449,0.06479549407958984,4.291534423828125e-06,3.94520902633667,9.131431579589844e-05
virchow,IDC,2,0.009432673454284668,4.3438496589660645,0.06707930564880371,6.67572021484375e-06,4.300652503967285,0.00012731552124023438
virchow,IDC,3,0.011907339096069336,4.552997589111328,0.07547235488891602,6.318092346191406e-06,4.514392852783203,0.00013780593872070312
virchow,LUNG,0,0.012672245502471924,5.1481523513793945,0.11395978927612305,3.814697265625e-06,5.0342302322387695,3.7670135498046875e-05
virchow,LUNG,1,0.010273218154907227,3.9469287395477295,0.09261226654052734,6.9141387939453125e-06,3.88576078414917,0.00016379356384277344
virchow,LYMPH_IDC,0,0.008524835109710693,1.0933865308761597,0.022804737091064453,1.7881393432617188e-06,1.077224850654602,3.5762786865234375e-05
virchow,LYMPH_IDC,1,0.01308894157409668,1.143437385559082,0.015291213989257812,1.6689300537109375e-06,1.1351089477539062,3.039836883544922e-05
virchow,LYMPH_IDC,2,0.009074151515960693,0.8673180937767029,0.02459055185317993,1.2516975402832031e-06,0.8601252436637878,2.0802021026611328e-05
virchow,LYMPH_IDC,3,0.011979103088378906,0.9600260853767395,0.01833796501159668,2.0265579223632812e-06,0.9544156193733215,2.6047229766845703e-05
virchow,PAAD,0,0.00842815637588501,3.850886821746826,0.05845236778259277,3.814697265625e-06,3.820648431777954,9.918212890625e-05
virchow,PAAD,1,0.016193389892578125,3.3773765563964844,0.07764935493469238,5.0067901611328125e-06,3.3206963539123535,0.00015020370483398438
virchow,PAAD,2,0.008044421672821045,3.6618478298187256,0.047916412353515625,3.814697265625e-06,3.63010835647583,8.20159912109375e-05
virchow,PRAD,0,0.009670019149780273,3.040626049041748,0.04830789566040039,2.6226043701171875e-06,2.999213695526123,0.00010180473327636719
virchow,PRAD,1,0.009771108627319336,2.818331480026245,0.03029179573059082,3.0994415283203125e-06,2.7908294200897217,5.030632019042969e-05
virchow,READ,0,0.007619321346282959,1.1363126039505005,0.010947942733764648,2.384185791015625e-06,1.1302412748336792,4.076957702636719e-05
virchow,READ,1,0.010246336460113525,0.9512538313865662,0.013004004955291748,1.430511474609375e-06,0.945559024810791,2.6345252990722656e-05
virchow,SKCM,0,0.010169267654418945,5.360630989074707,0.11149024963378906,5.7220458984375e-06,5.284119129180908,3.910064697265625e-05
virchow,SKCM,1,0.01562488079071045,4.894230842590332,0.09961938858032227,5.4836273193359375e-06,4.7946367263793945,2.9087066650390625e-05
