encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,train_mean_pred,train_mean_target
uni_v2,CCRCC,0,nointercept,55849,18371,4,AKAP8,0.2036864310503006,-0.8276767730712891,0.38438233733177185,-0.07665612548589706,0.3477015793323517,-3.497153144849108e-08,0.35207951068878174
uni_v2,CCRCC,0,nointercept,55849,18371,4,BLVRB,0.1995946615934372,-1.0693318843841553,0.3232170343399048,-0.15551654994487762,0.2520582377910614,-4.808585529758602e-08,0.37015095353126526
uni_v2,CCRCC,0,nointercept,55849,18371,4,BTF3,0.0757158026099205,-2.641669273376465,0.5393951535224915,-0.3645475208759308,0.2396368533372879,-1.0054314714125212e-07,0.6006410717964172
uni_v2,CCRCC,0,nointercept,55849,18371,4,CD109,0.3111201524734497,-0.41761887073516846,0.34122195839881897,0.040973491966724396,0.35703882575035095,1.1475033367958076e-08,0.48740237951278687
uni_v2,CCRCC,0,nointercept,55849,18371,4,CD14,0.13752450048923492,-0.943629264831543,0.7391892671585083,-0.10435707122087479,0.4735223054885864,-5.245729539637978e-08,0.7004610300064087
uni_v2,CCRCC,0,nointercept,55849,18371,4,CHST15,0.16730239987373352,-0.8560281991958618,0.49314650893211365,-0.04552382975816727,0.426510214805603,-2.622864769818989e-08,0.4723576605319977
uni_v2,CCRCC,0,nointercept,55849,18371,4,CIB1,0.13636133074760437,-1.8649711608886719,0.8138842582702637,-0.15485291182994843,0.5336077809333801,-1.0054314714125212e-07,0.7433766722679138
uni_v2,CCRCC,0,nointercept,55849,18371,4,CKB,0.17248393595218658,-0.8790286779403687,0.8361670970916748,-0.13210901618003845,0.48686012625694275,-5.245729539637978e-08,0.5242236852645874
uni_v2,CCRCC,0,nointercept,55849,18371,4,CPD,0.17819105088710785,-0.8521389961242676,0.5410739779472351,0.18998079001903534,0.49838611483573914,-2.622864769818989e-08,0.5640750527381897
uni_v2,CCRCC,0,nointercept,55849,18371,4,CPE,0.4194762408733368,-1.1630439758300781,2.2705540657043457,0.10482791811227798,1.281748652458191,-3.0600087796983644e-08,1.101182460784912
uni_v2,CCRCC,0,nointercept,55849,18371,4,DERL1,0.38947728276252747,-0.7287429571151733,0.5449663400650024,0.07277002930641174,0.551719069480896,-5.245729539637978e-08,0.6185947060585022
uni_v2,CCRCC,0,nointercept,55849,18371,4,DNAJB12,0.11494678258895874,-0.8017388582229614,0.22441649436950684,-0.1075400859117508,0.19344381988048553,-1.748576572424554e-08,0.33685410022735596
uni_v2,CCRCC,0,nointercept,55849,18371,4,EGFL7,0.14415673911571503,-1.300266981124878,0.3819369077682495,-0.19582109153270721,0.25916171073913574,8.74288286212277e-09,0.4487183690071106
uni_v2,CCRCC,0,nointercept,55849,18371,4,FLNB,0.2314893752336502,-1.4577319622039795,0.8277435302734375,-0.17534185945987701,0.5235467553138733,-5.245729539637978e-08,0.635085940361023
uni_v2,CCRCC,0,nointercept,55849,18371,4,GADD45B,0.27218353748321533,-1.1951820850372314,0.8132693767547607,-0.1332612782716751,0.5482276678085327,-6.994306289698216e-08,0.5517125129699707
uni_v2,CCRCC,0,nointercept,55849,18371,4,GPNMB,0.31062451004981995,-0.760128378868103,0.6327536702156067,-0.1497557908296585,0.3970940411090851,-5.682873549517353e-08,0.5627884268760681
