encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,train_mean_pred,train_mean_target
ctranspath,CCRCC,0,nointercept,55849,18371,4,AKAP8,0.17447461187839508,-0.7374670505523682,0.3654101490974426,-0.047801632434129715,0.3477015793323517,-8.74288286212277e-09,0.35207951068878174
ctranspath,CCRCC,0,nointercept,55849,18371,4,BLVRB,0.10954608768224716,-0.7796097993850708,0.27796420454978943,-0.07316689193248749,0.2520582377910614,-1.3114323849094944e-08,0.37015095353126526
ctranspath,CCRCC,0,nointercept,55849,18371,4,BTF3,0.0361807607114315,-2.131654739379883,0.46385306119918823,-0.28026536107063293,0.2396368533372879,7.868594309456967e-08,0.6006410717964172
ctranspath,CCRCC,0,nointercept,55849,18371,4,CD109,0.3356388509273529,-0.1611853837966919,0.27949821949005127,0.21352660655975342,0.35703882575035095,4.371441164607859e-08,0.48740237951278687
ctranspath,CCRCC,0,nointercept,55849,18371,4,CD14,-0.07394726574420929,-0.866031289100647,0.7096776366233826,0.04422304779291153,0.4735223054885864,1.4862899888612446e-07,0.7004610300064087
ctranspath,CCRCC,0,nointercept,55849,18371,4,CHST15,0.17916777729988098,-0.5205919742584229,0.40402114391326904,0.06976304948329926,0.426510214805603,-1.0928602911519647e-08,0.4723576605319977
ctranspath,CCRCC,0,nointercept,55849,18371,4,CIB1,0.17251773178577423,-1.1464715003967285,0.6097720265388489,0.02024884708225727,0.5336077809333801,4.371441431061385e-09,0.7433766722679138
ctranspath,CCRCC,0,nointercept,55849,18371,4,CKB,0.3420664966106415,-0.40351104736328125,0.6245619058609009,0.00740972300991416,0.48686012625694275,8.74288286212277e-09,0.5242236852645874
ctranspath,CCRCC,0,nointercept,55849,18371,4,CPD,0.19574560225009918,-0.851852297782898,0.5409902334213257,0.10628809034824371,0.49838611483573914,-6.120017559396729e-08,0.5640750527381897
ctranspath,CCRCC,0,nointercept,55849,18371,4,CPE,0.5526195168495178,-0.6105903387069702,1.6906416416168213,0.3167315423488617,1.281748652458191,2.797722515879286e-07,1.101182460784912
ctranspath,CCRCC,0,nointercept,55849,18371,4,DERL1,0.3627784252166748,-0.6927820444107056,0.5336300134658813,0.09015214443206787,0.551719069480896,-7.868594309456967e-08,0.6185947060585022
ctranspath,CCRCC,0,nointercept,55849,18371,4,DNAJB12,0.06404513120651245,-0.5261431932449341,0.19008953869342804,-0.019314153119921684,0.19344381988048553,0.0,0.33685410022735596
ctranspath,CCRCC,0,nointercept,55849,18371,4,EGFL7,-0.0030070387292653322,-1.3149662017822266,0.3843775689601898,-0.1784663051366806,0.25916171073913574,2.1857207155306924e-09,0.4487183690071106
ctranspath,CCRCC,0,nointercept,55849,18371,4,FLNB,0.2556999623775482,-0.8303918838500977,0.6164606809616089,-0.006442022044211626,0.5235467553138733,1.26771794839442e-07,0.635085940361023
ctranspath,CCRCC,0,nointercept,55849,18371,4,GADD45B,0.16987119615077972,-0.8671573400497437,0.6917430758476257,-0.016102470457553864,0.5482276678085327,1.9671485773642416e-08,0.5517125129699707
ctranspath,CCRCC,0,nointercept,55849,18371,4,GPNMB,0.02058020979166031,-0.6785731315612793,0.6034351587295532,-0.010257680900394917,0.3970940411090851,7.431449944306223e-08,0.5627884268760681
ctranspath,CCRCC,0,nointercept,55849,18371,4,H3F3A,0.05213015526533127,-1.9160349369049072,0.4477858245372772,-0.24740445613861084,0.2360963523387909,6.120017559396729e-08,0.7055453062057495
ctranspath,CCRCC,0,nointercept,55849,18371,4,HMOX1,0.17756067216396332,-0.4651554822921753,0.724310040473938,0.01917482353746891,0.5029290914535522,4.371441164607859e-08,0.4311843514442444
ctranspath,CCRCC,0,nointercept,55849,18371,4,HNRNPK,0.08013033866882324,-2.4308300018310547,0.7133872509002686,-0.3016490042209625,0.3734790086746216,-2.622864769818989e-08,0.8356579542160034
ctranspath,CCRCC,0,nointercept,55849,18371,4,HSPA1A,-0.03751841187477112,-1.0060772895812988,1.514577865600586,0.22601492702960968,1.035993218421936,4.371441431061385e-09,0.6820328235626221
ctranspath,CCRCC,0,nointercept,55849,18371,4,HTRA1,0.3364224433898926,-2.374814748764038,2.0963492393493652,-0.1828722208738327,1.0581694841384888,-7.540736390865277e-08,0.9139458537101746
ctranspath,CCRCC,0,nointercept,55849,18371,4,IFI27,0.03546307981014252,-1.9362859725952148,1.2670308351516724,-0.06472001224756241,0.7394761443138123,-1.661147734921542e-07,1.2027190923690796
ctranspath,CCRCC,0,nointercept,55849,18371,4,IFI6,0.05353473499417305,-1.238602876663208,0.9792465567588806,-0.04457597807049751,0.6172744035720825,-9.617171059517204e-08,0.8939899802207947
ctranspath,CCRCC,0,nointercept,55849,18371,4,IRF7,0.04880811646580696,-0.8033698797225952,0.2903447449207306,-0.1005687415599823,0.23679625988006592,2.622864769818989e-08,0.33066850900650024
ctranspath,CCRCC,0,nointercept,55849,18371,4,ISG15,0.12691563367843628,-0.5494581460952759,0.362937867641449,-0.00624554418027401,0.32549721002578735,8.74288286212277e-09,0.4916550815105438
ctranspath,CCRCC,0,nointercept,55849,18371,4,KRTCAP2,0.10907651484012604,-1.1750609874725342,0.38377273082733154,-0.1422038972377777,0.281703382730484,-2.622864769818989e-08,0.5391302108764648
ctranspath,CCRCC,0,nointercept,55849,18371,4,LAPTM4B,0.2973872721195221,-0.5991160869598389,0.6039489507675171,0.09419655799865723,0.5739158987998962,-4.371441164607859e-08,0.5353134274482727
ctranspath,CCRCC,0,nointercept,55849,18371,4,LRRC41,0.33986061811447144,-0.7737691402435303,0.6564664840698242,0.0879758670926094,0.6136590838432312,-1.5737188618913933e-07,0.8226604461669922
ctranspath,CCRCC,0,nointercept,55849,18371,4,LY6E,0.2017318308353424,-2.390821695327759,1.6554293632507324,-0.11599627137184143,0.926900327205658,-1.3114323849094944e-08,1.079782247543335
ctranspath,CCRCC,0,nointercept,55849,18371,4,NAMPT,0.13091954588890076,-0.5022690296173096,0.456587016582489,0.16522106528282166,0.5111877918243408,8.74288286212277e-09,0.6358631253242493
ctranspath,CCRCC,0,nointercept,55849,18371,4,NOL3,0.19658559560775757,-1.643204689025879,0.6254479885101318,-0.246796652674675,0.37024691700935364,1.748576572424554e-08,0.5354296565055847
ctranspath,CCRCC,0,nointercept,55849,18371,4,NOTCH3,0.08278181403875351,-1.7039673328399658,0.5647758841514587,-0.2471090406179428,0.32917729020118713,6.775734107122844e-08,0.5420306921005249
ctranspath,CCRCC,0,nointercept,55849,18371,4,NT5DC2,0.09744969755411148,-0.5671730041503906,0.18501374125480652,-0.0162828229367733,0.1804121732711792,5.245729539637978e-08,0.34182968735694885
ctranspath,CCRCC,0,nointercept,55849,18371,4,PARP10,0.12024763226509094,-1.1688578128814697,0.36858701705932617,-0.1529049128293991,0.27463242411613464,-1.748576572424554e-08,0.5014361143112183
ctranspath,CCRCC,0,nointercept,55849,18371,4,PTGS1,0.24956458806991577,-0.6683677434921265,0.7048562169075012,0.015043200924992561,0.5660426020622253,-3.0600087796983644e-08,0.3281203508377075
ctranspath,CCRCC,0,nointercept,55849,18371,4,PXN,0.22783970832824707,-1.331641435623169,0.6818139553070068,-0.10291752964258194,0.5125220417976379,2.622864769818989e-08,0.626606285572052
ctranspath,CCRCC,0,nointercept,55849,18371,4,RXRA,0.06722855567932129,-0.6071884632110596,0.3552094101905823,0.03192337602376938,0.3631996512413025,-1.748576572424554e-08,0.428512305021286
ctranspath,CCRCC,0,nointercept,55849,18371,4,S100A9,0.011343595571815968,-0.30255699157714844,0.6239867210388184,0.2408733367919922,0.5041909217834473,1.4862899888612446e-07,0.4433532655239105
ctranspath,CCRCC,0,nointercept,55849,18371,4,SCARB1,0.3849025368690491,-0.9700660705566406,0.8612428903579712,-0.04009676352143288,0.6490933895111084,6.994306289698216e-08,0.6143035888671875
