encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
hoptimus0,CCRCC,shipped,patient,0,-1,0,0.001,0.0,3.919220510587339e-05,0.409829227696229,0.3693084091407166,0.0429242428011985,3.146289195309845,5.860286931144888
hoptimus0,CCRCC,shipped,patient,0,-1,1,0.001,0.00012619402331084042,0.00019596102552936693,0.39179875359046223,0.37609571628265415,-0.08303022264708787,3.176352641853674,6.646346514726536
hoptimus0,CCRCC,shipped,patient,0,-1,2,0.001,0.002742154838059739,0.0015644221871427793,0.3305928869617737,0.29355085741833187,-0.21706424570536348,4.388284887170242,10.59968847006768
hoptimus0,CCRCC,shipped,patient,1,-1,0,0.001,0.00015957913195966682,9.133810321205662e-06,0.3718768335315279,0.4703898833621408,-0.09456731855580819,2.5185444456493724,5.207692099411619
hoptimus0,CCRCC,shipped,patient,1,-1,1,0.001,4.003753518923991e-05,0.0001248287410564774,0.40959101250557894,0.47524904865378015,-0.0575866812082339,2.5821370081672272,5.4160069340829144
hoptimus0,CCRCC,shipped,patient,1,-1,2,0.001,6.751054852320675e-06,9.133810321205662e-06,0.3941390088773055,0.48291730110320197,-0.024217952667148157,2.544551236171565,4.924790108868112
hoptimus0,CCRCC,shipped,patient,2,-1,0,0.001,1.8398323708284355e-05,1.859427296392711e-06,0.38371544126125356,0.3998532068659644,-0.04381391355246228,2.2978368120001846,4.496796899750866
hoptimus0,CCRCC,shipped,patient,2,-1,1,0.001,7.29473847586528e-05,0.0,0.37478243152658003,0.39312421016937255,-0.05357486473351314,2.6786857231958083,5.992973752529174
hoptimus0,CCRCC,shipped,patient,2,-1,2,0.001,0.00011156489690208188,6.507995537374488e-05,0.35499915380829894,0.371031907731007,-0.057938741844585195,4.466505485341224,8.332570383689571
hoptimus0,CCRCC,shipped,patient,3,-1,0,0.001,0.00011048920549538417,1.1232799775344005e-05,0.38827386403144126,0.44622785512809976,-0.055270127802408864,2.607537011010591,5.392927370187324
hoptimus0,CCRCC,shipped,patient,3,-1,1,0.001,5.0484236554708425e-05,2.808199943836001e-05,0.37840554346472677,0.4685765762038019,-0.08812808032640757,2.542795854527886,4.982816442477733
hoptimus0,CCRCC,shipped,patient,3,-1,2,0.001,5.5068554731400316e-05,5.616399887672002e-06,0.39421237426275524,0.4558617330044151,-0.07071037250940104,2.212324044775493,4.28102608713623
