encoder,task,label_set,design,fold,K,n_units_total,calibration_unit,n_cal,n_test,between_share,between_share_q25,between_share_q75,between_var,within_var,n_genes,n_cal_draws,coverage_observed,width_observed,miss_above,miss_below,calibration_unit_a1,block_fold,shortfall,score,uses_test_labels
hoptimus0,CCRCC,shipped,donor,INT19,6.0,7.0,donor,16852.0,4948.0,0.12854626677000353,0.08370819574598391,0.19585444133758564,0.013991129733774685,0.09878282796396723,50,3,0.9759350579358662,2.0811602547729806,0.0200997035839396,0.003965238480194,donor,False,-0.07593505793586619,abs,True
hoptimus0,CCRCC,shipped,donor,INT2,6.0,7.0,donor,17105.0,2580.0,0.11569422249796746,0.05639480798097088,0.19631455551740962,0.01532366556605997,0.12047310688397686,50,3,0.9212222222222222,2.102066518306397,0.0424418604651162,0.0363359173126615,donor,False,-0.021222222222222142,abs,True
hoptimus0,CCRCC,shipped,donor,INT20,6.0,7.0,donor,22582.0,4860.0,0.10953709611428186,0.06833002460387762,0.17865808502692063,0.011694851400101458,0.10456874699926359,50,3,0.965824417009602,2.044796100602992,0.0181111111111111,0.0160644718792866,donor,False,-0.06582441700960195,abs,True
hoptimus0,CCRCC,shipped,donor,INT21,6.0,7.0,donor,13913.0,4975.0,0.13508154940136796,0.08775023299102447,0.3541329938104998,0.01893829723427265,0.11608050073005124,50,3,0.9339671691792294,2.3164378871189157,0.0579524288107202,0.0080804020100502,donor,False,-0.03396716917922937,abs,True
hoptimus0,CCRCC,shipped,donor,INT22,6.0,7.0,donor,21427.0,3829.0,0.11239466919966301,0.07031885023102258,0.19587130007962364,0.010743514933546167,0.09451148928228137,50,3,0.8689892922434056,1.926122360664679,0.0857247323060851,0.0452859754505092,donor,False,0.031010707756594424,abs,True
hoptimus0,CCRCC,shipped,donor,INT23,6.0,7.0,donor,17479.0,4755.0,0.3260404336657676,0.1153103595763016,0.4780569951051647,0.0660443800120531,0.11866175779732899,50,3,0.8598247458815281,2.2608229418311443,0.1295969155275148,0.0105783385909568,donor,False,0.04017525411847189,abs,True
hoptimus0,CCRCC,shipped,donor,INT24,6.0,7.0,donor,18859.0,4510.0,0.15447465405889027,0.09991156606594044,0.3832764521963255,0.021856426940547957,0.1120924208810665,50,3,0.9190022172949002,2.1280060982319267,0.0746637102734663,0.0063340724316334,donor,False,-0.019002217294900148,abs,True
hoptimus0,CCRCC,shipped,donor,INT3,6.0,7.0,donor,19219.0,2007.0,0.46922209395888703,0.3271348960985471,0.5466886456305675,0.10364009892854531,0.1160024768944754,50,3,0.9619199468526825,2.363377894645512,0.0280684271715661,0.0100116259757515,donor,False,-0.06191994685268243,abs,True
hoptimus0,CCRCC,shipped,donor,INT4,6.0,7.0,donor,18248.0,1349.0,0.1871565860032266,0.11091110044774928,0.3640881530628247,0.024862751935751604,0.10226168557199668,50,3,0.8758191252779838,2.018326786772486,0.0088954781319495,0.1152853965900667,donor,False,0.024180874722016243,abs,True
hoptimus0,CCRCC,shipped,donor,INT5,6.0,7.0,donor,22330.0,1186.0,0.47645600273498256,0.3245306308303214,0.5421329996338803,0.09377194709306244,0.1145509951429655,50,3,0.2708544125913434,1.9613220109132683,0.7238898257448004,0.0052557616638561,donor,False,0.6291455874086567,abs,True
hoptimus0,CCRCC,shipped,donor,INT6,6.0,7.0,donor,19422.0,1678.0,0.15772841086997624,0.08776685938750961,0.4077693489074621,0.025013191353333936,0.11942229209888536,50,3,0.8902940007945968,2.1473753062274867,0.057938021454112,0.0517679777512912,donor,False,0.00970599920540327,abs,True
hoptimus0,CCRCC,shipped,donor,INT7,6.0,7.0,donor,22623.0,2374.0,0.10408719889298182,0.07033938263738078,0.180059429622276,0.012664911102869311,0.11010977097953611,50,3,0.85722549845549,2.0000958544412524,0.1096321258073574,0.0331423757371524,donor,False,0.04277450154451001,abs,True
hoptimus0,CCRCC,shipped,donor,INT8,6.0,7.0,donor,21619.0,1949.0,0.17525700809916406,0.09166428950554278,0.4281660073020857,0.024925379435772457,0.10610632370853737,50,3,0.7560013682230204,2.018837059720114,0.2179476654694715,0.0260509663075081,donor,False,0.14399863177697958,abs,True
hoptimus0,CCRCC,shipped,donor,INT9,6.0,7.0,donor,17614.0,1696.0,0.3536225564897485,0.12118177717166428,0.5333725618752807,0.06797120616812485,0.11447246561432825,50,3,0.918875786163522,2.276121671986993,0.0393121069182389,0.0418121069182389,donor,False,-0.018875786163521924,abs,True
hoptimus0,CCRCC,shipped,patient,0,5.0,6.0,patient,11411.0,18371.0,0.24850626564813785,0.11969245026577063,0.41492768268483005,0.04219721544632457,0.12335156953522158,50,3,0.9503548026678508,2.505768514231628,0.0435710061064072,0.0060741912257422,patient,False,-0.05035480266785075,abs,True
hoptimus0,CCRCC,shipped,patient,1,5.0,6.0,patient,17775.0,6569.0,0.13871927037929427,0.09476893615684986,0.3137650940406327,0.020461507834317938,0.12087022159168764,50,3,0.7878004273427001,1.9886353050699932,0.0706858662991277,0.1415137063581721,patient,False,0.11219957265729996,abs,True
hoptimus0,CCRCC,shipped,patient,2,5.0,6.0,patient,12886.0,10756.0,0.11913454508938381,0.061463863481511664,0.2600768616739748,0.019864401726138126,0.13946477361495765,50,3,0.8459109613638067,2.31546980003199,0.1190487668971804,0.0350402717390128,patient,False,0.0540890386361933,abs,True
hoptimus0,CCRCC,shipped,patient,3,5.0,6.0,patient,17796.0,7122.0,0.13282357704674067,0.09317231005360321,0.2010542486767357,0.027977702215435496,0.17850103455556018,50,3,0.7013660895586025,1.921183394307444,0.2007145795767079,0.0979193308646894,patient,False,0.19863391044139755,abs,True
hoptimus0,CCRCC,shipped,patient,4,5.0,6.0,patient,14385.0,14748.0,0.12727369507594247,0.052824880431449756,0.3025111793485898,0.014449756558748722,0.10630770859451949,50,3,0.9008688052243256,2.190530057956805,0.0422406476237123,0.056890547151962,patient,False,-0.0008688052243255306,abs,True
hoptimus0,CCRCC,shipped,patient,5,5.0,6.0,patient,10535.0,16654.0,0.10066622479463608,0.036317804944574775,0.2979266341295793,0.01357503336253578,0.11093256897721541,50,3,0.9472287706103992,2.329700223017197,0.0390794700884313,0.0136917593011693,patient,False,-0.04722877061039921,abs,True
hoptimus0,COAD,shipped,donor,COAD_Oliveira_P1,1.0,2.0,donor,3535.0,3620.0,0.00800045915845237,0.0017633673474648478,0.02605662130217348,0.002409105237891701,0.33101039343143335,50,3,0.9003020257826888,3.457901893738842,0.0276998158379373,0.0719981583793738,donor,False,-0.0003020257826887862,abs,True
hoptimus0,COAD,shipped,donor,COAD_Oliveira_P2,1.0,2.0,donor,3417.0,3535.0,0.013868804409372826,0.002349150311572659,0.03961963709956888,0.004223609474917248,0.3432139069844983,50,3,0.8356869401225837,3.065596850798076,0.1312852428099953,0.033027817067421,donor,False,0.06431305987741631,abs,True
hoptimus0,COAD,shipped,donor,COAD_Oliveira_P5,1.0,2.0,donor,3535.0,3417.0,0.014077125721518514,0.0029091336047228815,0.03576851912728833,0.004062259714914446,0.3551739997259294,50,3,0.891198907423666,3.4617724074399905,0.0750775534094234,0.0337235391669105,donor,False,0.008801092576333991,abs,True
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,1.0,2.0,donor,3417.0,5079.0,0.023786332462379225,0.006789883618086632,0.055641755602253026,0.005838808951363086,0.28383738866545627,50,3,0.8524486447463411,3.0380500986366865,0.0723488875762945,0.0752024676773643,donor,False,0.047551355253658945,abs,True
hoptimus0,COAD,shipped,patient,0,8.0,9.0,block,1143.0,10572.0,0.025971695449489997,0.011736304411867819,0.04640528102986387,0.01840152135001455,0.62389630614368,50,3,0.6070091798610534,1.871310444881459,0.2980374061142301,0.0949534140247164,block,True,0.2929908201389466,abs,True
hoptimus0,COAD,shipped,patient,1,1.0,2.0,slide,3620.0,5079.0,0.018524581159592768,0.0036908098958934113,0.06019770252731644,0.0036375344888398,0.27424761052617863,50,3,0.8453829493994881,3.055920255587695,0.0702841766751985,0.0843328739253133,slide,False,0.05461705060051192,abs,True
hoptimus0,HCC,shipped,donor,CHC20,6.0,7.0,block,483.0,1941.0,0.01805032636964595,0.00889833809383158,0.04548488912835799,0.003045958973104057,0.1382337900758006,50,3,0.7751914820539242,1.709688028361737,0.1172797527047913,0.1075287652412845,block,True,0.12480851794607584,abs,True
hoptimus0,HCC,shipped,donor,CHC23,7.0,8.0,block,408.0,2255.0,0.025205471471990294,0.014157013360118997,0.055894540127049655,0.004028593379273457,0.1345975993925526,50,3,0.7308795269770879,1.4419230860673935,0.1963518107908351,0.0727686622320768,block,True,0.1691204730229121,abs,True
hoptimus0,HCC,shipped,patient,0,6.0,7.0,block,407.0,2255.0,0.025392806805230643,0.012770082025720483,0.054076327377018854,0.0033718815077875275,0.13005938246465942,50,3,0.7520679970436069,1.4960891115188095,0.1888869179600887,0.0590450849963045,block,True,0.14793200295639308,abs,True
hoptimus0,HCC,shipped,patient,1,6.0,7.0,block,471.0,1941.0,0.0175780657238322,0.007652199817856969,0.042945370508869374,0.0028307776354868294,0.14352111375240822,50,3,0.7650214665979735,1.6993039456250008,0.1100532371629744,0.124925296239052,block,True,0.13497853340202648,abs,True
hoptimus0,IDC,audited,donor,IDC_JanesickSample1,1.0,2.0,donor,4010.0,28521.0,0.0800114436311758,0.01592738151220875,0.27530533203132673,0.05042750058795403,0.40072526192985214,50,1,0.9175334874643524,5.458869297522877,0.0527620075458693,0.0297045049897781,donor,False,-0.01753348746435235,abs,True
hoptimus0,IDC,audited,donor,NCBI783,1.0,2.0,donor,28521.0,3005.0,0.008375366697873227,0.0024944565094775174,0.027719957655591487,0.0032346014317637395,0.4811906613100701,50,1,0.8577371048252913,4.427139978800324,0.0491913477537437,0.093071547420965,donor,False,0.042262895174708714,abs,True
hoptimus0,IDC,audited,donor,NCBI785,1.0,2.0,donor,3005.0,4010.0,0.06816574499739483,0.011536424801512664,0.20041905328667603,0.04938645235182987,0.4501527592502427,50,1,0.7261745635910225,3.8195308043265737,0.2376159600997506,0.0362094763092269,donor,False,0.17382543640897752,abs,True
hoptimus0,IDC,audited,patient,0,1.0,2.0,patient,3005.0,20761.0,0.028427462021895212,0.003036932876212246,0.10175510150429691,0.006542064708345174,0.3463639460329686,50,3,0.8552693351315769,3.863657392675698,0.0444262479328227,0.1003044169356004,patient,False,0.04473066486842314,abs,True
hoptimus0,IDC,audited,patient,1,1.0,2.0,patient,3005.0,7760.0,0.04273238000145762,0.006548729410262846,0.17656120662699878,0.018062838084868665,0.40427470481559125,50,3,0.8506907216494844,4.163454394664883,0.1243419243986254,0.02496735395189,patient,False,0.04930927835051557,abs,True
hoptimus0,IDC,audited,patient,2,1.0,2.0,patient,3005.0,4010.0,0.11612998630605526,0.025938990871822058,0.22289629286268714,0.06258120559926783,0.47127176705696455,50,3,0.6653582709891936,3.766958252790347,0.3070640066500416,0.0275777223607647,patient,False,0.23464172901080638,abs,True
hoptimus0,IDC,audited,patient,3,1.0,2.0,patient,7760.0,3005.0,0.04022782281753151,0.005592626615005144,0.14494658809524538,0.01798571451182407,0.41652135987164784,50,3,0.8609717138103162,4.049399902519197,0.0527298946200776,0.0862983915696062,patient,False,0.03902828618968379,abs,True
hoptimus0,IDC,audited,slide_out,NCBI783,1.0,2.0,slide,4010.0,3005.0,0.06440838670047508,0.0106798300794078,0.16656303744504808,0.03555335790925912,0.4369835910854871,50,3,0.8948907376594565,4.353611366785785,0.0494686633388796,0.0556405990016639,slide,False,0.005109262340543541,abs,True
hoptimus0,IDC,audited,slide_out,NCBI785,1.0,2.0,slide,20761.0,4010.0,0.11704929533846145,0.025085393623940595,0.21102716773358698,0.04625447069413541,0.38164231394922954,50,3,0.6496309226932668,3.6220694736313166,0.320139650872818,0.0302294264339152,slide,False,0.2503690773067332,abs,True
hoptimus0,IDC,audited,slide_out,TENX95,1.0,2.0,slide,4010.0,7760.0,0.07952153596930504,0.01620950016175861,0.2300740264162338,0.04338794808863239,0.4272234882050847,50,3,0.8738135738831615,4.559449993243131,0.1060068728522336,0.0201795532646048,slide,False,0.026186426116838524,abs,True
hoptimus0,IDC,audited,slide_out,TENX99,1.0,2.0,slide,4010.0,20761.0,0.04391091533696907,0.009441532697711995,0.14502139867722255,0.01717893658804534,0.34706901452429306,50,3,0.872100573190116,4.074445454021248,0.0428248478718109,0.0850745789380729,slide,False,0.027899426809883998,abs,True
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_1,1.0,2.0,donor,4010.0,20761.0,0.046476172595589865,0.0077643210033087,0.15928004959016007,0.0184538062370726,0.35415217439784374,50,3,0.8739424883194452,4.107401633893559,0.044135960053305,0.0819215516272498,donor,False,0.026057511680554812,abs,True
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_2,1.0,2.0,donor,4010.0,7760.0,0.09114199181910174,0.01613333972923265,0.22173201232579712,0.04724522952246896,0.42529966027760363,50,3,0.8727396907216495,4.528781360085063,0.1084115120274914,0.0188487972508591,donor,False,0.027260309278350547,abs,True
hoptimus0,IDC,shipped,donor,NCBI783,1.0,2.0,donor,7760.0,3005.0,0.039547727667112474,0.005560848633395598,0.15800510863726835,0.017941596805096105,0.4103566681471196,50,3,0.8751613976705491,4.040651369388388,0.0615951192457016,0.0632434830837493,donor,False,0.0248386023294509,abs,True
hoptimus0,IDC,shipped,donor,NCBI785,1.0,2.0,donor,20761.0,4010.0,0.12323952991323361,0.022999317298896753,0.23854429925784346,0.04630310853845099,0.37510172050414003,50,3,0.6338420615128845,3.6312204718745087,0.3387730673316708,0.0273848711554447,donor,False,0.26615793848711555,abs,True
hoptimus0,IDC,shipped,patient,0,1.0,2.0,patient,3005.0,20761.0,0.029123351038989692,0.005674678923392842,0.09525900604778377,0.008513651667394206,0.3586085882207888,50,3,0.8484222018849445,3.7465663870076873,0.0480256249698954,0.10355217314516,patient,False,0.05157779811505547,abs,True
hoptimus0,IDC,shipped,patient,1,1.0,2.0,patient,3005.0,7760.0,0.0425821196522154,0.005227112142623755,0.17163972351719503,0.018096491962302536,0.3969381064177997,50,3,0.8504398625429553,4.145307207569176,0.1235609965635738,0.0259991408934707,patient,False,0.049560137457044684,abs,True
hoptimus0,IDC,shipped,patient,2,1.0,2.0,patient,3005.0,4010.0,0.09741177501432238,0.029710977475733126,0.24669299805571546,0.05691428939419163,0.4438134279752752,50,3,0.6737888611803825,3.762270754040665,0.2985935162094763,0.0276176226101413,patient,False,0.22621113881961752,abs,True
hoptimus0,IDC,shipped,patient,3,1.0,2.0,patient,7760.0,3005.0,0.03682445551851279,0.004869841302321487,0.14462001022528456,0.017425106178206307,0.3937155421097358,50,3,0.86030615640599,3.999005509903661,0.0563438713255685,0.0833499722684414,patient,False,0.03969384359401007,abs,True
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_1,7.0,8.0,block,430.0,3262.0,0.042200053689468275,0.014500810024522668,0.09509210693650491,0.01573673281505697,0.336728358538398,50,3,0.6012671162885755,2.022537287096938,0.3014674024116084,0.097265481299816,block,True,0.2987328837114245,abs,True
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_2,8.0,9.0,block,682.0,1944.0,0.06542724565824912,0.03599659975875449,0.16743494605938092,0.022672921523079592,0.30594420997221183,50,3,0.607664609053498,2.0332647964967423,0.1414368998628258,0.2508984910836763,block,True,0.29233539094650207,abs,True
hoptimus0,LUNG,shipped,patient,0,7.0,8.0,block,423.0,3262.0,0.04631927682752005,0.01341094358340602,0.08512441708399798,0.01819559393607101,0.3552459686915314,50,3,0.6153484569793582,2.0839916979337367,0.2930696913958716,0.09158185162477,block,True,0.2846515430206418,abs,True
hoptimus0,LUNG,shipped,patient,1,8.0,9.0,block,703.0,1944.0,0.07791102745242864,0.04287254055804458,0.14677693678656056,0.026826039746378844,0.3062203658366438,50,3,0.6149314128943758,2.0595108485329257,0.1266015089163237,0.2584670781893004,block,True,0.2850685871056242,abs,True
hoptimus0,LYMPH_IDC,shipped,donor,Patient_3,1.0,2.0,donor,4992.0,4992.0,0.11250947387311322,0.04266031605014334,0.20691133996975203,0.02168548645499989,0.16837806824846951,50,3,0.9221794871794872,2.565788412709243,0.0689383012820512,0.0088822115384615,donor,False,-0.022179487179487145,abs,True
hoptimus0,LYMPH_IDC,shipped,donor,Patient_6,1.0,2.0,donor,4988.0,4992.0,0.14968248049462524,0.0680060944304688,0.29639927333133353,0.029835994412375028,0.1820380896040782,50,3,0.8424131944444445,2.6743605573867293,0.0765317841880341,0.0810550213675213,donor,False,0.05758680555555551,abs,True
hoptimus0,LYMPH_IDC,shipped,donor,Patient_7,1.0,2.0,donor,4992.0,4988.0,0.1656682348513619,0.07599038930924365,0.30321000863483055,0.04333148753255506,0.20497041302352914,50,3,0.6207805399625768,1.7935515148874543,0.3537944399893076,0.0254250200481154,donor,False,0.27921946003742326,abs,True
hoptimus0,LYMPH_IDC,shipped,donor,Patient_8,1.0,2.0,donor,4992.0,4992.0,0.050218735265906464,0.011422130609722981,0.19117789006323468,0.010528934280313512,0.19833803428306718,50,3,0.8794524572649572,2.721792390591057,0.0781410256410256,0.042406517094017,donor,False,0.02054754273504278,abs,True
hoptimus0,LYMPH_IDC,shipped,patient,0,1.0,2.0,patient,4992.0,4992.0,0.0982449233281914,0.030031791941571587,0.1770022270084462,0.0150963439294617,0.15273991773298704,50,3,0.9129340277777778,2.3791858957528498,0.0756744123931624,0.0113915598290598,patient,False,-0.012934027777777746,abs,True
hoptimus0,LYMPH_IDC,shipped,patient,1,1.0,2.0,patient,4992.0,4992.0,0.09259184636229534,0.02468623777609981,0.21178365923121864,0.01518127159877515,0.1826199070259523,50,3,0.8073143696581196,2.4889654089871787,0.0768563034188034,0.1158293269230769,patient,False,0.09268563034188038,abs,True
hoptimus0,LYMPH_IDC,shipped,patient,2,1.0,2.0,patient,4992.0,4988.0,0.15831750726546157,0.058709216646689676,0.28817489773002414,0.04387956133619497,0.20789449436805346,50,3,0.6359195402298851,1.8571331779524936,0.3442421812349639,0.019838278535151,patient,False,0.26408045977011496,abs,True
hoptimus0,LYMPH_IDC,shipped,patient,3,1.0,2.0,patient,4992.0,4992.0,0.04010531522479745,0.003270914150843642,0.08631015800436698,0.005483762628971364,0.19610455190703774,50,3,0.8697916666666666,2.56532929519486,0.0800360576923077,0.0501722756410256,patient,False,0.030208333333333393,abs,True
hoptimus0,PAAD,shipped,donor,TENX116,1.0,2.0,donor,3610.0,2010.0,0.009496882158999862,0.001354166881186466,0.025567455261837544,0.002149345981516476,0.27130562047682716,50,1,0.9030348258706468,3.0472415825801256,0.0586467661691542,0.038318407960199,donor,False,-0.00303482587064674,abs,True
hoptimus0,PAAD,shipped,donor,TENX126,1.0,2.0,donor,2010.0,1951.0,0.00947471010440733,0.0011656817287171324,0.04254047821505832,0.0021055694583913542,0.28318687587682045,50,1,0.9192106611993848,3.4770683486763097,0.0431573552024602,0.0376319835981547,donor,False,-0.01921066119938475,abs,True
hoptimus0,PAAD,shipped,donor,TENX140,1.0,2.0,donor,2010.0,3610.0,0.009496882158999862,0.001354166881186466,0.025567455261837544,0.002149345981516476,0.27130562047682716,50,1,0.8504819944598339,2.7852722185547947,0.0922160664819944,0.0573019390581717,donor,False,0.049518005540166166,abs,True
hoptimus0,PAAD,shipped,patient,0,1.0,2.0,patient,1951.0,2010.0,0.011843739053573436,0.0029403298670349493,0.051591117488768976,0.0031122239134012686,0.2785255871295229,50,1,0.7971940298507463,2.941007672381385,0.1644278606965174,0.0383781094527363,patient,False,0.10280597014925374,abs,True
hoptimus0,PAAD,shipped,patient,1,1.0,2.0,patient,2010.0,3610.0,0.009496882158999862,0.001354166881186466,0.025567455261837544,0.002149345981516476,0.27130562047682716,50,1,0.8504819944598339,2.7852722185547947,0.0922160664819944,0.0573019390581717,patient,False,0.049518005540166166,abs,True
hoptimus0,PAAD,shipped,patient,2,1.0,2.0,patient,2010.0,1951.0,0.010781124642845068,0.0019548914126799343,0.0319887599354461,0.002108125902856778,0.28685900486422916,50,1,0.9249615581752948,3.4480974634748147,0.0476371091747821,0.0274013326499231,patient,False,-0.024961558175294773,abs,True
hoptimus0,PRAD,shipped,donor,PRAD_patient1,4.0,5.0,slide,10917.0,25891.0,0.04449298694249496,0.01972300824917371,0.06578583327762919,0.006482009882009643,0.16772265260856845,50,3,0.8126948498799814,1.9038967681258097,0.1059823518337807,0.0813227982862379,slide,False,0.0873051501200186,abs,True
hoptimus0,PRAD,shipped,donor,PRAD_patient2,2.0,3.0,slide,6163.0,36819.0,0.024031186944071997,0.008440115755001244,0.06568544481981131,0.0040141151888155036,0.1640717503129297,50,3,0.9289338122404532,2.6659805088158097,0.0626540560414346,0.008412131718112,slide,False,-0.028933812240453216,abs,True
hoptimus0,PRAD,shipped,patient,0,4.0,5.0,slide,7471.0,25891.0,0.04036800842516544,0.02558112244526705,0.06036877535176928,0.006240476415659835,0.17040175574476252,50,3,0.7935462208168564,1.7958340486940816,0.1103708812167256,0.0960828979664179,slide,False,0.10645377918314358,abs,True
hoptimus0,PRAD,shipped,patient,1,2.0,3.0,slide,5828.0,36819.0,0.020981239682621926,0.00827946921513102,0.041625165323376304,0.0030696520015585926,0.1431203985689376,50,3,0.9516874530515086,2.630490237564578,0.0380766483746226,0.0102358985738686,slide,False,-0.05168745305150857,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND139,6.0,7.0,slide,14527.0,3749.0,0.1004410468016455,0.06555197281120607,0.11950913274214617,0.015059242166815326,0.14831834342758768,50,3,0.8505432559793723,2.138456538264487,0.0339450520138703,0.1155116920067573,slide,False,0.04945674402062772,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND140,6.0,7.0,slide,18264.0,1935.0,0.1239854058559293,0.06723563405554733,0.16288351338869575,0.01409465903107799,0.11042747255705307,50,3,0.8982497846683893,1.9830466973748608,0.0897260981912144,0.0120241171403962,slide,False,0.0017502153316106828,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND141,6.0,7.0,slide,16922.0,1794.0,0.05848493455003721,0.04134328293242869,0.1000145405546859,0.006983282759712467,0.10861629392588254,50,3,0.9525901151988108,2.07691278086736,0.0439650687476774,0.0034448160535117,slide,False,-0.05259011519881074,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND142,6.0,7.0,slide,15520.0,2997.0,0.11156997671279734,0.06800961604712075,0.23976314983191915,0.013607015804445496,0.11327633210750852,50,3,0.9591435880324768,2.203754824054633,0.0271760649538427,0.0136803470136803,slide,False,-0.05914358803247677,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND143,6.0,7.0,slide,14208.0,3816.0,0.08055834537641333,0.050591189291929795,0.12255826417712692,0.007573176585456115,0.09996393884931723,50,3,0.9731114605171208,1.9257219440147777,0.0234119496855345,0.0034765897973445,slide,False,-0.07311146051712081,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND144,6.0,7.0,slide,16752.0,4074.0,0.1146810129859264,0.07943154781142787,0.1560448679014368,0.011230716097025133,0.10883350802627371,50,3,0.975077728685976,2.105686219395693,0.0224398625429553,0.0024824087710685,slide,False,-0.07507772868597595,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND145,6.0,7.0,slide,16945.0,1418.0,0.09644430846319683,0.06571656951016278,0.13460649427172602,0.012360651692773658,0.12899248415099604,50,3,0.9508321579689704,2.1239911731965315,0.0468829337094499,0.0022849083215796,slide,False,-0.05083215796897034,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND146,6.0,7.0,slide,16031.0,1964.0,0.11057994159493886,0.0849684195560588,0.14563362578224898,0.013442645078580936,0.10940066415684443,50,3,0.9639952477936186,1.9631061856232688,0.0256211812627291,0.0103835709436524,slide,False,-0.06399524779361854,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND147,6.0,7.0,slide,17576.0,2335.0,0.08732314114537201,0.055793060633099655,0.13761998378035056,0.01179072326268292,0.129709480416398,50,3,0.9619471805852964,2.247209991397287,0.0255274803711634,0.0125253390435403,slide,False,-0.06194718058529636,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND148,6.0,7.0,slide,17771.0,1633.0,0.11314944941226052,0.08298120554167403,0.1528181880903204,0.013175991948209384,0.1194857853579375,50,3,0.9781220657276996,2.109839927516429,0.0163053684425392,0.0055725658297611,slide,False,-0.07812206572769953,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND149,6.0,7.0,slide,14119.0,1851.0,0.091630204489789,0.0625030632566955,0.12167731688434796,0.010429712922869525,0.10893062286829733,50,3,0.9500522240230508,1.9414249401328096,0.0407707545470916,0.0091770214298577,slide,False,-0.05005222402305076,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND150,6.0,7.0,slide,16530.0,1751.0,0.1306106640604574,0.10847262688810448,0.18401528117018504,0.022168011962216433,0.14521529606263944,50,3,0.9097353893013516,2.250797791694279,0.082139729678279,0.0081248810203693,slide,False,-0.009735389301351538,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND151,6.0,7.0,slide,17768.0,2600.0,0.06569194873225584,0.04396421071567442,0.08792919360499464,0.009059934906781975,0.1356235626231495,50,3,0.9577051282051282,2.1778797074802085,0.0159410256410256,0.0263538461538461,slide,False,-0.05770512820512819,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND152,6.0,7.0,slide,15288.0,3082.0,0.09876343842890511,0.04938557456206017,0.12633812124966498,0.011464500968030172,0.1286029553252585,50,3,0.9165671641791046,2.172262724768687,0.0607765520224962,0.0226562837983993,slide,False,-0.016567164179104532,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND153,6.0,7.0,slide,17157.0,1820.0,0.17223921434608597,0.0983711554247296,0.26124503150950495,0.02496316889890579,0.13875354090772352,50,3,0.9448754578754578,2.33243273948445,0.0466776556776556,0.0084468864468864,slide,False,-0.04487545787545777,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND154,6.0,7.0,slide,15722.0,2736.0,0.07450277113963893,0.04420976678173621,0.11467844370444524,0.007280512312677637,0.10627950859065746,50,3,0.8417373294346978,1.9953213773459293,0.0843591617933723,0.0739035087719298,slide,False,0.05826267056530221,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND156,6.0,7.0,slide,16860.0,3554.0,0.1168558469271948,0.08158493207610815,0.14748822525192118,0.018337203680872605,0.14908362901097705,50,3,0.7246933033202025,1.9036538919081376,0.2170136934909022,0.0582930031888951,slide,False,0.17530669667979748,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND157,6.0,7.0,slide,15574.0,3190.0,0.09594949236267253,0.07843072565424049,0.12127375636017154,0.011150119042024988,0.11731819939557409,50,3,0.8274022988505747,1.8952938142358924,0.0852539184952978,0.0873437826541275,slide,False,0.07259770114942532,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND158,6.0,7.0,slide,17384.0,3092.0,0.14259163036512468,0.11674013370573011,0.18589475651855514,0.024951552639306,0.1586045201920337,50,3,0.8928201811125485,2.2450279306916463,0.076899525657611,0.0302802932298404,slide,False,0.007179818887451561,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND159,6.0,7.0,slide,14863.0,3856.0,0.20498813533883167,0.12481563315479971,0.2568816469607711,0.03207425834624186,0.12715586193470257,50,3,0.6266545643153527,1.838902948000665,0.0414367219917012,0.3319087136929461,slide,False,0.2733454356846473,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND160,6.0,7.0,slide,16221.0,4079.0,0.11178522938335458,0.08463410443596434,0.2606555292425908,0.019806811395547685,0.12386616742475387,50,3,0.8811326305467025,2.194324255442806,0.0207076897932499,0.0981596796600474,slide,False,0.018867369453297478,abs,True
hoptimus0,PRAD,shipped,slide_out,MEND161,6.0,7.0,slide,17190.0,2775.0,0.13099101526365772,0.1035232729355541,0.17368509932128356,0.02134731110463607,0.14561050208169696,50,3,0.7644372372372373,2.05939928179356,0.1920336336336336,0.0435291291291291,slide,False,0.1355627627627627,abs,True
