encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND139,-1,0,0.001,0.002774941995359629,3.2008535609495865e-05,0.5144171977511023,0.5279998459101426,-0.21372093910303014,1.66497556774291,6.0353170988446205
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND139,-1,1,0.001,0.003352779684282773,0.00018138170178714323,0.5033420894237235,0.5660136664965196,-0.18976495875417776,2.0854124843810053,7.938113658955648
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND139,-1,2,0.001,0.0012821571055165772,0.00025073352894105095,0.5298881255454172,0.5534558090967538,-0.231246371485814,1.6765610613049498,3.8278082950727472
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND140,-1,0,0.001,6.227758007117438e-05,0.000165374677002584,0.5069692087167039,0.4087340519650232,-0.1195259477733171,2.6604638546916974,5.949483284922282
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND140,-1,1,0.001,1.0124873439082012e-05,0.00023772609819121447,0.5906661104047921,0.4085803239294987,-0.02247531312889295,1.6298890507708443,2.8029900147134894
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND140,-1,2,0.001,0.0030919698009608783,0.00018604651162790697,0.501551574329909,0.4028143615612363,-0.16987584362204539,2.061551040552375,7.138336561581719
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND141,-1,0,0.001,0.0013482827135963668,5.574136008918618e-05,0.6276522309932839,0.3533253787568008,-0.19636319676932407,1.6254638129696208,4.059624031391255
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND141,-1,1,0.001,0.0007659574468085106,0.0006465997770345596,0.5313491045383627,0.33131701639262223,-0.1603458797291375,1.633111894948857,3.423521674414812
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND141,-1,2,0.001,0.0031811942347288948,0.0002898550724637681,0.5025658591646224,0.32842615286644616,-0.15445244936098645,2.0719153524283564,7.519540661933199
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND142,-1,0,0.001,0.0017785133915136924,0.0,0.49790995745313826,0.4266538179578987,-0.12838316631392638,2.736210956919295,6.329876573324953
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND142,-1,1,0.001,0.0024439288476411445,0.0,0.5139323918495314,0.42035881990340707,-0.18285302865539887,1.6301309988120183,5.986582895343869
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND142,-1,2,0.001,5.931198102016607e-05,0.0,0.5100994775828329,0.4179343121681611,-0.13332295159443752,2.646972493508621,5.877975422654746
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND143,-1,0,0.001,0.0010480807022140706,0.00011530398322851152,0.5211619011566371,0.34947776054321655,-0.22568418180192623,2.1314942129886174,5.4470099077103145
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND143,-1,1,0.001,0.001465213746856664,0.0005765199161425577,0.516430856721111,0.33248436807133785,-0.44124021634411814,2.2135461273797916,4.607034525412773
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND143,-1,2,0.001,4.1335453100158985e-05,0.00022536687631027254,0.5585406053992295,0.34501830139298334,-0.0962749787477234,2.29702045166475,5.296726700835353
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND144,-1,0,0.001,0.0026330870155331022,3.9273441335297004e-05,0.6118865824549328,0.3619555751079466,-0.2782291709272795,2.0109092040888528,5.471470055339754
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND144,-1,1,0.001,6.749915626054674e-06,3.9273441335297004e-05,0.5912000108055967,0.3586829622479569,-0.033397599312058435,1.6233377556182436,2.8253990681803347
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND144,-1,2,0.001,0.0033642344497607658,9.818360333824252e-05,0.4286595565698582,0.3590954295754213,-0.2583348867040427,1.7382006594949508,5.769709301711013
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND145,-1,0,0.001,0.0011390837804374741,0.00043723554301833566,0.5298845073832091,0.34223820020269147,-0.2362236633118065,1.6615504310173774,3.769180952452591
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND145,-1,1,0.001,0.0014474872103520916,0.00045133991537376586,0.4989489402229663,0.35243724178969876,-0.1163728604688401,2.71778977369498,6.131541607226477
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND145,-1,2,0.001,0.0011682622099626805,0.0007757404795486601,0.43818482781434315,0.35017091159084557,-0.19731821629269175,2.681365970743649,6.07774801511977
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND146,-1,0,0.001,0.0021859986273164034,0.0017006109979633402,0.5006518604867078,0.29037557454528784,-0.11324058457226494,2.041082806784586,6.222397641690182
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND146,-1,1,0.001,0.0031222592527626733,0.00109979633401222,0.40124017063173745,0.30327365353779634,-0.21172100030293156,2.187179148071016,7.499129998041176
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND146,-1,2,0.001,3.815580286168521e-05,0.0007230142566191446,0.5608001085997079,0.31233565540965036,-0.06451201653571059,2.2789717822689926,5.227556928004706
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND147,-1,0,0.001,4.769475357710652e-05,9.421841541755888e-05,0.5582249784710239,0.4279554944301373,-0.10933680460212175,2.2927869124232862,5.210533364989134
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND147,-1,1,0.001,0.0019811893203883495,0.00033404710920770876,0.6250041879051964,0.4161257482456432,-0.18965606870251428,1.6327712926784077,4.186418465526181
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND147,-1,2,0.001,0.0019996370894574487,0.0005567451820128479,0.4970414520961043,0.4028624594143735,-0.19622958395679574,2.513751287148289,5.405568923103317
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND148,-1,0,0.001,0.003192285549798503,0.00036742192284139623,0.5964768492128095,0.34256111210543616,-0.1838632318481725,1.958993417399888,8.210222172756906
resnet50,PRAD,shipped,slide_out_cal_other_donor,MEND148,-1,1,0.001,0.002520933014354067,0.00045315370483772196,0.44621256122740843,0.34444314229178535,-0.26263249649644443,1.674109022558015,4.68948108652168
