encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
uni_v2,CCRCC,shipped,patient,0,-1,0,0.001,0.0,2.177344728104077e-06,0.4259198255426845,0.38806456655149213,0.009959615238052222,2.8449819370119083,5.0351155007867545
uni_v2,CCRCC,shipped,patient,0,-1,1,0.001,0.00027342038384015424,2.5039464373196887e-05,0.38069194313074606,0.3861656348905941,-0.11232300662124955,3.2143121898725298,6.447629431151663
uni_v2,CCRCC,shipped,patient,0,-1,2,0.001,0.00012592555281317684,0.00017418757824832617,0.3743352077374673,0.34164030967094644,-0.08564450981584476,3.4131124348420663,7.434969386100244
uni_v2,CCRCC,shipped,patient,1,-1,0,0.001,5.085488820692679e-05,0.00025879129243416046,0.3913943217217781,0.46239807172666225,-0.05659584560733788,2.2767525773065143,4.501310160038409
uni_v2,CCRCC,shipped,patient,1,-1,1,0.001,2.5023459493274946e-06,0.0016349520474958138,0.39835559920737945,0.4688350981337,-0.00990850977868668,2.648939684916612,5.4270165538626784
uni_v2,CCRCC,shipped,patient,1,-1,2,0.001,0.0,0.0003683970162886284,0.39123977766711593,0.4596732564347638,0.011277585123941003,2.543786168930428,4.841235048125973
uni_v2,CCRCC,shipped,patient,2,-1,0,0.001,3.0663872847140594e-06,0.0,0.38719578192924364,0.4038759728745307,-0.015368791819212746,2.2083204711382876,4.328011784671747
uni_v2,CCRCC,shipped,patient,2,-1,1,0.001,0.0001552072016141549,1.1156563778356266e-05,0.3878220480469479,0.39505728593577416,-0.05873183407907512,2.7895625315674097,6.52315015035799
uni_v2,CCRCC,shipped,patient,2,-1,2,0.001,0.000601653551150513,0.0001506136110078096,0.35821856870429186,0.3781864551757067,-0.08207095353290494,4.350489136597634,8.41786032956951
uni_v2,CCRCC,shipped,patient,3,-1,0,0.001,4.070654939303627e-05,2.246559955068801e-05,0.39718282366547053,0.45148737906032904,-0.07496356125910969,2.517983089132619,5.0023875592256974
uni_v2,CCRCC,shipped,patient,3,-1,1,0.001,6.387801359983515e-05,5.616399887672002e-05,0.367411243229126,0.4794807876810879,-0.08799311253749814,2.575452015651046,4.992586829955328
