task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,6,35995,34362,0.954632587859425,2.091487169265747,0.5965873003005981
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,7,44782,42869,0.9572819436380688,2.1018295288085938,0.7130218744277954
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,8,61343,55683,0.9077319335539508,2.0929243564605713,0.9216945171356201
CCRCC,shipped,hoptimus0,donor,abs,INT2,predicted_value_decile,9,41516,31169,0.7507707871663937,2.04203200340271,1.1792914867401123
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,0,76073,72848,0.9576065095368922,1.9710577726364136,-0.001509111956693232
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,1,92598,90686,0.9793516058662174,2.009873867034912,0.16553199291229248
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,2,92368,90789,0.9829053351810151,2.0310635566711426,0.2719748914241791
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,3,88664,87353,0.985213841017775,2.0468108654022217,0.3605164587497711
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,4,83749,82648,0.9868535743710373,2.0593090057373047,0.44301047921180725
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,5,78608,77538,0.9863881538774679,2.0618958473205566,0.5244652628898621
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,6,73259,72266,0.9864453514243984,2.069920778274536,0.6167226433753967
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,7,63803,62008,0.9718665266523517,2.071895122528076,0.7211953997612
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,8,50285,46666,0.9280302277020981,2.0911333560943604,0.8517189025878906
CCRCC,shipped,hoptimus0,donor,abs,INT20,predicted_value_decile,9,29593,21284,0.7192241408441186,2.0945959091186523,1.0774965286254883
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,0,12841,12030,0.9368429250058407,2.4248955249786377,0.04517100006341934
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,1,28121,26841,0.9544824152768394,2.4394280910491943,0.19813373684883118
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,2,44236,42426,0.9590830997377702,2.3916964530944824,0.2856092154979706
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,3,61996,59277,0.9561423317633396,2.3434412479400635,0.35479238629341125
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,4,84112,79908,0.9500190222560395,2.320310354232788,0.42218300700187683
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,5,105924,99139,0.935944639552887,2.29986310005188,0.495370090007782
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,6,123128,114317,0.9284403222662595,2.2929203510284424,0.5930107831954956
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,7,120866,111866,0.9255373719656479,2.3290927410125732,0.7232683300971985
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,8,104847,97142,0.9265119650538404,2.290825605392456,0.8592180609703064
CCRCC,shipped,hoptimus0,donor,abs,INT21,predicted_value_decile,9,60179,54027,0.8977716479170474,2.243769645690918,1.0821905136108398
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,0,35110,29851,0.8502136143548846,2.0538535118103027,-0.015290177427232265
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,1,32867,29083,0.884869321812152,2.0771255493164062,0.20051003992557526
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,2,38859,34187,0.8797704521475077,2.047942638397217,0.2989877462387085
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,3,48368,42485,0.8783699966920278,2.00544810295105,0.3760228753089905
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,4,57927,51265,0.8849931810727295,1.9543482065200806,0.4466669261455536
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,5,68895,61767,0.8965382103200522,1.9089851379394531,0.5188182592391968
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,6,82283,75215,0.9141013332036995,1.8749973773956299,0.6051720380783081
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,7,95190,86011,0.9035718037608993,1.8303358554840088,0.7183136940002441
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,8,72841,60293,0.8277343803627079,1.8403218984603882,0.8485842943191528
CCRCC,shipped,hoptimus0,donor,abs,INT22,predicted_value_decile,9,42010,28947,0.6890502261366341,1.9523489475250244,1.059286117553711
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,0,38800,30382,0.783041237113402,2.0845460891723633,-0.022584348917007446
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,1,52237,43297,0.8288569404827996,2.269657611846924,0.16937610507011414
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,2,66844,56945,0.8519089222667704,2.332332134246826,0.2784721255302429
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,3,81819,70949,0.8671457729867146,2.3476407527923584,0.36485475301742554
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,4,91522,81162,0.8868031730075828,2.332167387008667,0.4410017132759094
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,5,93739,83811,0.894088906431688,2.291027545928955,0.5147789120674133
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,6,90364,80280,0.8884068876986411,2.2237415313720703,0.5893978476524353
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,7,83997,73129,0.8706144267057156,2.1486358642578125,0.6754534244537354
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,8,74341,62536,0.8412047187958193,2.1566061973571777,0.8251673579216003
CCRCC,shipped,hoptimus0,donor,abs,INT23,predicted_value_decile,9,39587,30779,0.7775027155379292,2.403686761856079,1.22443687915802
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,0,165062,150934,0.9144079194484497,2.1334149837493896,-0.03702879324555397
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,1,102348,96163,0.93956892171806,2.1979687213897705,0.1872006207704544
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,2,83963,79102,0.9421054512106523,2.181985378265381,0.28052014112472534
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,3,71427,67527,0.945398798773573,2.1442577838897705,0.3551625609397888
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,4,61983,58475,0.9434038365358244,2.1083407402038574,0.423397958278656
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,5,54896,51672,0.9412707665403672,2.088242530822754,0.4955231845378876
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,6,49304,46049,0.9339810157390881,2.079237699508667,0.5839663147926331
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,7,39560,35883,0.9070525783619818,2.0533273220062256,0.6970381736755371
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,8,28037,22976,0.8194885330099512,2.0400190353393555,0.8243780732154846
CCRCC,shipped,hoptimus0,donor,abs,INT24,predicted_value_decile,9,19920,12924,0.6487951807228916,2.0015511512756348,1.0791794061660767
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,0,11429,10939,0.9571266077522093,2.417210102081299,0.10287420451641083
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,1,27629,26871,0.9725650584530746,2.464346170425415,0.21314603090286255
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,2,38011,37056,0.9748756938780879,2.472903251647949,0.2948748767375946
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,3,40490,39504,0.9756483082242529,2.442021608352661,0.37092283368110657
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,4,38847,37778,0.9724817875254202,2.419173002243042,0.4474062919616699
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,5,36075,35027,0.9709494109494109,2.382075309753418,0.5175527334213257
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,6,34665,33508,0.966623395355546,2.3324708938598633,0.5935380458831787
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,7,43145,41681,0.966067910534245,2.2351531982421875,0.7264359593391418
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,8,27975,25210,0.9011617515638963,2.1450600624084473,0.9061392545700073
CCRCC,shipped,hoptimus0,donor,abs,INT3,predicted_value_decile,9,2784,2012,0.7227011494252874,2.0461180210113525,1.0152169466018677
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,0,9884,9744,0.9858356940509915,2.082643747329712,0.0520334355533123
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,1,14047,13915,0.990602975724354,2.091301441192627,0.2063937932252884
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,2,15459,15319,0.9909437867908661,2.079216718673706,0.3002740740776062
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,3,15907,15784,0.992267555164393,2.0602188110351562,0.37653106451034546
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,4,16386,16266,0.9926766752105456,2.0472030639648438,0.44751614332199097
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,5,17138,16987,0.9911891702649084,2.02632999420166,0.5172821879386902
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,6,19187,19037,0.9921822067024548,1.9991954565048218,0.5945459008216858
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,7,25201,23903,0.9484941073766914,1.9686111211776733,0.7176923155784607
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,8,32343,25456,0.7870636613795875,1.9669640064239502,0.9216507077217102
CCRCC,shipped,hoptimus0,donor,abs,INT4,predicted_value_decile,9,36798,20811,0.5655470406000326,2.002086877822876,1.2329963445663452
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,0,3592,1879,0.5231069042316259,2.114962100982666,0.048322394490242004
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,1,5622,2680,0.4766986837424404,2.1126389503479004,0.21908259391784668
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,2,6962,3236,0.46480896294168345,2.112121820449829,0.31118565797805786
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,3,8931,3611,0.40432202440936066,2.0907089710235596,0.38711437582969666
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,4,11288,3983,0.3528525868178597,2.083395481109619,0.45985284447669983
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,5,14746,4463,0.3026583480265835,2.071983575820923,0.5265834331512451
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,6,18943,5070,0.2676450403843108,2.027688980102539,0.603011965751648
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,7,25314,6036,0.23844512917753022,1.9527868032455444,0.7029015421867371
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,8,39352,8042,0.20436064240699328,1.8809479475021362,0.8772352337837219
CCRCC,shipped,hoptimus0,donor,abs,INT5,predicted_value_decile,9,43150,9185,0.21286210892236385,1.8571267127990723,1.2367626428604126
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,0,19336,18240,0.9433181630119983,2.3675625324249268,0.05753428488969803
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,1,21865,20501,0.937617196432655,2.2819814682006836,0.2090354710817337
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,2,21507,20040,0.931789649881434,2.21718168258667,0.2934322953224182
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,3,20455,19061,0.9318504033243705,2.194384813308716,0.36955535411834717
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,4,19535,18252,0.9343230099820834,2.171940565109253,0.4407726228237152
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,5,19298,18096,0.9377137527204892,2.1451432704925537,0.5149669647216797
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,6,20796,19444,0.9349874975956914,2.1291024684906006,0.5928636193275452
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,7,27350,24789,0.9063619744058501,2.118022918701172,0.7266057133674622
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,8,34370,30700,0.8932208321210358,2.0780537128448486,0.9151501059532166
CCRCC,shipped,hoptimus0,donor,abs,INT6,predicted_value_decile,9,47188,34964,0.7409510892599813,2.0088858604431152,1.2059502601623535
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,0,18709,15908,0.8502859586295366,2.0035908222198486,0.013718616217374802
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,1,26042,22463,0.8625681591275631,2.040898084640503,0.19167086482048035
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,2,30004,26217,0.8737834955339288,2.088935375213623,0.3024539351463318
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,3,33005,29226,0.8855021966368732,2.134082794189453,0.39690959453582764
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,4,34308,30933,0.9016264428121721,2.132120132446289,0.4749344289302826
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,5,34763,31480,0.9055605097373645,2.127112627029419,0.5508887767791748
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,6,36637,33412,0.911974233698174,2.083674192428589,0.6262284517288208
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,7,42677,37461,0.8777796002530637,1.9900513887405396,0.724882185459137
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,8,63803,51674,0.809899221039763,1.8378946781158447,0.9380630254745483
CCRCC,shipped,hoptimus0,donor,abs,INT7,predicted_value_decile,9,36152,26484,0.732573578225271,1.7388331890106201,1.1646056175231934
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,0,5252,4004,0.7623762376237624,2.0882699489593506,0.07070447504520416
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,1,9380,7679,0.8186567164179105,2.1495859622955322,0.21288533508777618
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,2,12785,10708,0.8375439968713336,2.1633968353271484,0.29748743772506714
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,3,15913,13301,0.8358574750204235,2.1775119304656982,0.3779959976673126
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,4,18995,15651,0.8239536720189523,2.1828935146331787,0.45027968287467957
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,5,23712,19222,0.810644399460189,2.1748244762420654,0.5374515056610107
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,6,29119,23464,0.8057969023661526,2.1460795402526855,0.6223883032798767
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,7,40295,31202,0.7743392480456632,2.063844680786133,0.7356587648391724
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,8,68681,47921,0.6977329974811083,1.911695957183838,0.9304994344711304
CCRCC,shipped,hoptimus0,donor,abs,INT8,predicted_value_decile,9,68218,47865,0.701647658975637,1.8584764003753662,1.1837929487228394
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,0,13358,12650,0.9469980536008384,2.12416934967041,0.02735280618071556
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,1,15778,15286,0.9688173406008366,2.277601957321167,0.185248464345932
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,2,15514,15060,0.9707361093206136,2.3074443340301514,0.28855815529823303
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,3,15373,14904,0.9694919664346582,2.3141257762908936,0.3749144971370697
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,4,16314,15767,0.966470516121123,2.3069751262664795,0.4538251757621765
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,5,18558,17864,0.9626037288500916,2.3147737979888916,0.5294707417488098
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,6,22359,21475,0.9604633480924907,2.3154795169830322,0.6142528057098389
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,7,28308,27087,0.9568673166596016,2.304424524307251,0.7274629473686218
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,8,39005,36147,0.9267273426483784,2.3133108615875244,0.8919535279273987
CCRCC,shipped,hoptimus0,donor,abs,INT9,predicted_value_decile,9,69833,57522,0.8237079890596136,2.2272024154663086,1.313422441482544
CCRCC,shipped,hoptimus0,donor,abs,INT1,neoplastic_fraction_tertile,0,27150,21250,0.7826887661141805,2.012050151824951,0.7283449769020081
CCRCC,shipped,hoptimus0,donor,abs,INT1,neoplastic_fraction_tertile,1,123750,93051,0.7519272727272728,2.012050151824951,0.8096286058425903
CCRCC,shipped,hoptimus0,donor,abs,INT1,neoplastic_fraction_tertile,2,10500,7759,0.7389523809523809,2.0120503902435303,0.8772366046905518
CCRCC,shipped,hoptimus0,donor,abs,INT10,neoplastic_fraction_tertile,0,200550,169367,0.8445125903764648,2.0827808380126953,0.40318167209625244
CCRCC,shipped,hoptimus0,donor,abs,INT10,neoplastic_fraction_tertile,1,93150,69378,0.7447987117552335,2.0827808380126953,0.7376691699028015
CCRCC,shipped,hoptimus0,donor,abs,INT10,neoplastic_fraction_tertile,2,3300,2365,0.7166666666666667,2.082780599594116,0.7737189531326294
CCRCC,shipped,hoptimus0,donor,abs,INT11,neoplastic_fraction_tertile,0,151350,120657,0.797205153617443,2.0161142349243164,0.9133808016777039
CCRCC,shipped,hoptimus0,donor,abs,INT11,neoplastic_fraction_tertile,1,60600,46525,0.7677392739273927,2.0161142349243164,1.0288137197494507
CCRCC,shipped,hoptimus0,donor,abs,INT11,neoplastic_fraction_tertile,2,1350,918,0.68,2.0161142349243164,1.0947295427322388
CCRCC,shipped,hoptimus0,donor,abs,INT12,neoplastic_fraction_tertile,0,158100,131341,0.8307463630613535,2.103339672088623,1.14828360080719
CCRCC,shipped,hoptimus0,donor,abs,INT12,neoplastic_fraction_tertile,1,59250,46010,0.7765400843881857,2.103339672088623,1.3092824220657349
CCRCC,shipped,hoptimus0,donor,abs,INT12,neoplastic_fraction_tertile,2,150,97,0.6466666666666666,2.103339672088623,1.3734177350997925
CCRCC,shipped,hoptimus0,donor,abs,INT13,neoplastic_fraction_tertile,0,109800,97918,0.8917850637522768,2.1214284896850586,0.25136423110961914
CCRCC,shipped,hoptimus0,donor,abs,INT13,neoplastic_fraction_tertile,1,388350,346659,0.8926458091927385,2.1214282512664795,0.43753838539123535
CCRCC,shipped,hoptimus0,donor,abs,INT13,neoplastic_fraction_tertile,2,154050,140707,0.9133852645245051,2.1214282512664795,0.581490159034729
CCRCC,shipped,hoptimus0,donor,abs,INT14,neoplastic_fraction_tertile,0,59400,58429,0.9836531986531987,2.137279748916626,0.3096637725830078
CCRCC,shipped,hoptimus0,donor,abs,INT14,neoplastic_fraction_tertile,1,463650,447501,0.9651698479456486,2.137279748916626,0.40075603127479553
CCRCC,shipped,hoptimus0,donor,abs,INT14,neoplastic_fraction_tertile,2,159900,153209,0.9581550969355848,2.137279987335205,0.43330904841423035
CCRCC,shipped,hoptimus0,donor,abs,INT15,neoplastic_fraction_tertile,0,64950,63197,0.9730100076982294,2.049149751663208,0.2721841335296631
CCRCC,shipped,hoptimus0,donor,abs,INT15,neoplastic_fraction_tertile,1,194100,180213,0.9284544049459041,2.049149751663208,0.39351606369018555
CCRCC,shipped,hoptimus0,donor,abs,INT15,neoplastic_fraction_tertile,2,481800,437816,0.9087090078870901,2.049149751663208,0.5521185994148254
CCRCC,shipped,hoptimus0,donor,abs,INT16,neoplastic_fraction_tertile,0,55050,51732,0.9397275204359673,1.9713683128356934,0.28999459743499756
CCRCC,shipped,hoptimus0,donor,abs,INT16,neoplastic_fraction_tertile,1,115050,106543,0.926058235549761,1.9713683128356934,0.28636306524276733
CCRCC,shipped,hoptimus0,donor,abs,INT16,neoplastic_fraction_tertile,2,305100,276882,0.9075122910521141,1.971368432044983,0.43125349283218384
CCRCC,shipped,hoptimus0,donor,abs,INT17,neoplastic_fraction_tertile,0,248550,238194,0.9583343391671696,1.97324538230896,0.21574616432189941
CCRCC,shipped,hoptimus0,donor,abs,INT17,neoplastic_fraction_tertile,1,165300,156171,0.9447731397459165,1.9732452630996704,0.3854380249977112
CCRCC,shipped,hoptimus0,donor,abs,INT17,neoplastic_fraction_tertile,2,123900,112597,0.908773204196933,1.9732451438903809,0.6020672917366028
CCRCC,shipped,hoptimus0,donor,abs,INT18,neoplastic_fraction_tertile,0,38400,35599,0.9270572916666666,2.235278844833374,0.25128230452537537
CCRCC,shipped,hoptimus0,donor,abs,INT18,neoplastic_fraction_tertile,1,127650,113259,0.887262044653349,2.235278606414795,0.44229766726493835
CCRCC,shipped,hoptimus0,donor,abs,INT18,neoplastic_fraction_tertile,2,570750,494681,0.8667209811651336,2.235278606414795,0.6007599830627441
CCRCC,shipped,hoptimus0,donor,abs,INT19,neoplastic_fraction_tertile,0,281700,276313,0.9808768193113241,2.081160306930542,0.23569194972515106
CCRCC,shipped,hoptimus0,donor,abs,INT19,neoplastic_fraction_tertile,1,256350,250017,0.9752954944411937,2.081160306930542,0.2926728427410126
CCRCC,shipped,hoptimus0,donor,abs,INT19,neoplastic_fraction_tertile,2,197250,191141,0.9690291508238277,2.081160306930542,0.41556471586227417
CCRCC,shipped,hoptimus0,donor,abs,INT2,neoplastic_fraction_tertile,0,292650,270981,0.9259559200410046,2.1020665168762207,0.5437626242637634
CCRCC,shipped,hoptimus0,donor,abs,INT2,neoplastic_fraction_tertile,1,91350,82642,0.9046743295019157,2.1020665168762207,0.644964337348938
CCRCC,shipped,hoptimus0,donor,abs,INT2,neoplastic_fraction_tertile,2,1800,1727,0.9594444444444444,2.1020665168762207,0.4598870277404785
CCRCC,shipped,hoptimus0,donor,abs,INT20,neoplastic_fraction_tertile,0,130950,126997,0.9698129056891943,2.0447962284088135,0.42945411801338196
CCRCC,shipped,hoptimus0,donor,abs,INT20,neoplastic_fraction_tertile,1,90000,87026,0.9669555555555556,2.0447962284088135,0.4649460017681122
CCRCC,shipped,hoptimus0,donor,abs,INT20,neoplastic_fraction_tertile,2,256950,246559,0.9595602257248492,2.0447962284088135,0.430729478597641
CCRCC,shipped,hoptimus0,donor,abs,INT21,neoplastic_fraction_tertile,0,71250,68581,0.962540350877193,2.3164377212524414,0.501983106136322
CCRCC,shipped,hoptimus0,donor,abs,INT21,neoplastic_fraction_tertile,1,199050,188037,0.9446721929163526,2.3164379596710205,0.5775920152664185
CCRCC,shipped,hoptimus0,donor,abs,INT21,neoplastic_fraction_tertile,2,473250,437738,0.9249614368726888,2.3164379596710205,0.6201706528663635
CCRCC,shipped,hoptimus0,donor,abs,INT22,neoplastic_fraction_tertile,0,59100,51761,0.8758206429780034,1.9261223077774048,0.49793604016304016
CCRCC,shipped,hoptimus0,donor,abs,INT22,neoplastic_fraction_tertile,1,44850,38981,0.8691415830546265,1.9261223077774048,0.5730571746826172
CCRCC,shipped,hoptimus0,donor,abs,INT22,neoplastic_fraction_tertile,2,252900,218474,0.8638750494266508,1.9261223077774048,0.5999807715415955
CCRCC,shipped,hoptimus0,donor,abs,INT23,neoplastic_fraction_tertile,0,47100,40630,0.8626326963906582,2.2608227729797363,0.46998000144958496
CCRCC,shipped,hoptimus0,donor,abs,INT23,neoplastic_fraction_tertile,1,15450,13507,0.8742394822006473,2.2608230113983154,0.4681946635246277
CCRCC,shipped,hoptimus0,donor,abs,INT23,neoplastic_fraction_tertile,2,188400,162667,0.8634129511677282,2.2608230113983154,0.5257116556167603
CCRCC,shipped,hoptimus0,donor,abs,INT24,neoplastic_fraction_tertile,0,328500,305138,0.928882800608828,2.1280059814453125,0.24131187796592712
CCRCC,shipped,hoptimus0,donor,abs,INT24,neoplastic_fraction_tertile,1,282750,259299,0.9170610079575596,2.1280062198638916,0.3910207748413086
CCRCC,shipped,hoptimus0,donor,abs,INT24,neoplastic_fraction_tertile,2,58050,50422,0.8685960378983635,2.1280059814453125,0.4514683485031128
CCRCC,shipped,hoptimus0,donor,abs,INT3,neoplastic_fraction_tertile,0,176100,170527,0.9683532084043157,2.363377809524536,0.47702014446258545
CCRCC,shipped,hoptimus0,donor,abs,INT3,neoplastic_fraction_tertile,1,120600,114821,0.9520812603648424,2.363377809524536,0.5294959545135498
CCRCC,shipped,hoptimus0,donor,abs,INT3,neoplastic_fraction_tertile,2,2250,2154,0.9573333333333334,2.363377809524536,0.5945774912834167
CCRCC,shipped,hoptimus0,donor,abs,INT4,neoplastic_fraction_tertile,0,96900,88879,0.9172239422084624,2.018326997756958,0.5716755986213684
CCRCC,shipped,hoptimus0,donor,abs,INT4,neoplastic_fraction_tertile,1,91050,75422,0.8283580450302032,2.018326759338379,0.792972981929779
CCRCC,shipped,hoptimus0,donor,abs,INT4,neoplastic_fraction_tertile,2,6450,5142,0.7972093023255814,2.018326759338379,0.8365181088447571
CCRCC,shipped,hoptimus0,donor,abs,INT5,neoplastic_fraction_tertile,0,11850,4683,0.3951898734177215,1.9613220691680908,0.38843023777008057
CCRCC,shipped,hoptimus0,donor,abs,INT5,neoplastic_fraction_tertile,1,43350,12529,0.28901960784313724,1.9613220691680908,0.6915028691291809
CCRCC,shipped,hoptimus0,donor,abs,INT5,neoplastic_fraction_tertile,2,120000,29198,0.24331666666666665,1.9613219499588013,0.8471623659133911
CCRCC,shipped,hoptimus0,donor,abs,INT6,neoplastic_fraction_tertile,0,132150,119633,0.9052818766553159,2.1473753452301025,0.5586229562759399
CCRCC,shipped,hoptimus0,donor,abs,INT6,neoplastic_fraction_tertile,1,114450,100173,0.8752555701179554,2.1473753452301025,0.7118934392929077
CCRCC,shipped,hoptimus0,donor,abs,INT6,neoplastic_fraction_tertile,2,4650,3852,0.8283870967741935,2.1473753452301025,0.7051029205322266
CCRCC,shipped,hoptimus0,donor,abs,INT7,neoplastic_fraction_tertile,0,230250,198172,0.8606818675352877,2.000095844268799,0.6008967161178589
CCRCC,shipped,hoptimus0,donor,abs,INT7,neoplastic_fraction_tertile,1,124200,105829,0.852085346215781,2.000095844268799,0.6391523480415344
CCRCC,shipped,hoptimus0,donor,abs,INT7,neoplastic_fraction_tertile,2,1350,1047,0.7755555555555556,2.000095844268799,0.6542533040046692
CCRCC,shipped,hoptimus0,donor,abs,INT8,neoplastic_fraction_tertile,0,216450,165993,0.7668884268884268,2.0188372135162354,0.7690790891647339
CCRCC,shipped,hoptimus0,donor,abs,INT8,neoplastic_fraction_tertile,1,67200,49046,0.7298511904761905,2.0188369750976562,0.8053842782974243
CCRCC,shipped,hoptimus0,donor,abs,INT8,neoplastic_fraction_tertile,2,5700,3442,0.603859649122807,2.0188369750976562,0.7631052732467651
