encoder,task,label_set,design,arm,fold,cal_draw,score,calibration_unit,n_T,n_C,n_E,n_test_slides,coverage,width_mean,interval_score,miss_above,miss_below,q_alpha_mean,quantile_infinite,superseded_label_set
resnet50,CCRCC,shipped,donor,C_unit,INT12,1,abs,donor,24329,7797,1451,1,0.8849069607167473,2.0762538106355635,2.695269269311315,0.04629910406616128,0.06879393521709166,1.038126905317776,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT12,1,scaled,donor,24329,7797,1451,1,0.9277877325982081,2.3472782269359724,2.7278134224102915,0.04296347346657478,0.029248793935217083,2.1980256184544342,False,False
resnet50,CCRCC,shipped,donor,C_block,INT12,1,abs,block,24329,7797,1451,1,0.8502963473466575,1.790909111767391,2.603422547829865,0.05951757408683668,0.09018607856650585,0.8954545558836958,False,False
resnet50,CCRCC,shipped,donor,C_block,INT12,1,scaled,block,24329,7797,1451,1,0.9249207443142662,2.1538994879962563,2.584919741184763,0.045926946933149554,0.02915230875258442,2.005567700484386,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT12,2,abs,donor,35996,13495,1451,1,0.9027291523087526,2.4781301169935372,2.952267117361398,0.012846312887663682,0.08442453480358374,1.23906505849677,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT12,2,scaled,donor,35996,13495,1451,1,0.9578221915920057,2.8612319077831323,3.0781901836949817,0.012239834596829778,0.029937973811164715,2.473814325838535,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT12,2,abs,donor,24541,7812,1451,1,0.8997105444521017,2.4640078229054407,2.9524023498391485,0.012432804962095107,0.08785665058580289,1.2320039114527142,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT12,2,scaled,donor,24541,7812,1451,1,0.9655134390075808,2.9645150327692487,3.137191386183931,0.01088904203997243,0.023597518952446595,2.469084940759461,False,False
resnet50,CCRCC,shipped,donor,C_block,INT12,2,abs,block,24541,7812,1451,1,0.7415988973121985,1.7333159902429471,3.408159805240566,0.03160578911095796,0.22679531357684346,0.8666579951214737,False,False
resnet50,CCRCC,shipped,donor,C_block,INT12,2,scaled,block,24541,7812,1451,1,0.9067953135768438,2.33540559931768,2.827444399776762,0.018304617505168853,0.0749000689179876,1.9627902657285734,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT13,0,abs,donor,35996,14763,4359,1,0.928401009405827,2.3458720275136224,2.772983245676883,0.0681578343656802,0.0034411562284927736,1.1729360137568117,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT13,0,scaled,donor,35996,14763,4359,1,0.8442486808901124,1.7783580537524635,2.9278515733240744,0.14876347786189498,0.006987841247992659,2.339021955777896,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT13,0,abs,donor,24333,7883,4359,1,0.9298279421885753,2.3295114683632687,2.7400707851985766,0.06618949300298232,0.003982564808442304,1.1647557341816408,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT13,0,scaled,donor,24333,7883,4359,1,0.8592888277127783,1.8577802260118343,2.874172780291303,0.13417756366139025,0.006533608625831613,2.448608982211671,False,False
resnet50,CCRCC,shipped,donor,C_block,INT13,0,abs,block,24333,7883,4359,1,0.8488598302362927,1.751008161877273,2.7457494850126847,0.13337003899977062,0.017770130763936683,0.8755040809386359,False,False
resnet50,CCRCC,shipped,donor,C_block,INT13,0,scaled,block,24333,7883,4359,1,0.7851525579261295,1.4699412027499352,3.0857668509433482,0.1906767607249369,0.024170681348933253,1.9482145497762926,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT13,1,abs,donor,35996,15569,4359,1,0.9212434044505621,2.2225752644091865,2.686697040760887,0.06965359027299842,0.009103005276439551,1.1112876322045981,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT13,1,scaled,donor,35996,15569,4359,1,0.8528286304198212,1.829585165012254,2.9222483069423792,0.1372562514338151,0.009915118146363845,2.364235085593374,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT13,1,abs,donor,24600,7683,4359,1,0.9206882312456983,2.2127856939987733,2.668176478201367,0.0683275980729525,0.010984170681348932,1.1063928469993842,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT13,1,scaled,donor,24600,7683,4359,1,0.8620279880706586,1.8794999629594782,2.8719708004817748,0.12717595778848362,0.010796054140857993,2.3979659302608094,False,False
resnet50,CCRCC,shipped,donor,C_block,INT13,1,abs,block,24600,7683,4359,1,0.8445469144299154,1.7287162689515654,2.724553049789628,0.12771277816012847,0.027740307409956415,0.8643581344757735,False,False
resnet50,CCRCC,shipped,donor,C_block,INT13,1,scaled,block,24600,7683,4359,1,0.7935306262904338,1.4953582032228845,3.0272872815468306,0.17685707731131,0.029612296398256483,1.9375005596500336,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT13,2,abs,donor,35996,17605,4359,1,0.897816012846983,2.14593452970188,2.7929737115926083,0.09524202798807062,0.006941959164946087,1.0729672648509485,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT13,2,scaled,donor,35996,17605,4359,1,0.8434640972700163,1.9034526135505063,3.070806517208526,0.14919476944253268,0.00734113328745125,2.5896205440726656,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT13,2,abs,donor,24191,7806,4359,1,0.8952282633631564,2.1265981117414214,2.7850160044802674,0.09537049782060106,0.009401238816242255,1.0632990558707227,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT13,2,scaled,donor,24191,7806,4359,1,0.8508419362239045,1.9506571240053558,3.0676374046623134,0.1418857536132141,0.007272310162881394,2.5996548888423034,False,False
resnet50,CCRCC,shipped,donor,C_block,INT13,2,abs,block,24191,7806,4359,1,0.8543794448267952,1.7752938725182343,2.7437805952354886,0.1321403991741225,0.01348015599908236,0.8876469362591188,False,False
resnet50,CCRCC,shipped,donor,C_block,INT13,2,scaled,block,24191,7806,4359,1,0.789561826106905,1.486295421590862,3.1368351962328496,0.19605414085799489,0.014384033035099792,1.9620526697330885,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT14,0,abs,donor,35996,20484,4562,1,0.9757518632178871,2.1974126347481793,2.276649219984142,0.018746163963174047,0.005501972818939062,1.098706317374078,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT14,0,scaled,donor,35996,20484,4562,1,0.9640026304252522,2.141749457843631,2.2945594245665157,0.03309951775537045,0.002897851819377466,2.5460737902056794,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT14,0,abs,donor,24208,7727,4562,1,0.9765979833406402,2.200416757910808,2.27681973266667,0.018044717229285398,0.005357299430074529,1.100208378955393,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT14,0,scaled,donor,24208,7727,4562,1,0.9655940377027621,2.1914769589499143,2.3421561853076325,0.03181499342393688,0.0025909688733011843,2.5676151430275693,False,False
resnet50,CCRCC,shipped,donor,C_block,INT14,0,abs,block,24208,7727,4562,1,0.9327531784305129,1.7388818303111495,2.007424989201248,0.03589653660675143,0.03135028496273565,0.86944091515558,False,False
resnet50,CCRCC,shipped,donor,C_block,INT14,0,scaled,block,24208,7727,4562,1,0.922858395440596,1.6405094699980054,1.9971664384948822,0.05829022358614643,0.018851380973257347,1.9249898050420753,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT14,1,abs,donor,35996,10569,4562,1,0.9748224462954841,2.2952064539470634,2.3793422276908514,0.018382288469969314,0.0067952652345462505,1.1476032269735486,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT14,1,scaled,donor,35996,10569,4562,1,0.9537001315212624,2.044440630457538,2.253600348299085,0.04386234107847436,0.0024375274002630424,2.4516493722106123,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT14,1,abs,donor,24355,7863,4562,1,0.9748575186321788,2.312063028700143,2.3987064575275263,0.019338009644892587,0.00580447172292854,1.1560315143500886,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT14,1,scaled,donor,24355,7863,4562,1,0.9527575624725998,2.0929624066475316,2.3089311297608024,0.045234546251644005,0.0020078912757562476,2.51700495085689,False,False
resnet50,CCRCC,shipped,donor,C_block,INT14,1,abs,block,24355,7863,4562,1,0.9353616834721611,1.744399782508698,2.026359225528751,0.04917580008768084,0.015462516440157826,0.8721998912543606,False,False
resnet50,CCRCC,shipped,donor,C_block,INT14,1,scaled,block,24355,7863,4562,1,0.9135291538798772,1.6052391715806933,2.0345094164079387,0.07815431828145551,0.008316527838667251,1.9394294764000615,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT14,2,abs,donor,35996,19870,4562,1,0.9620254274441032,2.074256561532842,2.2203274810315308,0.03288031565103025,0.005094256904866288,1.0371282807664262,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT14,2,scaled,donor,35996,19870,4562,1,0.9336650591845682,1.8818565751087988,2.200946415978595,0.06372205173169662,0.002612889083735204,2.3626716863116233,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT14,2,abs,donor,23996,7854,4562,1,0.959644892590969,2.0774237111572926,2.2387672198459008,0.035335379219640514,0.005019728189390618,1.0387118555786428,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT14,2,scaled,donor,23996,7854,4562,1,0.9257343270495398,1.8805324428378705,2.2525869555229003,0.07171854449802718,0.002547128452433144,2.3569597064208394,False,False
resnet50,CCRCC,shipped,donor,C_block,INT14,2,abs,block,23996,7854,4562,1,0.9269399386234107,1.744079063883654,2.0745387431150863,0.057018851380973255,0.01604120999561596,0.8720395319418164,False,False
resnet50,CCRCC,shipped,donor,C_block,INT14,2,scaled,block,23996,7854,4562,1,0.890626918018413,1.5463463289666837,2.124888518585312,0.09871985971065327,0.010653222270933802,1.9576938167847577,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT15,0,abs,donor,35996,21635,4940,1,0.9293603238866396,2.0771255046788624,2.3772552638311253,0.044574898785425095,0.02606477732793523,1.038562752339414,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT15,0,scaled,donor,35996,21635,4940,1,0.9215344129554657,1.996584852801565,2.426008963484675,0.07046558704453441,0.008,2.14666349941621,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT15,0,abs,donor,23837,7901,4940,1,0.9287975708502024,2.0812038855007544,2.388644793214452,0.04417813765182186,0.027024291497975708,1.040601942750372,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT15,0,scaled,donor,23837,7901,4940,1,0.922578947368421,2.0128311753696027,2.4342402302875716,0.0686153846153846,0.008805668016194331,2.1684208179815236,False,False
resnet50,CCRCC,shipped,donor,C_block,INT15,0,abs,block,23837,7901,4940,1,0.8710242914979759,1.7642413220322195,2.4149328234283414,0.07461538461538463,0.054360323886639667,0.8821206610161023,False,False
resnet50,CCRCC,shipped,donor,C_block,INT15,0,scaled,block,23837,7901,4940,1,0.8863157894736847,1.752756821968034,2.4000922377587557,0.09056680161943323,0.02311740890688259,1.9083899989849475,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT15,1,abs,donor,35996,19409,4940,1,0.9558825910931172,2.2872367648359124,2.493390317229199,0.040336032388663984,0.0037813765182186233,1.14361838241796,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT15,1,scaled,donor,35996,19409,4940,1,0.9671336032388663,2.573461940957241,2.7307215971391825,0.032388663967611336,0.00047773279352226724,3.0782658495612556,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT15,1,abs,donor,24113,7797,4940,1,0.9542874493927126,2.2697796500463614,2.4828730071582306,0.04137651821862349,0.004336032388663968,1.1348898250231831,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT15,1,scaled,donor,24113,7797,4940,1,0.9637206477732793,2.5265445890291063,2.70516916980637,0.035789473684210524,0.0004898785425101215,3.0208492703079246,False,False
resnet50,CCRCC,shipped,donor,C_block,INT15,1,abs,block,24113,7797,4940,1,0.8831093117408908,1.680644142665592,2.256129143327325,0.08088663967611337,0.03600404858299596,0.8403220713327899,False,False
resnet50,CCRCC,shipped,donor,C_block,INT15,1,scaled,block,24113,7797,4940,1,0.8776437246963563,1.6167021145383442,2.273481166463182,0.10359109311740893,0.018765182186234818,1.937271682537016,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT15,2,abs,donor,35996,22370,4940,1,0.9084939271255063,2.011727912757298,2.4760662763741283,0.06074493927125507,0.03076113360323887,1.0058639563786622,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT15,2,scaled,donor,35996,22370,4940,1,0.9098380566801622,2.075321471524291,2.614914213955147,0.07470040485829958,0.015461538461538464,2.3289730064505916,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT15,2,abs,donor,23678,7989,4940,1,0.9093724696356276,2.040921845487576,2.502015839418422,0.05963562753036438,0.03099190283400809,1.0204609227437924,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT15,2,scaled,donor,23678,7989,4940,1,0.9171457489878547,2.186315591879414,2.6818809808618465,0.06878947368421053,0.014064777327935223,2.472815706180069,False,False
resnet50,CCRCC,shipped,donor,C_block,INT15,2,abs,block,23678,7989,4940,1,0.8909635627530362,1.814389845841396,2.3480814660001563,0.06693522267206478,0.04210121457489878,0.9071949229206977,False,False
resnet50,CCRCC,shipped,donor,C_block,INT15,2,scaled,block,23678,7989,4940,1,0.8851295546558707,1.7373487408155048,2.3744008230054403,0.09069230769230767,0.02417813765182186,1.9631645626198821,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT16,0,abs,donor,35996,16890,3206,1,0.9480723643169058,2.1756552320489875,2.71368755713322,0.04407361197754212,0.00785402370555209,1.0878276160245042,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT16,0,scaled,donor,35996,16890,3206,1,0.8915034310667501,1.695025875947372,2.640768709326837,0.1011353711790393,0.007361197754210858,2.233675214186172,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT16,0,abs,donor,24419,7794,3206,1,0.9491890205864004,2.195844607747974,2.7254801298316864,0.0450093574547723,0.005801621958827198,1.0979223038739874,False,False
resnet50,CCRCC,shipped,donor,C_unit,INT16,0,scaled,donor,24419,7794,3206,1,0.8879725514660015,1.7057521507236926,2.6709316130892593,0.10626949469744229,0.005757953836556456,2.254617878672914,False,False
resnet50,CCRCC,shipped,donor,C_block,INT16,0,abs,block,24419,7794,3206,1,0.9082719900187147,1.7355081560119243,2.4787975430736093,0.07398627573300062,0.017741734248284464,0.8677540780059657,False,False
resnet50,CCRCC,shipped,donor,C_block,INT16,0,scaled,block,24419,7794,3206,1,0.8575608234560201,1.4526358529134973,2.61415258929417,0.1289519650655022,0.013487211478477854,1.9292738231886377,False,False
resnet50,CCRCC,shipped,donor,anchor_a1,INT16,1,abs,donor,35996,16496,3206,1,0.9463505926388025,2.138221012803801,2.679020344424564,0.04225826575171553,0.01139114160948222,1.0691105064018935,False,False
