task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND154,0.8554459064327485,1.9544189644366272,2.915687586159383,0.08153996101364523,0.06301413255360623,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND156,0.6844381917088725,1.7291557257050914,6.326026225430916,0.23129994372537988,0.08426186456574751,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND157,0.8299059561128527,1.9470028582736882,3.0928475470865386,0.08748171368861024,0.08261233019853709,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND158,0.7763605002156102,1.7030135687378458,3.423677680653831,0.12177662785683485,0.10186287192755498,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND159,0.6940145228215768,1.8596895171271468,4.511704902930679,0.0544484785615491,0.2515369986168741,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND160,0.8690871945738334,1.7986325657770266,2.560124346628743,0.04526599656778622,0.08564680885838032,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND161,0.7076444444444444,1.805069566515334,4.573105504200157,0.23593513513513512,0.05642042042042042,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND162,0.9429334355436311,1.905281358285917,2.3353150745531637,0.02784464034751501,0.029221924108853967,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND139,0.8074170890015114,1.9998675120941811,3.2889477932045708,0.06902107228594291,0.12356183871254556,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND140,0.8443548664944013,1.7420294567001615,2.7719634007373286,0.14975366063738157,0.005891472868217055,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND141,0.8107915273132664,1.2342358572049374,2.456588789762368,0.17560386473429954,0.013604607952434039,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND142,0.9297853408964519,2.0339777625831537,2.3773642084317625,0.06122344566789011,0.00899121343565788,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND143,0.9142051013277429,1.545196799870011,1.972528916595506,0.0848445143256464,0.0009503843466107618,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND144,0.909437080674194,1.3384167601818637,1.7700896542491493,0.07912289314351169,0.011440026182294222,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND145,0.8855712270803949,1.6937427409170498,2.4729254456410055,0.11165961448048896,0.002769158439116126,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND146,0.8831228784792939,1.3810577143766558,2.200046783807839,0.11340801086218603,0.003469110658520027,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND147,0.9037687366167023,1.850182851415985,2.4386083978882946,0.08321770164168452,0.013013561741613134,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND148,0.9377097366809553,1.362137290252939,1.7226247068677492,0.048916105327617886,0.013374157991426822,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND149,0.9377417612101567,1.9623989618563566,2.264063975955708,0.05481721591932289,0.007441022870520439,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND150,0.8940833809251857,2.2591669407707466,3.0045061490031597,0.10390253188654101,0.0020140871882733673,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND151,0.9067153846153847,1.8789855042849506,2.3643560706532547,0.06386923076923078,0.029415384615384618,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND152,0.8685204412719014,1.7815494247253814,2.440394933818557,0.07316244862643305,0.05831711010166559,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND153,0.8447106227106227,2.0275830544205102,3.0385065304157917,0.14802197802197803,0.007267399267399268,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND154,0.9614912280701754,2.688197817281735,2.9037646286697285,0.032675438596491226,0.005833333333333333,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND156,0.807968486212718,2.226441445393029,5.200001481604388,0.18196210842243485,0.010069405364847121,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND157,0.9516760710553814,2.74114340868244,3.0141025326923643,0.04576384535005224,0.0025600835945663535,slide
PRAD,shipped,resnet50,slide_out_cal_other_donor,scaled,MEND158,0.8535058214747736,2.004433132516553,3.082366635518136,0.12928633031479084,0.01720784821043553,slide
