task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,1,26537,24383,0.9188303123940159,1.9067792892456055,0.28804799914360046
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,2,23994,21814,0.9091439526548304,1.9226950407028198,0.3892604410648346
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,3,23998,21903,0.9127010584215351,1.9251394271850586,0.46059030294418335
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,4,26310,24112,0.9164576206765488,1.9218337535858154,0.528177797794342
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,5,32934,30197,0.9168943948503067,1.9198633432388306,0.6287667155265808
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,6,45181,40376,0.8936499856134216,1.8867579698562622,0.7441238164901733
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,7,62581,48589,0.7764177625796967,1.8374561071395874,0.9029651880264282
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,8,87617,48032,0.548204115639659,1.7820936441421509,1.110703706741333
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,predicted_value_decile,9,198047,56242,0.2839830949219125,1.7815077304840088,1.6715021133422852
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,0,50310,48539,0.9647982508447625,2.077686071395874,0.08809950202703476
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,1,45335,44195,0.9748538656667034,2.1528124809265137,0.2770366072654724
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,2,42814,41745,0.9750315317419536,2.181391477584839,0.3751205801963806
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,3,43315,42191,0.9740505598522452,2.2063629627227783,0.45886746048927307
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,4,45327,44074,0.972356432148609,2.2223103046417236,0.5443698763847351
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,5,52235,50697,0.9705561405188092,2.219865560531616,0.6457442045211792
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,6,66395,62681,0.9440620528654267,2.206052303314209,0.7665507793426514
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,7,82346,74088,0.8997158331916547,2.1787872314453125,0.9133456349372864
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,8,89651,72370,0.8072414139273405,2.183110475540161,1.11733877658844
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,predicted_value_decile,9,94122,58541,0.6219693589171501,2.2653558254241943,1.5894287824630737
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,0,49191,45603,0.9270598280173202,2.007960319519043,0.011159728281199932
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,1,30030,27243,0.9071928071928071,2.0681941509246826,0.2605951130390167
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,2,27465,24218,0.8817768068450755,2.1171607971191406,0.37400156259536743
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,3,28154,24019,0.8531292178731263,2.140730619430542,0.4758841097354889
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,4,32859,26829,0.816488633251164,2.1364452838897705,0.5567563772201538
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,5,41987,32800,0.7811941791506894,2.1043832302093506,0.6424705386161804
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,6,54048,40037,0.7407674659561871,2.0654525756835938,0.7612495422363281
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,7,58579,40929,0.6986974854470032,2.022023916244507,0.9035134315490723
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,8,53722,33446,0.6225754811808942,2.013025999069214,1.1035319566726685
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,predicted_value_decile,9,40215,23073,0.5737411413651623,2.0177016258239746,1.4419126510620117
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,0,63448,60836,0.9588324297062161,1.9836392402648926,0.12779559195041656
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,1,65551,63281,0.9653704748974081,1.973525881767273,0.29805293679237366
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,2,58236,56337,0.967391304347826,1.929811954498291,0.3659639060497284
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,3,53660,51919,0.967554975773388,1.9011681079864502,0.4189964532852173
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,4,50485,48814,0.9669010597207092,1.8788727521896362,0.47835519909858704
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,5,44498,42998,0.9662906198031372,1.850374460220337,0.5583797097206116
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,6,30988,29090,0.9387504840583452,1.8044898509979248,0.6713374853134155
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,7,16274,13511,0.8302199827946417,1.7643071413040161,0.8148873448371887
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,8,6709,3963,0.5906990609628857,1.7499862909317017,1.001935362815857
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,predicted_value_decile,9,1501,595,0.39640239840106595,1.7097492218017578,1.2049601078033447
PRAD,shipped,hoptimus0,slide_out,abs,MEND139,neoplastic_fraction_tertile,1,148200,131321,0.88610661268556,2.1384565830230713,0.7580280303955078
PRAD,shipped,hoptimus0,slide_out,abs,MEND139,neoplastic_fraction_tertile,2,413400,346284,0.8376487663280117,2.138456344604492,1.163072109222412
PRAD,shipped,hoptimus0,slide_out,abs,MEND140,neoplastic_fraction_tertile,1,216150,199216,0.9216562572287763,1.9830467700958252,0.541468620300293
PRAD,shipped,hoptimus0,slide_out,abs,MEND140,neoplastic_fraction_tertile,2,73950,61369,0.8298715348208249,1.9830467700958252,0.8189624547958374
PRAD,shipped,hoptimus0,slide_out,abs,MEND141,neoplastic_fraction_tertile,1,255300,244217,0.9565883274578927,2.0769126415252686,0.508694589138031
PRAD,shipped,hoptimus0,slide_out,abs,MEND141,neoplastic_fraction_tertile,2,13500,11826,0.876,2.0769128799438477,0.8070135712623596
PRAD,shipped,hoptimus0,slide_out,abs,MEND142,neoplastic_fraction_tertile,1,319800,312030,0.9757035647279549,2.2037549018859863,0.5884380340576172
PRAD,shipped,hoptimus0,slide_out,abs,MEND142,neoplastic_fraction_tertile,2,129750,119153,0.9183275529865125,2.2037549018859863,0.8763063549995422
PRAD,shipped,hoptimus0,slide_out,abs,MEND143,neoplastic_fraction_tertile,1,532800,520121,0.976203078078078,1.9257218837738037,0.4681698679924011
PRAD,shipped,hoptimus0,slide_out,abs,MEND143,neoplastic_fraction_tertile,2,39600,36888,0.9315151515151515,1.9257221221923828,0.7032274603843689
PRAD,shipped,hoptimus0,slide_out,abs,MEND144,neoplastic_fraction_tertile,1,566550,554009,0.9778642661724473,2.1056861877441406,0.34131091833114624
PRAD,shipped,hoptimus0,slide_out,abs,MEND144,neoplastic_fraction_tertile,2,44550,41861,0.9396408529741863,2.1056864261627197,0.4038935899734497
PRAD,shipped,hoptimus0,slide_out,abs,MEND145,neoplastic_fraction_tertile,1,159450,154666,0.9699968642207588,2.123991012573242,0.3357295095920563
PRAD,shipped,hoptimus0,slide_out,abs,MEND145,neoplastic_fraction_tertile,2,52200,46529,0.891360153256705,2.1239912509918213,0.6067168712615967
PRAD,shipped,hoptimus0,slide_out,abs,MEND146,neoplastic_fraction_tertile,1,243600,238667,0.9797495894909688,1.9631061553955078,0.34647929668426514
PRAD,shipped,hoptimus0,slide_out,abs,MEND146,neoplastic_fraction_tertile,2,50550,44900,0.8882294757665677,1.9631061553955078,0.7199544906616211
PRAD,shipped,hoptimus0,slide_out,abs,MEND147,neoplastic_fraction_tertile,1,105450,103565,0.9821242294926505,2.2472100257873535,0.3153653144836426
PRAD,shipped,hoptimus0,slide_out,abs,MEND147,neoplastic_fraction_tertile,2,241650,230342,0.953205048624043,2.2472100257873535,0.6567092537879944
PRAD,shipped,hoptimus0,slide_out,abs,MEND148,neoplastic_fraction_tertile,1,186900,185103,0.9903852327447833,2.109839916229248,0.1914689987897873
PRAD,shipped,hoptimus0,slide_out,abs,MEND148,neoplastic_fraction_tertile,2,57300,53771,0.9384118673647469,2.109839916229248,0.44826406240463257
PRAD,shipped,hoptimus0,slide_out,abs,MEND149,neoplastic_fraction_tertile,1,214350,205752,0.959888033589923,1.9414249658584595,0.3481041491031647
PRAD,shipped,hoptimus0,slide_out,abs,MEND149,neoplastic_fraction_tertile,2,63150,57883,0.9165954077593033,1.9414249658584595,0.6305369138717651
PRAD,shipped,hoptimus0,slide_out,abs,MEND150,neoplastic_fraction_tertile,1,142650,134459,0.9425797406239047,2.250797748565674,0.553333580493927
PRAD,shipped,hoptimus0,slide_out,abs,MEND150,neoplastic_fraction_tertile,2,120000,104483,0.8706916666666666,2.250797986984253,0.934395968914032
PRAD,shipped,hoptimus0,slide_out,abs,MEND151,neoplastic_fraction_tertile,1,328500,315057,0.9590776255707762,2.177879810333252,0.7113721370697021
PRAD,shipped,hoptimus0,slide_out,abs,MEND151,neoplastic_fraction_tertile,2,61500,58448,0.9503739837398374,2.177879571914673,0.8041317462921143
PRAD,shipped,hoptimus0,slide_out,abs,MEND152,neoplastic_fraction_tertile,1,101700,96656,0.9504031465093412,2.172262668609619,0.5345304608345032
PRAD,shipped,hoptimus0,slide_out,abs,MEND152,neoplastic_fraction_tertile,2,360300,326785,0.9069802941992784,2.172262668609619,0.727781355381012
PRAD,shipped,hoptimus0,slide_out,abs,MEND153,neoplastic_fraction_tertile,1,102450,97452,0.9512152269399707,2.332432746887207,0.813919723033905
PRAD,shipped,hoptimus0,slide_out,abs,MEND153,neoplastic_fraction_tertile,2,164100,154127,0.9392260816575259,2.332432508468628,0.8628031611442566
PRAD,shipped,hoptimus0,slide_out,abs,MEND154,neoplastic_fraction_tertile,1,345900,297372,0.859705117085863,1.995321273803711,0.8662570714950562
PRAD,shipped,hoptimus0,slide_out,abs,MEND154,neoplastic_fraction_tertile,2,63150,46832,0.7415993665874901,1.9953213930130005,1.1482162475585938
PRAD,shipped,hoptimus0,slide_out,abs,MEND156,neoplastic_fraction_tertile,1,337950,260470,0.7707353158751294,1.903653860092163,0.825181782245636
PRAD,shipped,hoptimus0,slide_out,abs,MEND156,neoplastic_fraction_tertile,2,195000,125720,0.6447179487179487,1.903653860092163,0.7170726656913757
PRAD,shipped,hoptimus0,slide_out,abs,MEND157,neoplastic_fraction_tertile,1,384750,326307,0.8481013645224171,1.8952938318252563,0.7876221537590027
PRAD,shipped,hoptimus0,slide_out,abs,MEND157,neoplastic_fraction_tertile,2,93450,69324,0.7418298555377207,1.8952938318252563,0.9431972503662109
PRAD,shipped,hoptimus0,slide_out,abs,MEND158,neoplastic_fraction_tertile,1,290700,264613,0.9102614379084968,2.245028018951416,0.39309534430503845
PRAD,shipped,hoptimus0,slide_out,abs,MEND158,neoplastic_fraction_tertile,2,172800,149183,0.8633275462962963,2.245027780532837,0.6750727891921997
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,neoplastic_fraction_tertile,1,238650,140492,0.5886947412528808,1.8389029502868652,1.0324074029922485
PRAD,shipped,hoptimus0,slide_out,abs,MEND159,neoplastic_fraction_tertile,2,339450,221703,0.6531241714538224,1.8389029502868652,0.9901852011680603
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,neoplastic_fraction_tertile,1,382350,349641,0.9144527265594351,2.194324254989624,0.6473544239997864
PRAD,shipped,hoptimus0,slide_out,abs,MEND160,neoplastic_fraction_tertile,2,229050,189045,0.825343811394892,2.194324254989624,1.046125054359436
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,neoplastic_fraction_tertile,1,341100,264681,0.7759630606860158,2.059399366378784,0.6631148457527161
PRAD,shipped,hoptimus0,slide_out,abs,MEND161,neoplastic_fraction_tertile,2,73500,51918,0.7063673469387756,2.059399127960205,0.84466552734375
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,neoplastic_fraction_tertile,1,300450,288248,0.9593875852887336,1.90559720993042,0.3818999230861664
PRAD,shipped,hoptimus0,slide_out,abs,MEND162,neoplastic_fraction_tertile,2,72150,66222,0.9178378378378378,1.9055973291397095,0.5267344117164612
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,0,22208,17939,0.8077719740634006,1.4689005613327026,-0.07172566652297974
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,1,27170,22115,0.8139492086860508,1.4461828470230103,0.05015651136636734
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,2,29264,23938,0.8180016402405687,1.4535325765609741,0.12237179279327393
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,3,31030,25156,0.8106993232355785,1.4556000232696533,0.18252505362033844
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,4,31755,25451,0.8014800818768698,1.450413465499878,0.2423200160264969
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,5,31551,24953,0.7908782605939589,1.4296773672103882,0.30843043327331543
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,6,29757,23059,0.7749101051853345,1.3803629875183105,0.3901207149028778
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,7,24575,18060,0.7348931841302137,1.335835337638855,0.4953710734844208
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,8,16642,11208,0.6734767455834635,1.3132870197296143,0.6024509072303772
READ,shipped,hoptimus0,slide_out,abs,ZEN36,predicted_value_decile,9,9698,5003,0.5158795627964529,1.3081724643707275,0.809200644493103
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,0,15333,14221,0.9274766842757451,1.3851629495620728,-0.0751241073012352
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,1,16858,15919,0.9442994424012339,1.3986754417419434,0.047870736569166183
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,2,18332,17384,0.9482871481562295,1.39964759349823,0.1212555319070816
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,3,20608,19628,0.9524456521739131,1.3992186784744263,0.18477503955364227
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,4,23631,22530,0.9534086581185731,1.396732211112976,0.24915076792240143
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,5,28379,27052,0.9532400718841397,1.3806771039962769,0.3167247772216797
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,6,36218,34172,0.9435087525539787,1.3486964702606201,0.39510080218315125
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,7,47996,41227,0.8589674139511626,1.3105331659317017,0.5060185194015503
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,8,58376,38238,0.6550294641633548,1.2688584327697754,0.6726654767990112
READ,shipped,hoptimus0,slide_out,abs,ZEN40,predicted_value_decile,9,53469,22537,0.42149656810488323,1.2292410135269165,0.9696253538131714
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,0,49552,46194,0.9322328059412335,1.9171885251998901,-0.14219947159290314
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,1,44706,43003,0.9619066791929495,2.012050151824951,0.038900189101696014
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,2,42171,40690,0.9648810794147638,2.0028624534606934,0.11838044226169586
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,3,39520,38330,0.9698886639676113,1.9816997051239014,0.1827782243490219
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,4,37010,36001,0.9727370980815996,1.9619228839874268,0.24418304860591888
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,5,34589,33648,0.9727948191621614,1.9240126609802246,0.3096625506877899
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,6,31055,30011,0.9663822250845274,1.862280011177063,0.3837430477142334
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,7,26654,25418,0.9536279732873115,1.7875819206237793,0.47861820459365845
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,8,24480,21466,0.8768790849673203,1.756516456604004,0.6474630832672119
READ,shipped,hoptimus0,slide_out,abs,ZEN48,predicted_value_decile,9,28013,19669,0.7021382929354228,1.8073866367340088,1.2080769538879395
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,0,39007,34895,0.8945830235598738,1.7251827716827393,-0.13391846418380737
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,1,37366,35009,0.9369212653214152,1.8333383798599243,0.038937050849199295
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,2,36364,34568,0.950610493895061,1.851442575454712,0.11933398246765137
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,3,34911,33481,0.9590386984045144,1.8484556674957275,0.18436406552791595
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,4,33704,32433,0.9622893425112746,1.8187757730484009,0.24360114336013794
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,5,31614,30534,0.9658379199089011,1.7801728248596191,0.3057056665420532
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,6,29037,27950,0.9625650032716878,1.7271875143051147,0.3799784481525421
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,7,26875,25358,0.9435534883720931,1.6669752597808838,0.47495144605636597
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,8,26601,23222,0.8729747001992406,1.6434168815612793,0.6438936591148376
READ,shipped,hoptimus0,slide_out,abs,ZEN49,predicted_value_decile,9,34971,22247,0.6361556718423836,1.6659198999404907,1.1873948574066162
READ,shipped,hoptimus0,slide_out,abs,ZEN36,neoplastic_fraction_tertile,0,100200,76707,0.7655389221556886,1.4162397384643555,0.2743104100227356
READ,shipped,hoptimus0,slide_out,abs,ZEN36,neoplastic_fraction_tertile,1,100950,77559,0.7682912332838039,1.4162397384643555,0.2801704406738281
READ,shipped,hoptimus0,slide_out,abs,ZEN36,neoplastic_fraction_tertile,2,52500,42616,0.8117333333333333,1.416239619255066,0.2348179668188095
READ,shipped,hoptimus0,slide_out,abs,ZEN40,neoplastic_fraction_tertile,0,55500,45001,0.8108288288288288,1.325325846672058,0.4219483733177185
READ,shipped,hoptimus0,slide_out,abs,ZEN40,neoplastic_fraction_tertile,1,149700,116301,0.7768937875751503,1.3253259658813477,0.4964815080165863
READ,shipped,hoptimus0,slide_out,abs,ZEN40,neoplastic_fraction_tertile,2,111600,89605,0.8029121863799283,1.3253259658813477,0.4618073105812073
READ,shipped,hoptimus0,slide_out,abs,ZEN48,neoplastic_fraction_tertile,0,106500,98063,0.9207793427230047,1.9175410270690918,0.33593112230300903
READ,shipped,hoptimus0,slide_out,abs,ZEN48,neoplastic_fraction_tertile,1,91650,85701,0.9350900163666122,1.9175411462783813,0.2793186902999878
READ,shipped,hoptimus0,slide_out,abs,ZEN48,neoplastic_fraction_tertile,2,159150,150293,0.9443480992774113,1.917541265487671,0.24774445593357086
READ,shipped,hoptimus0,slide_out,abs,ZEN49,neoplastic_fraction_tertile,0,157200,141043,0.8972201017811705,1.7617255449295044,0.35580626130104065
READ,shipped,hoptimus0,slide_out,abs,ZEN49,neoplastic_fraction_tertile,1,76950,70224,0.9125925925925926,1.7617253065109253,0.30321672558784485
READ,shipped,hoptimus0,slide_out,abs,ZEN49,neoplastic_fraction_tertile,2,96300,88430,0.918276220145379,1.7617254257202148,0.29145339131355286
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,0,55868,52106,0.9326627049473759,4.696832180023193,0.3079354465007782
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,1,41096,37607,0.9151012263967296,4.448447227478027,0.819264829158783
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,2,39828,36325,0.912046801245355,4.479395866394043,1.1692848205566406
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,3,39824,35164,0.8829851345922057,4.344293117523193,1.4938139915466309
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,4,36839,32819,0.8908765167349819,4.335011005401611,1.7016957998275757
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,5,35724,32408,0.9071772477886015,4.466618061065674,1.8777544498443604
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,6,34945,31339,0.8968092717126914,4.667740345001221,2.0969722270965576
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,7,34656,30000,0.8656509695290858,4.576633453369141,2.2955808639526367
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,8,38046,32878,0.8641644325290437,4.136387348175049,2.3126840591430664
IDC,audited,hoptimus0,slide_out,abs,NCBI783,predicted_value_decile,9,93924,82726,0.8807759465099442,3.911714553833008,3.1858553886413574
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,0,126983,68085,0.5361741335454352,3.2653274536132812,0.3615137040615082
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,1,76986,53404,0.6936845660249915,3.6024363040924072,0.7794531583786011
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,2,63132,46287,0.7331781030222391,3.7946152687072754,1.0177699327468872
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,3,54412,40373,0.7419870616775711,3.7176222801208496,1.2654967308044434
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,4,45890,32895,0.7168228372194377,3.686001777648926,1.5113303661346436
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,5,44088,31259,0.709013790600617,3.8201797008514404,1.8519898653030396
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,6,42747,29243,0.6840947902776803,3.9036307334899902,2.10955810546875
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,7,41090,27267,0.663592114869798,4.0286173820495605,2.2784359455108643
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,8,44122,26275,0.5955079098862246,3.673739433288574,2.444854259490967
IDC,audited,hoptimus0,slide_out,abs,NCBI785,predicted_value_decile,9,62050,35665,0.57477840451249,3.4291675090789795,3.132540225982666
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,0,96583,79515,0.8232815298758581,5.449771404266357,0.4151831269264221
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,1,98914,77616,0.7846816426390602,4.926959991455078,0.8083296418190002
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,2,102028,85031,0.8334084761045988,4.59104585647583,1.0049365758895874
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,3,111303,96240,0.8646667205735694,4.487340450286865,1.2514265775680542
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,4,117649,103116,0.8764715382196194,4.498640060424805,1.4974522590637207
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,5,120085,106777,0.8891784985635175,4.502321243286133,1.7566403150558472
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,6,120363,109234,0.907538030790193,4.48080587387085,2.008513927459717
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,7,118752,111864,0.9419967663702506,4.491701602935791,2.1687517166137695
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,8,126579,117707,0.9299093846530625,4.386612892150879,2.308427572250366
IDC,audited,hoptimus0,slide_out,abs,TENX95,predicted_value_decile,9,151744,130019,0.8568312420919443,4.136788368225098,2.9635632038116455
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,0,253616,236770,0.933576745946628,4.197984218597412,0.3491911292076111
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,1,316054,294751,0.9325969612787688,4.194264888763428,0.7953689694404602
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,2,328062,305181,0.9302540373465992,4.160630226135254,1.047455072402954
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,3,327461,303136,0.9257163448471727,4.051821231842041,1.2598567008972168
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,4,332672,299887,0.9014494757599076,4.052893161773682,1.4741507768630981
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,5,333152,293606,0.881297425799635,3.9992165565490723,1.6723096370697021
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,6,334945,288408,0.8610607711713864,3.94199275970459,1.9041022062301636
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,7,338553,281615,0.8318195378567019,3.976893186569214,2.2413275241851807
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,8,324303,258710,0.7977416181780619,4.040824890136719,2.716660737991333
IDC,audited,hoptimus0,slide_out,abs,TENX99,predicted_value_decile,9,225332,153788,0.6824951626932704,4.2096266746521,3.594658136367798
IDC,audited,hoptimus0,slide_out,abs,NCBI783,neoplastic_fraction_tertile,1,320400,289299,0.9029307116104869,4.353611469268799,1.7832783460617065
IDC,audited,hoptimus0,slide_out,abs,NCBI783,neoplastic_fraction_tertile,2,117600,101813,0.8657568027210885,4.353611469268799,2.12225604057312
IDC,audited,hoptimus0,slide_out,abs,NCBI785,neoplastic_fraction_tertile,1,368250,239828,0.6512640868974882,3.6220695972442627,1.1828879117965698
IDC,audited,hoptimus0,slide_out,abs,NCBI785,neoplastic_fraction_tertile,2,222750,144614,0.6492210998877666,3.6220693588256836,1.9591798782348633
IDC,audited,hoptimus0,slide_out,abs,TENX95,neoplastic_fraction_tertile,1,668700,594027,0.8883310901749664,4.559450149536133,1.6038951873779297
IDC,audited,hoptimus0,slide_out,abs,TENX95,neoplastic_fraction_tertile,2,475500,403898,0.8494174553101997,4.559450149536133,1.9152840375900269
IDC,audited,hoptimus0,slide_out,abs,TENX99,neoplastic_fraction_tertile,1,2135550,1886108,0.8831954297487766,4.0744452476501465,1.5497947931289673
IDC,audited,hoptimus0,slide_out,abs,TENX99,neoplastic_fraction_tertile,2,931200,784628,0.8425987972508591,4.074445724487305,2.0280518531799316
