task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND139,0.8857437538899262,2.41416691157583,2.9698870040012726,0.03169734151329243,0.08255890459678136,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND140,0.954959517657192,2.4449108956072787,2.6558063501955966,0.042745908699397074,0.002294573643410853,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND141,0.9642697881828317,2.4510516093078007,2.6333946309876715,0.034908955778520996,0.0008212560386473431,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND142,0.9814191969747524,2.749747637400207,2.833012824174068,0.01348237126014904,0.005098431765098432,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND143,0.9927550663871418,2.623347236355054,2.6448702238850768,0.006526904262753319,0.0007180293501048218,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND144,0.979108165603011,2.3876388820082295,2.4641339442012327,0.019111438389788904,0.0017803960072001312,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND145,0.9667795016455102,2.521297042091875,2.7006054992544217,0.032336624353549594,0.0008838740009402915,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND146,0.9783808553971487,2.3787590719942115,2.4838900702203426,0.016785471826205024,0.0048336727766463,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND147,0.9839143468950748,2.8731785792220013,2.942721400665079,0.011765881513204854,0.0043197715917202,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND148,0.9773300673606858,2.2659592266880213,2.3658955377075728,0.01680342927127985,0.005866503368034293,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND149,0.9812677831802629,2.669794946587201,2.75255166804649,0.01579686655861696,0.002935350261120115,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND150,0.938713116314487,2.5513895450314252,2.99661545444563,0.0575214163335237,0.003765467351989339,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND151,0.9554923076923076,2.320096494638181,2.4833375914294025,0.014002564102564103,0.03050512820512821,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND152,0.9432965606748865,2.563163416279153,2.8452244313054336,0.038340904174778284,0.01836253515033528,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND153,0.9698498168498167,2.8215037987196276,2.9442191301653744,0.025205128205128203,0.004945054945054945,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND154,0.8298927875243663,1.8413258866275963,3.1385312226191666,0.09425438596491227,0.07585282651072124,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND156,0.6860720315137873,1.668200599447627,6.449940982774503,0.24708685049709248,0.06684111798912024,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND157,0.8174106583072099,1.8364989171171722,3.093126053976112,0.08015882967607106,0.10243051201671892,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND158,0.7538939197930142,1.6033696622823417,3.6881802780929793,0.15932298404484693,0.08678309616213886,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND159,0.5826607883817428,1.7345309599296865,6.1918465548534085,0.04332641770401106,0.3740127939142462,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND160,0.8211685870719947,1.7038174487729598,2.8734145349606806,0.035180191223339055,0.14365122170466618,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND161,0.6651627627627628,1.7179651176040915,5.140516779988942,0.28125645645645647,0.053580780780780775,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,abs,MEND162,0.9424862654912483,1.8030776770359978,2.3053239155421608,0.02411907499680593,0.03339465951194583,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND139,0.8274508757890993,1.9774392904405513,3.0249020937742563,0.07116386591980084,0.10138525829109984,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND140,0.906470284237726,1.9256184722661247,2.407589568285472,0.09010852713178295,0.0034211886304909562,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND141,0.8821330360460795,1.473254280248205,2.1070965258396512,0.1122110739502044,0.00565589000371609,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND142,0.9569080191302414,2.0945349501740522,2.2796104457915085,0.03366255144032922,0.009429429429429429,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND143,0.9588312368972747,1.7945561097089213,1.9653960978960427,0.038300139762403915,0.0028686233403214536,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND144,0.8958059237440681,1.3489506940427924,1.8994690906913219,0.1006087383406971,0.0035853379152348225,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND145,0.9024306535025858,1.6637003743060352,2.2325479374473787,0.09436765397273154,0.003201692524682652,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND146,0.9470434487440597,1.7060568124702795,1.985223526138163,0.04904276985743381,0.003913781398506449,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND147,0.94398857958601,2.3911624293202616,2.7085999194712715,0.049244825124910775,0.0067665952890792296,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND148,0.9216778934476424,1.3283076405024505,1.7430293046713727,0.06887119820371505,0.009450908348642581,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND149,0.9254601116513598,1.8434023068331686,2.2249534480254725,0.0704952278047902,0.004044660543850171,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND150,0.9248543689320389,2.3677992642392716,2.813805828806077,0.07240053302874548,0.0027450980392156863,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND151,0.9594769230769232,2.176735802363675,2.3553335139894513,0.028017948717948715,0.012505128205128205,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND152,0.8680467229072031,1.8435268609624422,2.611082918561198,0.10243132165260654,0.029521955440190355,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND153,0.9102087912087912,2.2100599070789197,2.6818781631769855,0.07043956043956044,0.019351648351648352,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND154,0.8823148148148148,2.0821586584679563,2.8886566967438756,0.0882285575048733,0.02945662768031189,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND156,0.8052204089289065,2.1823143071904276,5.268360251380238,0.18490714687675858,0.009872444194335021,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND157,0.9384033437826541,2.3835768904067454,2.70924794596812,0.050447230929989546,0.011149425287356322,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND158,0.8137774902975421,1.7601256537166001,3.1369478891436473,0.16114273393704182,0.02507977576541613,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND159,0.939033540802213,3.1669881082643574,3.60952868985939,0.035983748271092665,0.024982710926694334,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND160,0.9583214840238621,2.3216950314920544,2.524712118075518,0.026813761542861813,0.014864754433276131,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND161,0.7786042042042043,2.095580042863926,3.9122292893009494,0.21388108108108106,0.007514714714714714,slide
PRAD,shipped,hoptimus0,slide_out_cal_other_donor,scaled,MEND162,0.910778075891146,1.4074021641066148,2.088083743223364,0.05360930113708956,0.0356126229717644,slide
