encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
resnet50,PRAD,shipped,slide_out,MEND154,-1,2,0.001,0.0018171912832929782,8.04093567251462e-05,0.4697157556029249,0.49943865388376824,-0.2892313685640392,2.261627135938655,5.861325205382443
resnet50,PRAD,shipped,slide_out,MEND156,-1,0,0.001,0.0011186239620403322,2.8137310073157006e-05,0.4262213318791334,0.5549580258061173,-0.4498161032012781,2.0651821871972187,4.865413681756646
resnet50,PRAD,shipped,slide_out,MEND156,-1,1,0.001,0.0002604455964944763,1.6882386043894204e-05,0.4091618050958381,0.5304777899872977,-0.1657497532558277,1.9085453095517682,4.105945725676234
resnet50,PRAD,shipped,slide_out,MEND156,-1,2,0.001,0.0007842014882655982,1.1254924029262803e-05,0.46635959700143326,0.5155554304294185,-0.2705432296435989,1.9675510608086375,4.475981988932397
resnet50,PRAD,shipped,slide_out,MEND157,-1,0,0.001,0.000397708990282515,6.269592476489028e-06,0.4058082956782032,0.5530411285698902,-0.20470058619767206,1.8828736833846134,4.068035408164411
resnet50,PRAD,shipped,slide_out,MEND157,-1,1,0.001,0.0010491845383331193,0.00013793103448275863,0.4237281205652752,0.488457203294682,-0.2251350045706706,2.4178183280805783,5.911811226669185
resnet50,PRAD,shipped,slide_out,MEND157,-1,2,0.001,0.0014070538647492717,0.0,0.40575891465021907,0.5551920849741718,-0.544421349919358,2.2486670896791314,5.379661076656073
resnet50,PRAD,shipped,slide_out,MEND158,-1,0,0.001,0.0012373422111249827,0.002949547218628719,0.4490686430288382,0.43927165837209015,-0.30782690526358475,2.0648254141757745,4.823372273862857
resnet50,PRAD,shipped,slide_out,MEND158,-1,1,0.001,7.248044178554993e-05,0.001701164294954722,0.4257730752655904,0.43152781837100596,-0.10479182811980592,2.107961239628492,5.080560479786291
resnet50,PRAD,shipped,slide_out,MEND158,-1,2,0.001,0.00036560739717291955,0.0014747736093143596,0.45512873488275385,0.4311125997420714,-0.36098502788801184,2.257620528183834,4.501010184662732
resnet50,PRAD,shipped,slide_out,MEND159,-1,0,0.001,0.00031992376284800217,0.0021317427385892118,0.39026291050567496,0.7393812551861207,-0.4238319716050566,1.969872157597372,4.32878784878519
resnet50,PRAD,shipped,slide_out,MEND159,-1,1,0.001,0.0006012699235454192,0.0029719917012448133,0.4284459837380241,0.725962001323792,-0.20874071222020418,1.9447934286837318,4.696865387017044
resnet50,PRAD,shipped,slide_out,MEND159,-1,2,0.001,0.0008544708336136716,0.0025933609958506223,0.39703455101804175,0.7290830132320536,-0.5057541548527194,2.1177378299202805,4.568482790555866
resnet50,PRAD,shipped,slide_out,MEND160,-1,0,0.001,0.0006864440601303712,0.0009463103701887718,0.39336123987162797,0.5099989998122925,-0.3992436019622641,1.9708651708221694,4.4655364701679
resnet50,PRAD,shipped,slide_out,MEND160,-1,1,0.001,0.0002527587694963319,0.001500367737190488,0.5262628395488923,0.5698410793580999,-0.24568028859119562,2.023801285721944,4.069458466452974
resnet50,PRAD,shipped,slide_out,MEND160,-1,2,0.001,0.00038564776773486714,0.0010149546457465066,0.42360393297062304,0.5672145357922045,-0.1663310011991045,1.7697782958530117,3.935241496557248
resnet50,PRAD,shipped,slide_out,MEND161,-1,0,0.001,0.0011362646930779276,0.002255855855855856,0.44092856820045806,0.5158547236186642,-0.22804392467580986,2.0354439819086174,5.063956100272926
resnet50,PRAD,shipped,slide_out,MEND161,-1,1,0.001,0.0010831878999418266,0.0009441441441441442,0.4161534525083273,0.4815237577525077,-0.3848610502177042,2.296078211497442,6.252696904897774
resnet50,PRAD,shipped,slide_out,MEND161,-1,2,0.001,0.0013529985372988786,0.0012972972972972972,0.4151146136988095,0.5051480939635347,-0.2940390308315392,1.8471086543654907,4.577408645546828
resnet50,PRAD,shipped,slide_out,MEND162,-1,0,0.001,0.0006692939683387883,0.004752778842468379,0.4048551726467694,0.3704437061276082,-0.20261691115340663,2.1607999758070955,5.008353993359072
resnet50,PRAD,shipped,slide_out,MEND162,-1,1,0.001,0.0013383906800325115,0.0036949022614028364,0.4215373084969268,0.3407801283930806,-0.32447917350970973,2.019666515414157,5.090129606362606
