task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND139,-1,0,slide,MEND139,0.8433502267271272,2.362615663142391,3.3194897367604677,0.04513203520938917,0.11151773806348358,3749,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND139,-1,1,slide,MEND139,0.8454734595892238,2.285065245540362,3.221106797342659,0.02955988263536943,0.12496665777540678,3749,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND139,-1,2,slide,MEND139,0.8212803414243798,2.14636980498998,3.221002313441328,0.03884235796212323,0.13987730061349693,3749,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND140,-1,0,slide,MEND140,0.966904392764858,2.81774091512583,3.005862841240071,0.03287855297157623,0.00021705426356589147,1935,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND140,-1,1,slide,MEND140,0.9230180878552972,2.2511069789347875,2.7002484581706723,0.07559689922480621,0.0013850129198966408,1935,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND140,-1,2,slide,MEND140,0.9234005167958657,2.271207699773415,2.7150084327326858,0.07493540051679587,0.001664082687338501,1935,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND141,-1,0,slide,MEND141,0.9604236343366779,2.521764781638889,2.756312501853342,0.038606465997770345,0.0009698996655518395,1794,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND141,-1,1,slide,MEND141,0.9358751393534003,2.0623033050220454,2.4411021154163457,0.06258639910813824,0.0015384615384615382,1794,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND141,-1,2,slide,MEND141,0.946086956521739,2.265516459098904,2.5728602594921623,0.05311036789297659,0.000802675585284281,1794,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND142,-1,0,slide,MEND142,0.9838304971638305,2.73598821885208,2.805122651777441,0.01460794127460794,0.0015615615615615615,2997,50
PRAD,shipped,resnet50,slide_out_cal_other_donor,abs,MEND142,-1,1,slide,MEND142,0.94988988988989,2.3760539056412706,2.6156631612492705,0.03785118451785118,0.012258925592258926,2997,50
