encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
virchow,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.22140782383877858,-0.8178473466584231,0.38237189178034664,-0.07679020683357468,0.347701582039884,0.14787721978273205,0.45863191677140885,0.0,0.35207952698136546
virchow,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.15849094205962533,-1.347880298726707,0.3667695152352184,-0.2049171008041432,0.2520582543169042,0.13783456135613537,0.39523795160372543,-3.2569775708532945e-17,0.37015096804314834
virchow,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,0.024805698171576185,-3.255533376806257,0.6304359012727998,-0.4370369955434478,0.2396368571471379,0.16605504880369887,0.38489606214542227,-4.885466356279942e-17,0.6006411427288154
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.33303071195195,-0.4736462432125823,0.35474346815480096,0.0019155220840369421,0.3570388251776973,0.2842467932833839,0.49063732419033296,1.3740374127037336e-16,0.4874023668605807
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CD14,0.16464701964739137,-1.2295080563138376,0.847958300454252,-0.19469871296151664,0.4735222755808179,0.27878290622876783,0.6167124627053123,-6.513955141706589e-17,0.7004610575904594
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.20739490316441883,-0.9637960555409564,0.5217890719943509,-0.07925088131744289,0.42651018973862326,0.21515985740685706,0.5154651375233041,3.2569775708532945e-17,0.47235765679396713
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.17154377581352165,-2.0437445984567466,0.8648032061297226,-0.1994095531586452,0.5336077414446135,0.31887012906375506,0.5330335457094174,2.442733178139971e-17,0.7433766609134792
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.2438470354339653,-0.7758048399284203,0.7900316147101362,-0.11293712107721132,0.4868601569352792,0.2714659928437374,0.6669981321784203,1.1399421497986532e-16,0.5242236459322882
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.18460690202144045,-0.9685355884682878,0.5750276822929123,0.07737741379245305,0.4983861116090874,0.4398115112955425,0.5404714292126986,-3.2569775708532945e-17,0.564075054961264
virchow,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.35513218008708497,-1.5282114282713923,2.65408606420966,-0.0260596954251537,1.2817485996183213,0.5261417172139735,1.02459163471921,4.3154952813806153e-16,1.1011824996369504
virchow,CCRCC,0,nointercept_f64,55849,18371,4,DERL1,0.39170252183947507,-1.0203790215296173,0.6369812326352385,-0.017266995401368432,0.5517190393005897,0.43518687827263136,0.561496292826326,3.2569775708532945e-17,0.6185946883582205
virchow,CCRCC,0,nointercept_f64,55849,18371,4,DNAJB12,0.05203798059098534,-1.0329369546696263,0.2531742032957555,-0.133938209402553,0.1934438191464182,0.16599963162903097,0.3528968409944552,-4.071221963566618e-17,0.33685407817164165
