encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
uni_v1,CCRCC,0,0.0033039450645446777,1.2088561058044434,0.00949251651763916,2.6226043701171875e-06,1.2026317119598389,3.254413604736328e-05,1.1375653063971924e-07,1.2027443078698683,3.147137992365323e-05
uni_v1,CCRCC,1,0.002739846706390381,1.1405502557754517,0.010115385055541992,2.384185791015625e-06,1.1340446472167969,3.2901763916015625e-05,1.855728175570448e-07,1.1341013265928628,3.239400744359244e-05
uni_v1,CCRCC,2,0.002396523952484131,1.2233489751815796,0.005861759185791016,1.9073486328125e-06,1.2175042629241943,2.9325485229492188e-05,1.1847908498729964e-07,1.2175519055642259,2.8996317294360807e-05
uni_v1,CCRCC,3,0.002660036087036133,1.1491804122924805,0.007555246353149414,1.6689300537109375e-06,1.143326997756958,2.753734588623047e-05,1.5342278703034395e-07,1.143359411264075,2.7567993632793275e-05
uni_v1,CCRCC,4,0.002621471881866455,1.1704262495040894,0.009008824825286865,2.0265579223632812e-06,1.1653118133544922,3.3855438232421875e-05,2.7706693717099995e-07,1.1655192921565565,3.316471455416803e-05
uni_v1,CCRCC,5,0.0030128955841064453,1.1184614896774292,0.008716583251953125,1.5497207641601562e-06,1.1143367290496826,4.38690185546875e-05,1.9024276798340622e-07,1.114472957415797,4.262592610060345e-05
uni_v1,COAD,0,0.0047310590744018555,4.795907497406006,0.03837013244628906,2.9802322387695312e-06,4.7576093673706055,7.200241088867188e-05,6.461390711365311e-08,4.75760109840062,7.08110787934757e-05
uni_v1,COAD,1,0.0038923025131225586,3.7514214515686035,0.026356220245361328,3.337860107421875e-06,3.726592540740967,4.5299530029296875e-05,1.1959577417286482e-07,3.7266155827822365,4.587153357027418e-05
uni_v1,HCC,0,0.004856228828430176,1.6611578464508057,0.018431425094604492,1.430511474609375e-06,1.6473934650421143,5.078315734863281e-05,1.8028791326507587e-07,1.6473979436308819,5.049785380339955e-05
uni_v1,HCC,1,0.00591588020324707,1.8928167819976807,0.028205037117004395,1.3113021850585938e-06,1.8762588500976562,4.649162292480469e-05,1.477919266967831e-07,1.8762670387199987,4.586459504807294e-05
uni_v1,IDC,0,0.004796504974365234,4.707200050354004,0.03852558135986328,4.291534423828125e-06,4.680535316467285,8.440017700195312e-05,1.4442161155869826e-07,4.680550416012778,8.560134978097267e-05
uni_v1,IDC,1,0.004429817199707031,3.977487802505493,0.03236055374145508,3.814697265625e-06,3.945207118988037,0.00012111663818359375,2.061519472906781e-07,3.9452321791502056,0.00012032523550731256
uni_v1,IDC,2,0.0027289390563964844,4.309597969055176,0.029953956604003906,9.5367431640625e-06,4.3006591796875,0.00010204315185546875,3.667611321311881e-07,4.300589628493672,0.00010129164871841567
uni_v1,IDC,3,0.005050182342529297,4.531464099884033,0.030178546905517578,3.814697265625e-06,4.514390468597412,0.00012063980102539062,2.432452976819377e-07,4.5143210692028095,0.00012148219511853853
uni_v1,LUNG,0,0.004724860191345215,5.062433242797852,0.0347437858581543,3.337860107421875e-06,5.034287452697754,0.00014829635620117188,2.7953891668097697e-07,5.034273366802105,0.0001489861596857267
uni_v1,LUNG,1,0.002434253692626953,3.8995327949523926,0.02406167984008789,4.0531158447265625e-06,3.885664939880371,8.726119995117188e-05,1.2717265440720382e-07,3.885657573208576,8.799441103191086e-05
uni_v1,LYMPH_IDC,0,0.004697918891906738,1.0821359157562256,0.006454885005950928,1.7285346984863281e-06,1.0772147178649902,2.4080276489257812e-05,1.204472781513033e-07,1.0771930887005001,2.381781502358571e-05
uni_v1,LYMPH_IDC,1,0.002652466297149658,1.1414668560028076,0.007521986961364746,1.9073486328125e-06,1.135095238685608,1.919269561767578e-05,9.485900537287151e-08,1.135070366392391,1.8570727710054413e-05
uni_v1,LYMPH_IDC,2,0.0033469200134277344,0.8628115057945251,0.006361722946166992,2.0265579223632812e-06,0.8601163625717163,1.1920928955078125e-05,9.31386751057417e-08,0.860093183846393,1.1202758923301026e-05
uni_v1,LYMPH_IDC,3,0.004924356937408447,0.9580481052398682,0.009233474731445312,1.6689300537109375e-06,0.9544080495834351,2.0444393157958984e-05,5.853034545921787e-08,0.9543437753816876,1.8712830499478805e-05
uni_v1,PAAD,0,0.003186166286468506,3.8351261615753174,0.02596879005432129,2.86102294921875e-06,3.820636749267578,4.649162292480469e-05,1.2836961005291414e-07,3.8206439230956706,4.5609766981868916e-05
uni_v1,PAAD,1,0.006908416748046875,3.3401691913604736,0.02445244789123535,5.0067901611328125e-06,3.3206639289855957,6.389617919921875e-05,1.685336381562763e-07,3.320647846921511,6.457686727445733e-05
uni_v1,PAAD,2,0.0037283897399902344,3.648862838745117,0.018836498260498047,2.86102294921875e-06,3.6300759315490723,5.4836273193359375e-05,1.0237200909202215e-07,3.630081699374741,5.473627286400884e-05
uni_v1,PRAD,0,0.0032579898834228516,3.018256664276123,0.020733356475830078,1.9073486328125e-06,2.9992079734802246,9.608268737792969e-05,1.2623188216931425e-07,2.999190663202101,9.60902078186443e-05
uni_v1,PRAD,1,0.0051136314868927,2.7996675968170166,0.017528057098388672,3.0994415283203125e-06,2.790830135345459,5.6743621826171875e-05,2.4877518511878804e-07,2.790868096959604,5.5407658183348474e-05
uni_v1,READ,0,0.004619956016540527,1.137358546257019,0.010443627834320068,2.1457672119140625e-06,1.1302169561386108,1.990795135498047e-05,8.575816812239623e-08,1.13022071884309,1.9830012796484553e-05
uni_v1,READ,1,0.004246562719345093,0.9530038833618164,0.012921690940856934,1.1920928955078125e-06,0.9455573558807373,1.3828277587890625e-05,4.384330853923757e-08,0.9455594383582665,1.3673736156016858e-05
uni_v1,SKCM,0,0.0037467479705810547,5.317193984985352,0.04099464416503906,4.291534423828125e-06,5.284207344055176,0.00012445449829101562,1.8775028221007517e-07,5.284195709663898,0.00012666395064631075
