encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.17415713479761777,-0.734665879544568,0.36487523288879786,-0.04708389631094671,0.347701582039884,0.15098156621151487,0.45863191677140885,8.142443927133236e-17,0.35207952698136546
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.10894837403534524,-0.7768590510753433,0.2775685511555423,-0.07238404055883828,0.2520582543169042,0.17702664541964575,0.39523795160372543,1.8727621032406443e-16,0.37015096804314834
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,0.035785243218290984,-2.1236893488025204,0.4627588919033447,-0.2790983187316863,0.2396368571471379,0.22758997506514142,0.38489606214542227,1.3027910283413178e-16,0.6006411427288154
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.3354754369048283,-0.16106019451623355,0.27949619661858055,0.2136877261462159,0.3570388251776973,0.37746708816386076,0.49063732419033296,2.015254871965476e-16,0.4874023668605807
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CD14,-0.07289183226397414,-0.8648345309656336,0.7092604644454482,0.04450176209837636,0.4735222755808179,0.33830692496907655,0.6167124627053123,2.1170354210546416e-16,0.7004610575904594
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.17908727667663585,-0.5212081512567905,0.4041915591565199,0.06939882724017275,0.42651018973862326,0.23188567201939503,0.5154651375233041,9.770932712559884e-17,0.47235765679396713
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.1724145076536019,-1.142396780935318,0.6087079730323796,0.021819646726841776,0.5336077414446135,0.3585528008350067,0.5330335457094174,3.8269486457526213e-16,0.7433766609134792
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.34351965334997503,-0.40213088618282455,0.6237891141746307,0.007675021561029269,0.4868601569352792,0.2713570388690407,0.6669981321784203,1.343503247976984e-16,0.5242236459322882
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.19605889030415413,-0.8507647155132867,0.5406257072848704,0.10672728099955538,0.4983861116090874,0.4320748228520466,0.5404714292126986,-4.885466356279942e-17,0.564075054961264
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.551653504669697,-0.6111234289754075,1.6913380711552957,0.3169251612868968,1.2817485996183213,0.7388252804022734,1.02459163471921,4.071221963566618e-17,1.1011824996369504
ctranspath,CCRCC,0,nointercept_f64,55849,18371,4,DERL1,0.362696117308863,-0.6900800476520579,0.5328452040600685,0.09098526717139502,0.5517190393005897,0.41990668011750376,0.561496292826326,2.2798842995973064e-16,0.6185946883582205
