encoder,solver,check,value,threshold,passed,is_hard_stop
hoptimus1,cholesky float64 (Topic A head),A1 max|dPearson(int-noint)|,2.1208729217292444e-14,1e-09,True,True
hoptimus1,cholesky float64 (Topic A head),A2 max|pred(int)-pred(ycent)|,1.509903313490213e-14,1e-09,True,True
hoptimus1,cholesky float64 (Topic A head),A3 max|train mean pred - target| (relative),3.843289082729806e-15,1e-10,True,True
hoptimus1,cholesky float64 (Topic A head),A2b max|(int-noint) - ybar|,2.8377300509419e-13,1e-09,True,True
