encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
hoptimus1,CCRCC,0,0.003961682319641113,1.2118852138519287,0.013151288032531738,1.9073486328125e-06,1.2026373147964478,3.159046173095703e-05,1.4024750161212296e-07,1.202749823400981,3.1875231240929836e-05
hoptimus1,CCRCC,1,0.0032501220703125,1.140834093093872,0.008060455322265625,2.1457672119140625e-06,1.1340349912643433,4.112720489501953e-05,2.6893817794970687e-07,1.1340917901742051,4.054817890586371e-05
hoptimus1,CCRCC,2,0.004720926284790039,1.2229254245758057,0.006460070610046387,1.9073486328125e-06,1.2175192832946777,3.2067298889160156e-05,1.773081088618511e-07,1.2175669648766712,3.248163495483958e-05
hoptimus1,CCRCC,3,0.003529846668243408,1.1486867666244507,0.006813228130340576,2.2649765014648438e-06,1.1433303356170654,3.0875205993652344e-05,1.4863796615749436e-07,1.1433621020984879,3.0258828045637287e-05
hoptimus1,CCRCC,4,0.0057440996170043945,1.1747716665267944,0.009661674499511719,1.7881393432617188e-06,1.1653294563293457,4.744529724121094e-05,2.1313760867336384e-07,1.1655367383657977,4.774552229047657e-05
hoptimus1,CCRCC,5,0.006593823432922363,1.123178482055664,0.016660690307617188,1.7881393432617188e-06,1.1143308877944946,4.1365623474121094e-05,1.7368904664527562e-07,1.1144679331319778,4.071163206798012e-05
hoptimus1,COAD,0,0.005059242248535156,4.78502082824707,0.0304257869720459,3.5762786865234375e-06,4.757651329040527,0.00011396408081054688,9.735447026315569e-08,4.7576448921084165,0.0001146047865896449
hoptimus1,COAD,1,0.004110515117645264,3.743718147277832,0.026601552963256836,3.5762786865234375e-06,3.726592540740967,4.5299530029296875e-05,1.7046083811145252e-07,3.7266143785721484,4.466732348218372e-05
hoptimus1,HCC,0,0.005376994609832764,1.6655088663101196,0.018981218338012695,1.1920928955078125e-06,1.6473932266235352,3.647804260253906e-05,1.2698567020130724e-07,1.647397030283523,3.6398710255181044e-05
hoptimus1,HCC,1,0.00868174433708191,1.899957537651062,0.03199756145477295,1.7881393432617188e-06,1.876280426979065,5.829334259033203e-05,1.3932498310609276e-07,1.8762874862064383,5.809777278309447e-05
hoptimus1,IDC,0,0.005765676498413086,4.706323623657227,0.0324549674987793,4.76837158203125e-06,4.680546760559082,7.772445678710938e-05,1.937552691622102e-07,4.680562550301838,7.650256999625071e-05
hoptimus1,IDC,1,0.0045697689056396484,3.97226619720459,0.03821754455566406,4.76837158203125e-06,3.9452457427978516,0.00011849403381347656,1.4936462600090294e-07,3.9452684106834957,0.00011953422732080554
hoptimus1,IDC,2,0.006547033786773682,4.3234357833862305,0.0344080924987793,5.245208740234375e-06,4.300650596618652,9.34600830078125e-05,3.451416232813642e-07,4.300582566882694,9.42300377406724e-05
hoptimus1,IDC,3,0.0055969953536987305,4.538311958312988,0.03751230239868164,7.152557373046875e-06,4.514392375946045,0.00010776519775390625,4.163601250439797e-07,4.5143217638796775,0.00010512308678478632
hoptimus1,LUNG,0,0.008445024490356445,5.079935073852539,0.05641603469848633,3.5762786865234375e-06,5.034326553344727,0.00014019012451171875,2.184504670488252e-07,5.034312102138585,0.00014302166085400358
hoptimus1,LUNG,1,0.004072725772857666,3.92516827583313,0.039571285247802734,3.814697265625e-06,3.885669708251953,8.535385131835938e-05,1.3807591958681087e-07,3.8856625642859317,8.699236472109462e-05
hoptimus1,LYMPH_IDC,0,0.0040923357009887695,1.083707332611084,0.016325831413269043,2.4437904357910156e-06,1.0772135257720947,2.3245811462402344e-05,9.780004828208178e-08,1.0771918901809774,2.1935490228885968e-05
