encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
ctranspath,CCRCC,0,0.013637959957122803,1.2225801944732666,0.024077773094177246,2.0265579223632812e-06,1.2026734352111816,7.104873657226562e-05,4.440892098500626e-15,1.2027191357271443,1.176836406102666e-13
ctranspath,CCRCC,1,0.008797764778137207,1.1472880840301514,0.02107226848602295,2.5033950805664062e-06,1.1340982913970947,8.237361907958984e-05,3.552713678800501e-15,1.1340729931281799,1.3344880755994382e-13
ctranspath,CCRCC,2,0.007134914398193359,1.2356879711151123,0.019433319568634033,2.2649765014648438e-06,1.217538833618164,5.650520324707031e-05,3.552713678800501e-15,1.2175344832418005,9.992007221626409e-14
ctranspath,CCRCC,3,0.00841367244720459,1.1609495878219604,0.02919602394104004,1.6689300537109375e-06,1.1433448791503906,6.99758529663086e-05,5.10702591327572e-15,1.1433318432705164,1.780797731498751e-13
ctranspath,CCRCC,4,0.00977933406829834,1.1796406507492065,0.016237378120422363,1.7881393432617188e-06,1.1653352975845337,5.328655242919922e-05,3.9968028886505635e-15,1.1654889928436423,1.900701818158268e-13
ctranspath,CCRCC,5,0.010143876075744629,1.1346211433410645,0.028103351593017578,2.2649765014648438e-06,1.11435067653656,5.7220458984375e-05,4.440892098500626e-15,1.1144303314898052,1.1324274851176597e-13
ctranspath,COAD,0,0.010454654693603516,4.883578300476074,0.12604093551635742,5.245208740234375e-06,4.7577314376831055,0.00019407272338867188,8.43769498715119e-15,4.757530287322303,4.760636329592671e-13
ctranspath,COAD,1,0.01460731029510498,3.7899985313415527,0.06345129013061523,4.291534423828125e-06,3.7266623973846436,0.00011515617370605469,7.105427357601002e-15,3.7265697112488416,2.722266856380884e-13
ctranspath,HCC,0,0.010740995407104492,1.6799230575561523,0.05185544490814209,1.5497207641601562e-06,1.6474791765213013,0.00019276142120361328,2.886579864025407e-15,1.6473606315734501,1.822986206434507e-13
ctranspath,HCC,1,0.018968701362609863,1.9256172180175781,0.06586527824401855,2.0265579223632812e-06,1.8763984441757202,0.0007343292236328125,3.552713678800501e-15,1.8762293884338992,2.8399504969911504e-13
ctranspath,IDC,0,0.01162862777709961,4.740481376647949,0.06745719909667969,5.7220458984375e-06,4.680668830871582,0.00023794174194335938,7.993605777301127e-15,4.680486047732319,4.769518113789672e-13
ctranspath,IDC,1,0.014632701873779297,3.9977188110351562,0.08736324310302734,4.291534423828125e-06,3.945317029953003,0.00027060508728027344,1.0658141036401503e-14,3.945148876456717,5.422329252269265e-13
ctranspath,IDC,2,0.020942330360412598,4.384496212005615,0.1280355453491211,5.4836273193359375e-06,4.3008646965026855,0.0004181861877441406,1.1546319456101628e-14,4.30048833684555,1.170619157164765e-12
ctranspath,IDC,3,0.019587993621826172,4.627872467041016,0.11358785629272461,4.291534423828125e-06,4.514608383178711,0.0003237724304199219,1.4210854715202004e-14,4.514216640793411,9.166001291305292e-13
ctranspath,LUNG,0,0.009813547134399414,5.11528205871582,0.08108949661254883,4.5299530029296875e-06,5.034369468688965,0.0003218650817871094,7.549516567451064e-15,5.034180249084295,6.146194664324867e-13
ctranspath,LUNG,1,0.007533848285675049,3.9334843158721924,0.061118125915527344,4.76837158203125e-06,3.8857059478759766,0.00013637542724609375,1.0658141036401503e-14,3.885590599622821,2.637889906509372e-13
ctranspath,LYMPH_IDC,0,0.007220625877380371,1.085830807685852,0.017452657222747803,1.430511474609375e-06,1.0772162675857544,3.230571746826172e-05,3.1086244689504383e-15,1.07717243635562,8.08242361927114e-14
ctranspath,LYMPH_IDC,1,0.006724119186401367,1.1495094299316406,0.014430880546569824,1.9073486328125e-06,1.135110855102539,4.374980926513672e-05,3.1086244689504383e-15,1.1350530748886307,7.172040739078511e-14
ctranspath,LYMPH_IDC,2,0.005524992942810059,0.8672638535499573,0.014262259006500244,1.430511474609375e-06,0.8601270914077759,2.777576446533203e-05,2.4424906541753444e-15,0.8600819810875607,9.103828801926284e-14
ctranspath,LYMPH_IDC,3,0.006699889898300171,0.9665277004241943,0.019639551639556885,1.6987323760986328e-06,0.9544315338134766,3.7610530853271484e-05,3.552713678800501e-15,0.9543294744029803,6.672440377997191e-14
ctranspath,PAAD,0,0.006719708442687988,3.846564769744873,0.043616533279418945,3.5762786865234375e-06,3.820665121078491,7.891654968261719e-05,7.105427357601002e-15,3.8205983133287846,2.1227464230832993e-13
ctranspath,PAAD,1,0.011505126953125,3.3806467056274414,0.11585354804992676,5.7220458984375e-06,3.320711851119995,0.00013256072998046875,1.0658141036401503e-14,3.320595888560823,2.2071233729548112e-13
ctranspath,PAAD,2,0.007264256477355957,3.6776509284973145,0.04762458801269531,3.814697265625e-06,3.630122423171997,0.00010919570922851562,7.105427357601002e-15,3.630032706388112,1.7497114868092467e-13
ctranspath,PRAD,0,0.012404441833496094,3.0318820476531982,0.0736546516418457,2.86102294921875e-06,2.9993255138397217,0.0002262592315673828,7.105427357601002e-15,2.9990945729947844,5.022648963404208e-13
ctranspath,PRAD,1,0.023254990577697754,2.843536376953125,0.08067846298217773,3.0994415283203125e-06,2.7909164428710938,0.00019788742065429688,9.769962616701378e-15,2.790814660275553,4.916067553040193e-13
ctranspath,READ,0,0.011275649070739746,1.1444323062896729,0.018439173698425293,1.9073486328125e-06,1.1302540302276611,5.924701690673828e-05,3.552713678800501e-15,1.1302036788958278,1.2168044349891716e-13
ctranspath,READ,1,0.011353909969329834,0.9746432304382324,0.029099702835083008,2.384185791015625e-06,0.945582389831543,5.65648078918457e-05,3.9968028886505635e-15,0.9455457646221999,8.93729534823251e-14
ctranspath,SKCM,0,0.019797801971435547,5.35838508605957,0.14678668975830078,6.198883056640625e-06,5.284240245819092,0.0003037452697753906,7.993605777301127e-15,5.284077807379807,6.137312880127865e-13
ctranspath,SKCM,1,0.021619796752929688,4.907686233520508,0.13370227813720703,5.7220458984375e-06,4.794904708862305,0.0006785392761230469,1.2434497875801753e-14,4.794614522750881,5.755396159656812e-13
