encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
conch_v15,CCRCC,0,0.047059834003448486,1.247644305229187,0.09748482704162598,2.8014183044433594e-06,1.2028084993362427,0.0002199411392211914,1.5800970063484243e-06,1.2029213867217479,0.00021975072726831968
conch_v15,CCRCC,1,0.041407108306884766,1.1892781257629395,0.06585633754730225,4.291534423828125e-06,1.1343369483947754,0.00032460689544677734,2.4431868177465788e-06,1.1343946837488221,0.0003251927711620528
conch_v15,CCRCC,2,0.03623095154762268,1.268936276435852,0.05549454689025879,2.682209014892578e-06,1.2177034616470337,0.0002300739288330078,9.64195675523527e-07,1.2177508106029746,0.00022926407126266923
conch_v15,CCRCC,3,0.029396474361419678,1.217064619064331,0.08904814720153809,4.172325134277344e-06,1.1435964107513428,0.0002969503402709961,2.0883226466983373e-06,1.1436303011493756,0.00029845787893334474
conch_v15,CCRCC,4,0.04260528087615967,1.2166069746017456,0.06674039363861084,2.7418136596679688e-06,1.1656891107559204,0.00040709972381591797,1.0596678188257158e-06,1.1658946518894844,0.00040565904597711366
conch_v15,CCRCC,5,0.04095616936683655,1.1808531284332275,0.07433533668518066,2.6226043701171875e-06,1.1145977973937988,0.00030434131622314453,1.0694472843963965e-06,1.1147343974832546,0.0003040659935582557
conch_v15,COAD,0,0.05319070816040039,4.9536452293396,0.23078393936157227,3.814697265625e-06,4.758162975311279,0.0006804466247558594,4.904934503002778e-07,4.758154177505253,0.0006822460202338121
conch_v15,COAD,1,0.04156684875488281,3.840305805206299,0.14036107063293457,5.245208740234375e-06,3.72680401802063,0.0002567768096923828,7.220724378420584e-07,3.72682708567873,0.0002573744300637948
conch_v15,HCC,0,0.033718109130859375,1.7285807132720947,0.09611248970031738,1.7881393432617188e-06,1.6476103067398071,0.0002535581588745117,6.926969620124623e-07,1.647613943669351,0.000253312096083258
conch_v15,HCC,1,0.042161405086517334,1.969640851020813,0.1263178586959839,3.2186508178710938e-06,1.8765779733657837,0.00035583972930908203,1.197977133049477e-06,1.8765852308233766,0.0003558423897214169
conch_v15,IDC,0,0.04334068298339844,4.820108890533447,0.24268150329589844,4.887580871582031e-06,4.681079387664795,0.0006103515625,8.212605009383367e-07,4.681093751851079,0.0006077041192371624
conch_v15,IDC,1,0.03672415018081665,4.093717575073242,0.16980791091918945,4.76837158203125e-06,3.945667028427124,0.0005397796630859375,1.2901655090935549e-06,3.945687894641957,0.0005390181857820586
conch_v15,IDC,2,0.06536865234375,4.4806318283081055,0.2145533561706543,4.291534423828125e-06,4.301084041595459,0.000751495361328125,7.21743588893986e-07,4.301017277413789,0.000751331554349477
conch_v15,IDC,3,0.049521565437316895,4.639258861541748,0.23694562911987305,5.245208740234375e-06,4.515027046203613,0.0007424354553222656,1.3461144927617852e-06,4.514957080011873,0.0007404392189798159
conch_v15,LUNG,0,0.05112791061401367,5.27536678314209,0.35227155685424805,5.4836273193359375e-06,5.035187244415283,0.0009946823120117188,1.2761153528328961e-06,5.035174416782885,0.0009941676992051285
conch_v15,LUNG,1,0.035813748836517334,4.026774883270264,0.1660137176513672,4.0531158447265625e-06,3.886237621307373,0.0006406307220458984,9.344927942578352e-07,3.8862292546918455,0.0006386550692885073
conch_v15,LYMPH_IDC,0,0.035498201847076416,1.1624281406402588,0.08745396137237549,1.6093254089355469e-06,1.077341079711914,0.00014674663543701172,3.374715962234376e-07,1.0773193418684577,0.0001469055129004193
conch_v15,LYMPH_IDC,1,0.03496909141540527,1.192704677581787,0.09611457586288452,2.086162567138672e-06,1.1352027654647827,0.00012421607971191406,5.195452175144055e-07,1.135178346398397,0.0001252715098165602
conch_v15,LYMPH_IDC,2,0.022652149200439453,0.9032338857650757,0.04312944412231445,1.3113021850585938e-06,0.8601815700531006,7.712841033935547e-05,2.2824218948169772e-07,0.8601580474012428,7.606631377310435e-05
conch_v15,LYMPH_IDC,3,0.04293358325958252,1.038223385810852,0.09715861082077026,2.4437904357910156e-06,0.9544951915740967,0.00010126829147338867,9.024335264617989e-07,0.9544308116700349,0.00010133726712124869
