encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.14439612892504267,-0.9213617414659747,0.40414544446166456,-0.08953035586885696,0.347701582039884,0.14998713047195372,0.45863191677140885,7.328199534419913e-17,0.35207952698136546
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.10139743851225286,-1.2634360291483735,0.353578219309939,-0.17475579197309474,0.2520582543169042,0.16969496435836443,0.39523795160372543,1.5470643461553148e-16,0.37015096804314834
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,0.014255785451300977,-3.0871544666314277,0.6054914112189898,-0.39787491493651517,0.2396368571471379,0.23121975834789,0.38489606214542227,8.95668831984656e-17,0.6006411427288154
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.28159058404647846,-0.2669780791542069,0.30499327769156814,0.1513635238908047,0.3570388251776973,0.3407763036805459,0.49063732419033296,3.0330603628571303e-16,0.4874023668605807
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CD14,0.016731543749431768,-0.9644323332826032,0.7471409210522342,-0.07291192048575366,0.4735222755808179,0.271704858137909,0.6167124627053123,3.9083730850239534e-16,0.7004610575904594
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.14063910017989117,-0.6682416255228161,0.44325898668948793,0.03127060349700788,0.42651018973862326,0.23557676669652433,0.5154651375233041,7.572472852233909e-16,0.47235765679396713
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.12778903389584065,-1.4783534015151174,0.7041615675111101,-0.0640833459239059,0.5336077414446135,0.327811699815344,0.5330335457094174,8.386717244947233e-16,0.7433766609134792
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.18517837750449562,-0.6371267983616935,0.728335625015561,-0.037744200105729486,0.4868601569352792,0.2767944282616661,0.6669981321784203,2.9312798137679653e-16,0.5242236459322882
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.16432602534037125,-1.1579862219752868,0.6303679866961562,-0.03475606643548286,0.4983861116090874,0.337622445528267,0.5404714292126986,4.0712219635666183e-16,0.564075054961264
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.4478278144876351,-1.02418288991201,2.124962943941888,0.15296947558845117,1.2817485996183213,0.5663922071688794,1.02459163471921,3.4198264493959594e-16,1.1011824996369504
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,DERL1,0.2825099180377743,-1.1245493841582963,0.6698238652720787,-0.03834166615331961,0.5517190393005897,0.33621506978059995,0.561496292826326,6.351106263163925e-16,0.6185946883582205
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,DNAJB12,0.07613934450764266,-0.7303294227487889,0.21548861711494682,-0.06911504201404023,0.1934438191464182,0.17765806806479964,0.3528968409944552,3.8269486457526213e-16,0.33685407817164165
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,EGFL7,0.003995161206026586,-1.6292517025046873,0.4366236672215703,-0.23956227739337524,0.2591616815905794,0.14940112773927539,0.407509328259485,-4.722617477737277e-16,0.4487183465938687
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,FLNB,0.2388895871899649,-0.9743510255020909,0.6650245614406142,-0.03562763728830643,0.5235467836480611,0.32502878939056895,0.580372275465458,7.002501777334583e-16,0.6350858749964493
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,GADD45B,0.21137445698570834,-1.1411194964767413,0.793228991420527,-0.10728009339217673,0.5482276838168784,0.22672301109342763,0.6086657106019696,7.613185071869576e-16,0.5517125632372767
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,GPNMB,0.08851582732957831,-0.7513038610763096,0.6295677408936705,-0.08632588478995686,0.39709403686041694,0.25107238876810173,0.5995708094447445,1.6284887854266473e-16,0.5627884393468424
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,H3F3A,0.014254245436727793,-3.2068362194984754,0.6460011561793992,-0.40742474414308094,0.2360963699547845,0.28550196961173635,0.3918671383537749,1.6284887854266473e-17,0.7055452922696459
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,HMOX1,0.2625138859845184,-0.6863956078525055,0.8337188768755086,-0.10802982012153652,0.5029291032051185,0.19633960027362274,0.7031210276134029,1.6284887854266473e-16,0.4311843548711726
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,HNRNPK,0.07810912603052372,-3.0275385576144593,0.8374822920028181,-0.38952586533425676,0.3734790266296651,0.2561525542574125,0.45600327635890103,9.770932712559884e-17,0.8356579622651759
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,HSPA1A,-0.1314267172835416,-1.1191011582590038,1.599909769730407,0.19264071005900518,1.0359931270504263,0.26883404194288213,0.8689042086081593,-1.6081326756088142e-16,0.6820328400835965
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,HTRA1,0.1463037051328945,-3.112280688949223,2.5545249995916506,-0.32566946403813,1.0581694446919006,0.29312273659045635,0.7881587537535076,-8.407073354765067e-16,0.9139458908642238
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,IFI27,0.12310445211561385,-1.8855972796033127,1.245236478902425,-0.09803444068918009,0.7394761043902831,0.42556775457044754,0.6569133040292383,4.559768599194613e-16,1.2027191357270322
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,IFI6,0.12675109097775578,-1.295504653205588,1.0042872352344971,-0.09254089212650948,0.6172743946626952,0.3483690472648706,0.6614391283542602,9.445234955474554e-16,0.8939899583219656
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,IRF7,0.04243192773087392,-0.9419553650279864,0.3126378186654923,-0.12073304053766058,0.23679625416326314,0.1722967482403799,0.40123714740525707,3.9897975242952856e-16,0.33066852011333364
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,ISG15,0.09496912603105244,-0.7449310421355395,0.40870455556217977,-0.06730492799134319,0.3254972060837241,0.1952925309676119,0.483966838679216,7.083926216605915e-16,0.4916550929690349
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,KRTCAP2,0.09366850719506802,-1.847456472786162,0.5024484954568008,-0.2632845450371531,0.28170337445215127,0.21407427489805703,0.4200657066625613,-6.513955141706589e-17,0.5391301741247675
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,LAPTM4B,0.24653492903280225,-1.002071990405025,0.7560863097080632,-0.03806380842797759,0.5739159452578413,0.3154207103890818,0.6145338959632896,6.351106263163925e-16,0.5353134475413208
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,LRRC41,0.22513913745920217,-1.2473676186296996,0.8318056220189942,-0.035206707612127346,0.6136591411248165,0.38072183601079257,0.6083785117945949,1.4656399068839827e-16,0.8226604270632815
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,LY6E,0.13118552182936027,-3.012674000902127,1.9589710687612505,-0.23707100103811102,0.9269002957956876,0.4442902773449595,0.6987101819159491,1.5633492340095814e-15,1.0797822075600154
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,NAMPT,0.12291839809886564,-0.794076646522788,0.545316127855293,0.04790092453039131,0.5111877871652439,0.2447424582168803,0.5513199074887374,3.7455242064812886e-16,0.635863086091204
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,NOL3,0.12135746682806826,-1.9517245253816098,0.6983096522440345,-0.28592279187001773,0.37024690149579376,0.24519483326888405,0.4863916499212692,6.513955141706589e-17,0.535429681749164
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,NOTCH3,-0.024224394651117982,-2.1341288629239377,0.6545424131011118,-0.31263464550417885,0.3291772966269124,0.17304615532113635,0.4569939726513875,1.9134743228763106e-16,0.5420306513125016
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,NT5DC2,0.05832756367910829,-0.5828984706968536,0.18685367158490576,-0.0056067125347627495,0.18041217807952298,0.20606953237437256,0.34357716215440365,5.536861870450601e-16,0.3418296937876421
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,PARP10,0.11407766750839558,-1.2713938313629,0.38599872270564195,-0.16977333502081784,0.2746324393052449,0.19116106404555078,0.41223675685135697,2.9312798137679653e-16,0.5014360841145483
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,PTGS1,0.18232841576352807,-0.8662284032249485,0.788502377167709,-0.0424622557598784,0.5660425700552676,0.2173020930606926,0.6500086050423981,8.712415002032563e-16,0.32812034499986964
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,PXN,0.1516843963695071,-1.5673619159875387,0.7507195575550112,-0.12905381013618233,0.5125220070198802,0.3131483694197707,0.5407484929616073,4.722617477737277e-16,0.6266063179896617
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,RXRA,0.1376313025362826,-0.6838363986517748,0.3721670769737227,-0.008290312811279059,0.3631996598554406,0.19633182612753702,0.4701311515877909,4.234070842109283e-16,0.42851234759641343
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,S100A9,0.04892059538085651,-0.33618439843147896,0.6400901889753783,0.15839787795153598,0.5041908873009388,0.24030681096645265,0.6921295427867123,1.0259479348187878e-15,0.4433532578167906
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,SCARB1,0.31763626824848734,-1.34481796297829,1.0250283495035304,-0.12818391470054527,0.6490934251486578,0.3768258219747004,0.6611703541669429,4.641193038465945e-16,0.6143035966452793
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,SEMA4B,0.12827948091918884,-0.6859273219910125,0.3692022762672375,0.05571716833292321,0.34886274373587794,0.32056995386840076,0.4679643405254676,5.7811351882645975e-16,0.5149420740636461
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,SLC15A4,0.2094797159412788,-0.8384874614227389,0.46566503539495346,-0.026261469694297344,0.4217498939678825,0.2563516494922353,0.5032762994512114,3.0941286923106297e-16,0.5096740769956611
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,SLC39A14,0.25565388520639665,-1.9775231391922081,1.2600960499645883,-0.18128138622159015,0.7174714075825339,0.40463388956694546,0.6505403702032987,6.513955141706589e-17,0.7381115722797981
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,STK39,0.30525368793584434,-0.9767623756260546,1.1364521275905424,-0.01182661166292931,0.7719374171378441,0.26025913939193157,0.7582254190870529,5.211164113365271e-16,0.41936094232522425
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,TFRC,0.15310064286912362,-0.46750262136622167,0.3339399099338468,0.12763613071644656,0.3642186606678509,0.3091391270285731,0.4770289320292593,5.211164113365271e-16,0.5276065159062566
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,TM2D3,0.11226475210574331,-0.7971817517487756,0.3147362355560655,-0.05896042280120221,0.2904096012194385,0.18753816446653906,0.4184825688516833,5.129739674093939e-16,0.31546759032082944
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,TMEM91,0.28718049322773126,-1.1521834945208114,0.7130868399397752,-0.07981312497494943,0.5503663922503456,0.2746423748181817,0.5756142841129211,4.804041917008609e-16,0.49139794895827354
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,TP53INP1,0.0477902590362403,-0.7860151230921311,0.4488768788975668,-0.05169312949635721,0.38048460631370284,0.13046950356847387,0.501326950306127,1.2213665890699855e-17,0.35339233105960755
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,TRBC1,0.1473649703065027,-0.48766560923973756,0.3754333078371178,0.04195800830761837,0.3617956248347705,0.23605970361839163,0.502358480607802,7.328199534419913e-17,0.5053873122966834
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,VMP1,0.11253572111186032,-2.796410011527789,1.0344087354213978,-0.3114334617307866,0.5287050781028855,0.3027839093703186,0.5219868168407635,3.1755531315819624e-16,0.9123802290630608
resnet50,CCRCC,0,nointercept_f64,55849,18371,4,YWHAE,0.06886069865264148,-3.0535186555495075,0.5495904376579824,-0.388354060530534,0.2196705300198896,0.23738371790567317,0.36821671217549845,-8.142443927133236e-18,0.6586275174006492
resnet50,CCRCC,0,intercept_f64,55849,18371,4,AKAP8,0.14439612892504564,-0.04697738406327834,0.22022461002097438,0.2625491711125108,0.347701582039884,0.14998713047195145,0.45863191677140885,0.35207952698136563,0.35207952698136546
resnet50,CCRCC,0,intercept_f64,55849,18371,4,BLVRB,0.1013974385122495,-0.11782406537849988,0.17461869363590393,0.19539517607005602,0.2520582543169042,0.1696949643583621,0.39523795160372543,0.37015096804314856,0.37015096804314834
