encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.13044913303337805,-0.885805777250861,0.3966664879222176,-0.07972434421462407,0.347701582039884,0.1447383017140468,0.45863191677140885,-2.442733178139971e-16,0.35207952698136546
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.12145320187370218,-0.9893005006279845,0.31075467546969276,-0.1278252483948238,0.2520582543169042,0.1599602336957338,0.39523795160372543,1.5877765657909812e-16,0.37015096804314834
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,-0.005218005953788364,-2.7206265267983736,0.5511921373959439,-0.3604447683247971,0.2396368571471379,0.2052432328290723,0.38489606214542227,8.95668831984656e-16,0.6006411427288154
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.26117301699503315,-0.4980640299650565,0.36062143947738484,0.02067967862240372,0.3570388251776973,0.28038824987406696,0.49063732419033296,-8.508853903854232e-16,0.4874023668605807
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CD14,0.06519166187338084,-1.0216388185191971,0.7688985073766297,-0.11242324543847443,0.4735222755808179,0.2566496414254555,0.6167124627053123,3.2569775708532945e-17,0.7004610575904594
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.11292223864334228,-0.8967473219951632,0.5039739346451628,-0.044298878712204774,0.42651018973862326,0.1996166640950991,0.5154651375233041,-1.2213665890699854e-15,0.47235765679396713
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.15481364703083975,-1.745479844148785,0.7800588041415265,-0.14540254317033494,0.5336077414446135,0.2866991476343954,0.5330335457094174,-4.559768599194613e-16,0.7433766609134792
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.16295705808908761,-0.7273670909801879,0.7684823137092228,-0.06876670917421367,0.4868601569352792,0.27205837028764707,0.6669981321784203,-1.2457939208513852e-15,0.5242236459322882
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.1856290139792749,-0.7095521038465289,0.4993761808485984,0.16973843522558807,0.4983861116090874,0.4309675610868186,0.5404714292126986,1.6284887854266473e-16,0.564075054961264
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.3253054225072268,-1.5233108719762232,2.648941518929768,-0.017391032131300676,1.2817485996183213,0.48324548377041004,1.02459163471921,-2.0518958696375756e-15,1.1011824996369504
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,DERL1,0.3748858459559773,-0.7485492683563648,0.5512792681037816,0.05231064983314654,0.5517190393005897,0.38628505029095733,0.561496292826326,8.142443927133236e-17,0.6185946883582205
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,DNAJB12,0.09013711264136821,-0.7801299786062028,0.22169058812242232,-0.09092493080639807,0.1934438191464182,0.16334100253873254,0.3528968409944552,-3.6640997672099564e-16,0.33685407817164165
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,EGFL7,0.04836928355752706,-1.5873304102511399,0.4296620559232019,-0.23092327141124347,0.2591616815905794,0.17399464393846895,0.407509328259485,5.292588552636603e-16,0.4487183465938687
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,FLNB,0.1509321564425005,-1.616285764619931,0.8812487094473103,-0.19130136490266086,0.5235467836480611,0.29028394287824943,0.580372275465458,-1.876833325204211e-15,0.6350858749964493
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,GADD45B,0.21452487155572317,-1.17760346922877,0.8067453528177901,-0.11543844692297547,0.5482276838168784,0.24401213041191153,0.6086657106019696,-7.938882828954906e-16,0.5517125632372767
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,GPNMB,0.16725863078932837,-0.7274976417237802,0.6210097584269499,-0.10529894157277231,0.39709403686041694,0.2387848617781623,0.5995708094447445,-9.770932712559884e-17,0.5627884393468424
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,H3F3A,0.06317702128793662,-2.6644856033849114,0.5627178746862727,-0.3540233155722797,0.2360963699547845,0.2728087800208717,0.3918671383537749,6.676804020249253e-16,0.7055452922696459
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,HMOX1,0.16497452269319113,-0.5597694190892402,0.7711175255750438,-0.030558968340306202,0.5029291032051185,0.1907241634920266,0.7031210276134029,3.4198264493959594e-16,0.4311843548711726
conch_v15,CCRCC,0,nointercept_f64,55849,18371,4,HNRNPK,0.1022400685800525,-2.795518090954549,0.7892361909586614,-0.3636826030966448,0.3734790266296651,0.24678056170356522,0.45600327635890103,0.0,0.8356579622651759
