encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.21002458709363578,-0.8194698079307385,0.3827131655331598,-0.07557960869372583,0.347701582039884,0.1461363563578075,0.45863191677140885,1.0585177105273208e-16,0.35207952698136546
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.15264721646071652,-1.2264552214675701,0.3478013349800816,-0.17539667626514552,0.2520582543169042,0.17218243536680133,0.39523795160372543,0.0,0.37015096804314834
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,0.01397718413640976,-2.9982271811966528,0.5923172804164039,-0.3995851472924592,0.2396368571471379,0.19405003809258317,0.38489606214542227,4.071221963566618e-17,0.6006411427288154
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.26742014987907226,-0.5048537930344779,0.36225590508287847,0.015093100670653836,0.3570388251776973,0.27891933132267627,0.49063732419033296,-9.160249418024892e-18,0.4874023668605807
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CD14,-0.022333014278185105,-1.2473020232737393,0.8547259557398776,-0.15280264477610922,0.4735222755808179,0.2731040771712064,0.6167124627053123,3.2569775708532945e-17,0.7004610575904594
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.1524822882954376,-0.9128293226200226,0.5082469914924771,-0.05764107945487,0.42651018973862326,0.19825749428226655,0.5154651375233041,1.9541865425119767e-16,0.47235765679396713
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.1314358837464909,-1.8497296858759706,0.8096787654910752,-0.15689002466571975,0.5336077414446135,0.3017388367615743,0.5330335457094174,8.142443927133236e-17,0.7433766609134792
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.22381741039812944,-0.6977887976396604,0.755323330062614,-0.07698437923007297,0.4868601569352792,0.2709509469024007,0.6669981321784203,1.5877765657909812e-16,0.5242236459322882
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.19027873981889337,-0.856205538258684,0.542215022566433,0.11442991696094611,0.4983861116090874,0.4393805747463525,0.5404714292126986,1.3027910283413178e-16,0.564075054961264
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.4161951949743113,-1.311880234628061,2.4269841692169707,0.03403054377650327,1.2817485996183213,0.4737423497509864,1.02459163471921,7.328199534419913e-17,1.1011824996369504
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,DERL1,0.3986350333352723,-0.8480083110748915,0.5826365248127744,0.014405751538419463,0.5517190393005897,0.39340117900156835,0.561496292826326,1.3027910283413178e-16,0.6185946883582205
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,DNAJB12,0.06395093209904626,-0.8000745456966283,0.2241744083272736,-0.09149408727192548,0.1934438191464182,0.1602559018233371,0.3528968409944552,1.2213665890699854e-16,0.33685407817164165
gigapath,CCRCC,0,nointercept_f64,55849,18371,4,EGFL7,0.07945777054625952,-1.7747492506561255,0.46078555061413795,-0.2708215693843599,0.2591616815905794,0.15439577349411332,0.407509328259485,1.4249276872483163e-16,0.4487183465938687
