encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
hoptimus0,CCRCC,0,0.005160689353942871,1.2152783870697021,0.013195276260375977,1.6689300537109375e-06,1.202650785446167,4.4465065002441406e-05,1.299343971306044e-07,1.2027633324052558,4.419667822364026e-05
hoptimus0,CCRCC,1,0.0045114606618881226,1.1418734788894653,0.008728981018066406,2.384185791015625e-06,1.1340409517288208,3.635883331298828e-05,1.353571563722511e-07,1.1340983801740507,3.423756039411252e-05
hoptimus0,CCRCC,2,0.0025751590728759766,1.2255759239196777,0.009297013282775879,1.9073486328125e-06,1.2175102233886719,3.0159950256347656e-05,2.691534692900177e-07,1.2175580531454542,2.9639403375858464e-05
hoptimus0,CCRCC,3,0.002939939498901367,1.1486760377883911,0.009054780006408691,1.6689300537109375e-06,1.1433255672454834,2.6106834411621094e-05,1.259514066376255e-07,1.1433576552051923,2.5811934750041843e-05
hoptimus0,CCRCC,4,0.003953695297241211,1.1742346286773682,0.013596057891845703,2.1457672119140625e-06,1.1653214693069458,3.9577484130859375e-05,1.9681094531875942e-07,1.1655292720975419,4.0279254034603085e-05
hoptimus0,CCRCC,5,0.004355907440185547,1.1226239204406738,0.00982743501663208,1.9073486328125e-06,1.114330530166626,3.7670135498046875e-05,1.4952201676798893e-07,1.114468316625618,3.7985135921569935e-05
hoptimus0,COAD,0,0.015072345733642578,4.789582252502441,0.04094839096069336,4.5299530029296875e-06,4.757610321044922,7.295608520507812e-05,6.324800905233019e-08,4.757601008426707,7.072110487982286e-05
hoptimus0,COAD,1,0.006423234939575195,3.7567994594573975,0.03025221824645996,3.814697265625e-06,3.726600170135498,5.2928924560546875e-05,1.6720120177282638e-07,3.7266215966184513,5.1885369785065194e-05
hoptimus0,HCC,0,0.0066321492195129395,1.662484884262085,0.017929911613464355,1.1920928955078125e-06,1.6474002599716187,4.673004150390625e-05,2.0521942017959205e-07,1.6474037163254562,4.6778663371549456e-05
hoptimus0,HCC,1,0.010411500930786133,1.8951326608657837,0.037781715393066406,1.7881393432617188e-06,1.8762764930725098,5.435943603515625e-05,1.4456955432784468e-07,1.8762833000208872,5.3911587232002844e-05
