encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
uni_v2,CCRCC,0,nointercept,55849,18371,4,AKAP8,0.20371660590171814,-0.827637791633606,0.38437411189079285,-0.07665082067251205,0.3477015793323517,0.1452541947364807,0.4586319327354431,-2.622864769818989e-08,0.35207951068878174
uni_v2,CCRCC,0,nointercept,55849,18371,4,BLVRB,0.1996016502380371,-1.0691726207733154,0.32319217920303345,-0.15548455715179443,0.2520582377910614,0.16322599351406097,0.3952379524707794,-5.245729539637978e-08,0.37015095353126526
uni_v2,CCRCC,0,nointercept,55849,18371,4,BTF3,0.07566454261541367,-2.641350269317627,0.5393478870391846,-0.36451834440231323,0.2396368533372879,0.19358867406845093,0.38489606976509094,-1.0054314714125212e-07,0.6006410717964172
uni_v2,CCRCC,0,nointercept,55849,18371,4,CD109,0.3111054301261902,-0.41772031784057617,0.3412463366985321,0.04094007611274719,0.35703882575035095,0.307243674993515,0.49063730239868164,7.1035919368966915e-09,0.48740237951278687
uni_v2,CCRCC,0,nointercept,55849,18371,4,CD14,0.1373380869626999,-0.9432196617126465,0.7390334606170654,-0.10417676717042923,0.4735223054885864,0.2639703154563904,0.6167124509811401,-4.371441164607859e-08,0.7004610300064087
uni_v2,CCRCC,0,nointercept,55849,18371,4,CHST15,0.16694390773773193,-0.8573716878890991,0.49350348114967346,-0.04579830914735794,0.426510214805603,0.1961987167596817,0.5154651403427124,-3.0600087796983644e-08,0.4723576605319977
uni_v2,CCRCC,0,nointercept,55849,18371,4,CIB1,0.13634386658668518,-1.8649818897247314,0.8138872981071472,-0.15485666692256927,0.5336077809333801,0.31978702545166016,0.533033549785614,-1.0491459079275955e-07,0.7433766722679138
uni_v2,CCRCC,0,nointercept,55849,18371,4,CKB,0.17249399423599243,-0.8792904615402222,0.8362835645675659,-0.1322014331817627,0.48686012625694275,0.26133278012275696,0.6669981479644775,-5.027157357062606e-08,0.5242236852645874
uni_v2,CCRCC,0,nointercept,55849,18371,4,CPD,0.17823228240013123,-0.8519920110702515,0.5410310626029968,0.19022324681282043,0.49838611483573914,0.5003559589385986,0.5404714345932007,-3.497153144849108e-08,0.5640750527381897
uni_v2,CCRCC,0,nointercept,55849,18371,4,CPE,0.4194812476634979,-1.163482904434204,2.27101469039917,0.10465060919523239,1.281748652458191,0.5726255774497986,1.0245916843414307,-4.371441164607859e-08,1.101182460784912
uni_v2,CCRCC,0,nointercept,55849,18371,4,DERL1,0.3894748389720917,-0.7287880182266235,0.544980525970459,0.07275532186031342,0.551719069480896,0.43805617094039917,0.5614963173866272,-3.497153144849108e-08,0.6185947060585022
uni_v2,CCRCC,0,nointercept,55849,18371,4,DNAJB12,0.11494740843772888,-0.801835298538208,0.22442850470542908,-0.10756250470876694,0.19344381988048553,0.14512427151203156,0.3528968393802643,-1.748576572424554e-08,0.33685410022735596
uni_v2,CCRCC,0,nointercept,55849,18371,4,EGFL7,0.14414621889591217,-1.3006401062011719,0.38199883699417114,-0.1958893984556198,0.25916171073913574,0.16970792412757874,0.40750932693481445,1.3114323849094944e-08,0.4487183690071106
uni_v2,CCRCC,0,nointercept,55849,18371,4,FLNB,0.231441468000412,-1.4620521068572998,0.8291985988616943,-0.17630374431610107,0.5235467553138733,0.27791616320610046,0.5803722739219666,-4.5900133471832305e-08,0.635085940361023
uni_v2,CCRCC,0,nointercept,55849,18371,4,GADD45B,0.27217596769332886,-1.1951286792755127,0.8132496476173401,-0.13324369490146637,0.5482276678085327,0.24193739891052246,0.6086657047271729,-6.994306289698216e-08,0.5517125129699707
