encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.1939166745248572,-0.8611669181622013,0.39148387059279316,-0.08301296176442416,0.347701582039884,0.1483947335437095,0.45863191677140885,-8.142443927133236e-18,0.35207952698136546
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.13066318652984485,-1.0455180538336069,0.31953659026667713,-0.13312417560857584,0.2520582543169042,0.18440242722190933,0.39523795160372543,-1.6284887854266473e-17,0.37015096804314834
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,0.07455828906846325,-2.836899794260335,0.5684174381222487,-0.38283046628642725,0.2396368571471379,0.2120831770018954,0.38489606214542227,9.770932712559884e-17,0.6006411427288154
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.3220221506495158,-0.32699919396310584,0.31944185958691435,0.10714739710242772,0.3570388251776973,0.36105743953274994,0.49063732419033296,7.938882828954906e-17,0.4874023668605807
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CD14,-0.038969720242088376,-1.189074405810219,0.832579997843901,-0.10835607072675697,0.4735222755808179,0.3139623268298764,0.6167124627053123,8.142443927133236e-17,0.7004610575904594
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.13406867443395257,-0.9143847114044228,0.50866026499311,-0.04431492784466948,0.42651018973862326,0.23052502439981745,0.5154651375233041,8.142443927133236e-18,0.47235765679396713
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.1496871648561586,-1.8553821031106725,0.811284757186118,-0.14275532815793918,0.5336077414446135,0.3555765397240762,0.5330335457094174,-1.3027910283413178e-16,0.7433766609134792
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.14731265459431112,-0.7866401428234764,0.7948520947818087,-0.07771796086925688,0.4868601569352792,0.3004245861739685,0.6669981321784203,-1.1806543694343193e-16,0.5242236459322882
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.17325014735428595,-1.004483788298844,0.5855284881468982,0.21083509395623973,0.4983861116090874,0.5621464947135584,0.5404714292126986,-9.770932712559884e-17,0.564075054961264
uni_v1,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.5517501896789186,-0.7304512741655806,1.8166070132421317,0.24008560235737894,1.2817485996183213,0.6019566897602311,1.02459163471921,3.5012508886672916e-16,1.1011824996369504
