encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
hoptimus1,CCRCC,0,nointercept,55849,18371,4,AKAP8,0.14411504566669464,-0.9886326789855957,0.4182332754135132,-0.10492422431707382,0.3477015793323517,0.15205998718738556,0.4586319327354431,-3.934297154728483e-08,0.35207951068878174
hoptimus1,CCRCC,0,nointercept,55849,18371,4,BLVRB,0.1526719629764557,-1.229154348373413,0.3481803238391876,-0.1799868792295456,0.2520582377910614,0.15492938458919525,0.3952379524707794,-6.3385897419721e-08,0.37015095353126526
hoptimus1,CCRCC,0,nointercept,55849,18371,4,BTF3,0.0967312902212143,-3.0305867195129395,0.5970006585121155,-0.4160851240158081,0.2396368533372879,0.17960277199745178,0.38489606976509094,-5.245729539637978e-08,0.6006410717964172
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CD109,0.2983887791633606,-0.5364638566970825,0.3698280155658722,-0.017439324408769608,0.35703882575035095,0.24789327383041382,0.49063730239868164,-6.010731912198253e-09,0.48740237951278687
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CD14,0.20217043161392212,-1.0339508056640625,0.7735398411750793,-0.1436561495065689,0.4735223054885864,0.2915389835834503,0.6167124509811401,-8.742882329215718e-08,0.7004610300064087
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CHST15,0.1739441156387329,-1.1402559280395508,0.5686658024787903,-0.11676474660634995,0.426510214805603,0.2155734747648239,0.5154651403427124,-7.431449944306223e-08,0.4723576605319977
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CIB1,0.17378418147563934,-2.0494043827056885,0.8662782311439514,-0.2047334462404251,0.5336077809333801,0.3061436414718628,0.533033549785614,-8.30573867460771e-08,0.7433766722679138
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CKB,0.1146051287651062,-1.0283000469207764,0.9025927186012268,-0.179350808262825,0.48686012625694275,0.2168421447277069,0.6669981479644775,-3.278580962273736e-08,0.5242236852645874
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CPD,0.19260287284851074,-0.7779425382614136,0.5193986296653748,0.14721156656742096,0.49838611483573914,0.44292205572128296,0.5404714345932007,-4.371441164607859e-08,0.5640750527381897
hoptimus1,CCRCC,0,nointercept,55849,18371,4,CPE,0.32584133744239807,-1.602942705154419,2.7323169708251953,-0.049488604068756104,1.281748652458191,0.4815146327018738,1.0245916843414307,-3.497153144849108e-08,1.101182460784912
hoptimus1,CCRCC,0,nointercept,55849,18371,4,DERL1,0.36997464299201965,-0.889340877532959,0.5955929160118103,0.02489859238266945,0.551719069480896,0.4220551550388336,0.5614963173866272,-6.994306289698216e-08,0.6185947060585022
hoptimus1,CCRCC,0,nointercept,55849,18371,4,DNAJB12,0.08973141014575958,-0.9587994813919067,0.24397926032543182,-0.1300547569990158,0.19344381988048553,0.15734437108039856,0.3528968393802643,-6.120017559396729e-08,0.33685410022735596
hoptimus1,CCRCC,0,nointercept,55849,18371,4,EGFL7,0.1225486472249031,-1.6651005744934082,0.44251397252082825,-0.25796711444854736,0.25916171073913574,0.15727731585502625,0.40750932693481445,-7.650022126881595e-08,0.4487183690071106
hoptimus1,CCRCC,0,nointercept,55849,18371,4,FLNB,0.23579619824886322,-1.7016048431396484,0.9098778963088989,-0.2323465794324875,0.5235467553138733,0.2796613872051239,0.5803722739219666,-5.901445732092725e-08,0.635085940361023
