encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
conch_v1,CCRCC,0,0.028673291206359863,1.2480230331420898,0.062133193016052246,2.384185791015625e-06,1.202789545059204,0.0001919269561767578,6.038245677908449e-07,1.2029020630363483,0.00019281712424046304
conch_v1,CCRCC,1,0.0235137939453125,1.1875087022781372,0.05349278450012207,3.4570693969726562e-06,1.134239673614502,0.0002237558364868164,1.7740012991929177e-06,1.1342962234086622,0.00022323028061577155
conch_v1,CCRCC,2,0.02711886167526245,1.2450708150863647,0.045325517654418945,2.0265579223632812e-06,1.2176296710968018,0.00017535686492919922,4.505246480324132e-07,1.217677069492041,0.00017518720126608045
conch_v1,CCRCC,3,0.02406170964241028,1.1843324899673462,0.045522093772888184,2.384185791015625e-06,1.143553614616394,0.0002541542053222656,9.92629756391139e-07,1.1435865676855392,0.0002547244150969963
conch_v1,CCRCC,4,0.02580547332763672,1.220193862915039,0.06235790252685547,2.9802322387695312e-06,1.1655625104904175,0.0002804994583129883,9.911564086140245e-07,1.165769375472206,0.00028038262869878317
conch_v1,CCRCC,5,0.022771626710891724,1.1470527648925781,0.07019877433776855,2.6226043701171875e-06,1.1145062446594238,0.00021278858184814453,9.02807034575126e-07,1.1146432126161852,0.00021290054573785966
conch_v1,COAD,0,0.06143057346343994,4.995558738708496,0.2380213737487793,4.291534423828125e-06,4.758017063140869,0.0005702972412109375,4.772749671033694e-07,4.758010084823203,0.0005691834231944526
conch_v1,COAD,1,0.028815746307373047,3.8315205574035645,0.14115262031555176,4.76837158203125e-06,3.726726531982422,0.0002560615539550781,4.036912439886464e-07,3.7267501413592177,0.00025537039963330344
conch_v1,HCC,0,0.024845004081726074,1.7330076694488525,0.1218559741973877,2.5033950805664062e-06,1.6475367546081543,0.0002999305725097656,9.7727722003782e-07,1.6475400319209765,0.0003013135076841422
conch_v1,HCC,1,0.03861546516418457,2.0007095336914062,0.1477515697479248,2.0265579223632812e-06,1.8765779733657837,0.00035583972930908203,4.468798342482927e-07,1.876585212094743,0.000355823661087884
