encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,AKAP8,0.2364924864312533,-0.947853955960517,0.40971790256291807,-0.1114158935647764,0.347701582039884,0.12717219676605415,0.45863191677140885,6.513955141706589e-17,0.35207952698136546
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,BLVRB,0.18872576313695413,-1.2575736462387272,0.3526624386634298,-0.19285283171960949,0.2520582543169042,0.13836799195173685,0.39523795160372543,6.106832945349927e-17,0.37015096804314834
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,BTF3,0.032672988006065135,-3.109401023052076,0.608787126845075,-0.4231100042536213,0.2396368571471379,0.15943241770128366,0.38489606214542227,1.3842154676126502e-16,0.6006411427288154
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CD109,0.3076583007094738,-0.5368419814070942,0.3699562612135011,-0.01574783446414958,0.3570388251776973,0.26517157339304115,0.49063732419033296,3.6640997672099567e-17,0.4874023668605807
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CD14,0.07888855583303282,-1.136695256297569,0.8126584126878376,-0.15193972149071494,0.4735222755808179,0.25719031719157237,0.6167124627053123,1.6284887854266473e-17,0.7004610575904594
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CHST15,0.22629888298425924,-1.0253140388516755,0.5381346651795973,-0.10419247785317426,0.42651018973862326,0.18292186482235384,0.5154651375233041,8.142443927133236e-17,0.47235765679396713
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CIB1,0.19800611737885895,-1.8652028316563718,0.8140750693355528,-0.18195362932405498,0.5336077414446135,0.27601897011539345,0.5330335457094174,1.3027910283413178e-16,0.7433766609134792
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CKB,0.20831649542157196,-0.7793841692797006,0.791624010047388,-0.11063989093816645,0.4868601569352792,0.23401186815982344,0.6669981321784203,7.735321730776574e-17,0.5242236459322882
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CPD,0.16170825633003935,-0.9949309039660976,0.5827380011629439,0.19091547766968253,0.4983861116090874,0.5387621557874884,0.5404714292126986,0.0,0.564075054961264
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,CPE,0.261622145408375,-1.3853480527763464,2.5041098044129853,0.0568574696593211,1.2817485996183213,0.4287339596684523,1.02459163471921,1.5470643461553148e-16,1.1011824996369504
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,DERL1,0.4189173027032304,-0.7614124203619237,0.5553347380590536,0.05964597007214452,0.5517190393005897,0.46597890392489577,0.561496292826326,3.2569775708532945e-17,0.6185946883582205
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,DNAJB12,0.1071051189736523,-0.960868743892612,0.24419910359848707,-0.14205869604571716,0.1934438191464182,0.13015290862304663,0.3528968409944552,6.513955141706589e-17,0.33685407817164165
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,EGFL7,0.12647522859402524,-1.6497536512778552,0.4400282998210289,-0.2559802213122415,0.2591616815905794,0.15760406935137838,0.407509328259485,1.2213665890699854e-16,0.4487183465938687
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,FLNB,0.2680172309100279,-1.7140241744054685,0.9141701313545422,-0.2462974821987701,0.5235467836480611,0.24975003857136435,0.580372275465458,4.071221963566618e-17,0.6350858749964493
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,GADD45B,0.3600577568185479,-1.2035731468497217,0.81636644179516,-0.1540333035887715,0.5482276838168784,0.2465561064977691,0.6086657106019696,5.292588552636604e-17,0.5517125632372767
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,GPNMB,0.36952168991251433,-0.8366199239796359,0.6602375990363798,-0.19403509386158654,0.39709403686041694,0.24168287540057137,0.5995708094447445,-8.142443927133236e-18,0.5627884393468424
virchow2,CCRCC,0,nointercept_f64,55849,18371,4,H3F3A,0.13904210260032482,-3.318056437715142,0.6630801166641165,-0.45497432813097316,0.2360963699547845,0.24132896047490915,0.3918671383537749,6.513955141706589e-17,0.7055452922696459
