encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
uni_v2,IDC,1,0.005521535873413086,3.963325023651123,0.02173447608947754,3.337860107421875e-06,3.9452147483825684,8.7738037109375e-05,1.7469013391391286e-07,3.9452370935195455,8.821706337069912e-05
uni_v2,IDC,2,0.004620075225830078,4.322873115539551,0.03156614303588867,3.814697265625e-06,4.300655364990234,9.822845458984375e-05,2.1186799514794075e-07,4.300585561522274,9.722467732053985e-05
uni_v2,IDC,3,0.006676852703094482,4.536150932312012,0.027284860610961914,3.814697265625e-06,4.514370441436768,8.58306884765625e-05,3.1290799595851126e-07,4.514301963663553,8.53228706603204e-05
uni_v2,LUNG,0,0.00514531135559082,5.0718913078308105,0.03769874572753906,4.5299530029296875e-06,5.0342888832092285,0.00011539459228515625,1.4767322564779306e-07,5.034276211592687,0.00011601366208058295
uni_v2,LUNG,1,0.004397034645080566,3.902763605117798,0.01995706558227539,3.0994415283203125e-06,3.885651111602783,6.413459777832031e-05,1.11187355766873e-07,3.885645077288356,6.385724190716147e-05
uni_v2,LYMPH_IDC,0,0.0059659481048583984,1.0787909030914307,0.009290158748626709,2.0265579223632812e-06,1.0772095918655396,2.1219253540039062e-05,7.000421975433824e-08,1.077187251233354,2.238048475078358e-05
uni_v2,LYMPH_IDC,1,0.005135178565979004,1.1385639905929565,0.006046772003173828,1.9073486328125e-06,1.1350929737091064,1.4424324035644531e-05,8.13133402832733e-08,1.135066902745163,1.3827856582437903e-05
uni_v2,LYMPH_IDC,2,0.0036128759384155273,0.8654044270515442,0.00959843397140503,1.5497207641601562e-06,0.8601160645484924,1.1622905731201172e-05,1.2358671908074825e-07,0.8600936895802143,1.1708492744566534e-05
uni_v2,LYMPH_IDC,3,0.0040350258350372314,0.9637380838394165,0.010454833507537842,1.5497207641601562e-06,0.9544081687927246,1.7344951629638672e-05,3.169304729766509e-08,0.9543434264406521,1.6589963191426804e-05
uni_v2,PAAD,0,0.0031595230102539062,3.8492488861083984,0.028658628463745117,2.384185791015625e-06,3.8206238746643066,3.361701965332031e-05,1.1439489189246643e-07,3.8206320848133934,3.3771484704736565e-05
uni_v2,PAAD,1,0.007223844528198242,3.3498764038085938,0.037322998046875,3.814697265625e-06,3.320676326751709,6.67572021484375e-05,1.1880335581970769e-07,3.320661999923197,6.665797165394949e-05
uni_v2,PAAD,2,0.0049169063568115234,3.64717698097229,0.028446674346923828,2.86102294921875e-06,3.630068302154541,4.673004150390625e-05,1.4852755114702632e-07,3.630073722675113,4.6554272809640196e-05
uni_v2,PRAD,0,0.005485355854034424,3.0205798149108887,0.02485966682434082,1.9073486328125e-06,2.999178647994995,0.0001270771026611328,1.1555468248936052e-07,2.99916091270342,0.00012799535349916624
uni_v2,PRAD,1,0.008391976356506348,2.805731773376465,0.02749013900756836,3.0994415283203125e-06,2.7908270359039307,5.53131103515625e-05,1.0378751280626375e-07,2.7908628087866614,5.559549716238621e-05
uni_v2,READ,0,0.004419833421707153,1.1379988193511963,0.014151573181152344,1.9073486328125e-06,1.1302399635314941,3.9458274841308594e-05,1.600779716559586e-07,1.1302421133073652,3.8434411624210796e-05
uni_v2,READ,1,0.004781812429428101,0.9533424973487854,0.009972095489501953,1.0728836059570312e-06,0.9455587863922119,1.52587890625e-05,1.1500204954995041e-07,0.9455608325029894,1.5067880878905093e-05
uni_v2,SKCM,0,0.005233168601989746,5.316337585449219,0.037872314453125,4.291534423828125e-06,5.284198760986328,0.00011110305786132812,3.134675958804678e-07,5.284189562051832,0.00011175467248847326
uni_v2,SKCM,1,0.004842996597290039,4.827099800109863,0.03680706024169922,3.814697265625e-06,4.794637680053711,2.6226043701171875e-05,5.0194874035014436e-08,4.794638699402063,2.4176651757912282e-05
