encoder,task,fold,head,n_train,n_test,n_test_samples,gene,pearson,r2,mse,mean_pred,mean_target,std_pred,std_target,train_mean_pred,train_mean_target
conch_v1,CCRCC,0,nointercept,55849,18371,4,AKAP8,0.17608992755413055,-0.9080438613891602,0.40128448605537415,-0.09067527204751968,0.3477015793323517,0.15349282324314117,0.4586319327354431,-4.371441164607859e-08,0.35207951068878174
conch_v1,CCRCC,0,nointercept,55849,18371,4,BLVRB,0.12404385954141617,-1.2155468463897705,0.34605491161346436,-0.16366280615329742,0.2520582377910614,0.1883905977010727,0.3952379524707794,1.4425756944547174e-07,0.37015095353126526
conch_v1,CCRCC,0,nointercept,55849,18371,4,BTF3,0.03107215277850628,-3.1522507667541504,0.615021288394928,-0.40428081154823303,0.2396368533372879,0.24085380136966705,0.38489606976509094,1.3114323849094944e-07,0.6006410717964172
conch_v1,CCRCC,0,nointercept,55849,18371,4,CD109,0.2705526351928711,-0.580327033996582,0.3803859353065491,-0.0002685101644601673,0.35703882575035095,0.3048287332057953,0.49063730239868164,-2.043648805738485e-07,0.48740237951278687
conch_v1,CCRCC,0,nointercept,55849,18371,4,CD14,0.06444524228572845,-1.0755908489227295,0.7893760800361633,-0.12384679168462753,0.4735223054885864,0.2716338336467743,0.6167124509811401,4.458870250800828e-07,0.7004610300064087
conch_v1,CCRCC,0,nointercept,55849,18371,4,CHST15,0.1254260390996933,-0.9837701320648193,0.5270875096321106,-0.06496082991361618,0.426510214805603,0.2196331024169922,0.5154651403427124,2.8414367747586766e-08,0.4723576605319977
conch_v1,CCRCC,0,nointercept,55849,18371,4,CIB1,0.10744652897119522,-2.051363945007324,0.8668348789215088,-0.18099656701087952,0.5336077809333801,0.3317432105541229,0.533033549785614,-8.30573867460771e-08,0.7433766722679138
conch_v1,CCRCC,0,nointercept,55849,18371,4,CKB,0.21456734836101532,-0.8286904096603394,0.813766598701477,-0.1217847615480423,0.48686012625694275,0.28064098954200745,0.6669981479644775,-6.775734107122844e-08,0.5242236852645874
conch_v1,CCRCC,0,nointercept,55849,18371,4,CPD,0.17890889942646027,-0.8324851989746094,0.535332441329956,0.17021866142749786,0.49838611483573914,0.4773271679878235,0.5404714345932007,-8.742882329215718e-08,0.5640750527381897
conch_v1,CCRCC,0,nointercept,55849,18371,4,CPE,0.3657069504261017,-1.3799033164978027,2.498192071914673,0.031965479254722595,1.281748652458191,0.5385512113571167,1.0245916843414307,-5.158300950824923e-07,1.101182460784912
conch_v1,CCRCC,0,nointercept,55849,18371,4,DERL1,0.37979212403297424,-0.8070996999740601,0.569667398929596,0.05083565041422844,0.551719069480896,0.43457016348838806,0.5614963173866272,-3.4097243428732327e-07,0.6185947060585022
conch_v1,CCRCC,0,nointercept,55849,18371,4,DNAJB12,0.042600493878126144,-1.038076639175415,0.2538536787033081,-0.13226698338985443,0.19344381988048553,0.16819025576114655,0.3528968393802643,-5.245729539637978e-08,0.33685410022735596
conch_v1,CCRCC,0,nointercept,55849,18371,4,EGFL7,0.03336165100336075,-1.5668551921844482,0.4262012839317322,-0.2238703966140747,0.25916171073913574,0.1779191941022873,0.40750932693481445,-1.5300043898491822e-08,0.4487183690071106
conch_v1,CCRCC,0,nointercept,55849,18371,4,FLNB,0.169630229473114,-1.8746399879455566,0.9681547284126282,-0.2511425316333771,0.5235467553138733,0.3006224036216736,0.5803722739219666,-1.114717562700207e-07,0.635085940361023
conch_v1,CCRCC,0,nointercept,55849,18371,4,GADD45B,0.20679360628128052,-1.3557851314544678,0.8727694749832153,-0.16154813766479492,0.5482276678085327,0.2456905096769333,0.6086657047271729,3.125580576579523e-07,0.5517125129699707
conch_v1,CCRCC,0,nointercept,55849,18371,4,GPNMB,0.09049870073795319,-0.8010457754135132,0.6474631428718567,-0.09251869469881058,0.3970940411090851,0.28054457902908325,0.5995708107948303,5.245729539637978e-08,0.5627884268760681
conch_v1,CCRCC,0,nointercept,55849,18371,4,H3F3A,-0.001896353904157877,-3.027163028717041,0.6184104681015015,-0.3867540657520294,0.2360963523387909,0.2765803933143616,0.39186713099479675,3.497153144849108e-08,0.7055453062057495
