arm,task,encoder,design,method,fold,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,width_mean_spotgene,width_median_spotgene,n_T,n_C,n_eff
population_out,KIDNEY_POP54,hoptimus0,population_out,pooled_quantile,test_cordeliers_ccRCC,0.7098220250680373,1.6137261624362609,1.6137261624362604,5.159556173559914,0.2251622929352325,0.0650156819967302,1.6137261624362604,1.5057429858056526,22212.0,8519.666666666666,8519.666666666666
population_out,KIDNEY_POP54,hoptimus0,population_out,pooled_quantile,test_indiana_nontumour,0.9139847393282928,2.0652399121176908,2.0652399121176908,2.5274838330614835,0.0444230334046009,0.0415922272671062,2.0652399121176908,1.989023773369916,22212.0,18533.333333333332,18533.333333333332
population_out,KIDNEY_POP54,resnet50,population_out,pooled_quantile,test_cordeliers_ccRCC,0.6250079822922565,1.6132323980683674,1.6132323980683674,7.176064388585835,0.3339836951755225,0.0410083225322209,1.613232398068367,1.4954723776221996,22212.0,8519.666666666666,8519.666666666666
population_out,KIDNEY_POP54,resnet50,population_out,pooled_quantile,test_indiana_nontumour,0.8765300672294484,2.114167380082974,2.1141673800829746,3.0523911548313634,0.0834887427147067,0.0399811900558449,2.114167380082974,2.0684644523284548,22212.0,18533.333333333332,18533.333333333332
population_out,KIDNEY_POP54,uni_v2,population_out,pooled_quantile,test_cordeliers_ccRCC,0.7748062146776395,1.60504731805721,1.60504731805721,4.279290924564393,0.2036071278313113,0.0215866574910491,1.60504731805721,1.5107327268736943,22212.0,8519.666666666666,8519.666666666666
population_out,KIDNEY_POP54,uni_v2,population_out,pooled_quantile,test_indiana_nontumour,0.9254817784672568,2.071956529469823,2.071956529469823,2.4906371425388825,0.0482101183651031,0.0263081031676402,2.071956529469823,2.025369288192263,22212.0,18533.333333333332,18533.333333333332
