arm,task,encoder,design,method,fold,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,width_mean_spotgene,width_median_spotgene,n_T,n_C,n_eff
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_32-10074,0.9896589658965896,3.058501519051307,3.0585015190513065,3.1025253006527187,0.0101650165016501,0.0001760176017601,3.058501519051307,2.8508606690797245,16135.0,10183.333333333334,7111.292979088408
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_33-10331,0.9892896174863388,2.9882741505237287,2.988274150523728,3.0426993702438927,0.0101738698460009,0.0005365126676602,2.988274150523728,2.8154088076323056,16135.0,13627.333333333334,7925.069454353882
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_IU-13437,0.9957523510971787,3.1044656644001147,3.1044656644001147,3.1267163548448926,0.0033960292580982,0.000851619644723,3.1044656644001147,2.8995500840092063,15267.0,13221.0,7795.872666747556
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_IU-F52,0.996968525676422,3.083816398640454,3.083816398640454,3.098589099287706,0.0027774710104914,0.0002540033130866,3.083816398640454,2.862270625102654,15296.0,12207.0,7067.477508297431
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_IU-F59,0.9797602397602396,3.103184900004091,3.103184900004091,3.224173535986379,0.0202397602397602,0.0,3.10318490000409,2.9078319342901757,15350.666666666666,12457.666666666666,7619.4403404140685
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_IU-M32,0.995387744724129,2.9432615704994745,2.9432615704994745,2.962189000845967,0.0044927536231884,0.0001195016526824,2.9432615704994745,2.793153189766643,14484.333333333334,13538.333333333334,8366.646409826148
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_atlas_IU-M61,0.9912847639656968,3.026567582635465,3.026567582635465,3.078473003414533,0.0076124068285645,0.0011028292057385,3.026567582635465,2.7936126594495594,15992.333333333334,9291.0,7115.397905209477
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_papilla_20-0034,0.9963223198104,2.994593099079375,2.994593099079375,3.009538071842528,0.0023449045029973,0.0013327756866025,2.994593099079376,2.792185541333273,16006.666666666666,11896.0,7379.220518113212
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_papilla_KRP428,0.9615320910973084,2.977299448042469,2.977299448042469,3.250116872361654,0.0384182194616977,4.968944099378882e-05,2.977299448042469,2.8092684529334435,14323.333333333334,16205.666666666666,9043.984824383831
indiana,INDIANA_KIDNEY,hoptimus0,a4b_k10,hcp_w3,kidVis_papilla_M50,0.973481298808056,3.050585317973988,3.050585317973987,3.2377020466384163,0.0255980271270036,0.0009206740649404,3.050585317973988,2.8631710094522997,15747.666666666666,11394.666666666666,6643.714016404322
