encoder,task,fold,gene,pearson,n_train,n_test
uni_v2,CCRCC,2,BTF3,0.6312475689091973,63464,10756
uni_v2,CCRCC,2,CD109,0.2605148454888361,63464,10756
uni_v2,CCRCC,2,CD14,-0.055833751882156585,63464,10756
uni_v2,CCRCC,2,CHST15,0.25207660502583884,63464,10756
uni_v2,CCRCC,2,CIB1,0.12022158992934698,63464,10756
uni_v2,CCRCC,2,CKB,0.35226654515668393,63464,10756
uni_v2,CCRCC,2,CPD,-0.004782828029747141,63464,10756
uni_v2,CCRCC,2,CPE,0.413036210915918,63464,10756
uni_v2,CCRCC,2,DERL1,0.033509509394410664,63464,10756
uni_v2,CCRCC,2,DNAJB12,-0.03487227774944636,63464,10756
uni_v2,CCRCC,2,EGFL7,0.4735848736883868,63464,10756
uni_v2,CCRCC,2,FLNB,-0.03585898018237931,63464,10756
uni_v2,CCRCC,2,GADD45B,0.1550784834115595,63464,10756
uni_v2,CCRCC,2,GPNMB,0.4232166078189641,63464,10756
uni_v2,CCRCC,2,H3F3A,0.717463395310963,63464,10756
uni_v2,CCRCC,2,HMOX1,0.351164691164518,63464,10756
uni_v2,CCRCC,2,HNRNPK,0.5728824320719975,63464,10756
uni_v2,CCRCC,2,HSPA1A,-0.037549118095132464,63464,10756
uni_v2,CCRCC,2,HTRA1,-0.024736977404786368,63464,10756
uni_v2,CCRCC,2,IFI27,-0.04377301914482841,63464,10756
uni_v2,CCRCC,2,IFI6,0.17866332035929622,63464,10756
uni_v2,CCRCC,2,IRF7,-0.10904022130394414,63464,10756
uni_v2,CCRCC,2,ISG15,0.09246156721618778,63464,10756
uni_v2,CCRCC,2,KRTCAP2,0.5397818190875184,63464,10756
uni_v2,CCRCC,2,LAPTM4B,-0.03240010250172857,63464,10756
uni_v2,CCRCC,2,LRRC41,0.10422602793860808,63464,10756
uni_v2,CCRCC,2,LY6E,0.17332829566107366,63464,10756
uni_v2,CCRCC,2,NAMPT,-0.017524744035475597,63464,10756
uni_v2,CCRCC,2,NOL3,0.4572667976263682,63464,10756
uni_v2,CCRCC,2,NOTCH3,0.2861924845586247,63464,10756
uni_v2,CCRCC,2,NT5DC2,0.5587965595805718,63464,10756
uni_v2,CCRCC,2,PARP10,0.09620801851521248,63464,10756
uni_v2,CCRCC,2,PTGS1,0.1356814412471394,63464,10756
uni_v2,CCRCC,2,PXN,0.20188902387181734,63464,10756
uni_v2,CCRCC,2,RXRA,0.09884709050131249,63464,10756
uni_v2,CCRCC,2,S100A9,0.479410550219132,63464,10756
uni_v2,CCRCC,2,SCARB1,0.4230607640504057,63464,10756
uni_v2,CCRCC,2,SEMA4B,0.001771285464715817,63464,10756
uni_v2,CCRCC,2,SLC15A4,0.25389513473298464,63464,10756
uni_v2,CCRCC,2,SLC39A14,0.17428901373789568,63464,10756
uni_v2,CCRCC,2,STK39,0.12016514070915671,63464,10756
uni_v2,CCRCC,2,TFRC,0.04478888914992421,63464,10756
uni_v2,CCRCC,2,TM2D3,0.09669844702082753,63464,10756
uni_v2,CCRCC,2,TMEM91,0.3578618581313446,63464,10756
uni_v2,CCRCC,2,TP53INP1,0.16856341375214695,63464,10756
uni_v2,CCRCC,2,TRBC1,0.45122887433579634,63464,10756
uni_v2,CCRCC,2,VMP1,0.3899974028781775,63464,10756
uni_v2,CCRCC,2,YWHAE,0.640322288421218,63464,10756
uni_v2,CCRCC,3,AKAP8,0.4789617979668747,67098,7122
uni_v2,CCRCC,3,BLVRB,0.18107515696128987,67098,7122
uni_v2,CCRCC,3,BTF3,0.30684573264055043,67098,7122
uni_v2,CCRCC,3,CD109,0.41869989738904106,67098,7122
uni_v2,CCRCC,3,CD14,0.15662006189081004,67098,7122
uni_v2,CCRCC,3,CHST15,0.5411274074797444,67098,7122
uni_v2,CCRCC,3,CIB1,0.36434895979008036,67098,7122
uni_v2,CCRCC,3,CKB,0.4953111730589983,67098,7122
uni_v2,CCRCC,3,CPD,0.4710432895074899,67098,7122
uni_v2,CCRCC,3,CPE,0.41804997545617967,67098,7122
uni_v2,CCRCC,3,DERL1,0.48246049992581513,67098,7122
uni_v2,CCRCC,3,DNAJB12,0.3066886510513401,67098,7122
uni_v2,CCRCC,3,EGFL7,0.24269815262327585,67098,7122
uni_v2,CCRCC,3,FLNB,0.46897660935836233,67098,7122
uni_v2,CCRCC,3,GADD45B,0.3987350349726571,67098,7122
uni_v2,CCRCC,3,GPNMB,0.0010629358895178406,67098,7122
uni_v2,CCRCC,3,H3F3A,0.1538229158128266,67098,7122
uni_v2,CCRCC,3,HMOX1,0.19492675758226236,67098,7122
uni_v2,CCRCC,3,HNRNPK,0.25264858886976005,67098,7122
uni_v2,CCRCC,3,HSPA1A,0.1603355488126714,67098,7122
uni_v2,CCRCC,3,HTRA1,0.4740130596601738,67098,7122
uni_v2,CCRCC,3,IFI27,0.061645051119160514,67098,7122
uni_v2,CCRCC,3,IFI6,0.1653437087564689,67098,7122
uni_v2,CCRCC,3,IRF7,0.4656591995212169,67098,7122
uni_v2,CCRCC,3,ISG15,0.24121939978744744,67098,7122
uni_v2,CCRCC,3,KRTCAP2,0.23865401767739347,67098,7122
uni_v2,CCRCC,3,LAPTM4B,0.3859377988412283,67098,7122
uni_v2,CCRCC,3,LRRC41,0.31829529250245414,67098,7122
uni_v2,CCRCC,3,LY6E,0.4517322680765882,67098,7122
uni_v2,CCRCC,3,NAMPT,0.49775945503318264,67098,7122
uni_v2,CCRCC,3,NOL3,0.5308439796910784,67098,7122
uni_v2,CCRCC,3,NOTCH3,0.29221098204438684,67098,7122
uni_v2,CCRCC,3,NT5DC2,0.28006840902081676,67098,7122
uni_v2,CCRCC,3,PARP10,0.36545997935874663,67098,7122
uni_v2,CCRCC,3,PTGS1,0.5771827786895853,67098,7122
uni_v2,CCRCC,3,PXN,0.36996225637255975,67098,7122
uni_v2,CCRCC,3,RXRA,0.4789679253594261,67098,7122
uni_v2,CCRCC,3,S100A9,0.15581884694841724,67098,7122
uni_v2,CCRCC,3,SCARB1,0.29314976089152656,67098,7122
uni_v2,CCRCC,3,SEMA4B,0.5045566492230499,67098,7122
uni_v2,CCRCC,3,SLC15A4,0.39583125808177183,67098,7122
uni_v2,CCRCC,3,SLC39A14,0.6014608398158869,67098,7122
uni_v2,CCRCC,3,STK39,0.43603167478086885,67098,7122
uni_v2,CCRCC,3,TFRC,0.5023846941074237,67098,7122
uni_v2,CCRCC,3,TM2D3,0.38041454815112663,67098,7122
uni_v2,CCRCC,3,TMEM91,0.6166788874897557,67098,7122
uni_v2,CCRCC,3,TP53INP1,0.24031611498974084,67098,7122
uni_v2,CCRCC,3,TRBC1,0.10317136849847529,67098,7122
uni_v2,CCRCC,3,VMP1,0.41378140948957515,67098,7122
uni_v2,CCRCC,3,YWHAE,0.23857143203441994,67098,7122
uni_v2,CCRCC,4,AKAP8,0.2525974861661513,59472,14748
uni_v2,CCRCC,4,BLVRB,0.14835246245717323,59472,14748
uni_v2,CCRCC,4,BTF3,0.2603037946433052,59472,14748
uni_v2,CCRCC,4,CD109,0.49389696497441143,59472,14748
uni_v2,CCRCC,4,CD14,-0.1262234990292715,59472,14748
uni_v2,CCRCC,4,CHST15,0.15739789527552456,59472,14748
uni_v2,CCRCC,4,CIB1,0.2731281118618028,59472,14748
uni_v2,CCRCC,4,CKB,0.27550832109676326,59472,14748
uni_v2,CCRCC,4,CPD,-0.005374340308009572,59472,14748
uni_v2,CCRCC,4,CPE,0.5262262058402044,59472,14748
uni_v2,CCRCC,4,DERL1,0.32382758229527736,59472,14748
uni_v2,CCRCC,4,DNAJB12,0.05503266708168199,59472,14748
uni_v2,CCRCC,4,EGFL7,0.21354778654650092,59472,14748
uni_v2,CCRCC,4,FLNB,0.1549552828145563,59472,14748
uni_v2,CCRCC,4,GADD45B,0.17016380284348093,59472,14748
uni_v2,CCRCC,4,GPNMB,-0.09739889482808461,59472,14748
uni_v2,CCRCC,4,H3F3A,0.32882077704217383,59472,14748
uni_v2,CCRCC,4,HMOX1,0.2531419801773193,59472,14748
uni_v2,CCRCC,4,HNRNPK,0.20377390316617416,59472,14748
uni_v2,CCRCC,4,HSPA1A,0.10731822401022714,59472,14748
uni_v2,CCRCC,4,HTRA1,-0.1340964270011264,59472,14748
uni_v2,CCRCC,4,IFI27,0.3997608715514345,59472,14748
uni_v2,CCRCC,4,IFI6,0.12823187803514977,59472,14748
uni_v2,CCRCC,4,IRF7,0.27976040366571003,59472,14748
uni_v2,CCRCC,4,ISG15,0.03884149330241648,59472,14748
uni_v2,CCRCC,4,KRTCAP2,0.26959903549390246,59472,14748
uni_v2,CCRCC,4,LAPTM4B,-0.04985563265923973,59472,14748
uni_v2,CCRCC,4,LRRC41,0.4521219015353702,59472,14748
uni_v2,CCRCC,4,LY6E,0.309558726467832,59472,14748
uni_v2,CCRCC,4,NAMPT,0.1254375772892029,59472,14748
uni_v2,CCRCC,4,NOL3,0.39831798137524266,59472,14748
uni_v2,CCRCC,4,NOTCH3,0.23089179423630515,59472,14748
uni_v2,CCRCC,4,NT5DC2,0.03416613911191569,59472,14748
uni_v2,CCRCC,4,PARP10,0.2698408773641688,59472,14748
uni_v2,CCRCC,4,PTGS1,0.22848371512303794,59472,14748
uni_v2,CCRCC,4,PXN,0.3460146454330177,59472,14748
uni_v2,CCRCC,4,RXRA,0.1706940924230597,59472,14748
uni_v2,CCRCC,4,S100A9,-0.10512474095939443,59472,14748
uni_v2,CCRCC,4,SCARB1,0.3964950228118803,59472,14748
uni_v2,CCRCC,4,SEMA4B,0.347285669756804,59472,14748
uni_v2,CCRCC,4,SLC15A4,0.4235573695945025,59472,14748
uni_v2,CCRCC,4,SLC39A14,0.6755651850637455,59472,14748
uni_v2,CCRCC,4,STK39,0.544519381090654,59472,14748
uni_v2,CCRCC,4,TFRC,-0.14182115959017394,59472,14748
uni_v2,CCRCC,4,TM2D3,0.09159720556414944,59472,14748
uni_v2,CCRCC,4,TMEM91,0.5807459668337578,59472,14748
uni_v2,CCRCC,4,TP53INP1,0.1866196343675326,59472,14748
uni_v2,CCRCC,4,TRBC1,0.3343944941580026,59472,14748
uni_v2,CCRCC,4,VMP1,0.31715093160369506,59472,14748
uni_v2,CCRCC,4,YWHAE,0.31633964311033225,59472,14748
uni_v2,CCRCC,5,AKAP8,0.21600306688320742,57566,16654
uni_v2,CCRCC,5,BLVRB,0.13972160212427007,57566,16654
uni_v2,CCRCC,5,BTF3,0.09499162238888015,57566,16654
uni_v2,CCRCC,5,CD109,0.7085989687702797,57566,16654
uni_v2,CCRCC,5,CD14,0.2547792906501883,57566,16654
uni_v2,CCRCC,5,CHST15,0.47170397680913273,57566,16654
uni_v2,CCRCC,5,CIB1,0.5203556775378461,57566,16654
uni_v2,CCRCC,5,CKB,0.545871576796278,57566,16654
uni_v2,CCRCC,5,CPD,0.18116834848703064,57566,16654
uni_v2,CCRCC,5,CPE,0.6734531730137224,57566,16654
uni_v2,CCRCC,5,DERL1,0.38466851066635016,57566,16654
uni_v2,CCRCC,5,DNAJB12,0.22964406909892984,57566,16654
uni_v2,CCRCC,5,EGFL7,0.16830070643611314,57566,16654
uni_v2,CCRCC,5,FLNB,0.6072268522469765,57566,16654
uni_v2,CCRCC,5,GADD45B,0.17088987585382218,57566,16654
uni_v2,CCRCC,5,GPNMB,0.3546911203909807,57566,16654
uni_v2,CCRCC,5,H3F3A,0.11859152978952267,57566,16654
uni_v2,CCRCC,5,HMOX1,0.18838634278503097,57566,16654
uni_v2,CCRCC,5,HNRNPK,0.13349772693757622,57566,16654
uni_v2,CCRCC,5,HSPA1A,0.3419065581005159,57566,16654
uni_v2,CCRCC,5,HTRA1,-0.014261777288491722,57566,16654
uni_v2,CCRCC,5,IFI27,0.23728214396437278,57566,16654
uni_v2,CCRCC,5,IFI6,0.2659427194343671,57566,16654
uni_v2,CCRCC,5,IRF7,0.2000267064263678,57566,16654
uni_v2,CCRCC,5,ISG15,0.3155843288048948,57566,16654
uni_v2,CCRCC,5,KRTCAP2,0.14953529495608806,57566,16654
uni_v2,CCRCC,5,LAPTM4B,0.21919965996900298,57566,16654
uni_v2,CCRCC,5,LRRC41,0.5637464835495789,57566,16654
uni_v2,CCRCC,5,LY6E,0.48246873835094506,57566,16654
uni_v2,CCRCC,5,NAMPT,0.34503679365331824,57566,16654
uni_v2,CCRCC,5,NOL3,0.20768681929984367,57566,16654
uni_v2,CCRCC,5,NOTCH3,0.21564112140486327,57566,16654
uni_v2,CCRCC,5,NT5DC2,0.23383803331877376,57566,16654
uni_v2,CCRCC,5,PARP10,0.269118861018657,57566,16654
uni_v2,CCRCC,5,PTGS1,0.16904786610430306,57566,16654
uni_v2,CCRCC,5,PXN,0.3718672191192241,57566,16654
uni_v2,CCRCC,5,RXRA,0.30189418411946833,57566,16654
uni_v2,CCRCC,5,S100A9,0.13779408585896197,57566,16654
uni_v2,CCRCC,5,SCARB1,0.26380207436692765,57566,16654
uni_v2,CCRCC,5,SEMA4B,0.5890108255844152,57566,16654
uni_v2,CCRCC,5,SLC15A4,0.44298582755491667,57566,16654
uni_v2,CCRCC,5,SLC39A14,0.26332155799892815,57566,16654
uni_v2,CCRCC,5,STK39,0.22419193955960165,57566,16654
uni_v2,CCRCC,5,TFRC,0.42164816650503917,57566,16654
uni_v2,CCRCC,5,TM2D3,0.19671712357047735,57566,16654
uni_v2,CCRCC,5,TMEM91,0.40252149655162656,57566,16654
uni_v2,CCRCC,5,TP53INP1,0.17850101558849657,57566,16654
uni_v2,CCRCC,5,TRBC1,0.25803165385916144,57566,16654
uni_v2,CCRCC,5,VMP1,0.2977704825656344,57566,16654
uni_v2,CCRCC,5,YWHAE,0.0707542569489991,57566,16654
uni_v2,COAD,0,AQP8,0.30248486260526186,5079,10572
uni_v2,COAD,0,AREG,0.4994789382487091,5079,10572
uni_v2,COAD,0,BANK1,0.5579451354210799,5079,10572
uni_v2,COAD,0,CA1,0.2072957877153035,5079,10572
uni_v2,COAD,0,CA4,0.18637694611417577,5079,10572
uni_v2,COAD,0,CALB2,0.18993705474856712,5079,10572
uni_v2,COAD,0,CCL20,0.5459382371901653,5079,10572
uni_v2,COAD,0,CCR7,0.5034104317536928,5079,10572
uni_v2,COAD,0,CD177,0.1774328015237469,5079,10572
uni_v2,COAD,0,CEACAM6,0.5921439781483522,5079,10572
uni_v2,COAD,0,CEACAM7,0.09954559348740785,5079,10572
uni_v2,COAD,0,CHGA,0.10596562600991667,5079,10572
uni_v2,COAD,0,CHGB,0.26606347417365855,5079,10572
uni_v2,COAD,0,CHI3L2,0.4252641958495071,5079,10572
uni_v2,COAD,0,CLCA1,0.276076566063197,5079,10572
uni_v2,COAD,0,CLCA4,0.14911561688104935,5079,10572
uni_v2,COAD,0,COL11A1,0.493188685598327,5079,10572
uni_v2,COAD,0,CTSE,-0.2377019687404485,5079,10572
uni_v2,COAD,0,CXCL10,0.4498626546028952,5079,10572
uni_v2,COAD,0,CXCL13,0.5125442120359932,5079,10572
uni_v2,COAD,0,DMBT1,0.19209500439349886,5079,10572
uni_v2,COAD,0,DUOX2,0.19421914914264457,5079,10572
uni_v2,COAD,0,FCRL1,0.5019702936918068,5079,10572
uni_v2,COAD,0,GATA2,0.22478588031505803,5079,10572
uni_v2,COAD,0,GCG,0.18816634910518948,5079,10572
uni_v2,COAD,0,GUCA2A,0.07774254224260461,5079,10572
uni_v2,COAD,0,GUCA2B,0.30958487013524394,5079,10572
uni_v2,COAD,0,HEPACAM2,0.3762069176794568,5079,10572
uni_v2,COAD,0,IL1B,0.34938709628625814,5079,10572
uni_v2,COAD,0,INSL5,0.3222994695035888,5079,10572
uni_v2,COAD,0,ITLN1,0.2627127747034995,5079,10572
uni_v2,COAD,0,LCN2,0.23104154733101329,5079,10572
uni_v2,COAD,0,MMP1,0.11663149910781515,5079,10572
uni_v2,COAD,0,MMP3,-0.1752354336332143,5079,10572
uni_v2,COAD,0,MS4A1,0.5620741899195573,5079,10572
uni_v2,COAD,0,MS4A12,0.43735977029295997,5079,10572
uni_v2,COAD,0,NXPE4,0.5057725553398096,5079,10572
uni_v2,COAD,0,OLFM4,0.07974280850925046,5079,10572
uni_v2,COAD,0,OTOP2,0.19991715713308128,5079,10572
uni_v2,COAD,0,PI3,0.41339411088710465,5079,10572
uni_v2,COAD,0,PRPH,0.1780482291399986,5079,10572
uni_v2,COAD,0,RETNLB,0.3325839097491332,5079,10572
uni_v2,COAD,0,SCG2,0.11499946235571905,5079,10572
uni_v2,COAD,0,SCGN,0.17110719881210534,5079,10572
uni_v2,COAD,0,SLC26A3,-0.06005552189838551,5079,10572
uni_v2,COAD,0,SPIB,0.532674046826437,5079,10572
uni_v2,COAD,0,TCL1A,0.4037784908716697,5079,10572
uni_v2,COAD,0,TMIGD1,0.43967285287395047,5079,10572
uni_v2,COAD,0,TYMS,0.7683989092843099,5079,10572
uni_v2,COAD,0,UGT2B17,0.3306331167254459,5079,10572
uni_v2,COAD,1,AQP8,0.2418950108241676,10572,5079
uni_v2,COAD,1,AREG,0.2926566121817703,10572,5079
uni_v2,COAD,1,BANK1,0.5770218316882753,10572,5079
uni_v2,COAD,1,CA1,0.2147755365398446,10572,5079
uni_v2,COAD,1,CA4,0.04108926823376639,10572,5079
uni_v2,COAD,1,CALB2,0.18001566328244542,10572,5079
uni_v2,COAD,1,CCL20,0.4762053321277116,10572,5079
uni_v2,COAD,1,CCR7,0.6050844372792187,10572,5079
uni_v2,COAD,1,CD177,0.22763286030876548,10572,5079
uni_v2,COAD,1,CEACAM6,0.6454100091319958,10572,5079
uni_v2,COAD,1,CEACAM7,0.2731447271993669,10572,5079
uni_v2,COAD,1,CHGA,0.15777875135794028,10572,5079
uni_v2,COAD,1,CHGB,0.25456299496270884,10572,5079
uni_v2,COAD,1,CHI3L2,0.35666364888953156,10572,5079
uni_v2,COAD,1,CLCA1,0.22955765149187357,10572,5079
uni_v2,COAD,1,CLCA4,0.1636819044367934,10572,5079
uni_v2,COAD,1,COL11A1,0.6813917572076397,10572,5079
uni_v2,COAD,1,CTSE,0.11287082735717856,10572,5079
uni_v2,COAD,1,CXCL10,0.48078311550718245,10572,5079
uni_v2,COAD,1,CXCL13,0.5683329655667952,10572,5079
uni_v2,COAD,1,DMBT1,0.5271904992286287,10572,5079
uni_v2,COAD,1,DUOX2,0.24601558260183956,10572,5079
uni_v2,COAD,1,FCRL1,0.5317768286407629,10572,5079
uni_v2,COAD,1,GATA2,0.023424963131979122,10572,5079
uni_v2,COAD,1,GCG,0.24935711630493065,10572,5079
uni_v2,COAD,1,GUCA2A,0.05337514298392235,10572,5079
uni_v2,COAD,1,GUCA2B,0.2262130323602769,10572,5079
uni_v2,COAD,1,HEPACAM2,0.36190387346746555,10572,5079
uni_v2,COAD,1,IL1B,0.3015894050679854,10572,5079
uni_v2,COAD,1,INSL5,0.2705057021229501,10572,5079
uni_v2,COAD,1,ITLN1,0.2999522861789035,10572,5079
uni_v2,COAD,1,LCN2,0.30791738704218374,10572,5079
uni_v2,COAD,1,MMP1,0.240973854928485,10572,5079
uni_v2,COAD,1,MMP3,-0.2997241676957734,10572,5079
uni_v2,COAD,1,MS4A1,0.6125617554839172,10572,5079
uni_v2,COAD,1,MS4A12,0.2614350844124889,10572,5079
uni_v2,COAD,1,NXPE4,0.18216951410520119,10572,5079
uni_v2,COAD,1,OLFM4,0.35603640881545995,10572,5079
uni_v2,COAD,1,OTOP2,0.20715864683177038,10572,5079
uni_v2,COAD,1,PI3,0.19909697327937398,10572,5079
uni_v2,COAD,1,PRPH,0.22644691508573123,10572,5079
uni_v2,COAD,1,RETNLB,0.39930636768480476,10572,5079
uni_v2,COAD,1,SCG2,-0.14117708917065871,10572,5079
uni_v2,COAD,1,SCGN,0.21767399141019259,10572,5079
uni_v2,COAD,1,SLC26A3,0.23300448547305147,10572,5079
uni_v2,COAD,1,SPIB,0.5669729080859883,10572,5079
uni_v2,COAD,1,TCL1A,0.4327404193198385,10572,5079
uni_v2,COAD,1,TMIGD1,0.31511289110842516,10572,5079
uni_v2,COAD,1,TYMS,0.798950682136632,10572,5079
uni_v2,COAD,1,UGT2B17,0.2822794340790264,10572,5079
uni_v2,HCC,0,AC092069.1,0.07297564716948189,1941,2255
uni_v2,HCC,0,ACTA2,0.08537884811597002,1941,2255
uni_v2,HCC,0,AEBP1,0.18737816652123535,1941,2255
uni_v2,HCC,0,ASPM,0.0039051715712804303,1941,2255
uni_v2,HCC,0,BEST1,0.13725074211411895,1941,2255
uni_v2,HCC,0,C11orf96,0.019428218466459715,1941,2255
uni_v2,HCC,0,CAVIN3,0.05963495722244905,1941,2255
uni_v2,HCC,0,CCL21,0.014239431534000393,1941,2255
