encoder,task,fold,gene,pearson,n_train,n_test
resnet50,HCC,0,HBB,0.01794084799287393,1941,2255
resnet50,HCC,0,IGFBP5,0.01020771744398195,1941,2255
resnet50,HCC,0,IGHA1,0.047039541634248686,1941,2255
resnet50,HCC,0,IGHG1,0.046869805944554054,1941,2255
resnet50,HCC,0,IGHM,-0.025593122193992585,1941,2255
resnet50,HCC,0,IGKC,0.17113187350648648,1941,2255
resnet50,HCC,0,IGLC1,-0.019629985044351126,1941,2255
resnet50,HCC,0,IGLC2,0.1018936044842145,1941,2255
resnet50,HCC,0,JAG1,-0.01697107412980794,1941,2255
resnet50,HCC,0,LRRC75A,0.06531358017169092,1941,2255
resnet50,HCC,0,LTBP2,0.11215402198679982,1941,2255
resnet50,HCC,0,MCAM,0.01028488746937922,1941,2255
resnet50,HCC,0,MFAP4,0.022479933599776944,1941,2255
resnet50,HCC,0,MGP,0.03479632753442453,1941,2255
resnet50,HCC,0,MUSTN1,-0.005701778323702163,1941,2255
resnet50,HCC,0,MYL9,0.10831639826376813,1941,2255
resnet50,HCC,0,NDUFA4L2,-0.11679870928494716,1941,2255
resnet50,HCC,0,PDE9A,-0.056991123520623056,1941,2255
resnet50,HCC,0,PDZK1IP1,-0.2989758971717422,1941,2255
resnet50,HCC,0,PHKG1,0.07975332065336417,1941,2255
resnet50,HCC,0,PPP1R14A,0.12000297938584643,1941,2255
resnet50,HCC,0,PRELP,0.19924388808574103,1941,2255
resnet50,HCC,0,PTGDS,-0.11733121532167302,1941,2255
resnet50,HCC,0,RBP7,0.08666121725877522,1941,2255
resnet50,HCC,0,RND1,0.03748347035282958,1941,2255
resnet50,HCC,0,S100A4,-0.0007317292024231965,1941,2255
resnet50,HCC,0,SPARCL1,0.029013469468769586,1941,2255
resnet50,HCC,0,TAGLN,0.12547130239562934,1941,2255
resnet50,HCC,0,TCEAL9,-0.0177814410253471,1941,2255
resnet50,HCC,0,TPM2,0.00333217972971463,1941,2255
resnet50,HCC,0,TRBC2,0.04267642347225642,1941,2255
resnet50,HCC,0,TSPAN13,-0.057616054579853866,1941,2255
resnet50,HCC,1,AC092069.1,0.10839902514416824,2255,1941
resnet50,HCC,1,ACTA2,0.14335241901303333,2255,1941
resnet50,HCC,1,AEBP1,0.30126539342160485,2255,1941
resnet50,HCC,1,ASPM,0.10169018893393278,2255,1941
resnet50,HCC,1,BEST1,0.01333260366015352,2255,1941
resnet50,HCC,1,C11orf96,0.06603199123126378,2255,1941
resnet50,HCC,1,CAVIN3,0.10790813935903482,2255,1941
resnet50,HCC,1,CCL21,0.09794596819311278,2255,1941
resnet50,HCC,1,CCN1,0.0412394867026102,2255,1941
resnet50,HCC,1,CXCL10,0.02876598675305393,2255,1941
resnet50,HCC,1,CXCL9,0.028114864756651096,2255,1941
resnet50,HCC,1,CYP2E1,-0.07711182402428336,2255,1941
resnet50,HCC,1,ELN,0.2607165661442548,2255,1941
resnet50,HCC,1,ETNPPL,0.15874521886785872,2255,1941
resnet50,HCC,1,FBLN2,0.1362924009138764,2255,1941
resnet50,HCC,1,FBLN5,0.10178179051410317,2255,1941
resnet50,HCC,1,GJA4,0.08949844294867412,2255,1941
resnet50,HCC,1,HAMP,0.2306571172620733,2255,1941
resnet50,HCC,1,HBB,0.01439942116613567,2255,1941
resnet50,HCC,1,IGFBP5,0.061146054177739,2255,1941
resnet50,HCC,1,IGHA1,0.03182207725190304,2255,1941
resnet50,HCC,1,IGHG1,-0.04560453992124379,2255,1941
resnet50,HCC,1,IGHM,0.013890551017629418,2255,1941
resnet50,HCC,1,IGKC,0.07155677629219784,2255,1941
resnet50,HCC,1,IGLC1,0.03177661579529625,2255,1941
resnet50,HCC,1,IGLC2,0.09744538227799829,2255,1941
resnet50,HCC,1,JAG1,0.13702993619672732,2255,1941
resnet50,HCC,1,LRRC75A,0.10267673930850416,2255,1941
resnet50,HCC,1,LTBP2,0.1413421539444453,2255,1941
resnet50,HCC,1,MCAM,0.061863276799484036,2255,1941
resnet50,HCC,1,MFAP4,0.20633674650362907,2255,1941
resnet50,HCC,1,MGP,0.23323926451522117,2255,1941
resnet50,HCC,1,MUSTN1,-0.0013316872658949712,2255,1941
resnet50,HCC,1,MYL9,0.2613228416723536,2255,1941
resnet50,HCC,1,NDUFA4L2,0.06952943890949077,2255,1941
resnet50,HCC,1,PDE9A,-0.02580815874870276,2255,1941
resnet50,HCC,1,PDZK1IP1,-0.05575057725668015,2255,1941
resnet50,HCC,1,PHKG1,0.034755150726057164,2255,1941
resnet50,HCC,1,PPP1R14A,0.13258071543186903,2255,1941
resnet50,HCC,1,PRELP,0.16565134020952882,2255,1941
resnet50,HCC,1,PTGDS,0.05533368676077888,2255,1941
resnet50,HCC,1,RBP7,0.10339916225815882,2255,1941
resnet50,HCC,1,RND1,0.11149046354379356,2255,1941
resnet50,HCC,1,S100A4,0.1557641341334794,2255,1941
resnet50,HCC,1,SPARCL1,0.14533798956526245,2255,1941
resnet50,HCC,1,TAGLN,0.2771511933292167,2255,1941
resnet50,HCC,1,TCEAL9,0.018326537944787155,2255,1941
resnet50,HCC,1,TPM2,0.16604656433891357,2255,1941
resnet50,HCC,1,TRBC2,0.12950739899885957,2255,1941
resnet50,HCC,1,TSPAN13,0.01175809748711458,2255,1941
resnet50,IDC,0,ABCC11,0.6941212486915791,14775,20761
resnet50,IDC,0,ADH1B,-0.02560003121142612,14775,20761
resnet50,IDC,0,ADIPOQ,0.17981153333011282,14775,20761
resnet50,IDC,0,ANKRD30A,0.20306693862731906,14775,20761
resnet50,IDC,0,AQP1,0.39851004337380985,14775,20761
resnet50,IDC,0,AQP3,0.42741971030096354,14775,20761
resnet50,IDC,0,CCR7,0.32154184748198356,14775,20761
resnet50,IDC,0,CD3E,0.41086827484173616,14775,20761
resnet50,IDC,0,CEACAM6,0.5208407135249636,14775,20761
resnet50,IDC,0,CEACAM8,0.06629124746884815,14775,20761
resnet50,IDC,0,CLIC6,0.7288480881732733,14775,20761
resnet50,IDC,0,CYTIP,0.3274083531450173,14775,20761
resnet50,IDC,0,DST,0.7688813889122007,14775,20761
resnet50,IDC,0,ERBB2,0.8583614977134733,14775,20761
resnet50,IDC,0,ESR1,0.7446760572853317,14775,20761
resnet50,IDC,0,FASN,0.8341165851745445,14775,20761
resnet50,IDC,0,GATA3,0.8451691846408412,14775,20761
resnet50,IDC,0,IL2RG,0.4337345546093735,14775,20761
resnet50,IDC,0,IL7R,0.4451968739823363,14775,20761
resnet50,IDC,0,KIT,0.20486232264596088,14775,20761
resnet50,IDC,0,KLF5,0.5965120937991041,14775,20761
resnet50,IDC,0,KRT14,0.3575065091520067,14775,20761
resnet50,IDC,0,KRT5,0.16246523991114967,14775,20761
resnet50,IDC,0,KRT6B,0.1900473941734056,14775,20761
resnet50,IDC,0,MMP1,0.21967712712198334,14775,20761
resnet50,IDC,0,MMP12,0.14666811599404586,14775,20761
resnet50,IDC,0,MS4A1,0.25965075890502404,14775,20761
resnet50,IDC,0,MUC6,0.175112056932237,14775,20761
resnet50,IDC,0,MYBPC1,0.2651186273364232,14775,20761
resnet50,IDC,0,MYH11,0.2574394321705293,14775,20761
resnet50,IDC,0,MYLK,0.6249551972166256,14775,20761
resnet50,IDC,0,OPRPN,0.13454611982685427,14775,20761
resnet50,IDC,0,OXTR,0.3694312097538495,14775,20761
resnet50,IDC,0,PIGR,0.2965428324983676,14775,20761
resnet50,IDC,0,PTGDS,-0.039241746215971256,14775,20761
resnet50,IDC,0,PTN,0.3566811657318276,14775,20761
resnet50,IDC,0,PTPRC,0.6219444956843159,14775,20761
resnet50,IDC,0,SCD,0.7901747702129341,14775,20761
resnet50,IDC,0,SCGB2A1,0.5282546484879607,14775,20761
resnet50,IDC,0,SERHL2,0.7036733190031308,14775,20761
resnet50,IDC,0,SERPINA3,0.5773200571921079,14775,20761
resnet50,IDC,0,SFRP1,0.08311819931595457,14775,20761
resnet50,IDC,0,SLAMF7,0.47768969693028757,14775,20761
resnet50,IDC,0,TACSTD2,0.8499072180602967,14775,20761
resnet50,IDC,0,TCL1A,0.0962982141689667,14775,20761
resnet50,IDC,0,TENT5C,0.36451811118455024,14775,20761
resnet50,IDC,0,TOP2A,0.7954938064456688,14775,20761
resnet50,IDC,0,TPSAB1,0.11140053148728513,14775,20761
resnet50,IDC,0,TRAC,0.3473136652183317,14775,20761
resnet50,IDC,0,VWF,0.29640151617531174,14775,20761
resnet50,IDC,1,ABCC11,0.7976702551885593,27776,7760
resnet50,IDC,1,ADH1B,0.32794830963283667,27776,7760
resnet50,IDC,1,ADIPOQ,0.5920660254088709,27776,7760
resnet50,IDC,1,ANKRD30A,0.6400184712625403,27776,7760
resnet50,IDC,1,AQP1,0.37875761913497924,27776,7760
resnet50,IDC,1,AQP3,0.45310461432298454,27776,7760
resnet50,IDC,1,CCR7,0.5990431373194147,27776,7760
resnet50,IDC,1,CD3E,0.6809040710688359,27776,7760
resnet50,IDC,1,CEACAM6,0.7206773222881991,27776,7760
resnet50,IDC,1,CEACAM8,0.22021034962867683,27776,7760
resnet50,IDC,1,CLIC6,0.7229041868112778,27776,7760
resnet50,IDC,1,CYTIP,0.6365123424572984,27776,7760
resnet50,IDC,1,DST,0.5664635993677939,27776,7760
resnet50,IDC,1,ERBB2,0.8695911863908157,27776,7760
resnet50,IDC,1,ESR1,0.8163449054462619,27776,7760
resnet50,IDC,1,FASN,0.8089407708527414,27776,7760
resnet50,IDC,1,GATA3,0.8275426158446555,27776,7760
resnet50,IDC,1,IL2RG,0.7080269746999495,27776,7760
resnet50,IDC,1,IL7R,0.6390398949271692,27776,7760
resnet50,IDC,1,KIT,0.33816874358021415,27776,7760
resnet50,IDC,1,KLF5,0.7916791462635822,27776,7760
resnet50,IDC,1,KRT14,0.41896339668522053,27776,7760
resnet50,IDC,1,KRT5,0.42495461837416965,27776,7760
resnet50,IDC,1,KRT6B,0.4208577642775778,27776,7760
resnet50,IDC,1,MMP1,0.1744479052550244,27776,7760
resnet50,IDC,1,MMP12,0.14055236979151914,27776,7760
resnet50,IDC,1,MS4A1,0.593969647335069,27776,7760
resnet50,IDC,1,MUC6,-0.2994593038917116,27776,7760
resnet50,IDC,1,MYBPC1,0.38323023982480375,27776,7760
resnet50,IDC,1,MYH11,0.4280777359058,27776,7760
resnet50,IDC,1,MYLK,0.4961499115092743,27776,7760
resnet50,IDC,1,OPRPN,0.21915131063159393,27776,7760
resnet50,IDC,1,OXTR,0.5676799903755888,27776,7760
resnet50,IDC,1,PIGR,0.44754811950841916,27776,7760
resnet50,IDC,1,PTGDS,0.45154380003257744,27776,7760
resnet50,IDC,1,PTN,0.3230316176312175,27776,7760
resnet50,IDC,1,PTPRC,0.7718796880651473,27776,7760
resnet50,IDC,1,SCD,0.7078118197267491,27776,7760
resnet50,IDC,1,SCGB2A1,0.3191710009867532,27776,7760
resnet50,IDC,1,SERHL2,0.632916392219112,27776,7760
resnet50,IDC,1,SERPINA3,0.6847880710281027,27776,7760
resnet50,IDC,1,SFRP1,0.23974844669464568,27776,7760
resnet50,IDC,1,SLAMF7,0.5874833453838867,27776,7760
resnet50,IDC,1,TACSTD2,0.8451761183411131,27776,7760
resnet50,IDC,1,TCL1A,0.3925476579769678,27776,7760
resnet50,IDC,1,TENT5C,0.4996748216557451,27776,7760
resnet50,IDC,1,TOP2A,0.6605041854262603,27776,7760
resnet50,IDC,1,TPSAB1,0.15497724329795845,27776,7760
resnet50,IDC,1,TRAC,0.5788924662836011,27776,7760
resnet50,IDC,1,VWF,0.29081723691984995,27776,7760
resnet50,IDC,2,ABCC11,0.6848515027095387,31526,4010
resnet50,IDC,2,ADH1B,0.3376117091117661,31526,4010
resnet50,IDC,2,ADIPOQ,0.6145301765098339,31526,4010
resnet50,IDC,2,ANKRD30A,0.5994728068768373,31526,4010
resnet50,IDC,2,AQP1,0.4263568924258074,31526,4010
resnet50,IDC,2,AQP3,0.17900889902884917,31526,4010
resnet50,IDC,2,CCR7,0.5740767200612303,31526,4010
resnet50,IDC,2,CD3E,0.6039791209154031,31526,4010
resnet50,IDC,2,CEACAM6,0.38089852992458517,31526,4010
resnet50,IDC,2,CEACAM8,0.5232048112015683,31526,4010
resnet50,IDC,2,CLIC6,0.1663790996843521,31526,4010
resnet50,IDC,2,CYTIP,0.6426696580845633,31526,4010
resnet50,IDC,2,DST,0.6838459337213546,31526,4010
resnet50,IDC,2,ERBB2,0.6350148091676323,31526,4010
resnet50,IDC,2,ESR1,0.5516814167939796,31526,4010
resnet50,IDC,2,FASN,0.763839955527025,31526,4010
resnet50,IDC,2,GATA3,0.7848813254585971,31526,4010
resnet50,IDC,2,IL2RG,0.6477582243186495,31526,4010
resnet50,IDC,2,IL7R,0.6318814537571968,31526,4010
resnet50,IDC,2,KIT,0.10193027659481324,31526,4010
resnet50,IDC,2,KLF5,0.7666150195506377,31526,4010
resnet50,IDC,2,KRT14,0.35468355539189517,31526,4010
resnet50,IDC,2,KRT5,0.3688178690672691,31526,4010
resnet50,IDC,2,KRT6B,0.2808527215014884,31526,4010
resnet50,IDC,2,MMP1,0.026021991943238152,31526,4010
resnet50,IDC,2,MMP12,0.15537430454914367,31526,4010
resnet50,IDC,2,MS4A1,0.5615606488389451,31526,4010
resnet50,IDC,2,MUC6,0.11802417300775614,31526,4010
resnet50,IDC,2,MYBPC1,0.3254465779963321,31526,4010
resnet50,IDC,2,MYH11,0.3545063505579514,31526,4010
resnet50,IDC,2,MYLK,0.38673366861797537,31526,4010
resnet50,IDC,2,OPRPN,0.05874565527595676,31526,4010
resnet50,IDC,2,OXTR,0.6443823779788271,31526,4010
resnet50,IDC,2,PIGR,0.32164287399881647,31526,4010
resnet50,IDC,2,PTGDS,0.44529568580447393,31526,4010
resnet50,IDC,2,PTN,0.3363137170468722,31526,4010
resnet50,IDC,2,PTPRC,0.6213898767850831,31526,4010
resnet50,IDC,2,SCD,0.7402286307259378,31526,4010
resnet50,IDC,2,SCGB2A1,0.4381938994582682,31526,4010
resnet50,IDC,2,SERHL2,0.6937692094750002,31526,4010
resnet50,IDC,2,SERPINA3,0.3390630881219983,31526,4010
resnet50,IDC,2,SFRP1,0.17956590382929544,31526,4010
resnet50,IDC,2,SLAMF7,0.5729248549162248,31526,4010
resnet50,IDC,2,TACSTD2,0.7926796045734423,31526,4010
resnet50,IDC,2,TCL1A,0.2324592808858388,31526,4010
resnet50,IDC,2,TENT5C,0.6643568464528046,31526,4010
resnet50,IDC,2,TOP2A,0.6342622273010877,31526,4010
resnet50,IDC,2,TPSAB1,-0.016274787067888038,31526,4010
resnet50,IDC,2,TRAC,0.5048431215129713,31526,4010
resnet50,IDC,2,VWF,0.3464764819443382,31526,4010
resnet50,IDC,3,ABCC11,0.49543567686523343,32531,3005
resnet50,IDC,3,ADH1B,0.32635993743159186,32531,3005
resnet50,IDC,3,ADIPOQ,0.5459224790711494,32531,3005
resnet50,IDC,3,ANKRD30A,0.4786417408513011,32531,3005
resnet50,IDC,3,AQP1,0.5269311801109001,32531,3005
resnet50,IDC,3,AQP3,0.5722079255651852,32531,3005
resnet50,IDC,3,CCR7,0.8178002976432962,32531,3005
resnet50,IDC,3,CD3E,0.8374505111664128,32531,3005
resnet50,IDC,3,CEACAM6,0.5248003001886307,32531,3005
resnet50,IDC,3,CEACAM8,0.2648220039045907,32531,3005
resnet50,IDC,3,CLIC6,0.4873760880267297,32531,3005
resnet50,IDC,3,CYTIP,0.82275442876536,32531,3005
resnet50,IDC,3,DST,0.6514002595040296,32531,3005
resnet50,IDC,3,ERBB2,0.680851056246783,32531,3005
resnet50,IDC,3,ESR1,0.32297993053539975,32531,3005
resnet50,IDC,3,FASN,0.6365946449771391,32531,3005
resnet50,IDC,3,GATA3,0.7473265554886706,32531,3005
resnet50,IDC,3,IL2RG,0.8310308985887667,32531,3005
resnet50,IDC,3,IL7R,0.8584527130640526,32531,3005
resnet50,IDC,3,KIT,0.2981324516071302,32531,3005
resnet50,IDC,3,KLF5,0.6137132308169572,32531,3005
resnet50,IDC,3,KRT14,0.2622572221145034,32531,3005
resnet50,IDC,3,KRT5,0.04280791987101512,32531,3005
resnet50,IDC,3,KRT6B,0.20201180805894164,32531,3005
resnet50,IDC,3,MMP1,0.38429212711630334,32531,3005
resnet50,IDC,3,MMP12,0.3265760590442806,32531,3005
resnet50,IDC,3,MS4A1,0.7353103015763515,32531,3005
resnet50,IDC,3,MUC6,-0.2843326284052682,32531,3005
resnet50,IDC,3,MYBPC1,0.3471497019465408,32531,3005
resnet50,IDC,3,MYH11,0.4879262792186634,32531,3005
resnet50,IDC,3,MYLK,0.6179118518190156,32531,3005
resnet50,IDC,3,OPRPN,0.28416023722932326,32531,3005
resnet50,IDC,3,OXTR,0.49925944270168887,32531,3005
resnet50,IDC,3,PIGR,0.34553336007105145,32531,3005
resnet50,IDC,3,PTGDS,0.6957233399074457,32531,3005
resnet50,IDC,3,PTN,0.35238233747334713,32531,3005
resnet50,IDC,3,PTPRC,0.8509421420570495,32531,3005
resnet50,IDC,3,SCD,0.6161360280318914,32531,3005
resnet50,IDC,3,SCGB2A1,0.3459775919221963,32531,3005
resnet50,IDC,3,SERHL2,0.6021760421016865,32531,3005
resnet50,IDC,3,SERPINA3,0.546121141546687,32531,3005
resnet50,IDC,3,SFRP1,0.3159813098510765,32531,3005
resnet50,IDC,3,SLAMF7,0.7571614410017039,32531,3005
resnet50,IDC,3,TACSTD2,0.7318698850770518,32531,3005
resnet50,IDC,3,TCL1A,0.6734313671323119,32531,3005
resnet50,IDC,3,TENT5C,0.6590740745084858,32531,3005
resnet50,IDC,3,TOP2A,0.7081856630085273,32531,3005
resnet50,IDC,3,TPSAB1,0.13842198629824742,32531,3005
resnet50,IDC,3,TRAC,0.8483990228928021,32531,3005
resnet50,IDC,3,VWF,0.4720668193338397,32531,3005
resnet50,LUNG,0,ACE2,0.4292411362701091,1944,3262
resnet50,LUNG,0,ALDH1A3,0.695858629820485,1944,3262
resnet50,LUNG,0,BBOX1,0.20395056439735937,1944,3262
resnet50,LUNG,0,CAPN8,0.6075882873877478,1944,3262
resnet50,LUNG,0,CCL19,0.4786254050750692,1944,3262
resnet50,LUNG,0,CCR7,0.6102230928795835,1944,3262
resnet50,LUNG,0,CD163,0.6337338616655267,1944,3262
resnet50,LUNG,0,CD19,0.6059248352979028,1944,3262
resnet50,LUNG,0,CD1A,0.2494417201436357,1944,3262
resnet50,LUNG,0,CD2,0.7521702276162676,1944,3262
resnet50,LUNG,0,CD274,0.5132208616467706,1944,3262
resnet50,LUNG,0,CD79A,0.5974582657778487,1944,3262
resnet50,LUNG,0,CDK1,0.6217718085951169,1944,3262
resnet50,LUNG,0,CNN1,0.43612874480448677,1944,3262
resnet50,LUNG,0,COL5A2,0.6411235327607009,1944,3262
resnet50,LUNG,0,CTSG,0.2732315658904525,1944,3262
resnet50,LUNG,0,CTSK,0.7457687418497352,1944,3262
resnet50,LUNG,0,CXCL10,0.33363694798117427,1944,3262
resnet50,LUNG,0,CXCL9,0.32932113378543143,1944,3262
resnet50,LUNG,0,CXCR4,0.7205168088762279,1944,3262
resnet50,LUNG,0,CYP2A7,0.30173626083186866,1944,3262
resnet50,LUNG,0,DMBT1,0.3046790303617258,1944,3262
resnet50,LUNG,0,DNAAF1,0.3075869159916227,1944,3262
resnet50,LUNG,0,FCER1A,0.28678780093575923,1944,3262
resnet50,LUNG,0,FGFBP1,0.4872065923126438,1944,3262
resnet50,LUNG,0,GPRC5A,0.5934952658422397,1944,3262
resnet50,LUNG,0,INMT,0.16108435642256846,1944,3262
resnet50,LUNG,0,LIF,0.5313314930717855,1944,3262
resnet50,LUNG,0,MALL,0.6049201995236987,1944,3262
resnet50,LUNG,0,MARCO,0.3361198419141315,1944,3262
resnet50,LUNG,0,MCEMP1,0.3842682254146515,1944,3262
resnet50,LUNG,0,MEDAG,0.44054056650374573,1944,3262
resnet50,LUNG,0,MET,0.7337835491219233,1944,3262
resnet50,LUNG,0,MKI67,0.571742592520513,1944,3262
resnet50,LUNG,0,MS4A1,0.674881127131659,1944,3262
resnet50,LUNG,0,MZB1,0.5878255551553552,1944,3262
resnet50,LUNG,0,OGN,0.4471653950975885,1944,3262
resnet50,LUNG,0,PCSK2,0.29627044367582633,1944,3262
resnet50,LUNG,0,PECAM1,0.7253868504846359,1944,3262
resnet50,LUNG,0,PLA2G7,0.6511280958960795,1944,3262
resnet50,LUNG,0,PTPRC,0.8137820807671964,1944,3262
resnet50,LUNG,0,SERPINB2,0.22039289695135475,1944,3262
resnet50,LUNG,0,SNCG,0.11069409905460088,1944,3262
resnet50,LUNG,0,SNTN,0.47059944403290466,1944,3262
resnet50,LUNG,0,SOX2,0.3501617467241198,1944,3262
resnet50,LUNG,0,SPIB,0.5669821157487952,1944,3262
resnet50,LUNG,0,SRPX,0.42111299949268455,1944,3262
resnet50,LUNG,0,TCL1A,0.38138099234384043,1944,3262
resnet50,LUNG,0,TOP2A,0.5826771220127555,1944,3262
resnet50,LUNG,0,UBE2C,0.4427934809341614,1944,3262
resnet50,LUNG,1,ACE2,0.7655482956266482,3262,1944
resnet50,LUNG,1,ALDH1A3,0.6651309492276877,3262,1944
resnet50,LUNG,1,BBOX1,0.2527143995392092,3262,1944
resnet50,LUNG,1,CAPN8,0.8630224300457088,3262,1944
resnet50,LUNG,1,CCL19,0.510356148247423,3262,1944
resnet50,LUNG,1,CCR7,0.6288874949925357,3262,1944
resnet50,LUNG,1,CD163,0.5688078941327595,3262,1944
resnet50,LUNG,1,CD19,0.5543660170030349,3262,1944
resnet50,LUNG,1,CD1A,0.4472618582429434,3262,1944
resnet50,LUNG,1,CD2,0.5884783498303053,3262,1944
resnet50,LUNG,1,CD274,0.253428431602836,3262,1944
resnet50,LUNG,1,CD79A,0.5190995036311905,3262,1944
resnet50,LUNG,1,CDK1,0.7784145231606326,3262,1944
resnet50,LUNG,1,CNN1,0.5020622037632515,3262,1944
resnet50,LUNG,1,COL5A2,0.7007681433691049,3262,1944
resnet50,LUNG,1,CTSG,0.17506128506778426,3262,1944
resnet50,LUNG,1,CTSK,0.6313312797240056,3262,1944
resnet50,LUNG,1,CXCL10,0.4459556805032546,3262,1944
resnet50,LUNG,1,CXCL9,0.45683494214877063,3262,1944
resnet50,LUNG,1,CXCR4,0.7297637441274847,3262,1944
resnet50,LUNG,1,CYP2A7,0.42212670629266863,3262,1944
resnet50,LUNG,1,DMBT1,0.18709282285289539,3262,1944
resnet50,LUNG,1,DNAAF1,0.4604866303457848,3262,1944
resnet50,LUNG,1,FCER1A,0.3971773455934607,3262,1944
resnet50,LUNG,1,FGFBP1,0.4247393581173794,3262,1944
resnet50,LUNG,1,GPRC5A,0.7913532618443083,3262,1944
resnet50,LUNG,1,INMT,0.14250763781576847,3262,1944
resnet50,LUNG,1,LIF,0.48378209937237293,3262,1944
resnet50,LUNG,1,MALL,0.8404579847114435,3262,1944
resnet50,LUNG,1,MARCO,0.23669903789161092,3262,1944
resnet50,LUNG,1,MCEMP1,0.23465603548663422,3262,1944
resnet50,LUNG,1,MEDAG,0.16714345295411062,3262,1944
resnet50,LUNG,1,MET,0.7667015975189674,3262,1944
resnet50,LUNG,1,MKI67,0.6927184624874847,3262,1944
resnet50,LUNG,1,MS4A1,0.5083920218828036,3262,1944
resnet50,LUNG,1,MZB1,0.5803907247007719,3262,1944
resnet50,LUNG,1,OGN,0.34972849594431643,3262,1944
resnet50,LUNG,1,PCSK2,0.4788103006227406,3262,1944
resnet50,LUNG,1,PECAM1,0.6766197793747064,3262,1944
resnet50,LUNG,1,PLA2G7,0.5186976731188297,3262,1944
resnet50,LUNG,1,PTPRC,0.7553366447858957,3262,1944
resnet50,LUNG,1,SERPINB2,0.2191525011490714,3262,1944
resnet50,LUNG,1,SNCG,0.14644751696561528,3262,1944
resnet50,LUNG,1,SNTN,0.6553766444331789,3262,1944
resnet50,LUNG,1,SOX2,0.4256551209978746,3262,1944
resnet50,LUNG,1,SPIB,0.5707499459324996,3262,1944
resnet50,LUNG,1,SRPX,0.36139811677240413,3262,1944
resnet50,LUNG,1,TCL1A,0.3017401596085492,3262,1944
resnet50,LUNG,1,TOP2A,0.7463009299343478,3262,1944
resnet50,LUNG,1,UBE2C,0.6309295501809354,3262,1944
resnet50,LYMPH_IDC,0,AAMDC,0.29537704270000786,14972,4992
resnet50,LYMPH_IDC,0,AKR1E2,0.2866987999923471,14972,4992
resnet50,LYMPH_IDC,0,ANKS1B,0.571221028164006,14972,4992
resnet50,LYMPH_IDC,0,ANO8,0.3790154734067944,14972,4992
resnet50,LYMPH_IDC,0,AREG,0.15518721822960294,14972,4992
resnet50,LYMPH_IDC,0,CCL28,0.4800937940553621,14972,4992
resnet50,LYMPH_IDC,0,CCNO,0.27207999785062703,14972,4992
resnet50,LYMPH_IDC,0,CD22,0.5828745183519657,14972,4992
resnet50,LYMPH_IDC,0,CD72,0.5701725556990604,14972,4992
resnet50,LYMPH_IDC,0,CLNS1A,0.14942949853205245,14972,4992
resnet50,LYMPH_IDC,0,CROT,0.20422518050493413,14972,4992
resnet50,LYMPH_IDC,0,CSTA,0.05865045276274203,14972,4992
resnet50,LYMPH_IDC,0,CXCL10,0.3317930807907805,14972,4992
resnet50,LYMPH_IDC,0,CXCL11,0.258392564341559,14972,4992
resnet50,LYMPH_IDC,0,CYP4Z1,0.5728087470109415,14972,4992
resnet50,LYMPH_IDC,0,DAPK1,0.27091087504050904,14972,4992
resnet50,LYMPH_IDC,0,EPHB3,0.15529273732294321,14972,4992
resnet50,LYMPH_IDC,0,FABP4,0.6275083236483716,14972,4992
resnet50,LYMPH_IDC,0,GTPBP3,0.28145969589180025,14972,4992
resnet50,LYMPH_IDC,0,HAAO,0.11959208746761558,14972,4992
resnet50,LYMPH_IDC,0,HAUS8,0.2589058026028932,14972,4992
resnet50,LYMPH_IDC,0,IFI44L,0.24597242934905905,14972,4992
resnet50,LYMPH_IDC,0,IFIT2,0.14183051256293705,14972,4992
resnet50,LYMPH_IDC,0,IGHV3-11,0.385713612983584,14972,4992
resnet50,LYMPH_IDC,0,IGHV6-1,0.08050378574475987,14972,4992
resnet50,LYMPH_IDC,0,IGLV9-49,0.22053763901017864,14972,4992
resnet50,LYMPH_IDC,0,MAPK8IP2,0.3112696203182713,14972,4992
resnet50,LYMPH_IDC,0,MX1,0.2851242664011413,14972,4992
resnet50,LYMPH_IDC,0,MX2,0.34248490767303186,14972,4992
resnet50,LYMPH_IDC,0,MYH11,0.20847969522524368,14972,4992
resnet50,LYMPH_IDC,0,NARS2,0.28491820704811205,14972,4992
resnet50,LYMPH_IDC,0,NUDT1,0.20536772489322358,14972,4992
resnet50,LYMPH_IDC,0,OASL,0.17005344690939903,14972,4992
resnet50,LYMPH_IDC,0,PARD6B,0.27617865099580413,14972,4992
resnet50,LYMPH_IDC,0,PATZ1,0.3401432590745768,14972,4992
resnet50,LYMPH_IDC,0,PDZK1IP1,0.34227841312596696,14972,4992
resnet50,LYMPH_IDC,0,POLD3,0.34802139592631576,14972,4992
resnet50,LYMPH_IDC,0,PTRH2,0.3724570663194896,14972,4992
resnet50,LYMPH_IDC,0,QSOX1,0.32283341214704653,14972,4992
resnet50,LYMPH_IDC,0,RAB38,0.39455987933327297,14972,4992
resnet50,LYMPH_IDC,0,RSAD2,0.1271839728807316,14972,4992
resnet50,LYMPH_IDC,0,RSF1,0.4344352654019192,14972,4992
resnet50,LYMPH_IDC,0,SCRN1,0.28150240557888184,14972,4992
resnet50,LYMPH_IDC,0,SERPINI1,0.22092304840356736,14972,4992
resnet50,LYMPH_IDC,0,SHANK2,0.4259908311816015,14972,4992
resnet50,LYMPH_IDC,0,SNCG,0.08029464755813996,14972,4992
resnet50,LYMPH_IDC,0,SPP1,0.016308536246416847,14972,4992
