task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
READ,shipped,hoptimus0,donor,abs,READ_specimen1,-1,0,slide,ZEN48,0.8990272536687631,2.0714998294823714,2.8825424231248986,0.043178197064989515,0.05779454926624738,2385,50
READ,shipped,hoptimus0,donor,abs,READ_specimen1,-1,0,slide,ZEN49,0.8929369042215162,2.0714998294823763,2.9112992688444668,0.04453926463912846,0.06252383113935543,2203,50
READ,shipped,hoptimus0,donor,abs,READ_specimen7,-1,0,slide,ZEN36,0.7376581904198699,1.2919095542832832,3.8960690461419825,0.23515079834417507,0.027191011235955055,1691,50
READ,shipped,hoptimus0,donor,abs,READ_specimen7,-1,0,slide,ZEN40,0.7941447368421052,1.291909554283281,2.6515822937205034,0.1276127819548872,0.07824248120300752,2128,50
READ,shipped,hoptimus0,donor,scaled,READ_specimen1,-1,0,slide,ZEN48,0.888335429769392,23.26094392443909,24.17824583513413,0.08630607966457023,0.025358490566037735,2385,50
READ,shipped,hoptimus0,donor,scaled,READ_specimen1,-1,0,slide,ZEN49,0.9029323649568769,24.88310691624458,25.731268114759317,0.07499773036768044,0.022069904675442578,2203,50
READ,shipped,hoptimus0,donor,scaled,READ_specimen7,-1,0,slide,ZEN36,0.8164636309875813,4.495970535400083,6.3198525108390164,0.1681017149615612,0.015434654050857482,1691,50
READ,shipped,hoptimus0,donor,scaled,READ_specimen7,-1,0,slide,ZEN40,0.7887218045112782,4.40877600927899,5.967996286773082,0.13121240601503759,0.08006578947368422,2128,50
READ,shipped,hoptimus0,patient,abs,0,-1,0,slide,ZEN48,0.8990272536687631,2.0714998294823714,2.8825424231248986,0.043178197064989515,0.05779454926624738,2385,50
READ,shipped,hoptimus0,patient,abs,0,-1,0,slide,ZEN49,0.8929369042215162,2.0714998294823763,2.9112992688444668,0.04453926463912846,0.06252383113935543,2203,50
