task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT1,0.8978260869565218,1.6032741886113784,2.0439764293102827,0.05239130434782609,0.04978260869565218,276,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT10,0.8244680851063829,1.6032741886113784,2.685997108439614,0.11774468085106383,0.05778723404255319,470,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT11,0.814034090909091,1.6032741886113786,2.7044894797873242,0.10494318181818181,0.08102272727272726,352,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT12,0.864574780058651,1.6032741886113786,2.2497989066691955,0.06469208211143694,0.07073313782991203,341,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT13,0.9011050724637681,1.6032741886113744,2.0181770581433205,0.0676268115942029,0.03126811594202898,1104,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT14,0.9386225402504472,1.6032741886113744,1.8252356319934253,0.04976744186046512,0.011610017889087656,1118,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT15,0.9237650844730492,1.6032741886113728,1.9047832299216094,0.05613837489943685,0.02009654062751408,1243,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT16,0.931108280254777,1.6032741886113764,1.8783146466126386,0.05717197452229299,0.011719745222929935,785,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT17,0.9509942857142858,1.6032741886113757,1.7916856248687794,0.04176,0.007245714285714285,875,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT18,0.8881855166802278,1.6032741886113728,2.1259588588610225,0.07589910496338487,0.035915378356387306,1229,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT19,0.9583892617449665,1.6032741886113735,1.7573775546156036,0.035671140939597314,0.005939597315436241,1192,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT2,0.8840888888888888,1.6032741886113777,2.126582046784422,0.06764444444444444,0.04826666666666666,675,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT20,0.9528978224455611,1.6032741886113735,1.8069913859456717,0.04202680067001675,0.005075376884422111,1194,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT21,0.904696223316913,1.6032741886113733,1.9918692212556648,0.06538587848932677,0.029917898193760263,1218,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT22,0.9110330578512397,1.6032741886113753,1.9500694571737713,0.06272727272727273,0.026239669421487605,968,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT23,0.8783578219533276,1.6032741886113737,2.0906404200537896,0.07099394987035437,0.05064822817631806,1157,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT24,0.9114785651793526,1.603274188611374,2.040670076286751,0.0668941382327209,0.021627296587926507,1143,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT3,0.9071541501976285,1.603274188611378,1.965215508720398,0.05490118577075099,0.03794466403162055,506,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT4,0.9102702702702703,1.6032741886113786,1.9645072257339518,0.031051051051051052,0.05867867867867868,333,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT5,0.7012541254125412,1.6032741886113786,3.6634060368472308,0.26435643564356437,0.03438943894389439,303,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT6,0.8523155216284987,1.6032741886113786,2.3497734020926226,0.07877862595419848,0.0689058524173028,393,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT7,0.860957264957265,1.603274188611378,2.254002153738046,0.08437606837606838,0.05466666666666667,585,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT8,0.7929166666666667,1.603274188611378,2.7646644597920362,0.12716666666666668,0.07991666666666668,480,50
CCRCC,shipped,uni_v2,random,abs,0,0,0,spot,INT9,0.8643619489559164,1.6032741886113784,2.265298019358711,0.06779582366589328,0.06784222737819025,431,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT1,0.900383141762452,1.5981841320592813,2.016363867488115,0.047126436781609195,0.0524904214559387,261,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT10,0.8264694280078895,1.598184132059282,2.669442461352694,0.1208284023668639,0.05270216962524655,507,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT11,0.8194827586206896,1.5981841320592816,2.6105106168314505,0.09913793103448276,0.08137931034482758,348,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT12,0.8692520775623268,1.5981841320592816,2.188110856817092,0.06515235457063712,0.06559556786703602,361,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT13,0.8980909901873327,1.5981841320592787,2.0177337587792503,0.07015165031222123,0.03175735950044603,1121,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT14,0.9393301435406698,1.5981841320592793,1.8171461431164788,0.049607655502392344,0.011062200956937798,1045,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT15,0.925136,1.598184132059278,1.892198618243247,0.054752,0.020112,1250,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT16,0.9278005115089515,1.598184132059281,1.8884585990507663,0.06063938618925831,0.011560102301790281,782,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT17,0.949965947786606,1.5981841320592804,1.7961253286264411,0.04258796821793417,0.007446083995459704,881,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT18,0.8881157024793389,1.5981841320592785,2.1110754903656335,0.07264462809917355,0.03923966942148761,1210,50
CCRCC,shipped,uni_v2,random,abs,0,1,0,spot,INT19,0.9558424140821458,1.5981841320592785,1.7663338752757323,0.038088851634534786,0.006068734283319363,1193,50
