task,label_set,encoder,design,score,subset,gene_subset,method,source,n_folds,n_genes,is_conformal,alpha_nominal,coverage_nominal,coverage_sd_nominal,width_mean_nominal,width_median_nominal,frac_infinite_nominal,target_coverage,n_grid_levels,matched_in_range,matched_uses_test_labels,width_mean_at_target,width_median_at_target,alpha_at_target,subset_difference_list,oracle_width_ratio_to_abs,abs_half_width_mean,b_s_over_sy_mean,width_is_half_width
HCC,shipped,resnet50,patient,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.7430285366767536,0.07205638116385703,1.3632519840420667,1.2796439167797018,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,patient,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.7845162142783435,0.026287399691989587,4.0890579069187485,2.1159275131073736,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,patient,scaled,full,all,scaled,A4a,2,50,True,0.1,0.7511665522416079,0.06449255445225206,2.641793412244813,1.9869110824542953,0.0,0.9,7,True,True,46.240780508347314,13.950433072222998,0.025246511299097586,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,patient,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.7115458930161874,0.049324977074907024,3.7971178605681453,2.1973367868123836,0.0,0.9,7,True,True,61.77717589630855,22.082446108510286,0.021282617167828026,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,patient,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.7844732810823963,0.02634811639997398,4.078317520318986,2.1159275131073736,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,patient,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.7506444008068014,0.06505745298763445,2.626862321161586,1.98701195868077,0.0,0.9,7,True,True,45.967747024170464,13.881025435680352,0.02523940167032747,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,patient,scaled_clip,nb_matched,all,scaled_clip,A4a,2,16,True,0.1,0.710314152951843,0.05092278877485147,3.7758421003883584,2.1973367868123836,0.0,0.9,7,True,True,61.482488530448066,22.066543036615467,0.021276525755121557,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,random,abs,cqr_matched,all,abs,A4a,2,6,True,0.1,0.9057880155823794,0.0014119933612075134,1.460925749013314,1.4697650546421186,0.0,0.9,7,True,True,1.435517898253596,1.4425704476066323,0.10654954333223768,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,random,abs,full,all,abs,A4a,2,50,True,0.1,0.9031657999022847,0.0025111760427788004,1.6111424089930815,1.4834678143100146,0.0,0.9,7,True,True,1.5967913202705322,1.47069025705776,0.1032500122530385,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,random,abs,nb_matched,all,abs,A4a,2,16,True,0.1,0.9036944397828306,0.0030003553933518104,1.6566055511741076,1.5647898383669023,0.0,0.9,7,True,True,1.6388134529486051,1.547948399139875,0.10377254214364641,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,random,cqr,cqr_matched,every_kth_6,cqr,A4a,2,6,True,0.1,0.9069785756505319,0.011008575805316844,1.3128896551540117,1.2946927137365685,0.0,0.9,7,True,True,1.2623106789668819,1.2466616990094863,0.1076653630340496,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,random,cqr,full,every_kth_6,cqr,A4a,2,6,True,0.1,0.9069785756505319,0.011008575805316844,1.3128896551540117,1.2946927137365685,0.0,0.9,7,True,True,1.2623106789668819,1.2466616990094863,0.1076653630340496,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,random,nb,cqr_matched,every_kth_16,nb,A4a,2,6,False,0.1,0.81901170860582,0.005960638614457461,0.8621661949445865,0.6931471805599453,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,random,nb,full,every_kth_16,nb,A4a,2,16,False,0.1,0.8098801707103395,0.0036080425660467777,0.9787762495903749,1.0986122886681096,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,random,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.8098801707103395,0.0036080425660467777,0.9787762495903749,1.0986122886681096,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,random,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.912129948542165,0.004277428411309535,1.2086396124283838,1.0986122886681096,0.0,0.9,7,True,True,1.1631903300399105,1.0986122886681096,0.11805264176224144,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,random,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.9114616587510946,0.0037850453618355506,1.3966684938781635,1.3862943611198906,0.0,0.9,7,True,True,1.349139841510622,1.2965770993420282,0.1155931269914117,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,random,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.9114616587510946,0.0037850453618355506,1.3966684938781635,1.3862943611198906,0.0,0.9,7,True,True,1.349139841510622,1.2965770993420282,0.1155931269914117,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,random,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.9028936528780931,0.004768499737375793,1.82716626944773,1.8049245973609758,0.0,0.9,7,True,True,1.7982207838479032,1.7774973060120138,0.10291551137151536,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,random,scaled,full,all,scaled,A4a,2,50,True,0.1,0.9002667239996367,0.004339950742099597,2.101427176479177,1.9792216885448277,0.0,0.9,7,True,True,2.0983236304108823,1.9764610741853932,0.10027495728702662,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,random,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.9010772650118387,0.005913269018617127,2.326912100214428,2.1174615292579824,0.0,0.9,7,True,True,2.3111841059210776,2.105405607974138,0.10112237673347649,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,resnet50,random,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.9028936528780931,0.004768499737375793,1.826506322950858,1.8049245973609758,0.0,0.9,7,True,True,1.7976323412554591,1.777546229420106,0.10291345179772761,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,resnet50,random,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.900249946188103,0.00435838324962128,2.096955474233945,1.9794942180243722,0.0,0.9,7,True,True,2.094053104473816,1.97690570024927,0.10025795120282414,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,resnet50,random,scaled_clip,nb_matched,all,scaled_clip,A4a,2,16,True,0.1,0.9011095994661291,0.005916669911840464,2.3240812151385426,2.1181750843102205,0.0,0.9,7,True,True,2.307922170926921,2.1057677630059186,0.10115429469555232,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,donor,abs,cqr_matched,all,abs,A4a,2,6,True,0.1,0.8130277784441466,0.06514641590645064,1.4683947936269717,1.5536362538081585,0.0,0.9,7,True,True,1.981935392407901,2.0294153005951263,0.04142811698625006,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,donor,abs,full,all,abs,A4a,2,50,True,0.1,0.7625636764980829,0.0587793368110459,1.5527343439040455,1.482501694575711,0.0,0.9,7,True,True,2.4273817150027535,2.2738292429641174,0.02048511602636798,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,donor,abs,nb_matched,all,abs,A4a,2,16,True,0.1,0.6741379209404711,0.053921037532504344,1.5684453619131578,1.5614381530972343,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,donor,cqr,cqr_matched,every_kth_6,cqr,A4a,2,6,True,0.1,0.8333894987116233,0.08213099277119018,1.3705582723994265,1.331853633239755,0.0,0.9,7,True,True,2.0573753812938693,1.9828633901856745,0.042179474859387826,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,donor,cqr,full,every_kth_6,cqr,A4a,2,6,True,0.1,0.8333894987116233,0.08213099277119018,1.3705582723994265,1.331853633239755,0.0,0.9,7,True,True,2.0573753812938693,1.9828633901856745,0.042179474859387826,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,donor,nb,cqr_matched,every_kth_16,nb,A4a,2,6,False,0.1,0.7677073254503797,0.06815820695080228,0.8062172374590477,0.6931471805599453,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,donor,nb,full,every_kth_16,nb,A4a,2,16,False,0.1,0.6301765701459882,0.07405870637711685,0.9020094692342928,0.8958797346140276,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,donor,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.6301765701459882,0.07405870637711685,0.9020094692342928,0.8958797346140276,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,donor,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.8701091854953957,0.06821017291373374,1.259085283980513,1.2424533248940002,0.0,0.9,7,True,True,1.4183614140969723,1.3412906008668062,0.05782178741093219,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,donor,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.7441968741206311,0.0843419301165937,1.3633176366359903,1.3168345086654034,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,donor,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.7441968741206311,0.0843419301165937,1.3633176366359903,1.3168345086654034,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,donor,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.8254211356220631,0.0069040416679011195,2.843303534071146,2.0458929372918737,0.0,0.9,7,True,True,14.449651237457434,3.8759810050566834,0.05334621628447792,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,donor,scaled,full,all,scaled,A4a,2,50,True,0.1,0.7681895830929646,0.031491988675254635,3.6269651259945164,2.0271708221035643,0.0,0.9,7,True,True,36.833541433300596,9.085928333635808,0.03244495070369955,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,donor,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.7394341238181946,0.05252710723805044,4.8379295840303564,2.2796009174515324,0.0,0.9,7,True,True,47.90235957124081,13.90880556935342,0.029298995867454075,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,donor,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.8254211356220631,0.0069040416679011195,2.837027116228903,2.0458929372918737,0.0,0.9,7,True,True,14.438286690713602,3.8759810050566834,0.05334621628447792,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,donor,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.7680486761534752,0.03154522722161571,3.609030183525545,2.0274056886185883,0.0,0.9,7,True,True,36.64773272869894,8.942861021144667,0.03244523084375674,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,donor,scaled_clip,nb_matched,all,scaled_clip,A4a,2,16,True,0.1,0.739097045872454,0.05292950159167856,4.8031576333013435,2.2796009174515324,0.0,0.9,7,True,True,47.41192015627433,13.814281574731712,0.029298441519312497,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,patient,abs,cqr_matched,all,abs,A4a,2,6,True,0.1,0.8221506351637915,0.0018498805788742128,1.4961352892403788,1.5332622235355302,0.0,0.9,7,True,True,1.9066015810660317,1.879873734879269,0.05034580767180723,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,patient,abs,full,all,abs,A4a,2,50,True,0.1,0.766837803907054,0.041376017793132276,1.5794775079480956,1.5099244064270214,0.0,0.9,7,True,True,2.4518073288893762,2.32197718369303,0.02222125948269217,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,patient,abs,nb_matched,all,abs,A4a,2,16,True,0.1,0.6797315499588183,0.03854169429386724,1.5939368006028325,1.5347182990950712,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,patient,cqr,cqr_matched,every_kth_6,cqr,A4a,2,6,True,0.1,0.8787451359830445,0.018231302243809498,1.512598168209297,1.4754072390877988,0.0,0.9,7,True,True,1.754644889575036,1.6947477479612534,0.07687191056860038,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,patient,cqr,full,every_kth_6,cqr,A4a,2,6,True,0.1,0.8787451359830445,0.018231302243809498,1.512598168209297,1.4754072390877988,0.0,0.9,7,True,True,1.754644889575036,1.6947477479612534,0.07687191056860038,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,patient,nb,cqr_matched,every_kth_16,nb,A4a,2,6,False,0.1,0.762753729476314,0.07212781416062178,0.7987360580391138,0.8958797346140275,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,patient,nb,full,every_kth_16,nb,A4a,2,16,False,0.1,0.6352008107424758,0.06959323790104192,0.8831925377589925,0.8958797346140276,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,patient,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.6352008107424758,0.06959323790104192,0.8831925377589925,0.8958797346140276,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,patient,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.8660457060521145,0.04396274690854295,1.2306107373578095,1.0986122886681098,0.0,0.9,7,True,True,1.393649390946941,1.3862943611198906,0.06139333071347833,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,patient,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.7421696609476984,0.07014086820072576,1.3249760064054943,1.2424533248940002,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,patient,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.7421696609476984,0.07014086820072576,1.3249760064054943,1.2424533248940002,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,patient,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.8563812246946412,0.04109497966508198,2.807360378465484,2.2509941061602734,0.0,0.9,7,True,True,6.731465637953956,3.3517792688816184,0.06750609426867173,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,patient,scaled,full,all,scaled,A4a,2,50,True,0.1,0.760137013822014,0.03877306343314973,2.6455285314904615,1.8989833203118713,0.0,0.9,7,True,True,25.402894727529105,7.099160975901144,0.03112024010145358,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
HCC,shipped,uni_v2,patient,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.721510418868064,0.04616487025329046,2.9452578218379677,2.1341812570493306,0.0,0.9,7,True,True,39.1898932174729,11.283652530696447,0.026630821862258607,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
HCC,shipped,uni_v2,patient,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.8563013365836905,0.041103434231071774,2.7846498507735014,2.2509941061602734,0.0,0.9,7,True,True,6.69632686296644,3.3427674538045844,0.06750609426867173,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
HCC,shipped,uni_v2,patient,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.7601329051817989,0.03868629247090415,2.6332827374451018,1.8995062983228153,0.0,0.9,7,True,True,25.265663777428927,7.065725223366316,0.03112674784530991,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
