encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,slide,n_test,n_genes,slide_ge_min_spots,K,calibration_unit_class,alpha,w_hat_abs_mean,w_star_recentred_mean,ratio_sum,ratio_n,ratio_mean,ratio_median,coverage_abs,coverage_recentred,b_s_mean,b_s_abs_mean,s_y_mean,b_s_over_sy_mean,_source
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT19,713,50,True,12693,spot,0.1,0.8027176287789959,0.623147858495846,38.720737724451496,50,0.77441475448903,0.7641763898834301,0.960476858345021,0.8996914446002806,-0.0230125321053419,0.0236303501761224,0.3791652592078265,0.0644096913727357,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT2,367,50,True,12693,spot,0.1,0.8027176287789959,0.7858929968209621,48.801911786317106,50,0.976038235726342,0.9902118792886008,0.8967302452316076,0.900708446866485,-0.0028853554721331,0.0602073094345294,0.4879924103103462,0.1243663649745882,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT20,733,50,True,12693,spot,0.1,0.8027176287789959,0.6394019896125875,39.742567580378186,50,0.7948513516075637,0.7842571628817204,0.9496589358799452,0.8996452933151433,-0.0097033228969729,0.0222005936474282,0.3879339317717589,0.0558080878343081,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT21,746,50,True,12693,spot,0.1,0.8027176287789959,0.7841228649296431,48.90989182080064,50,0.9781978364160128,0.9830514708341734,0.903029490616622,0.900107238605898,0.0077651200188986,0.0282461161789699,0.5608076543489586,0.0488112338238172,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT22,559,50,True,12693,spot,0.1,0.8027176287789959,0.7631521995683116,47.52914938903467,50,0.9505829877806934,0.9528829851493644,0.9081574239713774,0.9006440071556352,-0.0035118122300978,0.0225019079213819,0.5114243593501165,0.0441994589542785,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT23,679,50,True,12693,spot,0.1,0.8027176287789959,0.8356693874812074,52.2598230211207,50,1.045196460422414,1.0519941251932774,0.8683652430044182,0.9005301914580265,0.0113850520323423,0.0243717058655846,0.5389979695334937,0.0449726245973644,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT24,654,50,True,12693,spot,0.1,0.8027176287789959,0.7778446787353402,48.303831695401946,50,0.9660766339080388,0.936588506269992,0.9040978593272172,0.899908256880734,0.0118869121566362,0.026857403669712,0.5379143427906073,0.0462660116383464,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT3,301,50,True,12693,spot,0.1,0.8027176287789959,0.7565444328694193,47.0309746362887,50,0.940619492725774,0.935035766914389,0.904717607973422,0.8984717607973423,-0.0986557343546921,0.1046647298770466,0.4795696442471531,0.2455510203903043,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT4,197,50,True,12693,spot,0.1,0.8027176287789959,0.6884988586290042,42.67222683212902,50,0.8534445366425804,0.8310342854321792,0.9083248730964468,0.901015228426396,-0.2268810838873146,0.2268810838873146,0.3771050549960646,0.6457459669816482,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT5,171,50,True,12693,spot,0.1,0.8027176287789959,0.927599779800248,58.39740360719683,50,1.1679480721439366,1.1091212188922368,0.6763742690058479,0.8975438596491228,0.4564499658189777,0.4589104989861413,0.7441920035863012,0.6101418735973325,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT6,253,50,True,12693,spot,0.1,0.8027176287789959,0.8920301747816218,55.435264876139165,50,1.1087052975227834,1.0940509416061532,0.8471936758893281,0.8991304347826086,-0.0373130576289549,0.0606515409333821,0.5865197321234507,0.1167934779779709,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT7,378,50,True,12693,spot,0.1,0.8027176287789959,0.8537589726675074,53.16000928470106,50,1.0632001856940212,1.0683766025209651,0.8617989417989419,0.9005291005291005,0.0160358955629681,0.0503790076048668,0.5119994782688742,0.0959332089201956,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT8,299,50,True,12693,spot,0.1,0.8027176287789959,1.0195279140071454,63.47299531967036,50,1.2694599063934071,1.2651527382703265,0.782876254180602,0.9013377926421404,0.1376645115770683,0.1443657954400559,0.627612406182077,0.2197830511219727,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,3,0,spot,INT9,246,50,True,12693,spot,0.1,0.8027176287789959,0.8481124842646217,52.87192210722887,50,1.0574384421445773,1.062205416660029,0.8697560975609755,0.9008943089430894,-0.0469619673614299,0.0686788275064043,0.5684291876633099,0.1318455907629296,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT1,152,50,True,12693,spot,0.1,0.8011038368041367,0.7236114054216617,45.048023152272,50,0.90096046304544,0.8476476723438771,0.9043421052631578,0.8986842105263158,-0.1499595915725097,0.1579697622453818,0.4167636947266951,0.4405730630356247,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT10,296,50,True,12693,spot,0.1,0.8011038368041367,0.9348890158464868,58.42239405533724,50,1.168447881106745,1.1577449535692863,0.8292567567567566,0.9000675675675676,0.0728756670043962,0.0883781504057595,0.7349136939718158,0.114968597587443,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT11,206,50,True,12693,spot,0.1,0.8011038368041367,0.94684140476854,59.01471988672774,50,1.1802943977345548,1.1458204151440996,0.8148543689320388,0.9006796116504856,-0.0472877205883353,0.0836648918047162,0.5702191909955725,0.1492974125328854,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT12,206,50,True,12693,spot,0.1,0.8011038368041367,0.8628755317059859,53.662136302971035,50,1.0732427260594206,1.0800601322156096,0.8619417475728156,0.9006796116504855,-0.0478161925331445,0.0624980148623378,0.5333066256926186,0.1264181488869384,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT13,610,50,True,12693,spot,0.1,0.8011038368041367,0.7751068754948007,48.26771443877728,50,0.9653542887755456,0.970127951877906,0.9010819672131148,0.899344262295082,0.0121626423868184,0.0216819152401582,0.5404397150347503,0.0376238731191403,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT14,649,50,True,12693,spot,0.1,0.8011038368041367,0.6826812723301167,42.464179208328325,50,0.8492835841665665,0.8276535453425367,0.940862865947612,0.9004314329738061,-0.0023795587764017,0.0208125097294055,0.4495027800977818,0.04755842024337,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT15,729,50,True,12693,spot,0.1,0.8011038368041367,0.7263237786445397,45.35444874672956,50,0.9070889749345912,0.8837562430845254,0.9229903978052124,0.9006858710562414,0.0090581111584137,0.0189405517710242,0.4758366947306138,0.0395127175790451,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT16,498,50,True,12693,spot,0.1,0.8011038368041367,0.7239585119144871,45.084911582383235,50,0.9016982316476648,0.9011141910483365,0.9259437751004016,0.9007228915662648,0.0070850442757937,0.0290030192191278,0.4726144663381177,0.0573586966719542,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT17,533,50,True,12693,spot,0.1,0.8011038368041367,0.6460441197136133,40.35634336327313,50,0.8071268672654627,0.792309294883592,0.9464165103189492,0.8993996247654783,-0.0164173847419252,0.0260519865464665,0.3962439024728971,0.069524410231667,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT18,677,50,True,12693,spot,0.1,0.8011038368041367,0.8156261602468424,50.80590343558611,50,1.0161180687117222,0.994286892294937,0.8906351550960119,0.9003840472673559,0.0004881556478238,0.0260495619450743,0.5689835827386404,0.0442420546827831,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT19,675,50,True,12693,spot,0.1,0.8011038368041367,0.6287400438016588,39.12660483280317,50,0.7825320966560634,0.7690286927468164,0.9565925925925924,0.9001185185185185,-0.0056353584510247,0.0152174081076005,0.3795722588866944,0.0413012300380723,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT2,391,50,True,12693,spot,0.1,0.8011038368041367,0.7878280806538757,48.99799236111414,50,0.9799598472222828,0.9677064183466868,0.8948849104859335,0.8986189258312021,-0.0080698068666212,0.053894365397946,0.4917044408036681,0.1128665605518593,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT20,699,50,True,12693,spot,0.1,0.8011038368041367,0.6440020467587653,40.08808699889586,50,0.8017617399779172,0.8006327980702825,0.9508726752503576,0.9004291845493563,-0.0112092297689412,0.0205343301998955,0.3860457750926684,0.052925608547021,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT21,696,50,True,12693,spot,0.1,0.8011038368041367,0.7761331532475405,48.45075034230182,50,0.9690150068460364,0.9784231422174328,0.9048850574712644,0.9001436781609197,-0.0030729520201474,0.0275760528903722,0.5503453746265641,0.0495004195150297,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT22,606,50,True,12693,spot,0.1,0.8011038368041367,0.7559028207812724,47.135712894493366,50,0.9427142578898672,0.9236000063437956,0.9109900990099008,0.90013201320132,-0.0058752185339423,0.0234523115396957,0.5067904447035211,0.0469865875448282,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT23,732,50,True,12693,spot,0.1,0.8011038368041367,0.8236679454407926,51.63743429491431,50,1.0327486858982862,1.0366123566454943,0.8722677595628415,0.8996721311475409,0.0021095713660178,0.0256398701419757,0.5352657456770323,0.047456554954497,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT24,639,50,True,12693,spot,0.1,0.8011038368041367,0.7799697833929617,48.532777495864195,50,0.970655549917284,0.9357694393122648,0.9056651017214398,0.9006885758998435,0.0061814411058108,0.0253939632750281,0.5271083938749409,0.0460962355432894,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT3,265,50,True,12693,spot,0.1,0.8011038368041367,0.7860658695203897,48.979822335219545,50,0.9795964467043908,0.9497093495430722,0.8963018867924529,0.9001509433962264,-0.0550004358819779,0.0769922375729399,0.4785756567439189,0.1743216254076793,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT4,190,50,True,12693,spot,0.1,0.8011038368041367,0.7166007233973052,44.610053055334305,50,0.8922010611066861,0.8736070389470643,0.9010526315789474,0.8977894736842106,-0.1957822596932887,0.1957822596932887,0.4115512871346982,0.5015047671404771,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT5,168,50,True,12693,spot,0.1,0.8011038368041367,0.9634399266586242,60.78298983640445,50,1.2156597967280889,1.1680958762515574,0.6546428571428572,0.9013095238095238,0.4587022506501514,0.4596546263220156,0.7523463044333587,0.6050008238837601,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT6,248,50,True,12693,spot,0.1,0.8011038368041367,0.8814477473845197,54.951034467764096,50,1.099020689355282,1.0701544443818871,0.8604032258064516,0.9015322580645162,-0.0493656381814532,0.0606951744660867,0.5626754674316147,0.123492194372078,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT7,353,50,True,12693,spot,0.1,0.8011038368041367,0.8535261927449256,53.2733530727202,50,1.065467061454404,1.077166424583474,0.8539943342776202,0.8995467422096317,-0.0064189469106757,0.0444333434169463,0.5147034866236092,0.0963620119298143,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT8,287,50,True,12693,spot,0.1,0.8011038368041367,0.986992571935938,61.56819509193621,50,1.231363901838724,1.2327920757999768,0.8020905923344948,0.900766550522648,0.0546283992173453,0.0794131696963787,0.6244033774252272,0.1231156740259311,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,2,4,0,spot,INT9,251,50,True,12693,spot,0.1,0.8011038368041367,0.8574113724735843,53.51093160392798,50,1.0702186320785596,1.0716415041891325,0.8582470119521912,0.89800796812749,-0.0425133052404986,0.0650041506066072,0.5651170672094117,0.1280254439270463,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT1,114,50,True,13420,spot,0.1,0.801661167468017,0.7223252197370164,44.99473762045475,50,0.899894752409095,0.8790929162833195,0.9096491228070176,0.8991228070175439,-0.1375830572328033,0.1492706245370603,0.4224558668969879,0.4079128252325871,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT10,204,50,True,13420,spot,0.1,0.801661167468017,0.901193662301876,56.36688883873829,50,1.1273377767747657,1.1210679634807976,0.8427450980392156,0.8998039215686273,0.0446320822884355,0.0697699467968077,0.733482368920457,0.0927648806641144,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT11,131,50,True,13420,spot,0.1,0.801661167468017,1.0113009590320332,63.0837769746451,50,1.261675539492902,1.228456826158158,0.7905343511450381,0.8974045801526717,0.0392879845539531,0.0954873198433163,0.6083347732255436,0.1497891592792164,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT12,139,50,True,13420,spot,0.1,0.801661167468017,0.8603798243783344,53.69997025900584,50,1.0739994051801167,1.0650066770244702,0.8666187050359713,0.9028776978417266,-0.0788787337010647,0.084690140627828,0.5191533833862415,0.1747194034326979,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT13,420,50,True,13420,spot,0.1,0.801661167468017,0.7851348377646445,48.8525220965744,50,0.977050441931488,1.008337912109226,0.8975238095238096,0.8987619047619048,0.014554827337824,0.0273111948920992,0.5343018014231216,0.0500773465081193,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT14,428,50,True,13420,spot,0.1,0.801661167468017,0.6811910101299188,42.374592140470945,50,0.8474918428094189,0.8160639781699226,0.9382242990654208,0.9007943925233644,0.0045811026614455,0.0221352215005672,0.4507329042250965,0.0485814432751666,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT15,461,50,True,13420,spot,0.1,0.801661167468017,0.7203100155691742,44.95953676767096,50,0.8991907353534192,0.865598108762382,0.9230368763557484,0.8990455531453361,0.0138753365101026,0.0271015511704694,0.4785439956532191,0.0559555226078256,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT16,298,50,True,13420,spot,0.1,0.801661167468017,0.7148012722525027,44.5093977997486,50,0.8901879559949719,0.8733687714498262,0.9299999999999998,0.901073825503356,0.007495851455191,0.0316795498971246,0.4687935933676136,0.0638022498497624,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT17,336,50,True,13420,spot,0.1,0.801661167468017,0.6500841808779163,40.54334855045249,50,0.8108669710090498,0.7803628762338137,0.9482738095238096,0.9002380952380953,-0.0142431919377241,0.0274274331998076,0.3941860622761646,0.0726639811564211,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT18,477,50,True,13420,spot,0.1,0.801661167468017,0.8102256795165772,50.46959588266475,50,1.009391917653295,0.9896223468159762,0.8937106918238993,0.9003354297693921,0.0028364796494953,0.0288301302543507,0.5658500300319761,0.0494467873370396,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT19,472,50,True,13420,spot,0.1,0.801661167468017,0.6421354210751794,39.971308986675965,50,0.7994261797335193,0.7939008179517647,0.951949152542373,0.8992372881355933,-0.0121250152964633,0.0197225790686996,0.3866793204810148,0.0495246570082642,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT2,243,50,True,13420,spot,0.1,0.801661167468017,0.789952422176578,49.08386519186835,50,0.981677303837367,0.978040758398696,0.89119341563786,0.8991769547325102,0.0102701101553525,0.059436119035151,0.5008586986730387,0.1181662591664882,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT20,471,50,True,13420,spot,0.1,0.801661167468017,0.618625832216768,38.48731435643853,50,0.7697462871287706,0.781895977061263,0.9547770700636944,0.8991932059447981,-0.0167932682833893,0.0232189163061584,0.3743871243029767,0.0633965154393807,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT21,501,50,True,13420,spot,0.1,0.801661167468017,0.7819212892232419,48.75632184312655,50,0.975126436862531,0.9824906270057888,0.9044311377245507,0.8989620758483033,-0.0102638468476429,0.0314438469510999,0.5590704226918645,0.0582802070695106,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT22,370,50,True,13420,spot,0.1,0.801661167468017,0.76807085768852,47.8368827370776,50,0.956737654741552,0.9431709669557884,0.9022702702702704,0.898810810810811,0.0111203655774263,0.0253405489287501,0.5146685597501821,0.0474177305937915,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT23,475,50,True,13420,spot,0.1,0.801661167468017,0.8202921115529999,51.438610892346205,50,1.028772217846924,1.0145469293092275,0.8736000000000002,0.899621052631579,0.0159664288254976,0.0266359229644377,0.5309897980648652,0.0498872539542795,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT24,438,50,True,13420,spot,0.1,0.801661167468017,0.776492708661483,48.25693763415075,50,0.9651387526830152,0.9108748188965384,0.9096347031963472,0.9008675799086758,-0.0177115131600022,0.0306416849636585,0.5410934595840611,0.0588075235742482,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT3,179,50,True,13420,spot,0.1,0.801661167468017,0.806691698708759,50.29894946095459,50,1.005978989219092,0.9798053928579946,0.88927374301676,0.9021229050279328,-0.0166842174271478,0.0757814249876667,0.4958875836172152,0.1616908961065129,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT4,127,50,True,13420,spot,0.1,0.801661167468017,0.6904665800566526,42.98538078924136,50,0.8597076157848272,0.833855010629914,0.908503937007874,0.9018897637795276,-0.2215742117421278,0.2216578333123637,0.3947429156339326,0.6087418717350018,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT5,116,50,True,13420,spot,0.1,0.801661167468017,0.9030617427544264,56.963940905874715,50,1.1392788181174942,1.045167117839788,0.713103448275862,0.9020689655172413,0.4015452201586067,0.4015452201586067,0.7637423054807002,0.5191501013866255,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT6,165,50,True,13420,spot,0.1,0.801661167468017,0.8739616685766773,54.44492312150015,50,1.088898462430003,1.0552189512090278,0.852,0.9003636363636365,-0.0939141505833923,0.0979228840878092,0.5505267080781223,0.2000036808726147,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT7,216,50,True,13420,spot,0.1,0.801661167468017,0.8422316080555144,52.482061905600816,50,1.0496412381120164,1.057682656251616,0.8666666666666666,0.9001851851851851,-0.0239549093425341,0.0409946935506599,0.4993309317964272,0.0881935017034155,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT8,187,50,True,13420,spot,0.1,0.801661167468017,0.9772276691521274,60.98512185496129,50,1.2197024370992258,1.2265072359221425,0.8047058823529412,0.9010695187165776,0.0627737176235394,0.0889704683125519,0.6366878641386801,0.1347606954407261,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,1,0,spot,INT9,154,50,True,13420,spot,0.1,0.801661167468017,0.8740302246968433,54.49459292353698,50,1.0898918584707395,1.0977884341962478,0.8583116883116882,0.899220779220779,-0.035391731997518,0.0590416699529359,0.584184410860128,0.1079075660158906,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT1,107,50,True,13420,spot,0.1,0.8006188692295535,0.7297390447548951,45.618500565791635,50,0.9123700113158328,0.9153336369425696,0.9140186915887852,0.9022429906542055,-0.1084856893908126,0.1256117701918977,0.4146305490985999,0.3596879396321593,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT10,184,50,True,13420,spot,0.1,0.8006188692295535,0.9105686984929576,56.9264723559495,50,1.13852944711899,1.1316626039210058,0.8415217391304348,0.9004347826086956,0.0722640184146068,0.082041223221055,0.7662307281392517,0.1004984893664879,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT11,157,50,True,13420,spot,0.1,0.8006188692295535,1.01906049991435,63.701112021788205,50,1.2740222404357642,1.2633909425886285,0.7868789808917198,0.9011464968152864,0.055726197574886,0.1003203835364083,0.5908329604803039,0.1630330549103065,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT12,118,50,True,13420,spot,0.1,0.8006188692295535,0.8504236718511371,52.99171875326567,50,1.0598343750653134,1.0432060532806475,0.8710169491525422,0.9027118644067796,-0.0378337323220049,0.0516861239948575,0.5423689052841915,0.0987710316270526,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT13,417,50,True,13420,spot,0.1,0.8006188692295535,0.7792840165730839,48.481080954574566,50,0.9696216190914914,0.9653255353167052,0.9024940047961628,0.9005275779376498,-0.0182721996163369,0.0291436630718227,0.5336341337993397,0.0588783667516196,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT14,432,50,True,13420,spot,0.1,0.8006188692295535,0.6791922297804946,42.26114966208815,50,0.845222993241763,0.8240398164555998,0.9387037037037036,0.8993518518518517,-0.0183056875861588,0.0270299819155856,0.4457800925775269,0.0610227850927922,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT15,485,50,True,13420,spot,0.1,0.8006188692295535,0.7159395460807454,44.739311327592624,50,0.8947862265518525,0.8791261462743354,0.9298556701030928,0.8999587628865978,-0.0112359462011405,0.0205227325450273,0.4684079027642009,0.0467133681935192,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT16,325,50,True,13420,spot,0.1,0.8006188692295535,0.7086910106205305,44.162190172789785,50,0.8832438034557957,0.89917363738457,0.9296615384615384,0.9,0.012299229251214,0.0349455518728491,0.4647885427813202,0.0723650701235381,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT17,308,50,True,13420,spot,0.1,0.8006188692295535,0.6525652534508549,40.851667120462025,50,0.8170333424092405,0.8035517098377474,0.946948051948052,0.900974025974026,-0.0044653344269188,0.0269812402331924,0.3962150980023126,0.0696677932543077,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT18,485,50,True,13420,spot,0.1,0.8006188692295535,0.8121409214697214,50.64587709245035,50,1.012917541849007,0.9935451069082109,0.892041237113402,0.9000824742268041,0.0157674675221037,0.0327651696430369,0.5707116493236165,0.0542675290583704,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT19,456,50,True,13420,spot,0.1,0.8006188692295535,0.630452060994012,39.192900165462675,50,0.7838580033092535,0.780787498014377,0.9571929824561404,0.899956140350877,-0.0227312694039622,0.0247636263943007,0.3840446111592866,0.0677623564708044,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT2,226,50,True,13420,spot,0.1,0.8006188692295535,0.7841486924402286,48.856781382587066,50,0.9771356276517412,0.9906969645975664,0.8915044247787611,0.9005309734513273,-0.0161343056779717,0.0570260168512684,0.4868288073769131,0.1243130539313292,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT20,486,50,True,13420,spot,0.1,0.8006188692295535,0.6339225405167217,39.44986191346657,50,0.7889972382693314,0.7843203309440163,0.9502057613168724,0.9003703703703704,-0.0126288735928188,0.0248401377680679,0.3825636091364163,0.0641558571839776,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT21,511,50,True,13420,spot,0.1,0.8006188692295535,0.7936985706519848,49.5476564043156,50,0.990953128086312,0.9958020650344624,0.8986692759295499,0.8990998043052839,0.0049683107969655,0.0288264006121022,0.5666325075283941,0.0491597570933401,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT22,374,50,True,13420,spot,0.1,0.8006188692295535,0.7646806618845424,47.6852365818018,50,0.953704731636036,0.9322115354854624,0.9038502673796792,0.8996256684491979,0.0105907587606271,0.0299320454796773,0.5117845056745732,0.0568901666317842,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
hoptimus0,CCRCC,shipped,random,3,2,0,spot,INT23,435,50,True,13420,spot,0.1,0.8006188692295535,0.832712816574977,52.17621809223865,50,1.043524361844773,1.0455278650354671,0.8691954022988504,0.9000459770114942,0.0233648055868427,0.0323228810342827,0.5395441829783628,0.0592127742233508,a4_oracle_recentred__hoptimus0__mainCCRCC.csv
