encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene,gene_index,n,ks_exact,pit_mean,pit_var,log_score_mean,alpha_g,_source
hoptimus0,READ,shipped,slide_out,ZEN36,-1,1,slide,MT1F,31,1691,0.0855876595055069,0.5367229245672762,0.0955615934191677,0.8851429354956902,0.041770271870887,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,1,slide,PDE9A,36,1691,0.1259513039260889,0.5562838364810839,0.1034300962008673,1.6194714652059905,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,1,slide,PTGDS,39,1691,0.366811306603788,0.7155282545129417,0.1013001531317119,3.4572557979360643,0.0975850272321657,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,1,slide,SECTM1,40,1691,0.0853831898223846,0.4608418319995037,0.0926073945963595,0.9011956406711148,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,1,slide,SPHK1,45,1691,0.2750801402699773,0.6514813394014535,0.1068455771090755,2.125247934577647,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,1,slide,UBD,49,1691,0.1369289592700746,0.5669377928109907,0.1060036567631228,2.27606637433597,0.2995479425640391,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,AC010883.3,0,1691,0.1334833490567318,0.574781349977972,0.1000000829608845,1.0861909120421236,1.0301492863587514,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,BTNL3,4,1691,0.1592555026106467,0.5868051464849434,0.1025553772742557,1.1188276743802503,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,CD177,9,1691,0.063441187764789,0.5045635002375183,0.0926671959101852,0.8548684115821159,0.0505997090283155,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,CEMIP,10,1691,0.0537318549175467,0.5091681235863736,0.0947095067344196,0.971384396296982,0.2862431549585117,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,CLU,13,1691,0.1678086718440373,0.5926147653100681,0.104041094579268,2.0671084402353506,0.4064065321055748,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,EGLN3,18,1691,0.126798043342635,0.5689983794086741,0.0989164268251196,1.2084652563405371,0.0145290153479088,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,GUCA2A,20,1691,0.0540447544138776,0.484255573498589,0.0936690741341987,1.3005634429801791,0.0191001401928405,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,IGHG2,22,1691,0.3856952717549471,0.7371415384568244,0.09160966311836,4.272015749309646,0.6000570924204094,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,LOX,27,1691,0.2547726148889996,0.6532701914514736,0.0993585356408439,1.7615958245866363,0.1280475296039527,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,MMP7,29,1691,0.147623173240004,0.5839670708927615,0.0986919211574917,1.442523216435945,0.9411699493069644,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,MT1F,31,1691,0.0939573229361302,0.529324689266784,0.1026643236604292,0.868155533296753,0.0410610893333913,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,PDE9A,36,1691,0.1111371756517749,0.5471782818544887,0.1010096321591424,1.0348621420362984,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,PTGDS,39,1691,0.306310096065184,0.6810649947725688,0.1035527022183024,2.6562709514416847,0.3354263452415956,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,SECTM1,40,1691,0.1094826516611542,0.5525928918155458,0.0982132899563751,0.8935794840211192,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,SPHK1,45,1691,0.1808513587050777,0.5986512773886978,0.1046221270263544,1.6431840211205218,0.1278151808234201,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN36,-1,2,slide,UBD,49,1691,0.2959839319712283,0.6851431921734817,0.0968224190546609,2.7243542099916924,0.2830310210755575,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,AC010883.3,0,2128,0.0412983755045391,0.5176422096050084,0.0881377289579615,0.6962555222087059,0.9459858859542044,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,BTNL3,4,2128,0.0311240814262089,0.4846663654186677,0.0837016102659276,0.4220073089745678,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,CD177,9,2128,0.2744351512282739,0.3261326731590419,0.0648837717411349,1.0135929000919213,0.0548444024020904,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,CEMIP,10,2128,0.0464231610716067,0.4813794006768561,0.0880987524708592,0.6047984130811527,0.344140319149198,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,CLU,13,2128,0.2791675418070358,0.3243315618542424,0.0752649026696119,1.6389311302929437,0.2818554055252549,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,EGLN3,18,2128,0.0421134392921886,0.4827321656948393,0.0861179224092938,0.6524913047542694,0.1139873333648991,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,GUCA2A,20,2128,0.1001121469270173,0.4381973865722548,0.0790349484848425,0.6814817424082075,0.0259825423093766,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,IGHG2,22,2128,0.0888775757320698,0.477911191672742,0.1052430872058971,1.7488736287920157,0.7006737099976008,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,LOX,27,2128,0.2108446191026432,0.3644511839624924,0.0766529012610656,1.1907648969773323,0.0865586320360637,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,MMP7,29,2128,0.0232807081292073,0.4967259244875708,0.0869556897384344,0.6417966090890743,0.3412861365213412,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,MT1F,31,2128,0.2725228955694401,0.3368338598829298,0.0611099389774074,0.9169880097870656,0.0717400857421426,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,PDE9A,36,2128,0.0231789044022348,0.5000683515150357,0.0850330451777257,0.6237779230351741,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,PTGDS,39,2128,0.3373386796976468,0.2869907334248983,0.0753930242426822,1.7916905213712893,0.2039101654241546,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,SECTM1,40,2128,0.2061676856653084,0.3742588868343566,0.0646337753640126,0.7301121340521582,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,SPHK1,45,2128,0.2073715372153279,0.3718524144665975,0.074102020315917,1.055892176578752,0.0149312416982884,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,0,slide,UBD,49,2128,0.2393309478151654,0.3470726669163347,0.0813440791602772,1.525274318160862,0.1820385374037094,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,AC010883.3,0,2128,0.0744134191063947,0.5324103791541246,0.0950069444806448,0.7174073044451875,1.236739235062443,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,BTNL3,4,2128,0.0510506745089107,0.4737851869245141,0.0782409777958334,0.4067510266621714,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,CD177,9,2128,0.2280185694119914,0.3544921433687243,0.0672814952255466,0.9116213379850024,0.0835409645319692,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,CEMIP,10,2128,0.0469089790748409,0.4788982405075622,0.0814398989139297,0.6076022686856899,0.2645445172526943,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,CLU,13,2128,0.3216454635275916,0.2933350745566955,0.0683955462993541,1.699611782627478,0.2918149370369726,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,EGLN3,18,2128,0.0678818727484424,0.4623805913164826,0.0823921324745382,0.6698910227295533,0.0414343231351253,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,GUCA2A,20,2128,0.2119909981471036,0.3518131398016179,0.0673337067066707,0.8998456348817461,0.0409011783357524,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,IGHG2,22,2128,0.0869645139546818,0.4714515565466611,0.0993705498365318,1.6506772042752345,0.9491427187824032,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,LOX,27,2128,0.1834803349925243,0.3811535136725919,0.0761489957591559,1.1363156617299086,0.0874701567415105,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,MMP7,29,2128,0.0368400719686957,0.4885562754992996,0.0831951612958149,0.6648270829825882,0.289568729879616,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,MT1F,31,2128,0.1856360512079953,0.3838120122406303,0.0707007549537763,0.7783852942537117,0.0416778361362408,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,PDE9A,36,2128,0.0693210286608336,0.463519609550998,0.0801390794608129,0.6399145260624647,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,PTGDS,39,2128,0.3620688818958607,0.2741389934625031,0.0719761027282518,1.7435840305205546,0.2687183690061016,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,SECTM1,40,2128,0.0237490693752029,0.4949051456998026,0.0853502102151583,0.5456679203497296,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,SPHK1,45,2128,0.271085124410969,0.3239660617828417,0.0705729819751842,1.204539101012964,0.0194044050926897,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,1,slide,UBD,49,2128,0.4280393954581843,0.224192594916585,0.0648356970133898,2.2262883616256035,0.1519596081659734,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,AC010883.3,0,2128,0.0728554185359572,0.5332660033468708,0.0946707294142032,0.7169825892593767,1.1954423436722217,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,BTNL3,4,2128,0.042028102225289,0.4806743495264626,0.0775481967336565,0.4183100762253943,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,CD177,9,2128,0.2420277601874629,0.3475419164059714,0.0666039371684528,0.9216303632860492,0.0754100209016947,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,CEMIP,10,2128,0.0642899905901822,0.4683902760685389,0.0848485053258126,0.6083192394507525,0.2634578959774546,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,CLU,13,2128,0.3279719076581412,0.2929517759774692,0.0677082667800242,1.7068741102240024,0.2817600076899165,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,EGLN3,18,2128,0.0786398496092515,0.4544878074928984,0.0797682611331204,0.6705573026995815,0.032991971074875,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,GUCA2A,20,2128,0.203659121254129,0.3613544753684998,0.0686291606704106,0.8638834313007011,0.039055197514537,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,IGHG2,22,2128,0.0774196004830001,0.4663088782866635,0.0941691577705788,1.5812938834359842,1.0501363644995227,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,LOX,27,2128,0.2058246635937744,0.3716002962425366,0.0748043898410156,1.1431047622549058,0.0854185196970836,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,MMP7,29,2128,0.0592331874844536,0.473080965733902,0.0823394272868287,0.6488753207683249,0.2556077463136183,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,MT1F,31,2128,0.2238457392038194,0.3615677754859495,0.0670088928061733,0.8489143569838002,0.0389295135631102,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,PDE9A,36,2128,0.0529557763353686,0.4692847110472088,0.0810050490457414,0.6463562370437111,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,PTGDS,39,2128,0.3567707185392554,0.2738613578216415,0.0698492695788768,1.7580447785420237,0.2687759572263543,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,SECTM1,40,2128,0.0262903011209124,0.5118519653730665,0.08678444085483,0.5440987784165201,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,SPHK1,45,2128,0.2608683093204653,0.3309967879467829,0.0702890484952555,1.1995153214817385,0.0328252870306878,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN40,-1,2,slide,UBD,49,2128,0.3853830711912654,0.2510364945557843,0.0692505164249001,1.9964505094611305,0.1554507434004327,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,AC010883.3,0,2385,0.0399250372920572,0.5207434055446548,0.0890135108750879,0.48956210452137,1.3094654713498404,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,BTNL3,4,2385,0.0651049056061459,0.4580760194121949,0.0846598459993617,0.5842172820615048,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,CD177,9,2385,0.1657145629875626,0.3960193054616402,0.0881828348096925,1.492154925881555,0.1105833866079227,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,CEMIP,10,2385,0.0784244981930415,0.5397481337991014,0.0934346147399357,1.070006448745657,0.2178414167440414,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,CLU,13,2385,0.0528421383945886,0.475909423552984,0.0854009108380042,0.7021514728912441,0.502221718836403,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,EGLN3,18,2385,0.0495425948239081,0.5003402890895908,0.0942422217805149,0.7186842148232387,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,GUCA2A,20,2385,0.0682848307056726,0.5064611814992438,0.1024326630577152,1.6898142656859412,0.0299286341681079,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,IGHG2,22,2385,0.1058750800476253,0.4502507919962644,0.0947903490526045,1.5486192941524335,0.9024547402215822,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,LOX,27,2385,0.0383092640539068,0.4842214825910139,0.0848185441956249,0.5103305125999109,0.1263349194059835,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,MMP7,29,2385,0.0437909331923488,0.5210190897992741,0.0887084689962304,0.602360030106772,0.8705716085955825,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,MT1F,31,2385,0.0783310209919642,0.4538382155195909,0.0813286366816099,0.6778096829260005,0.0693461905341267,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,PDE9A,36,2385,0.0791782352205666,0.4471667399119766,0.0834272381590387,0.5226379390350537,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,PTGDS,39,2385,0.0620530731641126,0.4658555730264359,0.0798668570706715,0.5061573850841964,0.3244319633250113,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,SECTM1,40,2385,0.0231188801553909,0.4958094831958375,0.087919896802271,0.664455535334689,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,SPHK1,45,2385,0.0392297329905833,0.4834303089857594,0.0788351307528101,0.4162363988108173,0.1376960639259605,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,0,slide,UBD,49,2385,0.0865589725790519,0.5533582983777449,0.093293157168207,0.9795093021976604,0.2418222046315582,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,AC010883.3,0,2385,0.0518996593161305,0.4736830525852877,0.0827984225651143,0.5468896267754484,1.134085037917941,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,BTNL3,4,2385,0.0289495573633097,0.489928436991488,0.0863467996702096,0.5791459645742503,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,CD177,9,2385,0.2336275449259327,0.6278416968794467,0.1070114511404579,2.608291898960456,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,CEMIP,10,2385,0.1957610956265372,0.6014114945603658,0.1099198862686115,1.5891450133424394,0.2760322792308761,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,CLU,13,2385,0.065781083125429,0.4671857374262262,0.085116551382683,0.7484474207322025,0.390563757381129,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,EGLN3,18,2385,0.1948987715396142,0.3761956432825901,0.0842040269694694,1.0104588619958828,0.0269306452929374,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,GUCA2A,20,2385,0.1178641008933694,0.5110526321821574,0.1190601982574658,2.898810418049669,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,IGHG2,22,2385,0.1579392451620593,0.552127656232185,0.1118178736843342,2.929358843430362,0.5727276267769326,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,LOX,27,2385,0.0293041123361393,0.4913948356446571,0.0839524661851651,0.5114906212878888,0.1321898480174273,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,MMP7,29,2385,0.0771203194152077,0.5256770287255916,0.0966189637870331,0.8156519027038245,0.2688968281597175,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,MT1F,31,2385,0.1564449049898225,0.403138299458143,0.0768020543940867,0.8560368529219701,0.0369559549854632,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,PDE9A,36,2385,0.1368559737108642,0.4004902552709596,0.0820614409656276,0.9936177658934552,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,PTGDS,39,2385,0.1151357416864882,0.4287708338148467,0.0757900498132874,0.5556954841642898,0.3838939432609382,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,SECTM1,40,2385,0.0430812962110571,0.4828629707251556,0.0908200352186,0.7301414590525155,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,SPHK1,45,2385,0.0363354869753619,0.487944377638538,0.0811545549793934,0.4092721968921953,0.0969075897479601,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,1,slide,UBD,49,2385,0.1779751315362281,0.4003206183349593,0.1049378386953426,1.3890164324357177,0.1912203324425574,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,AC010883.3,0,2385,0.0279422746381352,0.504722775941844,0.084306586263897,0.4915226342005061,1.171152750618908,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,BTNL3,4,2385,0.0614471480807615,0.4653955716256354,0.0821747917216378,0.5930039391931352,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,CD177,9,2385,0.1330391937211645,0.4203137848892582,0.0953494183535811,1.4789137234770158,0.0995729496034179,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,CEMIP,10,2385,0.0767774843723446,0.527544203193609,0.0967164479619771,1.052200278306688,0.2168804377904627,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,CLU,13,2385,0.030901511067973,0.4842661904498716,0.0861087897860924,0.7018297603502061,0.4380971955878915,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,EGLN3,18,2385,0.0464905707987318,0.5014345437760508,0.0944916865014082,0.7216187778640135,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,GUCA2A,20,2385,0.0849330537739011,0.5287114141261822,0.1018134126431939,1.6067316718537268,0.0351880020056347,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,IGHG2,22,2385,0.104313427998485,0.4545270683083336,0.0997424559120691,1.6516058123827488,0.7428570019399077,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,LOX,27,2385,0.038179289434973,0.4841056482148638,0.0812487069398712,0.5076514280600477,0.1515402118232226,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,MMP7,29,2385,0.0609329696965251,0.5246281688519961,0.0926550923433419,0.6050661491057203,1.0175970470074185,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,MT1F,31,2385,0.082101591193235,0.4481240410092088,0.0818594090327157,0.6730355182814028,0.1099927208052596,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,PDE9A,36,2385,0.0375897930052792,0.4761113184939487,0.0850929679418003,0.4983187062793131,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,PTGDS,39,2385,0.0804190920735362,0.4537207897011771,0.0793146509902727,0.5128577158913546,0.3234932088023532,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,SECTM1,40,2385,0.0277530520266987,0.4969266896536003,0.0898879340056702,0.6694850971139075,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,SPHK1,45,2385,0.0581408957675727,0.469469955683409,0.0805573163375889,0.4203808914328046,0.1368702562715116,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN48,-1,2,slide,UBD,49,2385,0.0897000511300163,0.5493731549742217,0.0935497151550497,0.9672363458056566,0.2493987244133969,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN49,-1,0,slide,AC010883.3,0,2203,0.0280370934069519,0.4902486274240363,0.0839029205373068,0.523028314760003,1.070725908770157,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN49,-1,0,slide,BTNL3,4,2203,0.028303128643339,0.5043139891033794,0.0904193904218375,0.6673104629977934,0.0,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN49,-1,0,slide,CD177,9,2203,0.1236084053582745,0.5586885705913801,0.1054125394047942,1.8208644357192456,0.0525595557928215,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN49,-1,0,slide,CEMIP,10,2203,0.0419963692115905,0.4933506514310928,0.0928563683922455,0.9979424946047166,0.3220250839842863,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN49,-1,0,slide,CLU,13,2203,0.034923098464246,0.5061413235120765,0.0884087885046191,0.8423421245037932,0.2871356300476572,a4_pit_by_cell__hoptimus0__slideout.csv
hoptimus0,READ,shipped,slide_out,ZEN49,-1,0,slide,EGLN3,18,2203,0.0644746136345055,0.4657725938542238,0.0829188706006406,0.692004015173542,0.0860888544098156,a4_pit_by_cell__hoptimus0__slideout.csv
