task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
IDC,audited,resnet50,slide_out,abs,NCBI783,0.8615973377703826,4.802292694798797,7.150309262306943,0.08592124237382141,0.0524814198557959,slide
IDC,audited,resnet50,slide_out,abs,NCBI785,0.7565270157938487,4.3799380865248905,8.557656688895184,0.20988694929343307,0.03358603491271821,slide
IDC,audited,resnet50,slide_out,abs,TENX95,0.894405498281787,5.350110855996717,8.183430332120002,0.09386426116838488,0.011730240549828179,slide
IDC,audited,resnet50,slide_out,abs,TENX99,0.866023473499992,4.792404434233366,7.185588173937706,0.028199348136730727,0.10577717836327728,slide
IDC,audited,resnet50,slide_out,scaled,NCBI783,0.7881064891846923,40.25330650678925,44.46992142887448,0.14498502495840268,0.06690848585690516,slide
IDC,audited,resnet50,slide_out,scaled,NCBI785,0.7935627597672487,19.52187662721213,23.221413112146667,0.1804954280964256,0.025941812136325848,slide
IDC,audited,resnet50,slide_out,scaled,TENX95,0.9312534364261169,136.44275348975557,137.95845757475468,0.06057388316151203,0.008172680412371134,slide
IDC,audited,resnet50,slide_out,scaled,TENX99,0.8826215821331663,74.34390016202279,76.90470999405592,0.030013647383716258,0.08736477048311737,slide
PRAD,shipped,resnet50,slide_out,abs,MEND139,0.8359971547968348,2.168159210501699,3.1458301715305574,0.03412643371565751,0.12987641148750778,slide
PRAD,shipped,resnet50,slide_out,abs,MEND140,0.8817605512489234,1.9987184135778684,2.7395798634909894,0.11130404823428079,0.006935400516795867,slide
PRAD,shipped,resnet50,slide_out,abs,MEND141,0.9384986993682646,2.0884832787058216,2.4293618204655822,0.057064288368636196,0.00443701226309922,slide
PRAD,shipped,resnet50,slide_out,abs,MEND142,0.9512379045712379,2.160614131655556,2.384260089086538,0.03861194527861194,0.01015015015015015,slide
PRAD,shipped,resnet50,slide_out,abs,MEND143,0.9625244584206848,1.9724186956222909,2.1258563879428714,0.036236897274633126,0.0012386443046820403,slide
PRAD,shipped,resnet50,slide_out,abs,MEND144,0.9810734740631647,2.1269356420847423,2.2005622732701613,0.016872852233676978,0.0020536737031582393,slide
PRAD,shipped,resnet50,slide_out,abs,MEND145,0.9395345557122708,2.1320379177540842,2.5167244066031405,0.059285378467324866,0.0011800658204043253,slide
PRAD,shipped,resnet50,slide_out,abs,MEND146,0.956704005431093,2.0123695668207118,2.29769992830431,0.041167684996605565,0.0021283095723014255,slide
PRAD,shipped,resnet50,slide_out,abs,MEND147,0.9568508208422556,2.238507728775277,2.4529502831719614,0.03741042112776588,0.0057387580299785865,slide
PRAD,shipped,resnet50,slide_out,abs,MEND148,0.981698305776689,2.134081593062067,2.234769507465812,0.013680342927127984,0.004621351296182894,slide
PRAD,shipped,resnet50,slide_out,abs,MEND149,0.9559913560237709,2.023121213438587,2.220854081004113,0.02908698001080497,0.014921663965424097,slide
PRAD,shipped,resnet50,slide_out,abs,MEND150,0.8927241576242148,2.223995562898402,3.000023201036622,0.09845421663811156,0.00882162573767371,slide
PRAD,shipped,resnet50,slide_out,abs,MEND151,0.9392871794871795,2.1817990561885687,2.4348596021394147,0.02327948717948718,0.03743333333333333,slide
PRAD,shipped,resnet50,slide_out,abs,MEND152,0.929372701708847,2.2008048615993583,2.553970755774414,0.04858749729612805,0.022039800995024877,slide
PRAD,shipped,resnet50,slide_out,abs,MEND153,0.8944395604395604,2.200885268854927,2.788350409068583,0.1025018315018315,0.0030586080586080585,slide
PRAD,shipped,resnet50,slide_out,abs,MEND154,0.8614278752436647,2.0649237191955447,2.950427956636185,0.07828703703703704,0.06028508771929825,slide
PRAD,shipped,resnet50,slide_out,abs,MEND156,0.7192290377039955,1.9385682587976343,5.665507720951695,0.2046032639279685,0.07616769836803601,slide
PRAD,shipped,resnet50,slide_out,abs,MEND157,0.821692789968652,1.9334864634429187,3.1159498930200455,0.09577220480668756,0.0825350052246604,slide
PRAD,shipped,resnet50,slide_out,abs,MEND158,0.8933635187580854,2.2410587486619105,2.919239703351574,0.06952350150927124,0.03711297973264338,slide
PRAD,shipped,resnet50,slide_out,abs,MEND159,0.7058454356846472,1.8796739567472862,4.38442013123078,0.053561549100968185,0.2405930152143845,slide
PRAD,shipped,resnet50,slide_out,abs,MEND160,0.8949579145215331,2.2030759945274316,2.7945157055445566,0.027199476995995755,0.0778426084824712,slide
PRAD,shipped,resnet50,slide_out,abs,MEND161,0.7777033033033033,2.068478919625011,3.9254469247486647,0.18030990990990992,0.04198678678678678,slide
PRAD,shipped,resnet50,slide_out,abs,MEND162,0.9510157148332694,1.9431457352553008,2.268301198124594,0.027801200970997825,0.021183084195732716,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND139,0.9039690584155776,2.521169575936222,3.1470715546851786,0.035837112118787234,0.06019382946563528,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND140,0.8476795865633076,1.7542016974437857,2.7551269025050993,0.14767958656330749,0.004640826873385013,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND141,0.8637272389446302,1.508189646747806,2.326720722033938,0.1252471200297287,0.011025641025641025,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND142,0.9195706817929041,1.8743861450310026,2.2813168372490997,0.07224780335891447,0.008181514848181515,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND143,0.8958385744234801,1.4684072466067326,2.0252680782416355,0.10173829489867225,0.002423130677847659,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND144,0.9342873506791033,1.5303288006538367,1.8459474021984101,0.06127475045000818,0.004437898870888561,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND145,0.88262341325811,1.6053846282692532,2.4059869184680864,0.11418429713211097,0.0031922896097790316,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND146,0.8996198234894773,1.4788272299784018,2.178661202084553,0.09639850644942294,0.003981670061099796,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND147,0.9128051391862955,1.8384420733116442,2.3869773562716894,0.08377159172019986,0.0034232690935046394,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND148,0.9451439069197796,1.51546048857374,1.8670108316280736,0.04431516636048174,0.01054092671973872,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND149,0.9482153790743743,1.9895289879962708,2.2323967838598127,0.04601476679272465,0.005769854132901135,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND150,0.8630039977155911,2.0041771898647087,2.987224386997157,0.132168284789644,0.004827717494764897,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND151,0.8976282051282052,1.8561187792870693,2.401152434489066,0.06621025641025641,0.03616153846153846,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND152,0.92491455764655,2.1517148262113364,2.6100012783251456,0.05954358641574734,0.01554185593770279,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND153,0.8349194139194139,1.8558732117386854,2.952402065744019,0.15904761904761905,0.006032967032967033,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND154,0.9563815789473685,2.632755814304567,2.900921183084327,0.0384990253411306,0.005119395711500974,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND156,0.8067060589007692,2.221533656369008,4.891755588632331,0.17645469893078222,0.016839242168448697,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND157,0.932455590386625,2.477850411953152,2.8802687496974158,0.06101358411703239,0.006530825496342738,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND158,0.8664294954721862,1.9690768002770074,2.9385638088332695,0.12195774040534713,0.011612764122466581,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND159,0.954469225449516,3.259350389677961,3.7014394369143417,0.044401798063623786,0.0011289764868603043,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND160,0.9475672141864836,2.3612195515823604,2.632905399931088,0.03579472092833211,0.016638064885184278,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND161,0.8287591591591591,2.2173661522416075,3.598004791526042,0.1575135135135135,0.013727327327327328,slide
PRAD,shipped,resnet50,slide_out,scaled,MEND162,0.9071777181551042,1.5512047520623529,2.2052598420365395,0.07063498147438353,0.022187300370512326,slide
READ,shipped,resnet50,slide_out,abs,ZEN36,0.7983875418884289,1.7077545792587265,3.6899580414881363,0.19112162428543267,0.01049083382613838,slide
READ,shipped,resnet50,slide_out,abs,ZEN40,0.6112061403508772,1.3911371820127476,5.385400008627304,0.06614348370927318,0.32265037593984963,slide
READ,shipped,resnet50,slide_out,abs,ZEN48,0.9330873515024458,1.987151767747189,2.4095871769208053,0.042926624737945486,0.023986023759608666,slide
READ,shipped,resnet50,slide_out,abs,ZEN49,0.926288394613406,2.0233181486127965,2.4431531536611595,0.045117264336510816,0.02859434105008322,slide
READ,shipped,resnet50,slide_out,scaled,ZEN36,0.8803114527892765,10.605488026928755,11.666486128743756,0.11601025034496354,0.0036782968657599053,slide
READ,shipped,resnet50,slide_out,scaled,ZEN40,0.6854918546365915,5.308711437372811,8.297116425058475,0.08905075187969924,0.22545739348370927,slide
READ,shipped,resnet50,slide_out,scaled,ZEN48,0.9233850454227812,2.294310452143844,2.7587499155468986,0.06558490566037736,0.011030048916841369,slide
READ,shipped,resnet50,slide_out,scaled,ZEN49,0.9032894537751551,24.485047334091945,25.05526019830785,0.08006354970494779,0.016646996519897112,slide
