encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,0.001,0.0017443381290011702,0.00013870365430781542,0.45266496780433607,0.5622779549526453,-0.5094579578046905,2.082284769032837,5.8086766432484325,False
resnet50,PRAD,shipped,slide_out,MEND139,-1,1,0.001,0.0010769018362556952,1.6004267804747933e-05,0.3971011871140664,0.5506793957699401,-0.21687768766656734,2.6228304586915994,6.372033196928528,False
resnet50,PRAD,shipped,slide_out,MEND139,-1,2,0.001,0.00037628278221208663,5.334755934915978e-06,0.4668355935768704,0.5707158244296966,-0.17581266663157097,1.9815577438857188,4.239543881311247,False
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,0.001,0.002071768543772394,0.00021705426356589147,0.45491810201756444,0.3998585939172031,-0.27703571814371386,2.120857549409079,6.259618566730452,False
resnet50,PRAD,shipped,slide_out,MEND140,-1,1,0.001,0.0017268944371441085,0.000351421188630491,0.41498100221376677,0.40344970474263797,-0.37198167198420506,2.205974740220443,5.767506772494934,False
resnet50,PRAD,shipped,slide_out,MEND140,-1,2,0.001,0.0004829842021017468,0.00042377260981912146,0.37583296447086845,0.37685297700760334,-0.2228258351961223,2.238666439759795,5.234575563486954,False
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,0.001,0.0005088702147525676,0.0002787068004459309,0.4436268983763052,0.34766239001533034,-0.15656474886020655,2.008577430297328,4.673241305434588,False
resnet50,PRAD,shipped,slide_out,MEND141,-1,1,0.001,0.0022129570237331623,0.0003567447045707915,0.4813343347871397,0.3407898399185224,-0.7196506206271097,2.390230216457755,5.662183423296364,False
resnet50,PRAD,shipped,slide_out,MEND141,-1,2,0.001,0.0015577354922585982,0.0006688963210702341,0.4449101780464386,0.3372106455632833,-0.9305519053787887,1.914181938149768,4.640443815152102,False
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,0.001,0.002106958762886598,2.669336002669336e-05,0.39607333625811575,0.42084200518004966,-0.6350319338964854,2.476387669834057,6.133545123255706,False
resnet50,PRAD,shipped,slide_out,MEND142,-1,1,0.001,0.0015097529258777634,0.00011344678011344678,0.41883892017421065,0.40456441535250387,-0.3365613638506584,2.119016239041243,5.46002753597511,False
resnet50,PRAD,shipped,slide_out,MEND142,-1,2,0.001,0.00113112100364225,6.67334000667334e-06,0.4875655551883616,0.43279898600016814,-0.39660761055972366,1.7912931829157055,4.133563185312185,False
resnet50,PRAD,shipped,slide_out,MEND143,-1,0,0.001,0.0006473333843446323,0.0017138364779874214,0.39441641341857153,0.32039347716076677,-0.21028348492072024,2.251756890526009,5.615976404568703,False
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,0.001,0.0013104997874536953,0.000649895178197065,0.4098433308108884,0.3530443474028846,-0.5886667948926305,1.9314042120182648,4.674619585731585,False
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,0.001,0.0007333896396396396,0.0005922431865828092,0.43228393944129295,0.3267777017423322,-0.32599743925993496,2.375489672301893,5.450523946466035,False
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,0.001,0.0023662846227316143,6.872852233676975e-05,0.46498417436079387,0.3570718479612457,-0.7623305878899875,2.2045446366604216,6.11118023013484,False
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,0.001,0.0004711470569356185,9.327442317133039e-05,0.4307539874526116,0.36010403854930934,-0.46175527091925817,1.9891131487892322,4.413059055177821,False
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,0.001,0.0009196464675639767,0.00010800196367206677,0.4605019787374845,0.35925649679762506,-0.23117230774153602,1.9993810981049043,4.479711845530054,False
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,0.001,0.0014174019080410302,0.0001833568406205924,0.4153160584512162,0.3572390126935357,-0.6898135148048891,2.393290529297046,5.485997033234929,False
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,0.001,0.0006680436706993214,0.00038081805359661494,0.4295499266616951,0.3744593165838103,-0.317527146775176,2.327654160026412,5.218034590717682,False
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,0.001,0.0007992924658670057,0.0006770098730606489,0.44803749243350127,0.3309728492898065,-0.18260735411649587,1.888903449026302,4.641092857957593,False
resnet50,PRAD,shipped,slide_out,MEND146,-1,0,0.001,0.0010454118037502074,0.0003665987780040733,0.4428454352694742,0.3206208804726382,-0.36749681196287864,2.268965483794424,5.551331415236881,False
resnet50,PRAD,shipped,slide_out,MEND146,-1,1,0.001,0.0013271914012951466,0.0006415478615071283,0.4057281491936142,0.35202379351131363,-0.9457779874065146,2.064664133113137,5.104378622529416,False
resnet50,PRAD,shipped,slide_out,MEND146,-1,2,0.001,0.0019212775247957083,0.001130346232179226,0.4418006808939361,0.3232873032529391,-0.39393611947307905,1.9841835244947685,4.911585613388034,False
resnet50,PRAD,shipped,slide_out,MEND147,-1,0,0.001,0.0006929904415111515,0.00024839400428265527,0.5061463203573509,0.41948840885888194,-0.6157414541082993,1.9318454087629318,4.216649854753067,False
resnet50,PRAD,shipped,slide_out,MEND147,-1,1,0.001,0.0002416761746706773,0.0001284796573875803,0.5037995300950153,0.42096254901073826,-0.14813807972271809,2.2015783884535858,4.355989089834891,False
resnet50,PRAD,shipped,slide_out,MEND147,-1,2,0.001,0.002124160820698499,0.00034261241970021415,0.41560245749529023,0.39916986663124954,-0.7434277885178309,2.2400252629763804,6.091862534856556,False
resnet50,PRAD,shipped,slide_out,MEND148,-1,0,0.001,0.001364020032637443,0.0029638701775872626,0.49708754110804143,0.29371516092353434,-0.2879905282791737,2.0386872725436236,4.494284680387357,False
resnet50,PRAD,shipped,slide_out,MEND148,-1,1,0.001,0.0012149532710280374,0.0006736068585425597,0.40713245844964996,0.3554459044143029,-0.20802422168927803,2.1753755847218628,5.681290739030452,False
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,0.001,0.0009760108338169859,0.00023270055113288425,0.4664783187707928,0.33351836204879326,-0.2186618699130346,2.244997051895126,4.987713662239324,False
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,0.001,0.002432183582406686,5.4024851431658565e-05,0.35716919419050064,0.42331577886380756,-0.6559428891298507,2.44411340301695,7.2047838118156,False
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,0.001,0.00039050861885507555,6.482982171799028e-05,0.4234381730165606,0.38117986437658624,-0.20913062063103766,2.1180521654315223,5.237984408663673,False
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,0.001,0.0024875334248753342,7.563479200432199e-05,0.42127307874493,0.4087368554213932,-0.5991206246518317,2.457175275440966,6.832832284509484,False
resnet50,PRAD,shipped,slide_out,MEND150,-1,0,0.001,0.0011361161524500907,9.137635636778984e-05,0.4497133813789223,0.4625863384068607,-0.17986313054419545,2.475329523858827,5.811119692489404,False
resnet50,PRAD,shipped,slide_out,MEND150,-1,1,0.001,0.0010268209308440706,0.0001599086236436322,0.5124137433657738,0.4543371145670939,-0.49881881523066746,1.8879069852587136,4.144623233518294,False
resnet50,PRAD,shipped,slide_out,MEND150,-1,2,0.001,0.001106662217773329,0.00018275271273557968,0.4128753465562517,0.46908222375633135,-0.3782139015255962,2.077476464659102,4.7363899007206385,False
resnet50,PRAD,shipped,slide_out,MEND151,-1,0,0.001,0.0016430237689931278,0.0020384615384615385,0.40686438569533917,0.43588747214621687,-0.1825808629470656,2.322427328496619,6.396804961649492,False
resnet50,PRAD,shipped,slide_out,MEND151,-1,1,0.001,0.00039245283018867925,0.003253846153846154,0.5021683696159485,0.42879835160990154,-0.2013607829382591,2.061713142505003,4.817844774096874,False
resnet50,PRAD,shipped,slide_out,MEND151,-1,2,0.001,0.0023525438991445296,0.0022384615384615386,0.5017254812881038,0.3981115162518753,-0.9189670118278925,2.033585624407527,4.686706716831272,False
resnet50,PRAD,shipped,slide_out,MEND152,-1,0,0.001,0.001717687074829932,5.191434133679429e-05,0.4049248518985184,0.4731260644839901,-0.265988267240129,2.298062815312897,5.844779175907725,False
resnet50,PRAD,shipped,slide_out,MEND152,-1,1,0.001,0.0016303814044851858,0.0,0.4481193074291954,0.4653755539764023,-0.30736677317448874,2.1152879116453125,5.341746271882791,False
resnet50,PRAD,shipped,slide_out,MEND152,-1,2,0.001,0.002232971215605424,2.5957170668397145e-05,0.4342540734757393,0.45618117453579676,-0.6472187368471979,2.400083701345698,5.993434053122242,False
resnet50,PRAD,shipped,slide_out,MEND153,-1,0,0.001,0.0016133356647432535,0.0014175824175824176,0.4247633921991393,0.4457353587055186,-0.2635708314036034,2.1317738680666967,5.603226094790213,False
resnet50,PRAD,shipped,slide_out,MEND153,-1,1,0.001,0.0008425069719653603,0.001120879120879121,0.4774966245398762,0.46751161736380903,-0.2817156048681468,1.8367925257714133,4.37696189458079,False
resnet50,PRAD,shipped,slide_out,MEND153,-1,2,0.001,0.0013041511141273611,0.001010989010989011,0.43279294389865225,0.46167939747805253,-0.4071816083363047,1.967610678713112,4.437930667903768,False
resnet50,PRAD,shipped,slide_out,MEND154,-1,0,0.001,0.0013484289530594073,2.9239766081871346e-05,0.4002778880056378,0.5862994203188808,-0.4660129590615007,2.191840588840028,5.463827743103561,False
resnet50,PRAD,shipped,slide_out,MEND154,-1,1,0.001,0.0021084219453323767,7.3099415204678366e-06,0.3644057602719319,0.5614669246703312,-0.27271667559214613,2.426645075710429,7.214462197863907,False
resnet50,PRAD,shipped,slide_out,MEND154,-1,2,0.001,0.0018171912832929782,8.04093567251462e-05,0.4697157556029257,0.4994386538837676,-0.2892313685640363,2.261627135938663,5.861325205355727,False
resnet50,PRAD,shipped,slide_out,MEND156,-1,0,0.001,0.0011186239620403322,2.8137310073157006e-05,0.4262213318791375,0.554958025806118,-0.44981610320125354,2.0651821871972476,4.865413681756687,False
resnet50,PRAD,shipped,slide_out,MEND156,-1,1,0.001,0.0002604455964944763,1.6882386043894204e-05,0.4091618050958382,0.530477789987295,-0.16574975325582147,1.9085453095517788,4.105945725676181,False
resnet50,PRAD,shipped,slide_out,MEND156,-1,2,0.001,0.0007842014882655982,1.1254924029262803e-05,0.4663595970014325,0.5155554304294203,-0.2705432296435944,1.967551060808636,4.475981988932462,False
resnet50,PRAD,shipped,slide_out,MEND157,-1,0,0.001,0.000397708990282515,6.269592476489028e-06,0.4058082956782094,0.5530411285698955,-0.2047005861976619,1.8828736836750943,4.068035408164399,False
resnet50,PRAD,shipped,slide_out,MEND157,-1,1,0.001,0.0010491845383331193,0.00013793103448275863,0.4237281205652744,0.4884572032946815,-0.22513500457065422,2.417818328412725,5.91181122666916,False
resnet50,PRAD,shipped,slide_out,MEND157,-1,2,0.001,0.0014070538647492717,0.0,0.40575891465022135,0.5551920849741718,-0.5444213499193544,2.2486670896791345,5.379661076655803,False
resnet50,PRAD,shipped,slide_out,MEND158,-1,0,0.001,0.0012373422111249827,0.002949547218628719,0.4490686430288412,0.43927165837208937,-0.30782690526358614,2.064825414175791,4.823372273862887,False
resnet50,PRAD,shipped,slide_out,MEND158,-1,1,0.001,7.248044178554993e-05,0.001701164294954722,0.42577307526558944,0.43152781837100584,-0.10479182811979187,2.107961239628437,5.080560479786244,False
resnet50,PRAD,shipped,slide_out,MEND158,-1,2,0.001,0.00036560739717291955,0.0014747736093143596,0.4551287348827516,0.43111259974206995,-0.36098502788799497,2.25762052818383,4.501010184662744,False
resnet50,PRAD,shipped,slide_out,MEND159,-1,0,0.001,0.00031992376284800217,0.0021317427385892118,0.3902629105056734,0.7393812551861204,-0.42383197160504876,1.9698721575959042,4.3287878487852085,False
resnet50,PRAD,shipped,slide_out,MEND159,-1,1,0.001,0.0006012699235454192,0.0029719917012448133,0.4284459837380284,0.7259620013237917,-0.20874071458827137,1.9447934294192528,4.6968653870170725,False
resnet50,PRAD,shipped,slide_out,MEND159,-1,2,0.001,0.0008544708336136716,0.0025933609958506223,0.39703455101803886,0.7290830132320512,-0.5057541576291603,2.117737827848961,4.5684827905557785,False
resnet50,PRAD,shipped,slide_out,MEND160,-1,0,0.001,0.0006864440601303712,0.0009463103701887718,0.3933612398716305,0.5099989998122921,-0.3992436019622584,1.9708651708221583,4.465536470167945,False
resnet50,PRAD,shipped,slide_out,MEND160,-1,1,0.001,0.0002527587694963319,0.001500367737190488,0.5262628395488924,0.5698410793581004,-0.24568028859119168,2.0238012857219365,4.069458467844929,False
resnet50,PRAD,shipped,slide_out,MEND160,-1,2,0.001,0.00038564776773486714,0.0010149546457465066,0.4236039329993596,0.5672145357922025,-0.16633100147202406,1.7697782958530288,3.93524149655732,False
resnet50,PRAD,shipped,slide_out,MEND161,-1,0,0.001,0.0011362646930779276,0.002255855855855856,0.4409285682004569,0.5158547236186602,-0.22804392467581436,2.0354439819086205,5.063956093661731,False
resnet50,PRAD,shipped,slide_out,MEND161,-1,1,0.001,0.0010831878999418266,0.0009441441441441442,0.41615345250832714,0.4815237577525127,-0.3848610502177121,2.2960782114974214,6.252696904897892,False
resnet50,PRAD,shipped,slide_out,MEND161,-1,2,0.001,0.0013529985372988786,0.0012972972972972972,0.4151146136988048,0.5051480939635353,-0.2940390308315341,1.84710865436554,4.577408644804383,False
resnet50,PRAD,shipped,slide_out,MEND162,-1,0,0.001,0.0006692939683387883,0.004752778842468379,0.4048551726467666,0.3704437061276148,-0.2026169111534103,2.1607999659051043,5.008353993359097,False
resnet50,PRAD,shipped,slide_out,MEND162,-1,1,0.001,0.0013383906800325115,0.0036949022614028364,0.42153730849692456,0.3407801283930941,-0.3244791735097076,2.0196665154141784,5.090129606362299,False
