encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
resnet50,CCRCC,shipped,donor,INT17,-1,2,0.001,4.8753564529482106e-05,0.0022649930264993026,0.4411844970211173,0.3311996502851827,-0.13414682879815004,2.3115074938225693,4.827750455201079
resnet50,CCRCC,shipped,donor,INT18,-1,0,0.001,0.00025129270767892525,0.0001180061037639878,0.4199796736858196,0.4820068015633594,-0.20416684509051625,2.130884789774429,4.716236851921563
resnet50,CCRCC,shipped,donor,INT18,-1,1,0.001,0.00022669220945083015,0.0001098677517802645,0.4287909273803807,0.4354249350237192,-0.22664092534410635,3.1442348619699367,6.539413736210468
resnet50,CCRCC,shipped,donor,INT18,-1,2,0.001,0.0012167942368302566,0.00011393692777212615,0.40630444913993125,0.4203071634957656,-0.2965647152135827,2.898548658295077,6.579903255286176
resnet50,CCRCC,shipped,donor,INT19,-1,0,0.001,7.789461970733878e-06,0.00018593371059013743,0.45209291587959133,0.3613995434774687,-0.04258838003537874,2.2254445874490036,4.583774526595707
resnet50,CCRCC,shipped,donor,INT19,-1,1,0.001,2.3736055067647758e-06,0.00013338722716248988,0.4820976815093037,0.3702993683208714,-0.027478083818341215,2.1809515897073055,4.160394738545118
resnet50,CCRCC,shipped,donor,INT19,-1,2,0.001,0.00015833685864507163,0.0002910266774454325,0.44589001934858186,0.34772472615763406,-0.13353709309993905,2.3883524754892203,5.146709191159955
resnet50,CCRCC,shipped,donor,INT2,-1,0,0.001,0.0008886290558316282,0.00026356589147286824,0.4155641264519691,0.4048851486795042,-0.23342741446804338,3.098054921246298,7.085335637387627
resnet50,CCRCC,shipped,donor,INT2,-1,1,0.001,1.527165932452276e-05,5.426356589147287e-05,0.4497940006684553,0.45476425228383643,-0.03959004547862077,2.098862862454192,3.9814867054138023
resnet50,CCRCC,shipped,donor,INT2,-1,2,0.001,4.158004158004158e-05,1.5503875968992248e-05,0.45525610180503717,0.4814995177906632,-0.15327043807863228,2.385823076997611,4.887698665960778
resnet50,CCRCC,shipped,donor,INT20,-1,0,0.001,4.719667995768574e-05,0.00018930041152263375,0.4700340251420549,0.3466379253219688,-0.10673779051622906,2.120545053998776,3.9821057114178915
