task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
PAAD,shipped,resnet50,donor,scaled,TENX126,donor,1,0.901824705279344,,
PAAD,shipped,resnet50,donor,scaled,TENX140,donor,1,0.8822936288088643,,
PAAD,shipped,resnet50,patient,abs,0,patient,1,0.769313432835821,,
PAAD,shipped,resnet50,patient,abs,1,patient,1,0.9112576177285319,,
PAAD,shipped,resnet50,patient,abs,2,patient,1,0.9385033316248078,,
PAAD,shipped,resnet50,patient,scaled,0,patient,1,0.8121492537313434,,
PAAD,shipped,resnet50,patient,scaled,1,patient,1,0.8822936288088643,,
PAAD,shipped,resnet50,patient,scaled,2,patient,1,0.91247565351102,,
PAAD,shipped,resnet50,random,abs,0,spot,1,0.893124592067139,0.0018065147077300351,0.00891086048496825
PAAD,shipped,resnet50,random,abs,1,spot,1,0.8951710170167779,0.0020596223246939663,0.02604644420943158
PAAD,shipped,resnet50,random,abs,2,spot,1,0.8943912561984255,0.0022241884587804023,0.014096774101252745
PAAD,shipped,resnet50,random,scaled,0,spot,1,0.9017665198618762,0.0035720641722135,0.03741743255088324
PAAD,shipped,resnet50,random,scaled,1,spot,1,0.8995501311299829,0.0008068993239246534,0.049620793778444326
PAAD,shipped,resnet50,random,scaled,2,spot,1,0.9023956242817686,0.00254926654423995,0.03113087556383855
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,slide,3,0.8116281141718155,0.0446286641446928,0.2565945746686248
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,slide,3,0.9232705340164827,0.01393569357690582,0.20349534535834315
PRAD,shipped,resnet50,donor,scaled,PRAD_patient1,slide,3,0.8166939125707066,0.011625621841040015,0.062050506881276904
PRAD,shipped,resnet50,donor,scaled,PRAD_patient2,slide,3,0.8311919206853752,0.05739970518352428,0.5244670511036695
PRAD,shipped,resnet50,patient,abs,0,slide,3,0.792188839395092,0.03888118095236209,0.09745581637540034
PRAD,shipped,resnet50,patient,abs,1,slide,3,0.9365508734605563,0.027930647177697724,0.34246388511077347
PRAD,shipped,resnet50,patient,scaled,0,slide,3,0.8402575339043142,0.029392771605453748,0.12042150382369549
PRAD,shipped,resnet50,patient,scaled,1,slide,3,0.8863473461474896,0.0644543161274502,1.2387119133373121
PRAD,shipped,resnet50,random,abs,0,spot,1,0.9030110655251471,0.0014093724981716588,0.006864402919179908
PRAD,shipped,resnet50,random,abs,1,spot,1,0.9025257636000289,0.0023140267900628782,0.011400665762858714
PRAD,shipped,resnet50,random,scaled,0,spot,1,0.8967263777106937,0.0006813550816016685,0.009667291556825804
PRAD,shipped,resnet50,random,scaled,1,spot,1,0.8984192612136649,0.00131781942174995,0.01088605476994734
READ,shipped,resnet50,donor,abs,READ_specimen1,slide,1,0.894295906763314,,
READ,shipped,resnet50,donor,abs,READ_specimen7,slide,1,0.665764657430092,,
READ,shipped,resnet50,donor,scaled,READ_specimen1,slide,1,0.9097153681229427,,
READ,shipped,resnet50,donor,scaled,READ_specimen7,slide,1,0.7771120744276422,,
READ,shipped,resnet50,patient,abs,0,slide,1,0.894295906763314,,
READ,shipped,resnet50,patient,abs,1,slide,1,0.6626672721128665,,
READ,shipped,resnet50,patient,scaled,0,slide,1,0.9097153681229427,,
READ,shipped,resnet50,patient,scaled,1,slide,1,0.7760203176480528,,
READ,shipped,resnet50,random,abs,0,spot,1,0.8961706229434208,0.002229247620643091,0.008286727662358287
READ,shipped,resnet50,random,abs,1,spot,1,0.8985180529087501,0.002889998714294668,0.013786926685692242
READ,shipped,resnet50,random,scaled,0,spot,1,0.9003728350770572,0.0019764559664051354,0.03478380856594607
READ,shipped,resnet50,random,scaled,1,spot,1,0.9027611834897066,0.00373168089733637,0.03685527815778253
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,block,3,0.7877339520494973,0.021640471272494285,0.18831876775417433
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,block,3,0.5268581275129236,0.02193893788422195,0.14121494951307625
SKCM,shipped,resnet50,donor,scaled,SKCM_hest_patient_1,block,3,0.7605774684196959,0.05936438586574051,3.518062257091738
SKCM,shipped,resnet50,donor,scaled,SKCM_hest_patient_2,block,3,0.7458280681600612,0.09334529851578519,5.1190739219585435
SKCM,shipped,resnet50,patient,abs,0,block,3,0.7789636504253674,0.028476772725802076,0.15862670107014482
SKCM,shipped,resnet50,patient,abs,1,block,3,0.5534673559257132,0.022540241372248495,0.1383068004614227
SKCM,shipped,resnet50,patient,scaled,0,block,3,0.7233410672853827,0.07390000778112306,3.853210207783328
