task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
IDC,audited,resnet50,slide_out,abs,NCBI783,-1,0,slide,NCBI783,0.8259767054908486,3.951910543909692,6.717700775919781,0.09614642262895173,0.07787687188019966,3005,50,True
IDC,audited,resnet50,slide_out,abs,NCBI783,-1,1,slide,NCBI783,0.8819168053244593,5.243132576847847,7.351458702086803,0.07797670549084859,0.04010648918469218,3005,50,True
IDC,audited,resnet50,slide_out,abs,NCBI783,-1,2,slide,NCBI783,0.8768985024958402,5.211834963638849,7.381768308914247,0.0836405990016639,0.039460898502495845,3005,50,True
IDC,audited,resnet50,slide_out,abs,NCBI785,-1,0,slide,NCBI785,0.8077605985037407,4.8340415599718485,8.447937072495318,0.15125685785536158,0.04098254364089776,4010,50,True
IDC,audited,resnet50,slide_out,abs,NCBI785,-1,1,slide,NCBI785,0.738284289276808,4.170167650931559,8.523817792995018,0.23074812967581046,0.030967581047381544,4010,50,True
IDC,audited,resnet50,slide_out,abs,NCBI785,-1,2,slide,NCBI785,0.7235361596009975,4.135605048671263,8.701215201195218,0.24765586034912718,0.028807980049875313,4010,50,True
IDC,audited,resnet50,slide_out,abs,TENX95,-1,0,slide,TENX95,0.9169871134020618,5.708256990037546,8.262403447140601,0.07768556701030928,0.005327319587628866,7760,50,True
IDC,audited,resnet50,slide_out,abs,TENX95,-1,1,slide,TENX95,0.9109561855670103,5.45631345030096,8.07891839400326,0.0809819587628866,0.008061855670103093,7760,50,True
IDC,audited,resnet50,slide_out,abs,TENX95,-1,2,slide,TENX95,0.8552731958762887,4.885762127651644,8.208969155216142,0.12292525773195877,0.02180154639175258,7760,50,True
IDC,audited,resnet50,slide_out,abs,TENX99,-1,0,slide,TENX99,0.9035817157169693,5.054862514201528,6.728665525594322,0.01798949954241125,0.07842878474061943,20761,50,True
IDC,audited,resnet50,slide_out,abs,TENX99,-1,1,slide,TENX99,0.8144501709936901,4.603249722285722,8.072186709242253,0.04354703530658446,0.14200279369972543,20761,50,True
IDC,audited,resnet50,slide_out,abs,TENX99,-1,2,slide,TENX99,0.8800385337893165,4.719101066212848,6.7559122869765424,0.023061509561196476,0.09689995664948702,20761,50,True
IDC,audited,resnet50,slide_out,scaled,NCBI783,-1,0,slide,NCBI783,0.6873810316139768,3.167834279994884,8.323152776238624,0.17391680532445924,0.13870216306156405,3005,50,True
IDC,audited,resnet50,slide_out,scaled,NCBI783,-1,1,slide,NCBI783,0.8396472545757072,46.92960813868656,50.715626760179205,0.11948086522462562,0.04087188019966722,3005,50,True
IDC,audited,resnet50,slide_out,scaled,NCBI783,-1,2,slide,NCBI783,0.8372911813643927,70.6624771016863,74.37098475020561,0.14155740432612313,0.021151414309484192,3005,50,True
IDC,audited,resnet50,slide_out,scaled,NCBI785,-1,0,slide,NCBI785,0.8073915211970075,47.19491950405072,51.30764947093329,0.15013965087281797,0.04246882793017456,4010,50,True
IDC,audited,resnet50,slide_out,scaled,NCBI785,-1,1,slide,NCBI785,0.7940448877805487,5.7017950273867495,9.137422147576999,0.18983541147132169,0.016119700748129673,4010,50,True
IDC,audited,resnet50,slide_out,scaled,NCBI785,-1,2,slide,NCBI785,0.7792518703241895,5.66891535019892,9.219167717929714,0.20151122194513715,0.019236907730673315,4010,50,True
IDC,audited,resnet50,slide_out,scaled,TENX95,-1,0,slide,TENX95,0.9760927835051547,83.2370423382127,83.57502631552767,0.021855670103092785,0.0020515463917525774,7760,50,True
IDC,audited,resnet50,slide_out,scaled,TENX95,-1,1,slide,TENX95,0.9356984536082474,28.620060505164602,30.162384580017097,0.06120360824742268,0.003097938144329897,7760,50,True
IDC,audited,resnet50,slide_out,scaled,TENX95,-1,2,slide,TENX95,0.8819690721649485,297.4711576258895,300.13796182871926,0.09866237113402063,0.019368556701030926,7760,50,True
IDC,audited,resnet50,slide_out,scaled,TENX99,-1,0,slide,TENX99,0.8918992341409373,5.625140047199375,7.826033437422614,0.01925051779779394,0.08885024806126873,20761,50,True
IDC,audited,resnet50,slide_out,scaled,TENX99,-1,1,slide,TENX99,0.8256384567217379,180.59881845811785,184.78976371825033,0.05106305091276913,0.12329849236549299,20761,50,True
IDC,audited,resnet50,slide_out,scaled,TENX99,-1,2,slide,TENX99,0.9303270555368239,36.80774198075114,38.09833282649481,0.019727373440585713,0.04994557102259043,20761,50,True
PRAD,shipped,resnet50,slide_out,abs,MEND139,-1,0,slide,MEND139,0.8403947719391838,2.1351858527939775,3.0678628959254954,0.03777540677514004,0.12182982128567618,3749,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND139,-1,1,slide,MEND139,0.8581648439583889,2.262621878702153,3.060933547583664,0.03007735396105628,0.11175780208055482,3749,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND139,-1,2,slide,MEND139,0.8094318484929315,2.1066699000089657,3.308694071082513,0.034526540410776206,0.15604161109629236,3749,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND140,-1,0,slide,MEND140,0.925498708010336,2.2520960023586083,2.6858267319869715,0.06820671834625323,0.006294573643410853,1935,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND140,-1,1,slide,MEND140,0.8962273901808786,2.039314385388911,2.6490442133230196,0.099328165374677,0.0044444444444444444,1935,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND140,-1,2,slide,MEND140,0.8235555555555556,1.7047448529860858,2.8838686451629774,0.16637726098191216,0.010067183462532301,1935,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND141,-1,0,slide,MEND141,0.9369565217391305,1.9800570516379146,2.316040098463615,0.05702341137123746,0.006020066889632108,1794,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND141,-1,1,slide,MEND141,0.9662653288740245,2.411415382575909,2.5811534655854915,0.032798216276477145,0.0009364548494983277,1794,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND141,-1,2,slide,MEND141,0.9122742474916388,1.8739774019036408,2.3908918973476396,0.08137123745819398,0.006354515050167224,1794,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND142,-1,0,slide,MEND142,0.9487220553887221,2.0602875299143792,2.2922608957635084,0.04167500834167501,0.009602936269602937,2997,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND142,-1,1,slide,MEND142,0.934401067734401,1.9658832925316851,2.277524163525168,0.05423423423423423,0.011364698031364697,2997,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND142,-1,2,slide,MEND142,0.9705905905905905,2.455671572520603,2.5829952079709364,0.019926593259926594,0.009482816149482815,2997,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND143,-1,0,slide,MEND143,0.9607127882599581,1.9270455075660369,2.09021777649216,0.03857966457023061,0.0007075471698113207,3816,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND143,-1,1,slide,MEND143,0.9564884696016772,1.8232404595404028,2.0017837331508646,0.04094863731656185,0.002562893081761006,3816,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND143,-1,2,slide,MEND143,0.9703721174004193,2.1669701197604336,2.28556765418559,0.029182389937106916,0.00044549266247379454,3816,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND144,-1,0,slide,MEND144,0.9880559646539028,2.3796538065524677,2.422922911032634,0.01071674030436917,0.0012272950417280314,4074,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND144,-1,1,slide,MEND144,0.9728718703976437,1.9060786089190278,2.0219363955876193,0.023244968090328916,0.0038831615120274916,4074,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND144,-1,2,slide,MEND144,0.9822925871379479,2.095074510782731,2.1568275131902297,0.016656848306332843,0.001050564555719195,4074,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,-1,0,slide,MEND145,0.9402820874471086,2.181190805729648,2.565625715200387,0.058787023977433,0.000930888575458392,1418,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,-1,1,slide,MEND145,0.9546967559943583,2.243578782908309,2.5160716986681737,0.044598025387870235,0.0007052186177715092,1418,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,-1,2,slide,MEND145,0.9236248236953456,1.9713441646242953,2.4684758059408605,0.07447108603667137,0.0019040902679830747,1418,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,-1,0,slide,MEND146,0.9693380855397149,2.1738075652827256,2.3573336328339174,0.02928716904276986,0.001374745417515275,1964,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,-1,1,slide,MEND146,0.9491649694501018,1.852351551287654,2.1934389469164235,0.047067209775967414,0.0037678207739307535,1964,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,-1,2,slide,MEND146,0.9516089613034623,2.0109495838917555,2.3423272051625896,0.047148676171079436,0.0012423625254582484,1964,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,-1,0,slide,MEND147,0.9597944325481798,2.310815833481981,2.5121888453970724,0.036256959314775156,0.0039486081370449675,2335,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,-1,1,slide,MEND147,0.9718715203426125,2.383497874814603,2.4990249773316364,0.022826552462526767,0.005301927194860814,2335,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,-1,2,slide,MEND147,0.9388865096359743,2.0212094780292458,2.3476370267871745,0.05314775160599572,0.007965738758029979,2335,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,-1,0,slide,MEND148,0.9830863441518677,2.2138179114363474,2.3092093526360333,0.013141457440293937,0.0037721984078383348,1633,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,-1,1,slide,MEND148,0.9741334966319657,1.9191666172960824,2.064540479956625,0.01737905695039804,0.008487446417636251,1633,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,-1,2,slide,MEND148,0.987875076546234,2.2692602504537716,2.3305586898047785,0.010520514390691977,0.0016044090630740967,1633,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND149,-1,0,slide,MEND149,0.9364775796866559,1.8315753194295834,2.1214933153835225,0.03988114532685035,0.02364127498649379,1851,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND149,-1,1,slide,MEND149,0.9657590491626148,2.091843110613002,2.237987389106264,0.024829821717990277,0.009411129119394922,1851,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND149,-1,2,slide,MEND149,0.9657374392220421,2.145945210273175,2.3030815385225516,0.022549972987574284,0.011712587790383578,1851,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND150,-1,0,slide,MEND150,0.9097658480868076,2.3604253542768565,3.0213745590359333,0.08701313535122787,0.0032210165619645913,1751,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND150,-1,1,slide,MEND150,0.9052198743575101,2.352994988415887,3.0712232096434104,0.08837235865219874,0.006407766990291262,1751,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND150,-1,2,slide,MEND150,0.8631867504283267,1.958566346002462,2.9074718344305226,0.11997715591090806,0.016836093660765276,1751,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND151,-1,0,slide,MEND151,0.9109923076923078,2.0347538630575865,2.427531199638736,0.028223076923076924,0.06078461538461538,2600,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND151,-1,1,slide,MEND151,0.9625076923076924,2.2494186182726836,2.3924889528054734,0.021346153846153845,0.016146153846153845,2600,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND151,-1,2,slide,MEND151,0.9443615384615385,2.261224687235437,2.4845586539740343,0.02026923076923077,0.03536923076923077,2600,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND152,-1,0,slide,MEND152,0.9130369889682025,2.0712136013937728,2.459346652624144,0.042972096041531474,0.04399091499026606,3082,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND152,-1,1,slide,MEND152,0.9539714471122648,2.3567695746144888,2.5640481821812076,0.028027255029201815,0.01800129785853342,3082,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND152,-1,2,slide,MEND152,0.9211096690460739,2.1744314087898133,2.63851743251789,0.07476314081765087,0.004127190136275146,3082,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND153,-1,0,slide,MEND153,0.9056153846153846,2.2885348883471046,2.789479797849106,0.09228571428571428,0.002098901098901099,1820,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND153,-1,1,slide,MEND153,0.9116263736263737,2.2810767816178976,2.7495069521341913,0.08630769230769231,0.0020659340659340657,1820,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND153,-1,2,slide,MEND153,0.8660769230769231,2.033044136599779,2.826064477222451,0.1289120879120879,0.005010989010989011,1820,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND154,-1,0,slide,MEND154,0.8445760233918129,1.888811899287559,2.858610295974726,0.07751461988304094,0.0779093567251462,2736,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND154,-1,1,slide,MEND154,0.8342763157894737,1.8788921830127117,2.9358333066151756,0.08589181286549709,0.07983187134502924,2736,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND154,-1,2,slide,MEND154,0.9054312865497076,2.4270670752863635,3.0568402673186528,0.07145467836257309,0.0231140350877193,2736,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND156,-1,0,slide,MEND156,0.7098255486775464,1.9843492756955667,5.1989168031588715,0.19685424873382104,0.09332020258863252,3554,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND156,-1,1,slide,MEND156,0.6800675295441756,1.6884726950451243,6.2993597178734,0.23667979741136747,0.08325267304445695,3554,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND156,-1,2,slide,MEND156,0.7677940348902645,2.1428828056522122,5.498246641822812,0.18027574563871696,0.05193021947101857,3554,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND157,-1,0,slide,MEND157,0.7531724137931035,1.6488192718350547,3.342208912551916,0.11902821316614419,0.12779937304075234,3190,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND157,-1,1,slide,MEND157,0.8649467084639498,2.131945635613131,3.0184394816559017,0.09245141065830721,0.04260188087774295,3190,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND157,-1,2,slide,MEND157,0.8469592476489027,2.019694482880571,2.987201284852319,0.07583699059561129,0.07720376175548589,3190,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND158,-1,0,slide,MEND158,0.9031888745148771,2.3690017326178143,2.969163283884921,0.05369987063389391,0.04311125485122898,3092,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND158,-1,1,slide,MEND158,0.8735187580853817,2.091096530866511,2.9319967393700623,0.08695989650711514,0.03952134540750324,3092,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND158,-1,2,slide,MEND158,0.9033829236739974,2.263077982501406,2.85655908679974,0.06791073738680466,0.02870633893919793,3092,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND159,-1,0,slide,MEND159,0.6486773858921161,1.6973638076746715,4.965645358968001,0.06235995850622406,0.28896265560165973,3856,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND159,-1,1,slide,MEND159,0.7289522821576763,1.954683131232373,4.113714543573403,0.049413900414937754,0.2216338174273859,3856,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND159,-1,2,slide,MEND159,0.7399066390041494,1.9869749313348146,4.073900491150935,0.048910788381742745,0.2111825726141079,3856,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND160,-1,0,slide,MEND160,0.8547683255699927,1.7266006781312035,2.5707539351098645,0.05057121843589116,0.0946604559941162,4079,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND160,-1,1,slide,MEND160,0.9387496935523413,2.596838078947377,2.8574341974213424,0.011189016915910763,0.05006128953174798,4079,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND160,-1,2,slide,MEND160,0.8913557244422653,2.285789226503715,2.9553589841024626,0.01983819563618534,0.0888060799215494,4079,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND161,-1,0,slide,MEND161,0.788972972972973,2.0869013090816253,3.7639128693524615,0.161009009009009,0.05001801801801802,2775,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND161,-1,1,slide,MEND161,0.7800648648648648,2.1117507423880992,4.009684612030371,0.19136576576576578,0.02856936936936937,2775,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND161,-1,2,slide,MEND161,0.7640720720720721,2.0067847074053087,4.002743292863163,0.18855495495495497,0.047372972972972965,2775,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND162,-1,0,slide,MEND162,0.9420697585281717,1.8026044556734195,2.2048308704265853,0.031146032962821004,0.02678420850900728,2609,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND162,-1,1,slide,MEND162,0.9436642391720966,1.8834968434530257,2.2722182705142813,0.02709850517439632,0.02923725565350709,2609,50,False
PRAD,shipped,resnet50,slide_out,abs,MEND162,-1,2,slide,MEND162,0.9673131467995401,2.1433359066394577,2.327854453432916,0.02515906477577616,0.007527788424683787,2609,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND139,-1,0,slide,MEND139,0.8970392104561217,2.381089553745468,3.050445405526205,0.045489463857028546,0.057471325686849824,3749,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND139,-1,1,slide,MEND139,0.9403947719391837,2.89778546466449,3.3001923095654884,0.02561216324353161,0.03399306481728461,3749,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND139,-1,2,slide,MEND139,0.8744731928514271,2.284633709398708,3.090576948963843,0.036409709255801545,0.08911709789277139,3749,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND140,-1,0,slide,MEND140,0.8529405684754522,1.7287152801478263,2.6731203662775465,0.1423669250645995,0.00469250645994832,1935,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND140,-1,1,slide,MEND140,0.8655193798449612,1.7990094104917123,2.6405784209437964,0.13202067183462532,0.0024599483204134367,1935,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND140,-1,2,slide,MEND140,0.8245788113695091,1.7348804016918187,2.9516819202939546,0.16865116279069767,0.0067700258397932825,1935,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND141,-1,0,slide,MEND141,0.8649052396878484,1.4831126364291614,2.257200760116518,0.12366778149386844,0.011426978818283166,1794,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND141,-1,1,slide,MEND141,0.8993199554069119,1.691517100114932,2.2782824544274636,0.09700111482720178,0.0036789297658862876,1794,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND141,-1,2,slide,MEND141,0.8269565217391305,1.3499392036993247,2.4446789515578327,0.15507246376811593,0.017971014492753623,1794,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND142,-1,0,slide,MEND142,0.949376042709376,2.184869423050387,2.4372378136998605,0.048101434768101435,0.0025225225225225228,2997,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND142,-1,1,slide,MEND142,0.902308975642309,1.8182958070163746,2.36048394565023,0.09307307307307307,0.004617951284617952,2997,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND142,-1,2,slide,MEND142,0.9070270270270271,1.6199932050262462,2.0462287523972087,0.0755689022355689,0.017404070737404072,2997,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND143,-1,0,slide,MEND143,0.8911582809224319,1.4579303311845189,2.0583080057421923,0.10702830188679245,0.0018134171907756814,3816,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND143,-1,1,slide,MEND143,0.8920440251572327,1.3931530480871992,1.9643997114843523,0.10308700209643605,0.004868972746331237,3816,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND143,-1,2,slide,MEND143,0.9043134171907756,1.55413836054848,2.0530965174983615,0.09509958071278826,0.0005870020964360587,3816,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND144,-1,0,slide,MEND144,0.9442906234658812,1.60554743845838,1.8661833515204393,0.05210112911143839,0.003608247422680412,4074,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND144,-1,1,slide,MEND144,0.9278939617083947,1.512756026163358,1.8646862171643566,0.0684634266077565,0.003642611683848797,4074,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND144,-1,2,slide,MEND144,0.9306774668630338,1.472682937339772,1.806972637910434,0.06325969563082964,0.0060628375061364745,4074,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND145,-1,0,slide,MEND145,0.8995204513399153,1.7481429215976494,2.3899267646130773,0.09782792665726375,0.0026516220028208744,1418,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND145,-1,1,slide,MEND145,0.9234696755994358,1.773856355025982,2.235940932194044,0.07420310296191819,0.00232722143864598,1418,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND145,-1,2,slide,MEND145,0.8248801128349789,1.2941546081841278,2.592093058597139,0.17052186177715092,0.00459802538787024,1418,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND146,-1,0,slide,MEND146,0.9152443991853361,1.5443790886644249,2.04986783086665,0.08269857433808553,0.0020570264765784113,1964,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND146,-1,1,slide,MEND146,0.9058655804480652,1.50273075464867,2.183579093824824,0.08780040733197556,0.006334012219959266,1964,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND146,-1,2,slide,MEND146,0.8777494908350306,1.3893718466221106,2.302536681562185,0.11869653767820773,0.0035539714867617108,1964,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND147,-1,0,slide,MEND147,0.8939443254817988,1.7082227982295959,2.396792109239951,0.10222698072805139,0.0038286937901498928,2335,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND147,-1,1,slide,MEND147,0.9339100642398287,1.9270538536118824,2.3052505653087274,0.0628779443254818,0.0032119914346895075,2335,50,False
PRAD,shipped,resnet50,slide_out,scaled,MEND147,-1,2,slide,MEND147,0.910561027837259,1.880049568093454,2.4588893942663903,0.08620985010706639,0.003229122055674518,2335,50,False
