task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
CCRCC,shipped,resnet50,donor,scaled,INT12,-1,2,donor,INT12,0.9578221915920055,2.861231907926087,3.0781901837963828,0.012239834596829773,0.029937973811164715,1451,50,False
CCRCC,shipped,resnet50,donor,scaled,INT13,-1,0,donor,INT13,0.8442486808901124,1.7783580537482029,2.9278515733102286,0.14876347786189492,0.006987841247992659,4359,50,False
CCRCC,shipped,resnet50,donor,scaled,INT13,-1,1,donor,INT13,0.8528286304198212,1.8295851650028547,2.9222483069601766,0.1372562514338151,0.009915118146363845,4359,50,False
CCRCC,shipped,resnet50,donor,scaled,INT13,-1,2,donor,INT13,0.843464097270016,1.9034526135790568,3.0708065171910977,0.14919476944253268,0.00734113328745125,4359,50,False
CCRCC,shipped,resnet50,donor,scaled,INT14,-1,0,donor,INT14,0.9640026304252521,2.1417494578119456,2.2945594245433205,0.03309951775537045,0.002897851819377466,4562,50,False
CCRCC,shipped,resnet50,donor,scaled,INT14,-1,1,donor,INT14,0.9537001315212627,2.044440630561011,2.253600348387521,0.04386234107847435,0.0024375274002630424,4562,50,False
CCRCC,shipped,resnet50,donor,scaled,INT14,-1,2,donor,INT14,0.9336650591845682,1.8818565751279435,2.2009464159850998,0.06372205173169662,0.002612889083735204,4562,50,False
CCRCC,shipped,resnet50,donor,scaled,INT15,-1,0,donor,INT15,0.9215344129554656,1.9965848528423846,2.426008963507462,0.07046558704453441,0.008,4940,50,False
CCRCC,shipped,resnet50,donor,scaled,INT15,-1,1,donor,INT15,0.9671336032388663,2.5734619409517667,2.7307215971345498,0.032388663967611336,0.00047773279352226724,4940,50,False
CCRCC,shipped,resnet50,donor,scaled,INT15,-1,2,donor,INT15,0.9098380566801619,2.0753214716160584,2.6149142140356196,0.0747004048582996,0.015461538461538462,4940,50,False
CCRCC,shipped,resnet50,donor,scaled,INT16,-1,0,donor,INT16,0.8915034310667498,1.6950258759319505,2.640768709336433,0.10113537117903931,0.007361197754210855,3206,50,False
CCRCC,shipped,resnet50,donor,scaled,INT16,-1,1,donor,INT16,0.8956768558951965,1.6964504249543548,2.5874233826715893,0.09446662507797879,0.009856519026824703,3206,50,False
CCRCC,shipped,resnet50,donor,scaled,INT16,-1,2,donor,INT16,0.8867747972551466,1.7008096163031916,2.5041268559353362,0.09396756082345602,0.01925764192139738,3206,50,False
CCRCC,shipped,resnet50,donor,scaled,INT17,-1,0,donor,INT17,0.8485913528591352,1.5622904256702432,2.64246665350538,0.1436150627615063,0.007793584379358438,3585,50,False
CCRCC,shipped,resnet50,donor,scaled,INT17,-1,1,donor,INT17,0.8769986052998605,1.6397818020068804,2.4962762968535905,0.11965411436541144,0.0033472803347280333,3585,50,False
CCRCC,shipped,resnet50,donor,scaled,INT17,-1,2,donor,INT17,0.856792189679219,1.5578536676608996,2.593264903439308,0.1381534170153417,0.005054393305439331,3585,50,False
CCRCC,shipped,resnet50,donor,scaled,INT18,-1,0,donor,INT18,0.8753001017293998,2.06120572201201,2.8998908227232856,0.0851881993896236,0.0395116988809766,4915,50,False
CCRCC,shipped,resnet50,donor,scaled,INT18,-1,1,donor,INT18,0.9263641912512717,2.750006078232246,3.3597360723410112,0.06695829094608342,0.006677517802644964,4915,50,False
CCRCC,shipped,resnet50,donor,scaled,INT18,-1,2,donor,INT18,0.8918372329603256,2.3999001384315246,3.2381782887097823,0.10244150559511699,0.005721261444557477,4915,50,False
CCRCC,shipped,resnet50,donor,scaled,INT19,-1,0,donor,INT19,0.9197251414713016,1.6654421709164802,2.0941260946510094,0.06905416329830234,0.01122069523039612,4948,50,False
CCRCC,shipped,resnet50,donor,scaled,INT19,-1,1,donor,INT19,0.9266895715440582,1.672323452503906,2.037212848025028,0.06040016168148747,0.012910266774454324,4948,50,False
CCRCC,shipped,resnet50,donor,scaled,INT19,-1,2,donor,INT19,0.9211236863379143,1.7007447890872205,2.1312698284031124,0.07303556992724333,0.00584074373484236,4948,50,False
CCRCC,shipped,resnet50,donor,scaled,INT2,-1,0,donor,INT2,0.9437751937984495,2.482029141033918,2.8347851107595057,0.05542635658914729,0.0007984496124031008,2580,50,False
CCRCC,shipped,resnet50,donor,scaled,INT2,-1,1,donor,INT2,0.9218837209302326,1.903326827520917,2.3474105456256122,0.06615503875968992,0.011961240310077519,2580,50,False
CCRCC,shipped,resnet50,donor,scaled,INT2,-1,2,donor,INT2,0.9648914728682171,2.2967309850560347,2.4542389391645147,0.02811627906976744,0.006992248062015503,2580,50,False
CCRCC,shipped,resnet50,donor,scaled,INT20,-1,0,donor,INT20,0.8993703703703705,1.5074179129197431,2.0607330241642963,0.08233744855967079,0.01829218106995885,4860,50,False
CCRCC,shipped,resnet50,donor,scaled,INT20,-1,1,donor,INT20,0.9256913580246914,1.6872062485585362,2.086886344377979,0.06573251028806584,0.008576131687242798,4860,50,False
