task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
PRAD,shipped,resnet50,random,scaled,2,0.8975728194621793,0.0011970494047097715,1.7342697197543364,0.010696645725032202,2.327677679339283,0.09191851030714021,0.010508670230680438,spot,19299,False
READ,shipped,resnet50,donor,abs,2,0.7800302820967031,0.16159599611655498,1.7382332896552524,0.5388505681065938,4.001724784917072,0.11472534105019119,0.10524437685310578,slide,2128,False
READ,shipped,resnet50,donor,scaled,2,0.8434137212752925,0.09376468817961839,7.954066604693272,3.9684224657090663,9.611379255593281,0.11207574143811849,0.04451053728658908,slide,2128,False
READ,shipped,resnet50,patient,abs,2,0.7784815894380903,0.16378617827831282,1.738036739951312,0.5391285313635871,4.053072383009144,0.11514864298480301,0.10636976757710678,slide,2128,False
READ,shipped,resnet50,patient,scaled,2,0.8428678428854978,0.09453667680187243,7.547021671127862,4.544070931252527,9.267656807042107,0.1142443124442856,0.04288784467021669,slide,2128,False
READ,shipped,resnet50,random,abs,2,0.8973443379260855,0.001659883646844831,1.4818389101824696,0.010269201722707304,2.1248705985158187,0.08135523149821097,0.02130043057570359,spot,2128,False
READ,shipped,resnet50,random,scaled,2,0.9015670092833818,0.0016888173584205168,1.7407037574825925,0.01938773349153038,2.35425823244094,0.09396055123596073,0.0044724394806574105,spot,2128,False
SKCM,shipped,resnet50,donor,abs,2,0.6572960397812104,0.18446706457744316,2.936179665089882,0.30908921933065164,10.758282355992396,0.13853698444576823,0.20416697577302134,block,693,False
SKCM,shipped,resnet50,donor,scaled,2,0.7532027682898785,0.0104294009420223,7.2546787051893595,2.172110657668406,12.203557795120572,0.12494431421256952,0.12185291749755195,block,693,False
SKCM,shipped,resnet50,patient,abs,2,0.6662155031755403,0.15944995897314435,2.927155434301935,0.09386406926212873,10.34167082667761,0.12855593655227435,0.20522856027218533,block,693,False
SKCM,shipped,resnet50,patient,scaled,2,0.7251761817376559,0.002595243746911658,6.348720526271478,0.24334707082733067,11.779239424316518,0.14247669190011045,0.13234712636223356,block,693,False
SKCM,shipped,resnet50,random,abs,2,0.9032441711261694,0.003590255250739092,2.8807560956426688,0.04808322458971348,3.836716927346215,0.052671073369491596,0.044084755504338935,spot,693,False
SKCM,shipped,resnet50,random,scaled,2,0.9011160725513107,0.0021983328978470214,4.14969235940058,0.1136749841698943,5.193584287032845,0.05517423810163901,0.04370968934705035,spot,693,False
