task,gene,estimand,n_slides,var_between_raw,mean_within_var,tau2_hat,ratio,mean_estimate
COAD,FCRL1,r_hat_raw,4,0.0055085588892956954,0.0003730402725420997,0.005135518616753596,13.76666004921499,-0.12676119189944432
COAD,FCRL1,theta2,4,0.06554086674931701,0.0017347461789276638,0.06380612057038935,36.78124289619777,-0.30267833843030545
COAD,GATA2,r_hat,4,0.05414125797525432,0.0004438052744320077,0.05369745270082231,120.9932729383299,0.19891458399283127
COAD,GATA2,r_hat_raw,4,0.040519852005584105,0.00039809151574411825,0.04012176048983999,100.78526897224582,0.1723670457967
COAD,GATA2,theta2,4,1.7066061658324252,0.001362889978731318,1.705243275853694,1251.1965767339962,0.708449412823997
COAD,GCG,r_hat,4,0.01233798096245028,0.00029974521119429726,0.012038235751255982,40.16156155853546,-0.086128021162386
COAD,GCG,r_hat_raw,4,0.010904164560708108,0.0002573559785048173,0.01064680858220329,41.369967948904666,-0.07516359023465119
COAD,GCG,theta2,4,0.029995980440471165,0.0012194989497088136,0.02877648149076235,23.59697111476272,0.03288873044478699
COAD,GUCA2A,r_hat,4,0.0038011026365375213,0.00035705892405052007,0.003444043712487001,9.645589230531892,-0.04938645988349675
COAD,GUCA2A,r_hat_raw,4,0.0030101463485153897,0.0002926268651933093,0.0027175194833220805,9.286637033571361,-0.042228540515955225
COAD,GUCA2A,theta2,4,0.02192419069623293,0.001497719039329585,0.020426471656903342,13.638386853950072,-0.11238195864857539
COAD,GUCA2B,r_hat,4,0.00498726521509382,0.00034598950981463733,0.0046412757052791825,13.41449834061654,0.006240852598306585
COAD,GUCA2B,r_hat_raw,4,0.006962955170621528,0.0002692008488836341,0.006693754321737894,24.865279398250948,-0.0020191739926308724
COAD,GUCA2B,theta2,4,0.024291213867976915,0.0011999922359876313,0.023091221631989282,19.242809194498232,0.027216907707607284
COAD,HEPACAM2,r_hat,4,0.0665197553487686,0.00030030678420330187,0.0662194485645653,220.50600268735857,-0.2009201639758751
COAD,HEPACAM2,r_hat_raw,4,0.04909820908955956,0.0002886906740792554,0.0488095184154803,169.07203037005772,-0.19623722991188464
COAD,HEPACAM2,theta2,4,0.48208381644038706,0.003768205080993023,0.47831561135939404,126.93460177420734,-0.3953019794908642
COAD,IL1B,r_hat,4,0.01633180728935503,0.00040039470727511384,0.015931412582079914,39.78926867066036,0.016600566488213564
COAD,IL1B,r_hat_raw,4,0.007964915502800917,0.0005012406838066521,0.007463674818994265,14.890401079001986,0.001611720463419855
COAD,IL1B,theta2,4,0.20413690370055027,0.002207842182585738,0.20192906151796453,91.45991643364343,-0.034367927612036525
COAD,INSL5,r_hat,4,0.012118409364684826,0.00033544732461926214,0.011782962040065563,35.126117203168654,-0.03688843728870349
COAD,INSL5,r_hat_raw,4,0.01008161870713955,0.0003228218722575032,0.009758796834882047,30.229664324286592,-0.040067823522400535
COAD,INSL5,theta2,4,0.0511104520272927,0.0012378533579319598,0.04987259866936074,40.28958547455186,0.03150051841034497
COAD,ITLN1,r_hat,4,0.05802703273760542,0.00031310446638387176,0.05771392827122155,184.3280261625627,-0.22465252572498914
COAD,ITLN1,r_hat_raw,4,0.03322128600629323,0.00027609808336080617,0.032945187922932426,119.32421812533741,-0.1580842268495915
COAD,ITLN1,theta2,4,0.647089090426196,0.005833975045875249,0.6412551153803208,109.91735657726245,-0.7903974937444831
COAD,LCN2,r_hat,4,0.029588768683164495,0.0004311987136309714,0.029157569969533524,67.6197981297485,0.14820655492572896
COAD,LCN2,r_hat_raw,4,0.04090706920565112,0.0004741539574013491,0.04043291524824977,85.27381163250568,0.11453740178043899
COAD,LCN2,theta2,4,1.9007682505202548,0.006072503186756002,1.8946957473334989,312.0123100908023,1.1903481911159668
COAD,MMP1,r_hat,4,0.019927485488586655,0.0004604226980051112,0.019467062790581545,42.2808494779409,0.07045120727886432
COAD,MMP1,r_hat_raw,4,0.009760613422769304,0.0004482088138185378,0.009312404608950766,20.77693325486677,0.003228742799655205
COAD,MMP1,theta2,4,0.1015459114361314,0.003234554566314405,0.098311356869817,30.39409441215188,-0.109193202394885
COAD,MMP3,r_hat,4,0.025080904493629538,0.000458142167556738,0.0246227623260728,53.74480689560938,0.01805150244921653
COAD,MMP3,r_hat_raw,4,0.0105009008313312,0.0005495207122298829,0.009951380119101318,18.10919933976633,-0.014784860091705508
COAD,MMP3,theta2,4,0.2195766425933998,0.002239978240948769,0.21733666435245103,97.0262390854277,-0.1500893410917364
COAD,MS4A1,r_hat,4,0.013236098354460317,0.00046815057241424076,0.012767947782046075,27.273164948196236,-0.18369137747737985
COAD,MS4A1,r_hat_raw,4,0.004266815039375625,0.0004730640636402265,0.003793750975735399,8.019528996860377,-0.1244959264771433
COAD,MS4A1,theta2,4,0.23922451847948167,0.0038186922771156757,0.235405826202366,61.64566535331621,-0.7170924501596747
COAD,MS4A12,r_hat,4,0.010107420267150162,0.0003580286051458881,0.009749391662004274,27.230761793548954,-0.059733275117263805
COAD,MS4A12,r_hat_raw,4,0.008006428555374959,0.0003141405442561217,0.007692288011118837,24.48677240734403,-0.05333859776285349
COAD,MS4A12,theta2,4,0.0949236067641306,0.003192452918916169,0.09173115384521444,28.733753065450678,0.07031188255254961
COAD,NXPE4,r_hat,4,0.02868003318373639,0.0003467247655986915,0.0283333084181377,81.7170021564927,-0.14523605996576464
COAD,NXPE4,r_hat_raw,4,0.031647814671314715,0.00023734677007094618,0.03141046790124377,132.33998462188785,-0.17732055624539092
COAD,NXPE4,theta2,4,0.4882175226919044,0.004395875583635398,0.48382164710826897,110.06263437241039,0.29594684601782434
COAD,OLFM4,r_hat,4,0.023255734454549776,0.0005474533249301006,0.022708281129619676,41.479848775270646,0.09317492880223627
COAD,OLFM4,r_hat_raw,4,0.018515742324640223,0.0003222597517385274,0.018193482572901695,56.45595664600207,0.04811415855439454
COAD,OLFM4,theta2,4,2.3710343967266785,0.006742959732884537,2.3642914369937937,350.6311072070403,1.0821224243195107
COAD,OTOP2,r_hat,4,0.001866288002033858,0.0003781490158334416,0.0014881389862004164,3.9353242343380255,0.010520507804134452
COAD,OTOP2,r_hat_raw,4,0.002600704246534018,0.00035525098352638,0.002245453263007638,6.320751713952387,-0.005564079356609289
COAD,OTOP2,theta2,4,0.0064635971318918,0.0006121876106059527,0.005851409521285848,9.558196572279588,0.10675003106172651
COAD,PI3,r_hat,4,0.01897836876750917,0.0004488812176134959,0.018529487549895675,41.27926681452348,0.1530443551547317
COAD,PI3,r_hat_raw,4,0.011705709311715287,0.0004453897274391327,0.011260319584276155,25.281947226353573,0.09176647755632925
COAD,PI3,theta2,4,1.1664672314174622,0.004355466809452711,1.1621117646080095,266.8168110214655,0.892974368395968
COAD,PRPH,r_hat,4,0.0009964896970083281,0.0004561247084301852,0.000540364988578143,1.1846869476505275,-0.010459322522450824
COAD,PRPH,r_hat_raw,4,0.0005856040593796297,0.0007524224730686732,0.0,0.0,-0.0018417145492555
COAD,PRPH,theta2,4,0.021254481081035836,0.000891435494473685,0.020363045586562153,22.84298270912441,-0.021273227311031317
COAD,RETNLB,r_hat,4,0.015192671526597966,0.00037268418024971,0.014819987346348255,39.765539112549405,-0.03508761206116484
COAD,RETNLB,r_hat_raw,4,0.016657156539236776,0.00023499109677019455,0.016422165442466583,69.8842027131196,-0.06780077400112763
COAD,RETNLB,theta2,4,0.048085456080272426,0.003414294904658846,0.04467116117561358,13.083568474023508,0.36011719006002796
COAD,SCG2,r_hat,4,0.04566581268016548,0.00046068194508241413,0.04520513073508307,98.1265517731459,0.06558559579799049
COAD,SCG2,r_hat_raw,4,0.01120405657517097,0.0009146280764166427,0.010289428498754328,11.249849817716683,0.03700596819471116
COAD,SCG2,theta2,4,0.35921654572112627,0.0012021301293714515,0.35801441559175484,297.81668959495016,0.13213071173858681
COAD,SCGN,r_hat,4,0.005459824379688942,0.00046131830452233026,0.004998506075166611,10.835264992015198,-0.02019037599965464
COAD,SCGN,r_hat_raw,4,0.0015903856326106396,0.0009026887262090145,0.0006876969064016251,0.7618317216497409,-0.018467979038842966
COAD,SCGN,theta2,4,0.04134545363362885,0.0012545012806667926,0.040090952352962055,31.957681487302196,0.024687381510759526
COAD,SLC26A3,r_hat,4,0.020573844179306498,0.0004934054880673475,0.02008043869123915,40.69763952138745,0.10742583368432101
COAD,SLC26A3,r_hat_raw,4,0.018471533391932127,0.00040516002424938636,0.018066373367682742,44.59071054987011,0.03021393000392457
COAD,SLC26A3,theta2,4,1.1597948127771907,0.005366601914790588,1.1544282108624,215.11344221018996,1.0261781334270454
COAD,SPIB,r_hat,4,0.0039735363209620865,0.0004227552555994184,0.0035507810653626682,8.399141153971152,-0.1371636662044387
COAD,SPIB,r_hat_raw,4,0.0020833715399141486,0.00021717206235139178,0.001866199477562757,8.593183936077297,-0.12485704299159134
COAD,SPIB,theta2,4,0.12917099477857516,0.0018064573727647666,0.12736453740581039,70.50514411578952,-0.27811617407221123
COAD,TCL1A,r_hat,4,0.0043387350388307796,0.00044437238510031845,0.003894362653730461,8.763736866437586,-0.019657487808427677
COAD,TCL1A,r_hat_raw,4,0.005809778969718284,0.0004357639576189159,0.005374015012099368,12.332399038837096,-0.031103301041704744
COAD,TCL1A,theta2,4,0.05772657591524887,0.0011833794689436006,0.056543196446305274,47.78112002972404,0.0065102519352977645
COAD,TMIGD1,r_hat,4,0.008399808553312413,0.00037278755913080835,0.008027020994181604,21.532427243273382,-0.018789373455225196
COAD,TMIGD1,r_hat_raw,4,0.0064905242767331955,0.0003214218513644142,0.006169102425368781,19.193164370068043,-0.03366073374021897
COAD,TMIGD1,theta2,4,0.0834450672019053,0.0020498850600873517,0.08139518214181794,39.707193211286416,0.09282607517863271
COAD,TYMS,r_hat,4,0.04027575225573105,0.0005401491827286978,0.039735603073002355,73.56412699222848,0.3322112209406964
COAD,TYMS,r_hat_raw,4,0.04741236653285678,0.00038009191815483514,0.04703227461470194,123.73921245950503,0.30531090424826085
COAD,TYMS,theta2,4,0.5353205675414169,0.003090624669503079,0.5322299428719138,172.2078866850848,1.5438290854929106
COAD,UGT2B17,r_hat,4,0.02826014029962951,0.000366803399554935,0.02789333690007457,76.04437945209685,-0.15847842117286398
COAD,UGT2B17,r_hat_raw,4,0.02406383452135331,0.00032217821358486134,0.02374165630776845,73.69106695203314,-0.17964386774217514
COAD,UGT2B17,theta2,4,0.16123518207080303,0.0033177599262409047,0.15791742214456214,47.597603701086975,0.0001229622327857116
IDC,ABCC11,r_hat,4,0.12109138667925412,0.00032363859965820266,0.12076774807959592,373.1561939989226,0.27795534642546715
IDC,ABCC11,r_hat_raw,4,0.10738174529464478,0.00024280700594473239,0.10713893828870005,441.2514287709102,0.25229882069533305
IDC,ABCC11,theta2,4,0.23209817362707372,0.008439986048517544,0.22365818757855618,26.49982906285029,1.7810239151355467
IDC,ADH1B,r_hat,4,0.03460669449846832,0.00038636001857711915,0.0342203344798912,88.57110682911066,-0.07672307371912838
IDC,ADH1B,r_hat_raw,4,0.03536662283025551,0.00040331065220476235,0.03496331217805075,86.69077294863946,-0.07255725126142294
IDC,ADH1B,theta2,4,0.727182984362945,0.002483900061245713,0.7246990843016994,291.7585516456938,-0.2929553126040998
IDC,ADIPOQ,r_hat,4,0.0022353895923132765,0.00036318168569487693,0.0018722079066183996,5.155017393116332,-0.0848651555385635
IDC,ADIPOQ,r_hat_raw,4,0.0030706257305399137,0.000332918271048519,0.002737707459491395,8.223362000736827,-0.10009385574180733
IDC,ADIPOQ,theta2,4,0.07530648537174704,0.0014583613338796236,0.07384812403786742,50.63774136236322,0.01655437790456213
IDC,ANKRD30A,r_hat,4,0.08177253785864207,0.0004106797679110391,0.08136185809073103,198.11508734551424,0.237289874383932
IDC,ANKRD30A,r_hat_raw,4,0.08013703358537448,0.00033041189646575245,0.07980662168890873,241.53676832632075,0.20894225943333367
IDC,ANKRD30A,theta2,4,0.7465305574359853,0.0033894170749697037,0.7431411403610155,219.25337718069355,1.3599358370742876
IDC,AQP1,r_hat,4,0.003479514770154585,0.00027741857767274946,0.003202096192481836,11.542472098819266,-0.12202410167579182
IDC,AQP1,r_hat_raw,4,0.0018834445059925885,0.00025065475772762777,0.0016327897482649608,6.514098368079733,-0.11233682190775651
IDC,AQP1,theta2,4,0.20488403579806494,0.003967278765199162,0.20091675703286577,50.64346846390047,-0.6089945298493382
IDC,AQP3,r_hat,4,0.11913435944509625,0.00023480984002007723,0.11889954960507616,506.3652766634897,0.14140725497452392
IDC,AQP3,r_hat_raw,4,0.10786904643828742,0.00017190170747003193,0.10769714473081739,626.5042175313616,0.14804954866976874
IDC,AQP3,theta2,4,0.4785264211171272,0.00403966386779601,0.47448675724933115,117.45698968469007,0.4706152136842445
IDC,CCR7,r_hat,4,0.0024883237859264595,0.0003346887396506788,0.0021536350462757806,6.434740076775729,-0.03990123152593118
IDC,CCR7,r_hat_raw,4,0.005604536859063852,0.000379065058993598,0.005225471800070255,13.785158183515161,-0.07549967477724912
IDC,CCR7,theta2,4,0.351257073968954,0.0016680462906548687,0.34958902767829914,209.57993170624286,-0.5546659194940722
IDC,CD3E,r_hat,4,0.008133740175316774,0.0003016963451746311,0.007832043830142143,25.960022238945967,-0.08257352308246901
IDC,CD3E,r_hat_raw,4,0.010195383020788895,0.000357415624599239,0.009837967396189657,27.525286302804243,-0.09327584355696569
IDC,CD3E,theta2,4,0.45701674094051165,0.002744925172869794,0.45427181576764186,165.4951545701717,-1.1820711436516185
IDC,CEACAM6,r_hat,4,0.08988584593207648,0.00024915004042156585,0.0896366958916549,359.76994320365424,0.18121193122615303
IDC,CEACAM6,r_hat_raw,4,0.049215004846302146,0.0002274497584554595,0.04898755508784668,215.37747685689322,0.139342378088336
IDC,CEACAM6,theta2,4,0.12128862226612573,0.004590186957672109,0.11669843530845363,25.4234601737522,0.9359278307748662
IDC,CEACAM8,r_hat,4,0.010517372481127935,0.00029805671808618805,0.010219315763041747,34.286480199673484,0.03835508778730886
IDC,CEACAM8,r_hat_raw,4,0.006945234954010885,0.00025147679199205477,0.00669375816201883,26.61779685113175,0.019645458553719852
IDC,CEACAM8,theta2,4,0.3779137229316432,0.0008765594782033287,0.3770371634534399,430.13300617802633,0.45152686696345556
IDC,CLIC6,r_hat,4,0.005160914972351475,0.00037839480862552266,0.004782520163725953,12.63896875619919,0.08981138212363493
IDC,CLIC6,r_hat_raw,4,0.006789802421180556,0.00026855676487394655,0.006521245656306609,24.282559627077386,0.064058534780881
IDC,CLIC6,theta2,4,0.537935651297568,0.0011120893201372864,0.5368235619774308,482.7162281453799,0.6237207838056387
IDC,CYTIP,r_hat,4,0.002776330266442152,0.0003196106676453159,0.002456719598796836,7.686600753649284,-0.07652533739587628
IDC,CYTIP,r_hat_raw,4,0.005939214017738968,0.000419179291554092,0.005520034726184876,13.168672301819939,-0.10819791317843463
IDC,CYTIP,theta2,4,0.2005586017446023,0.001896238423426429,0.19866236332117587,104.7665530172101,-0.8807823422878225
IDC,DST,r_hat,4,0.06695150263929343,0.00030808722908364015,0.0666434154102098,216.31346293850208,-0.08169583263849725
IDC,DST,r_hat_raw,4,0.05533706050900622,0.00024796941115938536,0.055089091097846835,222.1608336297482,-0.12851280781936908
IDC,DST,theta2,4,0.2472874845324187,0.0036299179487935228,0.24365756658362517,67.12481384451395,0.4313061546738095
IDC,ERBB2,r_hat,4,0.09544632275082136,0.0003875650965938257,0.09505875765422754,245.27171948574772,0.2531368699281755
IDC,ERBB2,r_hat_raw,4,0.10020163071235692,0.0002926362063201662,0.09990899450603676,341.41022999979964,0.24445812168339653
IDC,ERBB2,theta2,4,0.08496370234492621,0.005236662547552438,0.07972703979737378,15.224780873962821,1.4263386006735281
IDC,ESR1,r_hat,4,0.04136305711781849,0.0003012645917312648,0.04106179252608723,136.29810357108056,0.05501072694378424
IDC,ESR1,r_hat_raw,4,0.01973531298861028,0.00016183640289978984,0.01957347658571049,120.94606797353569,0.043633151773038996
IDC,ESR1,theta2,4,0.25702824017203385,0.004766391946791642,0.2522618482252422,52.92511632305962,1.094855643202855
IDC,FASN,r_hat,4,0.05695583589978578,0.0003996042749494487,0.05655623162483633,141.53059706878983,0.3408591171994267
IDC,FASN,r_hat_raw,4,0.048952215342836704,0.00028969462348486596,0.048662520719351836,167.97868090877438,0.319125833445816
IDC,FASN,theta2,4,0.3584877139439359,0.004617924207737044,0.35386978973619887,76.62962270868631,1.7137098478149555
IDC,GATA3,r_hat,4,0.043406596486946725,0.0004541228198191369,0.04295247366712759,94.58338535868828,0.18594231312390996
IDC,GATA3,r_hat_raw,4,0.04570677563869826,0.0003208796508569742,0.045385895987841283,141.4421134734753,0.12979490887249046
IDC,GATA3,theta2,4,0.25121934662331613,0.002960947772176051,0.24825839885114007,83.84423433064836,1.4370715520018376
IDC,IL2RG,r_hat,4,0.007041971729754578,0.00032239818437681216,0.006719573545377766,20.842467082643587,-0.08052002410619251
IDC,IL2RG,r_hat_raw,4,0.009929924873922248,0.0003828066277156008,0.009547118246206647,24.939793501432018,-0.10443965572356088
IDC,IL2RG,theta2,4,0.3889295470485757,0.002091545344480282,0.3868380017040954,184.95319870782856,-1.1468495422045186
IDC,IL7R,r_hat,4,0.01374479501854161,0.0003206489241142517,0.013424146094427358,41.865557888615115,-0.14856940840754523
IDC,IL7R,r_hat_raw,4,0.010647905327124093,0.00038600992841239285,0.010261895398711699,26.584537451970473,-0.13972841158987387
IDC,IL7R,theta2,4,0.913913463209231,0.0025177648405991086,0.9113956983686319,361.9860297007575,-1.2623228066227792
IDC,KIT,r_hat,4,0.005152605375593448,0.00020736002293805295,0.004945245352655395,23.84859570609107,-0.13591915264800827
IDC,KIT,r_hat_raw,4,0.008081430140004044,0.0001474297150879873,0.007934000424916056,53.81547688795964,-0.13147348740203244
IDC,KIT,theta2,4,0.0936463453957101,0.0037909183534849617,0.08985542704222513,23.702812528162664,0.00790701076012712
IDC,KLF5,r_hat,4,0.04868590991383285,0.00042098588310240205,0.04826492403073045,114.64736934893924,0.13271825432507844
IDC,KLF5,r_hat_raw,4,0.03568511580605509,0.0003566024837766128,0.035328513322278474,99.06973431068243,0.09916061638666357
IDC,KLF5,theta2,4,0.31035542669383814,0.0018471004221171008,0.30850832627172103,167.02303923363107,1.0110454135596392
IDC,KRT14,r_hat,4,0.03303471627257187,0.00021994443055443682,0.03281477184201743,149.1957389386847,-0.03781296468590196
IDC,KRT14,r_hat_raw,4,0.009132446352047232,0.00015078709228470708,0.008981659259762525,59.56517314362624,-0.1280101214177364
IDC,KRT14,theta2,4,0.3153337243516087,0.005410682068628422,0.3099230422829803,57.27984722664439,0.6165725959997284
IDC,KRT5,r_hat,4,0.03475713358185272,0.0002142976736522977,0.034542835908200425,161.19090477970786,-0.07467224325175849
IDC,KRT5,r_hat_raw,4,0.011008728128038166,0.00016904009245768508,0.010839688035580481,64.12495330534632,-0.1281489125952288
IDC,KRT5,theta2,4,0.15417880701250072,0.0054030506755637685,0.14877575633693696,27.535510079481774,0.31298560664702246
IDC,KRT6B,r_hat,4,0.007549992619722665,0.00019355978973071962,0.007356432829991945,38.00599721784269,-0.12994802935464655
IDC,KRT6B,r_hat_raw,4,0.0033616207252916194,0.0001420990409622025,0.003219521684329417,22.65688538451002,-0.12380049759819921
IDC,KRT6B,theta2,4,0.11861241830153296,0.00338986847403101,0.11522254982750195,33.990271513539525,0.2725430208959204
IDC,MMP1,r_hat,4,0.02735692104413032,0.00023980857117803094,0.02711711247295229,113.07816205126746,0.11219804726518956
IDC,MMP1,r_hat_raw,4,0.011015574978281456,0.00027330715129819525,0.010742267826983261,39.304744775092885,0.07990976907745963
IDC,MMP1,theta2,4,0.025581610955098116,0.002079377098996305,0.023502233856101812,11.30253568121247,-0.10047468137619858
IDC,MMP12,r_hat,4,0.007846179001975059,0.00025537951486133604,0.007590799487113723,29.723603677590646,-0.04046783937822586
IDC,MMP12,r_hat_raw,4,0.003060800988529314,0.00028495988776816973,0.0027758411007611445,9.741164352996382,-0.026616378668390124
IDC,MMP12,theta2,4,0.00835915625632753,0.0010179299449755211,0.007341226311352009,7.211917035733287,0.13213345352006528
IDC,MS4A1,r_hat,4,0.011819868621485203,0.00034130817560161286,0.01147856044588359,33.63107381078904,-0.08883340169746723
IDC,MS4A1,r_hat_raw,4,0.008432372400967754,0.0006184357360402923,0.007813936664927463,12.635001843454871,-0.0854228682711638
IDC,MS4A1,theta2,4,0.3877714700646487,0.002011432878472205,0.38576003718617646,191.78369873280712,-0.7280751926340037
IDC,MUC6,r_hat,4,0.12455488575456526,0.00023698491028610832,0.12431790084427916,524.5815047641304,0.13634539815927524
IDC,MUC6,r_hat_raw,4,0.08556010878347346,0.0002837906330208648,0.0852763181504526,300.4902495995452,0.12348804999908508
IDC,MUC6,theta2,4,0.42193567040765617,0.004921742345052721,0.41701392806260346,84.72892297618567,0.6543575762865436
IDC,MYBPC1,r_hat,4,0.07983861772354144,0.0002775161086389681,0.07956110161490247,286.69003037372045,0.19941810799487206
IDC,MYBPC1,r_hat_raw,4,0.06488235002314865,0.00024404687405585974,0.0646383031490928,264.8601970386139,0.15731012085485485
IDC,MYBPC1,theta2,4,0.653805636263129,0.004775072200728204,0.6490305640624008,135.92057602048882,0.8829952252091853
IDC,MYH11,r_hat,4,0.001170569429799041,0.00023602161600194915,0.0009345478137970918,3.9595856923095294,-0.18872319211013164
IDC,MYH11,r_hat_raw,4,0.002918717875519752,0.00020574693033373,0.002712970945186022,13.18596073722933,-0.15193331614373287
IDC,MYH11,theta2,4,0.07961669540118281,0.0059342424219799945,0.07368245297920281,12.41648853209779,0.07496130738044726
IDC,MYLK,r_hat,4,0.017590224011410565,0.0002591997359696757,0.01733102427544089,66.86358769080104,-0.16541816292879563
IDC,MYLK,r_hat_raw,4,0.005891487729424255,0.0001590674032646382,0.005732420326159617,36.037680935940536,-0.18671625271986783
IDC,MYLK,theta2,4,0.0296133843621648,0.0044924486955053525,0.025120935666659447,5.591813589722833,-0.26966331460767
IDC,OPRPN,r_hat,4,0.0008424900554838503,0.00022527996196189862,0.0006172100935219517,2.739746971487592,-0.03173066049522642
IDC,OPRPN,r_hat_raw,4,0.0003163027279534751,0.0001594432401081028,0.00015685948784537228,0.9837951595754154,-0.06506000120337976
IDC,OPRPN,theta2,4,0.0011140371649195587,0.0016290711450751122,0.0,0.0,0.157368992522591
IDC,OXTR,r_hat,4,0.030941382635632,0.0003125956326359581,0.03062878700299604,97.98213348254178,0.01934103677926562
IDC,OXTR,r_hat_raw,4,0.015177730102760965,0.00017011032746857896,0.015007619775292386,88.22286100216014,-0.024021076176767596
IDC,OXTR,theta2,4,0.10904495240725798,0.002394896193765906,0.10665005621349208,44.532225025498036,0.6819982419103756
IDC,PIGR,r_hat,4,0.014854958010388388,0.00020305314866898424,0.014651904861719403,72.157979119077,-0.04810035726292511
IDC,PIGR,r_hat_raw,4,0.0036718071504495188,0.00017864165837957956,0.0034931654920699394,19.55403640872851,-0.07477207426033211
IDC,PIGR,theta2,4,0.0673487654760605,0.003318581529177489,0.06403018394688301,19.294443539783366,0.4241607893799155
IDC,PTGDS,r_hat,4,0.02281372745961702,0.000353844963668709,0.02245988249594831,63.473794463771455,-0.1023929533512726
IDC,PTGDS,r_hat_raw,4,0.017454372025518212,0.00041728752565019114,0.01703708449986802,40.82816631846808,-0.0924995262356563
IDC,PTGDS,theta2,4,0.7080644090943182,0.004284030178827667,0.7037803789154906,164.27997692305738,-1.3758819517096141
IDC,PTN,r_hat,4,0.013691875792177108,0.0001987876121220692,0.013493088180055039,67.87690659400526,-0.1709077915313314
IDC,PTN,r_hat_raw,4,0.009220916333869561,0.00014342742374087857,0.009077488910128682,63.28977174217685,-0.15125240671625953
IDC,PTN,theta2,4,0.15930116204817465,0.006144471499996996,0.15315669054817765,24.925933914455054,0.03319278165592149
IDC,PTPRC,r_hat,4,0.015296366164734836,0.00031753194200204307,0.014978834222732792,47.17268482752017,-0.09853037183394131
IDC,PTPRC,r_hat_raw,4,0.013515447644241943,0.0003924200689930677,0.013123027575248875,33.441275337731774,-0.11700557103120901
IDC,PTPRC,theta2,4,0.26634065335430873,0.002622748667345675,0.26371790468696304,100.55020062362892,-1.2275576574085174
IDC,SCD,r_hat,4,0.09456202934635165,0.0003402474059010605,0.09422178194045058,276.9213822245835,0.22571018992410116
IDC,SCD,r_hat_raw,4,0.07916915844546529,0.0002612304570883724,0.07890792798837692,302.06251165300733,0.16592535608750697
IDC,SCD,theta2,4,0.24988445468235376,0.0067080105041673515,0.2431764441781864,36.251649282169886,1.71582881104969
IDC,SCGB2A1,r_hat,4,0.030121363413584453,0.00024802799811725264,0.0298733354154672,120.44340010898645,0.10491902625596235
IDC,SCGB2A1,r_hat_raw,4,0.0073881908493913,0.00046873277289259256,0.006919458076498707,14.762053085808578,0.06046932357664183
IDC,SCGB2A1,theta2,4,0.06019928722680614,0.0019001544896303266,0.05829913273717582,30.681259368819987,0.676212922109023
IDC,SERHL2,r_hat,4,0.10673289118988545,0.00033842989013093555,0.10639446129975451,314.37666826234357,0.25967460432467
IDC,SERHL2,r_hat_raw,4,0.0948621160202739,0.0002204227639361156,0.09464169325633778,429.36442482758935,0.24092624241651545
IDC,SERHL2,theta2,4,0.3414347037173862,0.008821127319297335,0.33261357639808886,37.706470427022914,1.5463216080536135
IDC,SERPINA3,r_hat,4,0.001744497334622028,0.0003036741843012636,0.0014408231503207644,4.744634956823918,0.03744537403730713
IDC,SERPINA3,r_hat_raw,4,0.0024348500686635507,0.0001945933279492173,0.0022402567407143336,11.51250540973825,0.005097189845627591
IDC,SERPINA3,theta2,4,0.22472902482807888,0.006311995127720168,0.21841702970035873,34.60348515497807,0.9796955544704866
IDC,SFRP1,r_hat,4,0.006023335418678152,0.0002745062900821439,0.005748829128596008,20.942431325984245,-0.19022962664762574
IDC,SFRP1,r_hat_raw,4,0.00862434657450167,0.00020372479940944293,0.008420621775092226,41.33331729618539,-0.1618208861401408
IDC,SFRP1,theta2,4,0.08924229285883435,0.006271940193541407,0.08297035266529294,13.228817575577729,-0.18491210040316028
IDC,SLAMF7,r_hat,4,0.005253258704026518,0.0003351891919830775,0.00491806951204344,14.672518176814412,-0.07722658826310562
IDC,SLAMF7,r_hat_raw,4,0.003987263329120615,0.00038163247973658745,0.0036056308493840274,9.447914003212531,-0.0761585028364395
IDC,SLAMF7,theta2,4,0.405137541447431,0.002517963836554104,0.4026195776108769,159.89887216246592,-0.9074007987806202
IDC,TACSTD2,r_hat,4,0.06485562218792335,0.00042596132991337986,0.06442966085800997,151.25706568507493,0.22781539900049944
IDC,TACSTD2,r_hat_raw,4,0.07688434395295618,0.0002603423846944777,0.0766240015682617,294.32011870899566,0.1992177181340904
IDC,TACSTD2,theta2,4,0.3406323256198364,0.0042456684457567555,0.3363866571740797,79.23055261422363,1.708349613405292
IDC,TCL1A,r_hat,4,0.00263734011326244,0.00031531449532028313,0.0023220256179421568,7.364157539232509,-0.0723377215142656
IDC,TCL1A,r_hat_raw,4,0.0028748904340929605,0.0003657664079478541,0.0025091240261451066,6.859908322972138,-0.08842964033828207
IDC,TCL1A,theta2,4,0.15678331642318544,0.0009139903397541176,0.15586932608343132,170.53717014707553,-0.24744783115087768
IDC,TENT5C,r_hat,4,0.02169798437445812,0.0002472637714538077,0.021450720603004313,86.75237976385718,0.11158358774992119
IDC,TENT5C,r_hat_raw,4,0.010765312877333661,0.0002917816571659681,0.010473531220167693,35.89509814254791,0.0677615836971501
IDC,TENT5C,theta2,4,0.17987714347808118,0.0026424683550896784,0.1772346751229915,67.07163579901285,0.4449133205135636
IDC,TOP2A,r_hat,4,0.05123746737619896,0.0003256254532371401,0.050911841922961824,156.35092839589768,0.31616572303613744
