task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
PRAD,shipped,uni_v2,slide_out,scaled,MEND156,slide,3,0.8080116300881635,0.01374851316954975,0.13517721344780673,False
PRAD,shipped,uni_v2,slide_out,scaled,MEND157,slide,3,0.9195235109717869,0.02646738593911563,0.15618851077233278,False
PRAD,shipped,uni_v2,slide_out,scaled,MEND158,slide,3,0.8533074601121173,0.02209777710066782,0.053136192993359435,False
PRAD,shipped,uni_v2,slide_out,scaled,MEND159,slide,3,0.9482105809128631,0.030290564340028348,0.43942745408033324,False
PRAD,shipped,uni_v2,slide_out,scaled,MEND160,slide,3,0.9577347389065948,0.00812172133473608,0.1354885627494638,False
PRAD,shipped,uni_v2,slide_out,scaled,MEND161,slide,3,0.8049321321321322,0.0517472329685722,0.22177740613004054,False
PRAD,shipped,uni_v2,slide_out,scaled,MEND162,slide,3,0.9023840551935608,0.031032384261173607,0.14431194311167164,False
READ,shipped,uni_v2,slide_out,abs,ZEN36,slide,3,0.7791523753203232,0.027172369569767544,0.13185540802029277,False
READ,shipped,uni_v2,slide_out,abs,ZEN40,slide,3,0.7716791979949874,0.026968104026643517,0.029698715663439314,False
READ,shipped,uni_v2,slide_out,abs,ZEN48,slide,3,0.9324640111809924,0.013387938062095843,0.10171399371629218,False
READ,shipped,uni_v2,slide_out,abs,ZEN49,slide,3,0.9078650325313967,0.02953643424964548,0.23597171688999674,False
READ,shipped,uni_v2,slide_out,scaled,ZEN36,slide,3,0.8304119850187265,0.01737987444823295,0.8042897891631757,False
READ,shipped,uni_v2,slide_out,scaled,ZEN40,slide,3,0.8436685463659148,0.05589467480912995,0.4659092286153677,False
READ,shipped,uni_v2,slide_out,scaled,ZEN48,slide,3,0.9324388539482878,0.019408997207574597,1.263592752108824,False
READ,shipped,uni_v2,slide_out,scaled,ZEN49,slide,3,0.8877258284157966,0.032996872271030285,1.290150305871973,False
