task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PAAD,shipped,ctranspath,random,abs,2,3,0,spot,TENX126,0.8881023454157783,2.1506988083980034,2.9097973565574664,0.06362473347547974,0.048272921108742005,469,50,False
PAAD,shipped,ctranspath,random,abs,2,3,0,spot,TENX140,0.9217970401691332,2.1506988083980016,2.6195790344832472,0.044482029598308666,0.03372093023255814,946,50,False
PAAD,shipped,ctranspath,random,abs,2,4,0,spot,TENX116,0.86552,2.1512397192219836,3.4212698445896557,0.06356,0.07092000000000001,500,50,False
PAAD,shipped,ctranspath,random,abs,2,4,0,spot,TENX126,0.8855578093306288,2.1512397192219836,2.914203897520481,0.06137931034482759,0.053062880324543614,493,50,False
PAAD,shipped,ctranspath,random,abs,2,4,0,spot,TENX140,0.9241753653444676,2.1512397192219805,2.60708107737664,0.044258872651356994,0.031565762004175366,958,50,False
PAAD,shipped,ctranspath,random,scaled,0,0,0,spot,TENX116,0.9302762430939227,2.9604601351083413,3.5306387646114024,0.03451197053406998,0.035211786372007364,543,50,False
PAAD,shipped,ctranspath,random,scaled,0,0,0,spot,TENX126,0.9041523809523809,2.629563621962311,3.310946096326095,0.053790476190476194,0.042057142857142855,525,50,False
PAAD,shipped,ctranspath,random,scaled,0,0,0,spot,TENX140,0.8833545647558387,2.2678289288455056,3.007487712889439,0.07078556263269639,0.045859872611464965,942,50,False
PAAD,shipped,ctranspath,random,scaled,0,1,0,spot,TENX116,0.9184,2.8343667878023564,3.555392685819504,0.04140952380952381,0.04019047619047619,525,50,False
PAAD,shipped,ctranspath,random,scaled,0,1,0,spot,TENX126,0.9163453815261045,2.669531139675436,3.227214495441254,0.04939759036144578,0.0342570281124498,498,50,False
PAAD,shipped,ctranspath,random,scaled,0,1,0,spot,TENX140,0.8885106382978724,2.2256865387730804,2.94383931920572,0.06407294832826747,0.04741641337386018,987,50,False
PAAD,shipped,ctranspath,random,scaled,0,2,0,spot,TENX116,0.9248405253283302,2.9036551969628186,3.4755533897545434,0.04180112570356473,0.033358348968105064,533,50,False
PAAD,shipped,ctranspath,random,scaled,0,2,0,spot,TENX126,0.9068952380952381,2.6265671733071936,3.287963406288805,0.05580952380952381,0.0372952380952381,525,50,False
PAAD,shipped,ctranspath,random,scaled,0,2,0,spot,TENX140,0.8853781512605042,2.2193858008528182,2.962737394451112,0.06733193277310924,0.047289915966386556,952,50,False
PAAD,shipped,ctranspath,random,scaled,0,3,0,spot,TENX116,0.9207806691449814,2.8518941944212615,3.48589948450348,0.03810408921933085,0.04111524163568773,538,50,False
PAAD,shipped,ctranspath,random,scaled,0,3,0,spot,TENX126,0.9086939571150097,2.651207014373574,3.277804049926283,0.050097465886939564,0.04120857699805068,513,50,False
PAAD,shipped,ctranspath,random,scaled,0,3,0,spot,TENX140,0.8797914494264859,2.243689775026291,3.0205868293197837,0.06932221063607925,0.05088633993743483,959,50,False
