encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
gigapath,CCRCC,shipped,donor,INT2,-1,0,0.001,3.390821397252265e-05,0.0,0.3885702472912602,0.4222540509585562,-0.07231934597863854,2.833409803658878,5.5567074295984105,False
gigapath,CCRCC,shipped,donor,INT2,-1,1,0.001,4.5814977973568283e-05,0.0,0.4144852190155002,0.4349278561894963,-0.0766141165105983,2.258571024352684,4.11654579539445,False
gigapath,CCRCC,shipped,donor,INT2,-1,2,0.001,5.775005775005775e-06,0.0,0.4211469558325033,0.42326089245927484,-0.019276956955798785,2.6335086880789653,5.076342298629274,False
gigapath,CCRCC,shipped,donor,INT20,-1,0,0.001,0.0,0.0,0.45523445597578616,0.38074750273558045,0.03168464507408986,2.2416837905152223,3.67966967998438,False
gigapath,CCRCC,shipped,donor,INT20,-1,1,0.001,8.768045345850677e-05,4.11522633744856e-06,0.38949224869456833,0.3894694495208082,-0.06036886453260182,2.552870690843526,5.448199985762809,False
gigapath,CCRCC,shipped,donor,INT20,-1,2,0.001,3.133468834688347e-05,0.0,0.39718546371488855,0.38952625691636616,-0.05070651923872904,2.4168711213036373,5.023597875615149,False
gigapath,CCRCC,shipped,donor,INT21,-1,0,0.001,5.7500179688061526e-06,0.0,0.4068292459855052,0.41501504700515157,-0.021912239992252114,2.450762310525438,4.57831665227388,False
gigapath,CCRCC,shipped,donor,INT21,-1,1,0.001,7.275372862859222e-05,0.0,0.4210449800557072,0.4171311574629628,-0.08329537543874937,3.090478887725827,5.981367293045879,False
gigapath,CCRCC,shipped,donor,INT21,-1,2,0.001,4.315268435080594e-05,0.0,0.3987777268593302,0.41073869786431083,-0.06037728855668162,2.707625663116884,5.593584814772903,False
gigapath,CCRCC,shipped,donor,INT22,-1,0,0.001,9.552510376982999e-05,0.0,0.4003859677710623,0.40940428609419366,-0.08058432854185088,2.44915952640205,4.30754898184657,False
gigapath,CCRCC,shipped,donor,INT22,-1,1,0.001,1.0267419610771456e-05,5.223295899712719e-06,0.3973843264908645,0.3779347696727943,-0.03183534562078827,2.579555270104699,5.199867589504575,False
gigapath,CCRCC,shipped,donor,INT22,-1,2,0.001,0.00013269979880998245,3.1339775398276314e-05,0.33681075300739416,0.3362286463985775,-0.07885749769923828,2.822904643731378,6.250372364854982,False
gigapath,CCRCC,shipped,donor,INT23,-1,0,0.001,8.390826030206974e-06,0.0,0.388785621830665,0.418757941624212,-0.03426611218440612,2.456292600625346,4.693513921968692,False
gigapath,CCRCC,shipped,donor,INT23,-1,1,0.001,4.2336518107443215e-05,0.0,0.40913201514606484,0.39918579999206505,-0.04452092563544702,3.07296324445796,6.051011502891748,False
gigapath,CCRCC,shipped,donor,INT23,-1,2,0.001,0.00011756726203933982,0.0,0.3983875097508477,0.3982609695363327,-0.09721996968941848,3.161585617274221,6.097805880222593,False
gigapath,CCRCC,shipped,donor,INT24,-1,0,0.001,3.1815048517948988e-06,4.878048780487805e-05,0.4137774792960789,0.3275197095673934,-0.018829446539219807,2.7709403690791983,5.862118619850722,False
