task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
IDC,audited,phikon,patient,abs,0,patient,3,0.8486726715155019,0.008699473200589093,0.18561076151183423,True
IDC,audited,phikon,patient,abs,1,patient,3,0.8488084192439863,0.05229383833469124,0.7217851974920828,True
IDC,audited,phikon,patient,abs,2,patient,3,0.6876541978387366,0.039099341567825074,0.055976951409238834,True
IDC,audited,phikon,patient,abs,3,patient,3,0.8633965612867444,0.038018998568934,0.7463107732136299,True
IDC,audited,phikon,patient,scaled,0,patient,3,0.8613242778928439,0.013742917348399171,23.943376015587866,True
IDC,audited,phikon,patient,scaled,1,patient,3,0.8593788659793814,0.04900696092548364,146.8244468986639,True
IDC,audited,phikon,patient,scaled,2,patient,3,0.6761961762261014,0.06097884853264043,17.979865640035094,True
IDC,audited,phikon,patient,scaled,3,patient,3,0.8572956184137549,0.05196448892417467,185.18486248740837,True
IDC,audited,phikon,random,abs,0,spot,1,0.8793776147835087,0.001576671159990485,0.014040044582031971,True
IDC,audited,phikon,random,abs,1,spot,1,0.8777549013666105,0.0016362439379685866,0.011498695925579032,True
IDC,audited,phikon,random,abs,2,spot,1,0.877507504360153,0.00211501677877295,0.007820629690326847,True
IDC,audited,phikon,random,abs,3,spot,1,0.8776853000457152,0.0025801046297054186,0.009709782731818163,True
IDC,audited,phikon,random,scaled,0,spot,1,0.8936073822095187,0.0017510171658490406,0.009186913061603463,True
IDC,audited,phikon,random,scaled,1,spot,1,0.8922326769949163,0.002575130745713268,0.02620988141847426,True
IDC,audited,phikon,random,scaled,2,spot,1,0.8925365643285783,0.002054671029602821,0.01260322320010209,True
IDC,audited,phikon,random,scaled,3,spot,1,0.8917800562296471,0.0021446384101835333,0.007636683552893496,True
IDC,shipped,phikon,donor,abs,IDC_shipped_patient_1,donor,3,0.870304898607967,0.05322329237283516,0.6067337380237506,False
IDC,shipped,phikon,donor,abs,IDC_shipped_patient_2,donor,3,0.8784012027491409,0.052114890712453996,0.779485111879426,False
IDC,shipped,phikon,donor,abs,NCBI783,donor,3,0.8833255684969495,0.03450744244478499,0.5733780920364748,False
IDC,shipped,phikon,donor,abs,NCBI785,donor,3,0.6386650041562759,0.05632731041911375,0.2955158370193323,False
IDC,shipped,phikon,donor,scaled,IDC_shipped_patient_1,donor,3,0.8733079652553667,0.05427623155522271,6.3023130309258,False
IDC,shipped,phikon,donor,scaled,IDC_shipped_patient_2,donor,3,0.8935609965635738,0.0662026344501839,83.16179555716926,False
IDC,shipped,phikon,donor,scaled,NCBI783,donor,3,0.872896283971159,0.06267499349393146,25.040028621140095,False
IDC,shipped,phikon,donor,scaled,NCBI785,donor,3,0.6505702410640066,0.018404201103975903,3.631617687632164,False
IDC,shipped,phikon,patient,abs,0,patient,3,0.845825345599923,0.012336915703700206,0.22077084292803179,False
IDC,shipped,phikon,patient,abs,1,patient,3,0.8392276632302406,0.05356283603553653,0.7034372991401178,False
IDC,shipped,phikon,patient,abs,2,patient,3,0.6935810473815461,0.027906344037460045,0.03636152202041677,False
IDC,shipped,phikon,patient,abs,3,patient,3,0.8677404326123129,0.04583003929391602,0.6276577447853643,False
IDC,shipped,phikon,patient,scaled,0,patient,3,0.847335549026219,0.01908696685577717,0.5759917746985225,False
IDC,shipped,phikon,patient,scaled,1,patient,3,0.8521666666666666,0.061931550018088775,57.24045938856986,False
IDC,shipped,phikon,patient,scaled,2,patient,3,0.6456741479634248,0.07868337781513438,3.8833698847988103,False
IDC,shipped,phikon,patient,scaled,3,patient,3,0.851032723239046,0.050498372046163253,25.345497027110657,False
IDC,shipped,phikon,random,abs,0,spot,1,0.8802592179280445,0.002033597252079035,0.011578806496830733,False
IDC,shipped,phikon,random,abs,1,spot,1,0.8790102104472176,0.002450269930650578,0.010223551151095082,False
IDC,shipped,phikon,random,abs,2,spot,1,0.8791755373229388,0.00192595120539955,0.005276225087163961,False
IDC,shipped,phikon,random,abs,3,spot,1,0.8792732960030397,0.0038623047232008057,0.008617172544756878,False
IDC,shipped,phikon,random,scaled,0,spot,1,0.8962628295143249,0.0009004645167985131,0.006338557802317643,False
IDC,shipped,phikon,random,scaled,1,spot,1,0.8966525462827144,0.0015672779971279184,0.009782526526702806,False
IDC,shipped,phikon,random,scaled,2,spot,1,0.8962152533824608,0.00047867673662412474,0.007544879866917411,False
IDC,shipped,phikon,random,scaled,3,spot,1,0.8959864595352866,0.0025073809357739956,0.008694741144158847,False
LUNG,shipped,phikon,donor,abs,LUNG_hest_patient_1,block,3,0.6073799305129778,0.002397108863737348,0.02299927737222382,False
LUNG,shipped,phikon,donor,abs,LUNG_hest_patient_2,block,3,0.6357304526748971,0.0230807042175663,0.0557358348900805,False
LUNG,shipped,phikon,donor,scaled,LUNG_hest_patient_1,block,3,0.6096852646638055,0.02433441199495209,0.1471100742476486,False
LUNG,shipped,phikon,donor,scaled,LUNG_hest_patient_2,block,3,0.5908024691358025,0.0498057444704465,0.1948596506813927,False
LUNG,shipped,phikon,patient,abs,0,block,3,0.6333619456366238,0.013618732574970075,0.07325354126812872,False
LUNG,shipped,phikon,patient,abs,1,block,3,0.632880658436214,0.018619003210795102,0.07675752566911988,False
LUNG,shipped,phikon,patient,scaled,0,block,3,0.6495095033721643,0.03428213262681196,0.3019848393153733,False
LUNG,shipped,phikon,patient,scaled,1,block,3,0.6643518518518519,0.06923435986478317,0.5477968727119191,False
LUNG,shipped,phikon,random,abs,0,spot,1,0.9002551545737051,0.003408145497333146,0.01900581266926701,False
LUNG,shipped,phikon,random,abs,1,spot,1,0.9002398950312717,0.00215547657908941,0.01446223701490045,False
LUNG,shipped,phikon,random,scaled,0,spot,1,0.9037785325233363,0.002581945519168342,0.027868036468342548,False
LUNG,shipped,phikon,random,scaled,1,spot,1,0.9024969087277528,0.001517497437175949,0.044416526584296165,False
LYMPH_IDC,shipped,phikon,donor,abs,Patient_3,donor,3,0.9209802350427351,0.01845655948341056,0.38490651229615797,False
LYMPH_IDC,shipped,phikon,donor,abs,Patient_6,donor,3,0.8582852564102564,0.09020059482533802,0.5859966685375725,False
LYMPH_IDC,shipped,phikon,donor,abs,Patient_7,donor,3,0.6189588345362202,0.02098556608209939,0.1469371362507493,False
LYMPH_IDC,shipped,phikon,donor,abs,Patient_8,donor,3,0.8930328525641026,0.008334106650201166,0.25988243228669844,False
LYMPH_IDC,shipped,phikon,donor,scaled,Patient_3,donor,3,0.8658600427350427,0.017396607624240563,0.5433131905858722,False
LYMPH_IDC,shipped,phikon,donor,scaled,Patient_6,donor,3,0.863858173076923,0.06524698966664635,0.2902714124754668,False
LYMPH_IDC,shipped,phikon,donor,scaled,Patient_7,donor,3,0.6510638866613205,0.07258785822910513,0.9414538792364341,False
LYMPH_IDC,shipped,phikon,donor,scaled,Patient_8,donor,3,0.8789690170940171,0.02298760807374398,5.706120682975105,False
LYMPH_IDC,shipped,phikon,patient,abs,0,patient,3,0.9106797542735042,0.0011750558363313624,0.01996955537229913,False
LYMPH_IDC,shipped,phikon,patient,abs,1,patient,3,0.7843042200854701,0.11407881755488307,0.5352658632241638,False
LYMPH_IDC,shipped,phikon,patient,abs,2,patient,3,0.6305199144613739,0.02243852877526023,0.16979877210700728,False
LYMPH_IDC,shipped,phikon,patient,abs,3,patient,3,0.8978445512820512,0.0,0.0,False
LYMPH_IDC,shipped,phikon,patient,scaled,0,patient,3,0.8553659188034187,0.001681625183096303,0.036791896089615604,False
