task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
CCRCC,shipped,virchow2,donor,abs,INT24,donor,3,0.9255003695491499,0.006258330207367326,0.11728537502805887,False
CCRCC,shipped,virchow2,donor,abs,INT3,donor,3,0.966846038863976,0.015259901547585874,0.17481277558752037,False
CCRCC,shipped,virchow2,donor,abs,INT4,donor,3,0.8616506053867062,0.06428475160856334,0.12183781883331855,False
CCRCC,shipped,virchow2,donor,abs,INT5,donor,3,0.2626700393479483,0.01778222284429543,0.08586332285406696,False
CCRCC,shipped,virchow2,donor,abs,INT6,donor,3,0.897787048073103,0.025064328111639177,0.1991476629836321,False
CCRCC,shipped,virchow2,donor,abs,INT7,donor,3,0.8365515304689694,0.013581819763440762,0.09722858322621795,False
CCRCC,shipped,virchow2,donor,abs,INT8,donor,3,0.7408175132546605,0.016698444836028677,0.1158809743679111,False
CCRCC,shipped,virchow2,donor,abs,INT9,donor,3,0.9149764150943396,0.05048071109571186,0.33299153126896075,False
CCRCC,shipped,virchow2,donor,scaled,INT1,donor,3,0.8111808118081182,0.14206591388226084,0.2770087919955125,False
CCRCC,shipped,virchow2,donor,scaled,INT10,donor,3,0.7871642292822324,0.06293388539949595,0.11509063141448937,False
CCRCC,shipped,virchow2,donor,scaled,INT11,donor,3,0.8648783877692843,0.06214980292248855,0.2370902515033441,False
CCRCC,shipped,virchow2,donor,scaled,INT12,donor,3,0.8933517114633586,0.03717191269198438,0.02074430505426316,False
CCRCC,shipped,virchow2,donor,scaled,INT13,donor,3,0.8939175651907929,0.017815565797299756,0.09123231309989631,False
CCRCC,shipped,virchow2,donor,scaled,INT14,donor,3,0.9526055823469238,0.008407902782799731,0.07300821898079601,False
CCRCC,shipped,virchow2,donor,scaled,INT15,donor,3,0.89189338731444,0.023848684706307643,0.12008701501893053,False
CCRCC,shipped,virchow2,donor,scaled,INT16,donor,3,0.8716469120399252,0.029038499231414806,0.08419741687019343,False
CCRCC,shipped,virchow2,donor,scaled,INT17,donor,3,0.904137610413761,0.013683357317474451,0.05691135341872362,False
CCRCC,shipped,virchow2,donor,scaled,INT18,donor,3,0.9075849440488302,0.03541965454442457,0.41459248591952114,False
CCRCC,shipped,virchow2,donor,scaled,INT19,donor,3,0.9470196712476421,0.0007754849634377011,0.017840733880072932,False
CCRCC,shipped,virchow2,donor,scaled,INT2,donor,3,0.9185193798449612,0.01277098080980081,0.14213606356807296,False
CCRCC,shipped,virchow2,donor,scaled,INT20,donor,3,0.9576159122085048,0.0040328091303090795,0.1009370983426106,False
CCRCC,shipped,virchow2,donor,scaled,INT21,donor,3,0.9143182579564488,0.028360927895406375,0.2524674984856929,False
CCRCC,shipped,virchow2,donor,scaled,INT22,donor,3,0.8479620440497954,0.04065588604112491,0.15167009495824563,False
CCRCC,shipped,virchow2,donor,scaled,INT23,donor,3,0.8854258675078864,0.026245926352502964,0.2871932724956408,False
CCRCC,shipped,virchow2,donor,scaled,INT24,donor,3,0.902008869179601,0.017016354913179692,0.1287053412769406,False
CCRCC,shipped,virchow2,donor,scaled,INT3,donor,3,0.9543663843215412,0.009422734750060526,0.22251906114444453,False
CCRCC,shipped,virchow2,donor,scaled,INT4,donor,3,0.9456683963429701,0.029365013680922588,0.10095174946168242,False
CCRCC,shipped,virchow2,donor,scaled,INT5,donor,3,0.33566048341765037,0.03431365643094021,0.21815969058613827,False
CCRCC,shipped,virchow2,donor,scaled,INT6,donor,3,0.9278426698450537,0.02016547401913141,0.12698801186470385,False
CCRCC,shipped,virchow2,donor,scaled,INT7,donor,3,0.8879668632406629,0.028161803342823945,0.11712603298070655,False
CCRCC,shipped,virchow2,donor,scaled,INT8,donor,3,0.7992987857020695,0.017752338777962687,0.11930607339842146,False
CCRCC,shipped,virchow2,donor,scaled,INT9,donor,3,0.9538404088050315,0.013999495858266719,0.2529019908250315,False
CCRCC,shipped,virchow2,patient,abs,0,patient,3,0.9513022943623793,0.016728488844529422,0.09910842058900082,False
CCRCC,shipped,virchow2,patient,abs,1,patient,3,0.7859684825252021,0.07213892272297641,0.17140426761690689,False
CCRCC,shipped,virchow2,patient,abs,2,patient,3,0.8384866412426214,0.08333089414271364,0.7261397256365473,False
CCRCC,shipped,virchow2,patient,abs,3,patient,3,0.7075310860035305,0.03336308190634209,0.12779334162675404,False
CCRCC,shipped,virchow2,patient,abs,4,patient,3,0.8893827957508575,0.06478539667551915,0.24149792614639512,False
CCRCC,shipped,virchow2,patient,abs,5,patient,3,0.948975765597139,0.023728345375731593,0.39430811473758426,False
CCRCC,shipped,virchow2,patient,scaled,0,patient,3,0.920624940987527,0.023025140068453118,0.2640789053030994,False
CCRCC,shipped,virchow2,patient,scaled,1,patient,3,0.8487572298464655,0.05525545524584617,0.15642594133648494,False
CCRCC,shipped,virchow2,patient,scaled,2,patient,3,0.852673469030447,0.03921795062191058,0.5100138507172598,False
CCRCC,shipped,virchow2,patient,scaled,3,patient,3,0.7737952212765579,0.012927888200528375,0.16939336956988765,False
CCRCC,shipped,virchow2,patient,scaled,4,patient,3,0.8808382537413243,0.06040991554191586,0.21105754141140237,False
CCRCC,shipped,virchow2,patient,scaled,5,patient,3,0.9176437624505139,0.030350394826066267,0.32505813642842957,False
CCRCC,shipped,virchow2,random,abs,0,spot,1,0.883826931015192,0.0011475636038638835,0.00456946789472615,False
CCRCC,shipped,virchow2,random,abs,1,spot,1,0.8846392114797046,0.0020900180111164783,0.0022037327713871234,False
CCRCC,shipped,virchow2,random,abs,2,spot,1,0.8822793793872543,0.00138678254461223,0.0009768554722669246,False
CCRCC,shipped,virchow2,random,abs,3,spot,1,0.8827553417104934,0.0021104741242190172,0.0038242048961756414,False
CCRCC,shipped,virchow2,random,abs,4,spot,1,0.883354780273822,0.0010348640966051559,0.004092887409481453,False
CCRCC,shipped,virchow2,random,abs,5,spot,1,0.8830853083817433,0.0004788559903399326,0.0027757739205850197,False
CCRCC,shipped,virchow2,random,scaled,0,spot,1,0.8991864168949701,0.0007025180584795432,0.004200058558797578,False
CCRCC,shipped,virchow2,random,scaled,1,spot,1,0.8994271877716834,0.00036072562277209594,0.00471892350127886,False
CCRCC,shipped,virchow2,random,scaled,2,spot,1,0.8980229016621875,0.0016535764012403677,0.0029534434079825523,False
CCRCC,shipped,virchow2,random,scaled,3,spot,1,0.8984140998188422,0.0017255944132402762,0.005781471706960149,False
CCRCC,shipped,virchow2,random,scaled,4,spot,1,0.8995143540720314,0.0006700193857597859,0.004519235760567403,False
CCRCC,shipped,virchow2,random,scaled,5,spot,1,0.898820345754341,0.0006211441608197951,0.003980250204725229,False
COAD,shipped,virchow2,donor,abs,COAD_Oliveira_P1,donor,3,0.8949410681399632,0.00892251566413802,0.009924638271372592,False
COAD,shipped,virchow2,donor,abs,COAD_Oliveira_P2,donor,3,0.8353512494106553,0.004150307534696903,0.021433064981711762,False
COAD,shipped,virchow2,donor,abs,COAD_Oliveira_P5,donor,3,0.8876987610964785,0.013626008241239074,0.15180089355133536,False
COAD,shipped,virchow2,donor,abs,COAD_donor_TENX111,donor,3,0.853725799041806,0.0037421627330363246,0.06015043106173582,False
COAD,shipped,virchow2,donor,scaled,COAD_Oliveira_P1,donor,3,0.9114217311233886,0.009605732007539579,0.013125590531959183,False
COAD,shipped,virchow2,donor,scaled,COAD_Oliveira_P2,donor,3,0.8739519094766619,0.03209959763016878,0.7183635632918985,False
COAD,shipped,virchow2,donor,scaled,COAD_Oliveira_P5,donor,3,0.8617149546385718,0.010723934536897732,0.06045892369427204,False
COAD,shipped,virchow2,donor,scaled,COAD_donor_TENX111,donor,3,0.8421460917503446,0.01941302112065267,1.6075184609227386,False
COAD,shipped,virchow2,patient,abs,0,block,3,0.6165424994357792,0.0053603445181936975,0.016492729217262483,False
COAD,shipped,virchow2,patient,abs,1,slide,3,0.8367067007941196,0.015164308027048767,0.022775782404059385,False
COAD,shipped,virchow2,patient,scaled,0,block,3,0.550322211437948,0.005458663389111763,0.05797910297353509,False
COAD,shipped,virchow2,patient,scaled,1,slide,3,0.82643171227932,0.03260859041347518,0.45158011709047086,False
COAD,shipped,virchow2,random,abs,0,spot,1,0.8955506004427093,0.003751974173219333,0.02651707168339484,False
COAD,shipped,virchow2,random,abs,1,spot,1,0.8964874965674854,0.003164077729139051,0.014220398744620971,False
COAD,shipped,virchow2,random,scaled,0,spot,1,0.9000375154627431,0.0013862269220107609,0.007117014391538703,False
COAD,shipped,virchow2,random,scaled,1,spot,1,0.8994871310892856,0.0020088975842457958,0.01970993421398996,False
HCC,shipped,virchow2,donor,abs,CHC20,block,3,0.7932509015971149,0.00770612745456578,0.02644213674250615,False
