task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
IDC,audited,resnet50,random,scaled,3,0.8911816512414534,2.883560421343947,3.844032810935795,0.06757900808558696,0.04123934067295966,spot,True
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_1,0.8667796991153285,4.7820111019985445,7.172304513999829,0.02798002665253761,0.10524027423213396,donor,False
IDC,shipped,resnet50,donor,abs,IDC_shipped_patient_2,0.8987792096219932,5.18609972958481,7.703564204216561,0.09052061855670103,0.010700171821305842,donor,False
IDC,shipped,resnet50,donor,abs,NCBI783,0.842216306156406,4.35144939364544,6.885872455127902,0.08754298391569608,0.07024070992789795,donor,False
IDC,shipped,resnet50,donor,abs,NCBI785,0.7598453865336658,4.449980089744766,8.551334184250317,0.20947797173732338,0.030676641729010804,donor,False
IDC,shipped,resnet50,donor,scaled,IDC_shipped_patient_1,0.8827908096912479,66.90622285324534,69.4709221041634,0.029499863526162833,0.08770932678258915,donor,False
IDC,shipped,resnet50,donor,scaled,IDC_shipped_patient_2,0.9505592783505156,86.50948826968217,87.41172340246698,0.044796391752577325,0.004644329896907217,donor,False
IDC,shipped,resnet50,donor,scaled,NCBI783,0.7657371048252912,11.753453426063167,15.689259712892776,0.14156627842484748,0.09269661674986135,donor,False
IDC,shipped,resnet50,donor,scaled,NCBI785,0.7731122194513715,55.13684084700602,59.3698875204374,0.20059850374064836,0.026289276807980055,donor,False
IDC,shipped,resnet50,patient,abs,0,0.8555448517251899,4.611341594559662,7.243090631957911,0.029788224716214697,0.11466692355859544,patient,False
IDC,shipped,resnet50,patient,abs,1,0.8789441580756013,4.7395215941479165,7.246729231779574,0.10445360824742267,0.016602233676975945,patient,False
IDC,shipped,resnet50,patient,abs,2,0.7815178719866999,4.7600146471984255,8.649841488115493,0.18962261014131335,0.028859517871986696,patient,False
IDC,shipped,resnet50,patient,abs,3,0.8275851358846368,4.423145478127279,7.196458513315726,0.07949417637271215,0.09292068774265112,patient,False
IDC,shipped,resnet50,patient,scaled,0,0.8853134884318353,68.68675740255838,71.21589219139703,0.03301896183549283,0.08166754973267183,patient,False
IDC,shipped,resnet50,patient,scaled,1,0.9449003436426117,37.06795937631929,37.949496749135,0.0510085910652921,0.00409106529209622,patient,False
IDC,shipped,resnet50,patient,scaled,2,0.7546034912718205,155.46055274956674,160.81140519907686,0.21128345802161264,0.034113050706566915,patient,False
IDC,shipped,resnet50,patient,scaled,3,0.7624048807542984,7.411346938763912,11.987302984414036,0.1346045479755962,0.10299057127010537,patient,False
IDC,shipped,resnet50,random,abs,0,0.8748985889956062,2.565294129791185,3.734747219471501,0.06837665942068136,0.05672475158371241,spot,False
IDC,shipped,resnet50,random,abs,1,0.871852222369051,2.5452199074514246,3.747114673865648,0.07091411086895964,0.0572336667619893,spot,False
IDC,shipped,resnet50,random,abs,2,0.8716807446523871,2.544066604578179,3.7550498998407797,0.07070902876591392,0.05761022658169891,spot,False
IDC,shipped,resnet50,random,abs,3,0.871376473960583,2.5424837363028425,3.750856723986793,0.07196631760093038,0.056657208438486685,spot,False
IDC,shipped,resnet50,random,scaled,0,0.8960513624089902,2.717019911300521,3.552307528130993,0.06443428219999925,0.03951435539101046,spot,False
IDC,shipped,resnet50,random,scaled,1,0.8962756383617136,2.717312964385535,3.549692969024627,0.06531967267319379,0.03840468896509254,spot,False
IDC,shipped,resnet50,random,scaled,2,0.8958289470821731,2.720886629587823,3.560087333285395,0.06507918096635311,0.03909187195147383,spot,False
IDC,shipped,resnet50,random,scaled,3,0.8953466279487188,2.714440028501136,3.559863411164154,0.06596400632943747,0.03868936572184376,spot,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_1,0.6586347843858573,2.294044343888885,8.603411259445872,0.25461884324545264,0.08674637236868997,block,False
LUNG,shipped,resnet50,donor,abs,LUNG_hest_patient_2,0.6367318244170096,2.4472079426436735,8.854084622490582,0.11613511659807957,0.2471330589849108,block,False
LUNG,shipped,resnet50,donor,scaled,LUNG_hest_patient_1,0.6896648273043123,2.843849676715781,8.761835303864371,0.23386879215205394,0.07646638054363376,block,False
LUNG,shipped,resnet50,donor,scaled,LUNG_hest_patient_2,0.6477023319615912,2.924322533008523,9.524991843482354,0.11676268861454046,0.23553497942386828,block,False
LUNG,shipped,resnet50,patient,abs,0,0.6659717964438995,2.3469562560355257,8.478992603326438,0.2475904353157572,0.08643776824034334,block,False
