task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND141,0.9541360089186176,2.5055260384036817,2.7540321605813345,0.04516164994425864,0.0007023411371237457,1794,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND142,0.9620153486820153,2.505526038403672,2.7120290710145802,0.03464130797464131,0.0033433433433433437,2997,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND143,0.9806813417190776,2.5055260384036857,2.582151323081327,0.01919811320754717,0.00012054507337526206,3816,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND144,0.9901521845851743,2.5055260384036933,2.539974556155908,0.009459990181639667,0.00038782523318605793,4074,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND145,0.9502679830747531,2.5055260384036813,2.814193482503598,0.04942172073342736,0.000310296191819464,1418,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND146,0.9770162932790224,2.5055260384036804,2.6447764412631227,0.022128309572301427,0.0008553971486761712,1964,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND147,0.9796402569593148,2.505526038403679,2.599576563165466,0.013850107066381156,0.006509635974304069,2335,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND148,0.9901898346601347,2.5055260384036817,2.565334718729639,0.008242498469075321,0.0015676668707899572,1633,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND149,0.9582820097244732,2.5055260384036817,2.7195131985175767,0.03546191247974068,0.006256077795786062,1851,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND150,0.9199885779554541,2.5055260384036817,3.1491170748696002,0.05796687607081668,0.0220445459737293,1751,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND151,0.9554230769230769,2.5055260384036764,2.701081338217972,0.011830769230769232,0.03274615384615385,2600,50,False
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND152,0.945295262816353,2.5055260384036715,2.8233052902476303,0.03200519143413368,0.022699545749513304,3082,50,False
