task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
CCRCC,shipped,uni_v2,donor,abs,INT1,0.8602706027060271,2.0089944850335857,2.6666771585612277,0.031691266912669123,0.10803813038130383,donor
CCRCC,shipped,uni_v2,donor,abs,INT10,0.7919213313161876,2.073436342129963,3.8761687624602073,0.20280047066733906,0.005278198016473356,donor
CCRCC,shipped,uni_v2,donor,abs,INT11,0.7967199444058374,2.030798585123404,3.2729576292239853,0.06169562195969424,0.14158443363446838,donor
CCRCC,shipped,uni_v2,donor,abs,INT12,0.8617367332873881,2.086247388979014,2.7949729946422504,0.024897771651734433,0.11336549506087755,donor
CCRCC,shipped,uni_v2,donor,abs,INT13,0.9083000688231245,2.0973382142701174,2.642658976862631,0.08384644796207082,0.007853483214804618,donor
CCRCC,shipped,uni_v2,donor,abs,INT14,0.9679146573140436,2.1662458885110714,2.280521948608193,0.02670758439281017,0.005377758293146281,donor
CCRCC,shipped,uni_v2,donor,abs,INT15,0.9287152496626181,2.0421502111929364,2.3785526605696843,0.049510121457489877,0.02177462887989204,donor
CCRCC,shipped,uni_v2,donor,abs,INT16,0.9198190892077355,1.9179262043031822,2.5979232718486593,0.0651112497400707,0.015069661052193803,donor
CCRCC,shipped,uni_v2,donor,abs,INT17,0.9466331938633193,1.9558344295042236,2.206514167577929,0.04188191538819155,0.011484890748489074,donor
CCRCC,shipped,uni_v2,donor,abs,INT18,0.8691407256697185,2.2058137527187043,3.2307970101103773,0.10593964055612072,0.024919633774160732,donor
CCRCC,shipped,uni_v2,donor,abs,INT19,0.9817515494475882,2.0859938359563706,2.1484826167897713,0.011995419024521692,0.006253031527890056,donor
CCRCC,shipped,uni_v2,donor,abs,INT2,0.9049741602067183,2.0870931933781964,2.5490230426355165,0.03421447028423773,0.06081136950904392,donor
CCRCC,shipped,uni_v2,donor,abs,INT20,0.961880658436214,1.9854396690634164,2.119891414435186,0.013271604938271606,0.024847736625514403,donor
CCRCC,shipped,uni_v2,donor,abs,INT21,0.9145005025125629,2.245570623222342,2.838148779041212,0.0807825795644891,0.004716917922948074,donor
CCRCC,shipped,uni_v2,donor,abs,INT22,0.8468703752067555,1.9824948440022745,2.8307413311548877,0.07929659615217202,0.07383302864107251,donor
CCRCC,shipped,uni_v2,donor,abs,INT23,0.8643406940063091,2.260117068244107,3.3498564549831307,0.12876130389064144,0.006898002103049421,donor
CCRCC,shipped,uni_v2,donor,abs,INT24,0.9277324464153732,2.11083767721367,2.7777593716746396,0.05992609016999261,0.012341463414634149,donor
CCRCC,shipped,uni_v2,donor,abs,INT3,0.9713336655040691,2.3997099431079536,2.5177915566753644,0.02458727786082046,0.004079056635110447,donor
CCRCC,shipped,uni_v2,donor,abs,INT4,0.8911885347170744,1.997667885058202,2.5365819217945975,0.011460340993328391,0.09735112428959723,donor
CCRCC,shipped,uni_v2,donor,abs,INT5,0.2580719505340079,1.9351207886916768,17.726362413074096,0.7374367622259697,0.004491287240022485,donor
CCRCC,shipped,uni_v2,donor,abs,INT6,0.8864243146603098,2.157209157476626,2.7792666112690436,0.05723083035359555,0.05634485498609456,donor
CCRCC,shipped,uni_v2,donor,abs,INT7,0.8463689974726201,1.9835073657310482,3.044097121928646,0.1072226902555462,0.04640831227183376,donor
CCRCC,shipped,uni_v2,donor,abs,INT8,0.7374653668547974,1.997806199395485,4.280718183366111,0.23996921498204205,0.022565418163160596,donor
