encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
virchow,CCRCC,shipped,random,0,0,0,0.001,8.415398388540734e-05,8.382777203200696e-05,0.4154924633284548,0.4148087093985853,-0.05745586090701399,1.8986561551902388,3.6740329998490413
virchow,CCRCC,shipped,random,0,1,0,0.001,0.00011101163831692033,8.818246148821512e-05,0.41514926920149414,0.4157889013013045,-0.06666568951726404,1.8896980470821907,3.6751008286540716
virchow,CCRCC,shipped,random,0,2,0,0.001,6.982990152193375e-05,7.07637036633825e-05,0.41562664748558165,0.4157150526259137,-0.06638697424720263,1.8900075860819083,3.649371824269544
virchow,CCRCC,shipped,random,0,3,0,0.001,8.415398388540734e-05,6.640901420717434e-05,0.41485932610940046,0.4161251259006045,-0.0757748292695945,1.8949526819518518,3.6461749812486177
virchow,CCRCC,shipped,random,0,4,0,0.001,0.00012354521038495972,9.144847858037124e-05,0.41584592042236534,0.4164287442265835,-0.08219927822500717,1.882334079695458,3.6289069162456293
virchow,CCRCC,shipped,random,1,0,0,0.001,0.0001226812504619023,6.393667224843965e-05,0.41630930508886893,0.41438403319507333,-0.0691137490149416,1.8883615137880876,3.6190574161788795
virchow,CCRCC,shipped,random,1,1,0,0.001,7.094819303820856e-05,6.089206880803775e-05,0.41581585118435654,0.4157243241515453,-0.05832080675531348,1.885347757993403,3.5772076650588387
virchow,CCRCC,shipped,random,1,2,0,0.001,7.390436774813391e-05,7.915968945044908e-05,0.41564744100658413,0.41622173919312566,-0.05369465366574583,1.8941909848903569,3.657660317522637
virchow,CCRCC,shipped,random,1,3,0,0.001,7.686054245805927e-05,9.133810321205663e-05,0.41586926949588787,0.4140239200786566,-0.08333837722581677,1.8944062443699894,3.6226698637610877
virchow,CCRCC,shipped,random,1,4,0,0.001,9.016332865272337e-05,5.480286192723398e-05,0.41654128289318054,0.41587039879268334,-0.07117649231329598,1.891671082699691,3.636218866802912
virchow,CCRCC,shipped,random,2,0,0,0.001,6.460253683132435e-05,5.578281889178133e-05,0.41542230795448487,0.415410514130143,-0.07940634607872227,1.8915119098281428,3.6380529186380004
virchow,CCRCC,shipped,random,2,1,0,0.001,7.090522335145356e-05,5.764224618817404e-05,0.4153788186870218,0.4168244112946451,-0.0640074668560045,1.8853138324827818,3.6111588683232365
virchow,CCRCC,shipped,random,2,2,0,0.001,7.878358150161507e-05,0.0001171439196727408,0.4149462381401453,0.4150393301603913,-0.1055540981720211,1.8937884796835207,3.667730342905199
virchow,CCRCC,shipped,random,2,3,0,0.001,0.0001355077601827779,0.00010784678319077724,0.4152342442350477,0.4167846470556521,-0.059798007552746946,1.8952645336421057,3.6885934175655315
virchow,CCRCC,shipped,random,2,4,0,0.001,7.878358150161507e-05,8.181480104127929e-05,0.416534309281983,0.4166614849555219,-0.07987414697647,1.886304645121491,3.6372435485235215
virchow,CCRCC,shipped,random,3,0,0,0.001,7.898658718330849e-05,4.212299915754002e-05,0.4159105531072634,0.4153184678726425,-0.058343786786550444,1.893411640977883,3.6107092886408227
virchow,CCRCC,shipped,random,3,1,0,0.001,7.302533532041729e-05,0.00010671159786576804,0.4147921398592739,0.4164588043850771,-0.061438002659270186,1.8849922707154199,3.6267448396348767
virchow,CCRCC,shipped,random,3,2,0,0.001,7.004470938897169e-05,8.986239820275204e-05,0.41617894130747735,0.41616479128322176,-0.07950536329484931,1.8812519374039902,3.599952315809385
virchow,CCRCC,shipped,random,3,3,0,0.001,8.34575260804769e-05,0.00010390339792193204,0.41554586786158915,0.4150102524750091,-0.09250865961190768,1.8967051459573716,3.662431000764632
virchow,CCRCC,shipped,random,3,4,0,0.001,6.706408345752608e-05,7.301319853973603e-05,0.41663646355141115,0.414794046347831,-0.063529707258287,1.887021178219052,3.602277042607284
virchow,CCRCC,shipped,random,4,0,0,0.001,9.079445145018916e-05,0.0001071331705994033,0.4161015974176847,0.41557784111827345,-0.08021523677045062,1.8944484914309272,3.6409434247318506
virchow,CCRCC,shipped,random,4,1,0,0.001,0.00011097099621689785,7.323026851098454e-05,0.4150484291640914,0.4149621610712441,-0.10578554238087295,1.8916526347357965,3.6533243013759935
virchow,CCRCC,shipped,random,4,2,0,0.001,0.0001008827238335435,9.08597775969623e-05,0.41532150521100086,0.41603970794886763,-0.07304221641624142,1.8937825820432705,3.6890085485815356
virchow,CCRCC,shipped,random,4,3,0,0.001,9.415720891130727e-05,6.780580417683754e-05,0.4145433419040597,0.41516105509426404,-0.07619142130681522,1.897249580231738,3.6883037799315823
virchow,CCRCC,shipped,random,4,4,0,0.001,0.00011433375367801597,8.950366151342555e-05,0.41567692144275525,0.4155753103139489,-0.10256516117992831,1.8876385320800297,3.655897952874386
virchow,CCRCC,shipped,random,5,0,0,0.001,7.469167969428522e-05,7.6858412393419e-05,0.41540070542211716,0.41462011609959504,-0.14411538546924274,1.8934243960052486,3.6473188322007735
virchow,CCRCC,shipped,random,5,1,0,0.001,5.384749001215911e-05,6.484928545694728e-05,0.4150873194203689,0.4151732841301963,-0.08839690875355055,1.9010745578745825,3.685153581974188
virchow,CCRCC,shipped,random,5,2,0,0.001,0.00014243529616119507,8.046115047436051e-05,0.4153855210519295,0.4155604149290091,-0.06213570387429096,1.8924490021101115,3.6604681186609382
virchow,CCRCC,shipped,random,5,3,0,0.001,5.905853743269064e-05,9.36711901044794e-05,0.4149750881742822,0.4150283512176863,-0.061723888648980985,1.9003496319588058,3.6591318522196845
virchow,CCRCC,shipped,random,5,4,0,0.001,4.689942678478374e-05,0.00011168488050918698,0.4168321995312985,0.41476633347720016,-0.059167579793401814,1.8839539080631815,3.589341738241622
virchow,CCRCC,shipped,patient,0,-1,0,0.001,3.6680421824850985e-06,0.0002601926950084372,0.42300348272575106,0.35978895147022294,-0.005244635049855506,2.9330554269459785,5.0527529777954685
virchow,CCRCC,shipped,patient,0,-1,1,0.001,0.0012847252650950837,0.0001437047520548691,0.3547640352997866,0.37306369151063434,-0.18310932406102992,3.6460637518430166,7.797303646864147
virchow,CCRCC,shipped,patient,0,-1,2,0.001,0.002130660353598952,0.0019519895487453052,0.31073842761282056,0.29139096044835844,-0.160487322420107,5.285469054974125,12.319990951406348
virchow,CCRCC,shipped,patient,1,-1,0,0.001,0.00042437527400263043,8.829349977165474e-05,0.37979906375538863,0.44309427987739947,-0.16103553094598455,2.4216701123896263,5.2298364792990455
virchow,CCRCC,shipped,patient,1,-1,1,0.001,0.0004166406005630278,0.0032059674227431878,0.39507779370007967,0.45004201892940093,-0.13863264934747066,2.761560239236029,5.770264224277073
virchow,CCRCC,shipped,patient,1,-1,2,0.001,8.663853727144866e-05,0.0004201552747754605,0.3915893613492872,0.4640209373162967,-0.09973774516665301,2.5950449196093115,5.099552759761547
virchow,CCRCC,shipped,patient,2,-1,0,0.001,3.5774518321664025e-05,3.718854592785422e-06,0.3726915011003151,0.4100677604305617,-0.0569716880048593,2.3916981687369856,4.840832156995127
virchow,CCRCC,shipped,patient,2,-1,1,0.001,0.001094210771379792,5.392339159538862e-05,0.3731678898682174,0.39815608200993224,-0.14715393019555745,3.005468576242099,7.887327324943539
virchow,CCRCC,shipped,patient,2,-1,2,0.001,0.00044028289670285884,0.0001004090740052064,0.3584499331581275,0.3785591700360348,-0.09467988904657265,4.199303233329535,8.072526443515544
virchow,CCRCC,shipped,patient,3,-1,0,0.001,0.00012648106418550555,0.0003060937938781241,0.3939349917497429,0.44558182923404754,-0.103687450738986,2.57369868151844,5.6043824667455056
virchow,CCRCC,shipped,patient,3,-1,1,0.001,9.375643931588708e-05,7.862959842740803e-05,0.38071497118223985,0.4668345413933025,-0.11796148023097724,2.4916797773669095,4.7479345512117295
virchow,CCRCC,shipped,patient,3,-1,2,0.001,0.00020791189031242976,4.493119910137602e-05,0.3931949777566439,0.46520296092470775,-0.11274748250855371,2.156891761447427,4.222100600744372
virchow,CCRCC,shipped,patient,4,-1,0,0.001,0.00015229972586049346,7.051803634391104e-05,0.41311913133875355,0.39785833893039524,-0.11956287190882264,3.0443929691067915,6.012203898185385
virchow,CCRCC,shipped,patient,4,-1,1,0.001,4.588112617309698e-05,0.0,0.3986396112864819,0.4124555132098774,-0.06773174516922037,2.4341097351857193,4.56348048189322
virchow,CCRCC,shipped,patient,4,-1,2,0.001,2.3424689622862496e-06,1.627339300244101e-05,0.4143692361937351,0.4087667596601664,-0.024178534467727775,2.502545471924863,4.662910214685018
virchow,CCRCC,shipped,patient,5,-1,0,0.001,4.228871660152496e-05,0.0004563468235859253,0.4040283285916194,0.3664661998812322,-0.04950857516913043,2.7747392345000894,5.166697709567555
virchow,CCRCC,shipped,patient,5,-1,1,0.001,0.00041765543426672996,0.0005007805932508707,0.41923117726867276,0.36867447281412447,-0.10902528334217515,2.558197094048207,4.937491245516315
virchow,CCRCC,shipped,patient,5,-1,2,0.001,0.0009817644159684574,0.0007865978143388975,0.4385047303672652,0.36988455989768243,-0.15462918067799863,3.3057522959300045,6.380165184621902
virchow,CCRCC,shipped,donor,INT1,-1,0,0.001,0.00028047952951820856,0.0,0.3844071681904131,0.4619348119956059,-0.09052983672206705,2.300619098227374,4.6337891738949
