task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched
IDC,shipped,resnet50,patient,scaled,4,0.8368055510251414,0.09368411915741982,67.15665411680209,63.965488118710695,70.49102428100574,0.10747888972449844,0.055715559250360085,patient,3005
IDC,shipped,resnet50,random,abs,4,0.8724520074944069,0.0016428757299797238,2.549266094530908,0.010744062284027637,3.74694212929118,0.07049152916412132,0.057056463341471825,spot,3005
IDC,shipped,resnet50,random,scaled,4,0.895875643950399,0.0003970352768997115,2.7174148834437535,0.0026501052624902334,3.555487810401292,0.06519928554224591,0.03892507050735515,spot,3005
LUNG,shipped,resnet50,donor,abs,2,0.6476833044014334,0.015487731522029678,2.3706261432662794,0.1083030193104463,8.728747940968226,0.1853769799217661,0.16693971567680038,block,1027
LUNG,shipped,resnet50,donor,scaled,2,0.6686835796329518,0.02967196501234702,2.884086104862152,0.056902902386048816,9.143413573673364,0.1753157403832972,0.15600067998375103,block,1027
LUNG,shipped,resnet50,patient,abs,2,0.6463723865621418,0.02771775126929097,2.4061689389809056,0.08373937928585377,8.890197446723292,0.18111003247269342,0.1725175809651648,block,1027
LUNG,shipped,resnet50,patient,scaled,2,0.6768075992915049,0.0280907429762298,2.9825937769249253,0.13882462340640558,9.230253183493938,0.1703471428487324,0.15284525785976272,block,1027
LUNG,shipped,resnet50,random,abs,2,0.9000702352567751,0.0008032387216438537,2.4873115151004557,0.007910304455986204,3.2184721851381495,0.04911580301402862,0.05081396172919622,spot,1027
LUNG,shipped,resnet50,random,scaled,2,0.89923343720737,0.001081598787894019,3.0492283040144326,0.005390165157710154,3.846693160976071,0.051727145694446724,0.049039417098183394,spot,1027
LYMPH_IDC,shipped,resnet50,donor,abs,4,0.821793672602708,0.1302150911264649,2.4769210362338923,0.43325536805479276,4.756366356992533,0.14188234240810424,0.03632398498918773,donor,9980
LYMPH_IDC,shipped,resnet50,donor,scaled,4,0.8283063246021221,0.09145821028433969,4.976857242628269,2.6331434281424397,7.019134825092328,0.14601149195033894,0.025682183447539052,donor,9980
LYMPH_IDC,shipped,resnet50,patient,abs,4,0.8032804285841575,0.11879742276323767,2.342432528621296,0.33222650101335033,4.713052263042329,0.14253356586791205,0.05418600554793041,patient,9980
LYMPH_IDC,shipped,resnet50,patient,scaled,4,0.8178902729263908,0.06494468700981333,4.737577882945024,2.906671646111551,6.773894301919864,0.14401765894128815,0.038092068132320994,patient,9980
LYMPH_IDC,shipped,resnet50,random,abs,4,0.9006056784168988,0.0004451178029205539,1.6026897502938076,0.0024345653717603873,2.1281072662261225,0.07047131045603988,0.028923011127061356,spot,9980
LYMPH_IDC,shipped,resnet50,random,scaled,4,0.9003572727526138,0.00030008334885567176,1.5183337018084857,0.004100480982545273,2.004190159203662,0.08544138407907578,0.014201343168310437,spot,9980
PAAD,shipped,resnet50,donor,abs,3,0.8869158496343342,0.06688050136636002,3.6596243045054013,0.4478276716301162,4.899948085412253,0.08722705932902451,0.02585709103664119,donor,1951
PAAD,shipped,resnet50,donor,scaled,3,0.8702882009149748,0.03895241501641471,12.288629413088666,7.098534055167812,13.950416244556237,0.08626333349417646,0.043448465590848674,donor,1951
PAAD,shipped,resnet50,patient,abs,3,0.8730247940630536,0.09084391596102392,3.7590253366192488,0.3851623260071081,5.208011370919645,0.09762599919317548,0.029349206743771016,patient,1951
PAAD,shipped,resnet50,patient,scaled,3,0.8689728453504092,0.05147260511328493,18.121244811727,13.362647067256518,19.872274945027694,0.08836049164669084,0.042666663002899986,patient,1951
PAAD,shipped,resnet50,random,abs,3,0.8942289550941142,0.0010328213809617502,2.2938320129519787,0.008489750501956474,3.126189403738699,0.057032430210142475,0.04873861469574334,spot,1951
PAAD,shipped,resnet50,random,scaled,3,0.9012374250912093,0.001494711937623783,2.5793588215694876,0.019703071009653624,3.332505425334661,0.05754868065750223,0.04121389425128861,spot,1951
PRAD,shipped,resnet50,donor,abs,2,0.8674493240941491,0.07894311214023982,2.289263366545811,0.45281976965463366,3.4860340093217825,0.08588394493272142,0.046666730973129476,slide,19299
PRAD,shipped,resnet50,donor,scaled,2,0.8239429166280409,0.01025163985157977,2.0147508708996082,0.10377248413344883,3.6418026685815863,0.13873962137734783,0.03731746199461122,slide,19299
PRAD,shipped,resnet50,patient,abs,2,0.8643698564278242,0.1020793732335732,2.324652543634003,0.5438396227413129,3.4807737760789297,0.06965434145653922,0.06597580211563661,slide,19299
PRAD,shipped,resnet50,patient,scaled,2,0.863302440025902,0.03259041878076399,2.437244915697682,0.47301015236909955,3.714634995498791,0.09845593733703745,0.03824162263706066,slide,19299
PRAD,shipped,resnet50,random,abs,2,0.902768414562588,0.00034316028217400304,1.8969017447663188,0.0011094070528785472,2.5230131260850057,0.06907216922574333,0.02815941621166862,spot,19299
PRAD,shipped,resnet50,random,scaled,2,0.8975728194621793,0.0011970494047097715,1.7342697196019612,0.010696645816083433,2.32767767919703,0.09191851030714021,0.010508670230680438,spot,19299
READ,shipped,resnet50,donor,abs,2,0.7800302820967031,0.16159599611655498,1.7382332896552513,0.5388505681066023,4.001724784860693,0.11472534105019119,0.10524437685310578,slide,2128
READ,shipped,resnet50,donor,scaled,2,0.8434137212752925,0.09376468817961839,7.954066604693137,3.9684224657089047,9.611379255536779,0.11207574143811849,0.04451053728658908,slide,2128
READ,shipped,resnet50,patient,abs,2,0.7784815894380903,0.16378617827831282,1.7380367399513124,0.5391285313635928,4.053072382952746,0.11514864298480301,0.10636976757710678,slide,2128
READ,shipped,resnet50,patient,scaled,2,0.8428678428854978,0.09453667680187243,7.547021671127867,4.544070931252166,9.267656806985713,0.1142443124442856,0.04288784467021669,slide,2128
READ,shipped,resnet50,random,abs,2,0.8973443379260855,0.001659883646844831,1.4818389101778706,0.010269201699906264,2.1248705984470657,0.08135523149821097,0.02130043057570359,spot,2128
READ,shipped,resnet50,random,scaled,2,0.9015670092833818,0.0016888173584205168,1.7407037574990851,0.019387733642746926,2.3542582323861128,0.09396055123596073,0.0044724394806574105,spot,2128
SKCM,shipped,resnet50,donor,abs,2,0.6572960397812104,0.18446706457744316,2.9361796650898775,0.3090892193306464,10.758282355992282,0.13853698444576823,0.20416697577302134,block,693
SKCM,shipped,resnet50,donor,scaled,2,0.7532027682898785,0.0104294009420223,7.2546787051900345,2.172110657669473,12.203557795121444,0.12494431421256952,0.12185291749755195,block,693
SKCM,shipped,resnet50,patient,abs,2,0.6662155031755403,0.15944995897314435,2.9271554343019375,0.09386406926212999,10.341670826677666,0.12855593655227435,0.20522856027218533,block,693
SKCM,shipped,resnet50,patient,scaled,2,0.7251761817376559,0.002595243746911658,6.348720526271212,0.2433470708274054,11.779239424316355,0.14247669190011045,0.13234712636223356,block,693
SKCM,shipped,resnet50,random,abs,2,0.9032441711261694,0.003590255250739092,2.880756095642665,0.04808322458973232,3.8367169273462167,0.052671073369491596,0.044084755504338935,spot,693
SKCM,shipped,resnet50,random,scaled,2,0.9011160725513107,0.0021983328978470214,4.149692359400689,0.11367498417009779,5.1935842870329285,0.05517423810163901,0.04370968934705035,spot,693
