encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
ctranspath,PRAD,shipped,slide_out,MEND139,-1,0,0.001,0.001444207338060164,4.267804747932782e-05,0.45140052356983573,0.559619312037805,-0.365153715506336,2.126142880128492,5.780588673417012,False
ctranspath,PRAD,shipped,slide_out,MEND139,-1,1,0.001,0.00223111970178103,0.0,0.3907895573177066,0.541849056741498,-0.30568822685843955,2.707916026308438,7.409136612053961,False
ctranspath,PRAD,shipped,slide_out,MEND139,-1,2,0.001,0.00021664766248574686,5.8682315284075755e-05,0.4425950983794955,0.5616419577644645,-0.12041824795231193,2.100746825816981,4.676132416449491,False
ctranspath,PRAD,shipped,slide_out,MEND140,-1,0,0.001,0.0009444355313118349,0.0008062015503875969,0.455100086293761,0.38210872292685083,-0.16274401408153027,2.081633549263977,5.462804400012444,False
ctranspath,PRAD,shipped,slide_out,MEND140,-1,1,0.001,0.0033705650459921158,0.000144702842377261,0.4042814739331063,0.3936853215868285,-0.3449833498687991,2.3620404538095325,7.272300221938997,False
ctranspath,PRAD,shipped,slide_out,MEND140,-1,2,0.001,0.0005831999443245877,0.00032041343669250645,0.3799286943574614,0.3638274901754269,-0.33356116891988774,2.209031176205164,5.2727174855709285,False
ctranspath,PRAD,shipped,slide_out,MEND141,-1,0,0.001,0.002631886087768441,0.0012597547380156075,0.44269977315808706,0.34651488967617716,-0.24190799210728386,2.0711593690966983,6.562166625901751,False
ctranspath,PRAD,shipped,slide_out,MEND141,-1,1,0.001,0.0015509942270686338,0.0005351170568561873,0.4911983659940521,0.33915124441558187,-0.49837108613970726,2.1664993073641234,4.9253576298260375,False
ctranspath,PRAD,shipped,slide_out,MEND141,-1,2,0.001,0.0014430918331166528,0.000613154960981048,0.47191638736353775,0.3565822713464165,-0.4029566719026449,1.811954975777049,4.621828842185335,False
ctranspath,PRAD,shipped,slide_out,MEND142,-1,0,0.001,0.004219072164948453,2.002002002002002e-05,0.40824628308092914,0.4387626491607434,-0.6610585442380833,2.3815784683840966,7.982463291697963,False
